»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	7/30/2018 - 15:10:22
Configured:	07/30/18 03:07:40 PM
Executed:	07/30/18 03:09:09 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	-0.305176	-60.700072
   2	1.0000e-003	3.280640	-60.644449
   3	1.5000e-003	5.889893	-60.459040
   4	2.0000e-003	8.995056	-60.323072
   5	2.5000e-003	11.886597	-60.341613
   6	3.0000e-003	15.083313	-60.150023
   7	3.5000e-003	17.875671	-60.026417
   8	4.0000e-003	21.286011	-59.841007
   9	4.5000e-003	24.055481	-59.630876
  10	5.0000e-003	26.802063	-59.389843
  11	5.5000e-003	30.128479	-59.272417
  12	6.0000e-003	32.897949	-58.920138
  13	6.5000e-003	35.774231	-58.555499
  14	7.0000e-003	38.818359	-58.252663
  15	7.5000e-003	41.954041	-57.912745
  16	8.0000e-003	44.883728	-57.455401
  17	8.5000e-003	47.767639	-56.973336
  18	9.0000e-003	50.910950	-56.392385
  19	9.5000e-003	53.688049	-55.867057
  20	1.0000e-002	56.907654	-55.143959
  21	1.0500e-002	59.700012	-54.389959
  22	1.1000e-002	62.599182	-53.543255
  23	1.1500e-002	65.834045	-52.554403
  24	1.2000e-002	68.489075	-51.540829
  25	1.2500e-002	71.609497	-50.422190
  26	1.3000e-002	74.653625	-49.390076
  27	1.3500e-002	77.468872	-47.980961
  28	1.4000e-002	80.528259	-46.503863
  29	1.4500e-002	83.457947	-45.082388
  30	1.5000e-002	86.593628	-43.413700
  31	1.5500e-002	89.340210	-41.794455
  32	1.6000e-002	92.590332	-40.051603
  33	1.6500e-002	95.397949	-38.061538
  34	1.7000e-002	98.251343	-36.077653
  35	1.7500e-002	101.531982	-34.143211
  36	1.8000e-002	104.316711	-31.918294
  37	1.8500e-002	107.292175	-29.767540
  38	1.9000e-002	110.595703	-27.592066
  39	1.9500e-002	113.258362	-25.194099
  40	2.0000e-002	116.363525	-22.876477
  41	2.0500e-002	119.194031	-20.620658
  42	2.1000e-002	122.306824	-18.148527
  43	2.1500e-002	125.389099	-15.973053
  44	2.2000e-002	128.349304	-13.544185
  45	2.2500e-002	131.584167	-11.325447
  46	2.3000e-002	134.483337	-9.224137
  47	2.3500e-002	137.458801	-7.030121
  48	2.4000e-002	140.235901	-4.965892
  49	2.4500e-002	143.524170	-3.000548
  50	2.5000e-002	146.400452	-0.942500
  51	2.5500e-002	149.490356	1.072287
  52	2.6000e-002	152.473450	3.019089
  53	2.6500e-002	155.586243	4.904089
  54	2.7000e-002	158.576965	6.881793
  55	2.7500e-002	161.308289	8.908940
  56	2.8000e-002	164.710999	10.899005
  57	2.8500e-002	167.488098	12.697480
  58	2.9000e-002	170.639038	14.712266
  59	2.9500e-002	173.477173	16.597266
  60	3.0000e-002	176.605225	18.432822
  61	3.0500e-002	179.534912	20.218937
  62	3.1000e-002	182.739258	22.035953
  63	3.1500e-002	185.554504	23.797345
  64	3.2000e-002	188.758850	25.311525
  65	3.2500e-002	191.596985	26.912230
  66	3.3000e-002	194.725037	28.315164
  67	3.3500e-002	197.601318	29.742819
  68	3.4000e-002	200.775146	30.787294
  69	3.4500e-002	203.926086	31.732884
  70	3.5000e-002	206.840515	32.690835
  71	3.5500e-002	210.220337	33.568441
  72	3.6000e-002	212.829590	34.254457
  73	3.6500e-002	216.140747	34.853949
  74	3.7000e-002	219.085693	35.546145
  75	3.7500e-002	221.817017	36.213620
  76	3.8000e-002	224.975586	36.732768
  77	3.8500e-002	228.050232	37.319899
  78	3.9000e-002	231.079102	37.919390
  79	3.9500e-002	233.764648	38.450899
  80	4.0000e-002	237.182617	39.068931
  81	4.0500e-002	240.127563	39.748767
  82	4.1000e-002	242.713928	40.391521
  83	4.1500e-002	246.025085	41.058996
  84	4.2000e-002	249.053955	41.751193
  85	4.2500e-002	251.625061	42.307422
  86	4.3000e-002	255.119324	42.956356
  87	4.3500e-002	257.911682	43.735077
  88	4.4000e-002	260.864258	44.353110
  89	4.4500e-002	263.931274	45.045306
  90	4.5000e-002	267.173767	45.842568
  91	4.5500e-002	269.882202	46.584208
  92	4.6000e-002	273.002625	47.226961
  93	4.6500e-002	275.871277	47.937699
  94	4.7000e-002	278.579712	48.734961
  95	4.7500e-002	281.944275	49.402436
  96	4.8000e-002	285.118103	50.212059
  97	4.8500e-002	287.780762	51.157649
  98	4.9000e-002	291.023254	51.831304
  99	4.9500e-002	293.952942	52.616206
 100	5.0000e-002	296.981812	53.611238
 101	5.0500e-002	299.842834	54.371418
 102	5.1000e-002	297.203064	55.236664
 103	5.1500e-002	293.907166	55.972123
 104	5.2000e-002	291.221619	56.627237
 105	5.2500e-002	287.971497	57.461581
 106	5.3000e-002	284.973145	58.023991
 107	5.3500e-002	281.784058	58.796532
 108	5.4000e-002	279.106140	59.420745
 109	5.4500e-002	276.405334	60.020236
 110	5.5000e-002	273.094177	60.681531
 111	5.5500e-002	270.507813	61.349007
 112	5.6000e-002	267.219543	61.886695
 113	5.6500e-002	264.122009	62.436744
 114	5.7000e-002	261.421204	62.980613
 115	5.7500e-002	258.010864	63.456498
 116	5.8000e-002	255.180359	63.975645
 117	5.8500e-002	251.991272	64.476251
 118	5.9000e-002	248.985291	64.915055
 119	5.9500e-002	246.322632	65.397120
 120	6.0000e-002	242.858887	65.934808
 121	6.0500e-002	240.097046	66.361251
 122	6.1000e-002	237.167358	66.762972
 123	6.1500e-002	234.184265	67.158513
 124	6.2000e-002	231.193542	67.584955
 125	6.2500e-002	228.240967	67.949595
 126	6.3000e-002	225.242615	68.357496
 127	6.3500e-002	222.129822	68.703595
 128	6.4000e-002	219.306946	69.012611
 129	6.4500e-002	216.117859	69.383430
 130	6.5000e-002	213.050842	69.772791
 131	6.5500e-002	210.311890	69.995283
 132	6.6000e-002	207.244873	70.291938
 133	6.6500e-002	204.246521	70.557692
 134	6.7000e-002	201.232910	70.792545
 135	6.7500e-002	198.196411	71.070659
 136	6.8000e-002	195.190430	71.416758
 137	6.8500e-002	191.978455	71.645430
 138	6.9000e-002	189.079285	71.855561
 139	6.9500e-002	185.905457	72.084233
 140	7.0000e-002	183.372498	72.257282
 141	7.0500e-002	180.328369	72.374708
 142	7.1000e-002	177.093506	72.609561
 143	7.1500e-002	174.247742	72.819692
 144	7.2000e-002	171.134949	72.992741
 145	7.2500e-002	168.075562	73.159610
 146	7.3000e-002	165.016174	73.239954
 147	7.3500e-002	162.178040	73.437724
 148	7.4000e-002	159.080505	73.443905
 149	7.4500e-002	156.257629	73.555150
 150	7.5000e-002	153.305054	73.734380
