»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/5/2018 - 7:4:39
Configured:	06/05/18 05:57:41 AM
Executed:	06/05/18 07:04:13 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	1.79 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 162	1.6200e-001	172.988892	36.733427
 163	1.6300e-001	174.064636	36.759469
 164	1.6400e-001	175.476074	36.787568
 165	1.6500e-001	176.300049	36.820463
 166	1.6600e-001	177.619934	36.825261
 167	1.6700e-001	178.970337	36.879401
 168	1.6800e-001	180.404663	36.884884
 169	1.6900e-001	181.442261	36.908185
 170	1.7000e-001	182.548523	36.923262
 171	1.7100e-001	183.685303	36.957528
 172	1.7200e-001	184.707642	36.995221
 173	1.7300e-001	186.134338	37.006186
 174	1.7400e-001	187.240601	37.038397
 175	1.7500e-001	188.606262	37.061012
 176	1.7600e-001	189.743042	37.104873
 177	1.7700e-001	191.101074	37.172035
 178	1.7800e-001	192.192078	37.153531
 179	1.7900e-001	193.367004	37.159014
 180	1.8000e-001	193.954468	37.170664
 181	1.8100e-001	195.884705	37.210413
 182	1.8200e-001	196.983337	37.253589
 183	1.8300e-001	197.998047	37.281002
 184	1.8400e-001	199.371338	37.351590
 185	1.8500e-001	200.622559	37.328289
 186	1.8600e-001	201.934814	37.346108
 187	1.8700e-001	203.155518	37.400934
 188	1.8800e-001	204.284668	37.380374
 189	1.8900e-001	205.390930	37.424235
 190	1.9000e-001	206.787109	37.458501
 191	1.9100e-001	207.916260	37.490026
 192	1.9200e-001	208.946228	37.508530
 193	1.9300e-001	210.037231	37.522922
 194	1.9400e-001	211.448669	37.547593
 195	1.9500e-001	212.692261	37.574321
 196	1.9600e-001	213.775635	37.581174
 197	1.9700e-001	214.996338	37.600363
 198	1.9800e-001	216.102600	37.649021
 199	1.9900e-001	216.979980	37.664099
 200	2.0000e-001	218.612671	37.685344
 201	2.0100e-001	219.512939	37.716183
 202	2.0200e-001	221.221924	37.728519
 203	2.0300e-001	222.091675	37.768268
 204	2.0400e-001	223.411560	37.757303
 205	2.0500e-001	224.754333	37.807331
 206	2.0600e-001	225.830078	37.852563
 207	2.0700e-001	226.783752	37.860102
 208	2.0800e-001	228.179932	37.869011
 209	2.0900e-001	229.499817	37.927263
 210	2.1000e-001	230.430603	37.935487
 211	2.1100e-001	231.559753	37.959474
 212	2.1200e-001	233.154297	37.992369
 213	2.1300e-001	234.169006	38.011558
 214	2.1400e-001	235.527039	38.048566
 215	2.1500e-001	236.549377	38.071867
 216	2.1600e-001	237.777710	38.070496
 217	2.1700e-001	239.051819	38.108875
 218	2.1800e-001	240.219116	38.107504
 219	2.1900e-001	241.462708	38.149994
 220	2.2000e-001	242.652893	38.162330
 221	2.2100e-001	243.629456	38.193855
 222	2.2200e-001	244.941711	38.222638
 223	2.2300e-001	246.162415	38.228121
 224	2.2400e-001	247.482300	38.274038
 225	2.2500e-001	248.718262	38.272667
 226	2.2600e-001	249.923706	38.307619
 227	2.2700e-001	250.602722	38.331605
 228	2.2800e-001	252.136230	38.350109
 229	2.2900e-001	253.402710	38.371354
 230	2.3000e-001	254.577637	38.391914
 231	2.3100e-001	255.615234	38.417271
 232	2.3200e-001	257.202148	38.460446
 233	2.3300e-001	258.140564	38.459076
 234	2.3400e-001	259.300232	38.494713
 235	2.3500e-001	260.459900	38.508419
 236	2.3600e-001	261.665344	38.532405
 237	2.3700e-001	262.947083	38.559133
 238	2.3800e-001	264.472961	38.582434
 239	2.3900e-001	265.228271	38.587231
 240	2.4000e-001	266.479492	38.623554
 241	2.4100e-001	267.944336	38.645484
 242	2.4200e-001	269.020081	38.661247
 243	2.4300e-001	270.057678	38.650281
 244	2.4400e-001	271.278381	38.709905
 245	2.4500e-001	272.651672	38.720870
 246	2.4600e-001	273.719788	38.755136
 247	2.4700e-001	275.077820	38.770899
 248	2.4800e-001	276.336670	38.804480
 249	2.4900e-001	277.305603	38.830522
 250	2.5000e-001	278.419495	38.851082
 251	2.5100e-001	279.876709	38.858620
 252	2.5200e-001	278.602600	38.832578
 253	2.5300e-001	277.458191	38.824354
 254	2.5400e-001	276.161194	38.764731
 255	2.5500e-001	275.009155	38.785976
 256	2.5600e-001	273.582458	38.772955
 257	2.5700e-001	272.506714	38.734576
 258	2.5800e-001	271.331787	38.719499
 259	2.5900e-001	270.164490	38.702366
 260	2.6000e-001	268.806458	38.670841
 261	2.6100e-001	267.997742	38.674268
 262	2.6200e-001	266.365051	38.625610
 263	2.6300e-001	265.281677	38.618071
 264	2.6400e-001	263.885498	38.571469
 265	2.6500e-001	262.985229	38.581749
 266	2.6600e-001	261.848450	38.570784
 267	2.6700e-001	260.612488	38.531720
 268	2.6800e-001	259.323120	38.539944
 269	2.6900e-001	258.171082	38.522126
 270	2.7000e-001	256.950378	38.470726
 271	2.7100e-001	255.920410	38.459076
 272	2.7200e-001	254.516602	38.432348
 273	2.7300e-001	253.089905	38.414530
 274	2.7400e-001	252.021790	38.396026
 275	2.7500e-001	250.801086	38.375466
 276	2.7600e-001	249.870300	38.373410
 277	2.7700e-001	248.649597	38.333661
 278	2.7800e-001	247.612000	38.297339
 279	2.7900e-001	246.192932	38.277465
 280	2.8000e-001	244.865417	38.232918
 281	2.8100e-001	243.789673	38.256219
 282	2.8200e-001	242.645264	38.212359
 283	2.8300e-001	241.119385	38.214415
 284	2.8400e-001	240.089417	38.191114
 285	2.8500e-001	239.036560	38.167812
 286	2.8600e-001	237.602234	38.133546
 287	2.8700e-001	236.732483	38.137658
 288	2.8800e-001	235.145569	38.079406
 289	2.8900e-001	233.955383	38.070496
 290	2.9000e-001	233.139038	38.047195
 291	2.9100e-001	231.819153	38.025950
 292	2.9200e-001	230.712891	37.993055
 293	2.9300e-001	229.286194	37.993055
 294	2.9400e-001	228.195190	37.981404
 295	2.9500e-001	226.905823	37.944396
 296	2.9600e-001	225.715637	37.941655
 297	2.9700e-001	224.395752	37.902592
 298	2.9800e-001	223.480225	37.891626
 299	2.9900e-001	222.038269	37.849136
 300	3.0000e-001	220.710754	37.823779
 301	3.0100e-001	219.726563	37.823779
 302	3.0200e-001	218.612671	37.797052
 303	3.0300e-001	217.514038	37.765527
 304	3.0400e-001	216.148376	37.747023
 305	3.0500e-001	214.996338	37.739484
 306	3.0600e-001	213.645935	37.716183
 307	3.0700e-001	212.387085	37.671637
 308	3.0800e-001	211.509705	37.688770
 309	3.0900e-001	210.235596	37.653133
 310	3.1000e-001	208.984375	37.618182
 311	3.1100e-001	207.839966	37.597622
 312	3.1200e-001	206.733704	37.568153
 313	3.1300e-001	205.474854	37.555817
 314	3.1400e-001	204.246521	37.522236
 315	3.1500e-001	202.865601	37.500306
 316	3.1600e-001	201.774597	37.483858
 317	3.1700e-001	200.096130	37.453018
 318	3.1800e-001	199.279785	37.423549
 319	3.1900e-001	198.036194	37.401619
 320	3.2000e-001	196.907043	37.399563
 321	3.2100e-001	195.808411	37.368723
 322	3.2200e-001	194.694519	37.339254
 323	3.2300e-001	193.168640	37.311156
 324	3.2400e-001	191.947937	37.318695
 325	3.2500e-001	190.963745	37.274149
 326	3.2600e-001	189.689636	37.251533
 327	3.2700e-001	188.659668	37.204931
 328	3.2800e-001	187.248230	37.214525
 329	3.2900e-001	186.233521	37.171350
 330	3.3000e-001	184.959412	37.158329
 331	3.3100e-001	183.898926	37.149419
 332	3.3200e-001	182.708740	37.104188
 333	3.3300e-001	181.518555	37.106244
 334	3.3400e-001	180.099487	37.049362
 335	3.3500e-001	178.764343	37.037711
 336	3.3600e-001	177.818298	36.983571
 337	3.3700e-001	176.803589	37.006872
 338	3.3800e-001	175.498962	36.962326
 339	3.3900e-001	174.072266	36.947248
 340	3.4000e-001	172.874451	36.908185
 341	3.4100e-001	171.943665	36.896534
 342	3.4200e-001	170.730591	36.883513
 343	3.4300e-001	169.212341	36.838967
 344	3.4400e-001	168.151855	36.810183
 345	3.4500e-001	166.915894	36.799218
 346	3.4600e-001	165.496826	36.791680
 347	3.4700e-001	164.619446	36.724518
 348	3.4800e-001	163.246155	36.732056
 349	3.4900e-001	162.055969	36.697105
 350	3.5000e-001	160.774231	36.671748
 351	3.5100e-001	159.896851	36.628572
 352	3.5200e-001	158.561707	36.647076
 353	3.5300e-001	157.394409	36.586082
 354	3.5400e-001	156.349182	36.573061
 355	3.5500e-001	154.937744	36.536053
 356	3.5600e-001	153.617859	36.520291
 357	3.5700e-001	152.503967	36.493563
 358	3.5800e-001	151.184082	36.453814
 359	3.5900e-001	150.146484	36.445590
 360	3.6000e-001	148.605347	36.417492
 361	3.6100e-001	147.819519	36.392820
 362	3.6200e-001	146.598816	36.372946
 363	3.6300e-001	145.278931	36.342106
 364	3.6400e-001	144.233704	36.361981
 365	3.6500e-001	142.745972	36.290022
 366	3.6600e-001	141.578674	36.269462
 367	3.6700e-001	140.510559	36.233825
 368	3.6800e-001	139.289856	36.205041
 369	3.6900e-001	138.031006	36.200244
 370	3.7000e-001	137.031555	36.161866
 371	3.7100e-001	135.665894	36.136509
 372	3.7200e-001	134.429932	36.089907
 373	3.7300e-001	133.575439	36.071403
 374	3.7400e-001	132.125854	36.059067
 375	3.7500e-001	131.164551	36.031654
 376	3.7600e-001	129.745483	36.016577
 377	3.7700e-001	128.707886	35.970660
 378	3.7800e-001	127.243042	35.945988
 379	3.7900e-001	126.167297	35.911722
 380	3.8000e-001	125.312805	35.916519
 381	3.8100e-001	123.718262	35.865120
 382	3.8200e-001	122.482300	35.839078
 383	3.8300e-001	121.330261	35.795902
 384	3.8400e-001	120.033264	35.784252
 385	3.8500e-001	118.789673	35.749985
 386	3.8600e-001	117.630005	35.728055
 387	3.8700e-001	116.218567	35.702013
 388	3.8800e-001	115.219116	35.647187
 389	3.8900e-001	114.120483	35.632110
 390	3.9000e-001	112.892151	35.595787
 391	3.9100e-001	111.663818	35.588934
 392	3.9200e-001	110.771179	35.591675
 393	3.9300e-001	109.504700	35.519716
 394	3.9400e-001	108.169556	35.503954
 395	3.9500e-001	106.857300	35.473799
 396	3.9600e-001	105.720520	35.447072
 397	3.9700e-001	104.621887	35.414176
 398	3.9800e-001	103.385925	35.388819
 399	3.9900e-001	102.134705	35.354553
 400	4.0000e-001	100.883484	35.318231
 401	4.0100e-001	99.502563	35.274370
 402	4.0200e-001	98.716736	35.256551
 403	4.0300e-001	97.251892	35.269573
 404	4.0400e-001	95.855713	35.213376
 405	4.0500e-001	94.985962	35.173627
 406	4.0600e-001	93.772888	35.145529
 407	4.0700e-001	92.460632	35.113318
 408	4.0800e-001	90.919495	35.063975
 409	4.0900e-001	90.141296	35.060548
 410	4.1000e-001	89.050293	35.009834
 411	4.1100e-001	87.730408	34.998869
 412	4.1200e-001	86.662292	34.951582
 413	4.1300e-001	85.395813	34.926910
 414	4.1400e-001	84.152222	34.889217
 415	4.1500e-001	82.832336	34.850839
 416	4.1600e-001	81.489563	34.833020
 417	4.1700e-001	80.619812	34.774082
 418	4.1800e-001	79.597473	34.756264
 419	4.1900e-001	77.896118	34.736390
 420	4.2000e-001	77.102661	34.646612
 421	4.2100e-001	75.729370	34.656892
 422	4.2200e-001	74.584961	34.621940
 423	4.2300e-001	73.623657	34.596583
 424	4.2400e-001	72.143555	34.560261
 425	4.2500e-001	70.884705	34.530107
 426	4.2600e-001	69.557190	34.472539
 427	4.2700e-001	68.778992	34.450609
 428	4.2800e-001	67.459106	34.421825
 429	4.2900e-001	66.368103	34.353293
 430	4.3000e-001	65.063477	34.345754
 431	4.3100e-001	63.781738	34.318341
 432	4.3200e-001	62.492371	34.267627
 433	4.3300e-001	61.416626	34.251865
 434	4.3400e-001	60.028076	34.191556
 435	4.3500e-001	59.150696	34.166884
 436	4.3600e-001	58.052063	34.122338
