»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/4/2018 - 11:32:51
Configured:	06/03/18 07:31:29 PM
Executed:	06/04/18 11:32:19 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 0]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	70.00
Field:	7000.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 420	2.1000e-001	1312.339783	0.158302
 421	2.1050e-001	1386.360168	0.187516
 422	2.1100e-001	1456.695557	0.222166
 423	2.1150e-001	1527.351379	0.252060
 424	2.1200e-001	1597.206116	0.291466
 425	2.1250e-001	1666.740417	0.328154
 426	2.1300e-001	1734.832764	0.363483
 427	2.1350e-001	1803.405762	0.401530
 428	2.1400e-001	1871.177673	0.425988
 429	2.1450e-001	1942.474365	0.462676
 430	2.1500e-001	2012.489319	0.509555
 431	2.1550e-001	2081.863403	0.531976
 432	2.1600e-001	2153.800964	0.545564
 433	2.1650e-001	2223.335266	0.581572
 434	2.1700e-001	2290.145874	0.626413
 435	2.1750e-001	2364.166260	0.665819
 436	2.1800e-001	2431.137085	0.693675
 437	2.1850e-001	2503.234863	0.750065
 438	2.1900e-001	2571.647644	0.777242
 439	2.1950e-001	2639.739990	0.802380
 440	2.2000e-001	2708.152771	0.829556
 441	2.2050e-001	2785.858154	0.877114
 442	2.2100e-001	2850.746155	0.921955
 443	2.2150e-001	2921.722412	0.972231
 444	2.2200e-001	2993.019104	0.985140
 445	2.2250e-001	3059.509277	1.020469
 446	2.2300e-001	3128.723145	1.079578
 447	2.2350e-001	3199.859619	1.123060
 448	2.2400e-001	3265.708923	1.150236
 449	2.2450e-001	3336.845398	1.182848
 450	2.2500e-001	3406.700134	1.229047
 451	2.2550e-001	3478.317261	1.269132
 452	2.2600e-001	3547.691345	1.300385
 453	2.2650e-001	3622.032166	1.336394
 454	2.2700e-001	3688.682556	1.381234
 455	2.2750e-001	3757.575989	1.429472
 456	2.2800e-001	3826.950073	1.473634
 457	2.2850e-001	3923.881531	1.498093
 458	2.2900e-001	3962.974548	1.569430
 459	2.2950e-001	4035.392761	1.612912
 460	2.3000e-001	4103.965759	1.663868
 461	2.3050e-001	4173.019409	1.708029
 462	2.3100e-001	4245.597839	1.764420
 463	2.3150e-001	4318.016052	1.797032
 464	2.3200e-001	4386.268616	1.866331
 465	2.3250e-001	4457.084656	1.901660
 466	2.3300e-001	4526.618958	1.962128
 467	2.3350e-001	4590.705872	2.014442
 468	2.3400e-001	4665.687561	2.063359
 469	2.3450e-001	4731.536865	2.127903
 470	2.3500e-001	4800.750732	2.197882
 471	2.3550e-001	4872.848511	2.248837
 472	2.3600e-001	4942.062378	2.314740
 473	2.3650e-001	5013.519287	2.393551
 474	2.3700e-001	5083.694458	2.448583
 475	2.3750e-001	5156.593323	2.528074
 476	2.3800e-001	5223.564148	2.603488
 477	2.3850e-001	5293.418884	2.695887
 478	2.3900e-001	5361.190796	2.795760
 479	2.3950e-001	5429.924011	2.888159
 480	2.4000e-001	5502.822876	2.998903
 481	2.4050e-001	5569.313049	3.121196
 482	2.4100e-001	5639.328003	3.221748
 483	2.4150e-001	5712.066650	3.363065
 484	2.4200e-001	5780.319214	3.488755
 485	2.4250e-001	5852.256775	3.605613
 486	2.4300e-001	5921.150208	3.760518
 487	2.4350e-001	5989.082336	3.878055
