»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/8/2018 - 13:13:47
Configured:	05/08/18 01:03:24 PM
Executed:	05/08/18 01:13:22 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	8.00e-002

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.19 [Index: 3]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	2.40
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
  45	4.5000e-002	52.785873	-39.026947
  46	4.6000e-002	54.111481	-38.945193
  47	4.7000e-002	55.370331	-38.807235
  48	4.8000e-002	56.610107	-38.899207
  49	4.9000e-002	57.153702	-39.037166
  50	5.0000e-002	58.984756	-38.684605
  51	5.1000e-002	60.024261	-38.556866
  52	5.2000e-002	61.445236	-38.424017
  53	5.3000e-002	63.486099	-37.918169
  54	5.4000e-002	63.571930	-38.280948
  55	5.5000e-002	64.973831	-38.214524
  56	5.6000e-002	66.318512	-38.076565
  57	5.7000e-002	67.310333	-38.066346
  58	5.8000e-002	68.788528	-37.764881
  59	5.9000e-002	69.761276	-37.846634
  60	6.0000e-002	70.924759	-38.148099
  61	6.1000e-002	72.202682	-37.606484
  62	6.2000e-002	73.232651	-37.524731
  63	6.3000e-002	74.567795	-37.442978
  64	6.4000e-002	75.750351	-37.310129
  65	6.5000e-002	77.095032	-37.126184
  66	6.6000e-002	78.191757	-36.988226
  67	6.7000e-002	79.383850	-36.901363
  68	6.8000e-002	80.537796	-36.717418
  69	6.9000e-002	81.491470	-36.717418
  70	7.0000e-002	83.007813	-36.523254
  71	7.1000e-002	84.075928	-36.369967
  72	7.2000e-002	85.287094	-36.211570
  73	7.3000e-002	86.660385	-36.242227
  74	7.4000e-002	87.795258	-35.884557
  75	7.5000e-002	88.825226	-35.598421
  76	7.6000e-002	89.969635	-35.424695
  77	7.7000e-002	91.323853	-35.286737
  78	7.8000e-002	92.697144	-34.934176
  79	7.9000e-002	93.803406	-34.929066
  80	8.0000e-002	94.900131	-34.704245
  81	8.1000e-002	96.015930	-34.535629
  82	8.2000e-002	97.312927	-34.249492
  83	8.3000e-002	98.533630	-33.820288
  84	8.4000e-002	99.668503	-33.651672
  85	8.5000e-002	100.679398	-33.503494
  86	8.6000e-002	102.252960	-33.263344
  87	8.7000e-002	103.235245	-32.711510
  88	8.8000e-002	104.923248	-32.757496
  89	8.9000e-002	105.772018	-32.486689
  90	9.0000e-002	106.773376	-32.205662
  91	9.1000e-002	108.079910	-31.832663
  92	9.2000e-002	109.243393	-31.403458
  93	9.3000e-002	110.349655	-31.132651
  94	9.4000e-002	111.951828	-30.790309
  95	9.5000e-002	112.886429	-30.376433
  96	9.6000e-002	114.154816	-29.824599
  97	9.7000e-002	115.270615	-29.650873
  98	9.8000e-002	116.605759	-29.170573
  99	9.9000e-002	117.578506	-28.664725
 100	1.0000e-001	118.961334	-28.368370
 101	1.0100e-001	119.657516	-28.301945
 102	1.0200e-001	121.288300	-27.632591
 103	1.0300e-001	122.728348	-26.804839
 104	1.0400e-001	123.615265	-26.339868
 105	1.0500e-001	124.931335	-25.690952
 106	1.0600e-001	125.980377	-25.118679
 107	1.0700e-001	127.267838	-24.515749
 108	1.0800e-001	128.250122	-23.912819
 109	1.0900e-001	129.814148	-23.125944
 110	1.1000e-001	130.815506	-22.543452
 111	1.1100e-001	132.007599	-21.766797
 112	1.1200e-001	134.191513	-20.346334
 113	1.1300e-001	134.382248	-20.060198
 114	1.1400e-001	135.526657	-19.375515
 115	1.1500e-001	136.947632	-18.358709
 116	1.1600e-001	137.882233	-17.576944
 117	1.1700e-001	138.978958	-16.611234
 118	1.1800e-001	140.466690	-15.349168
 119	1.1900e-001	141.534805	-14.311924
 120	1.2000e-001	142.793655	-13.325776
 121	1.2100e-001	144.042969	-12.176121
 122	1.2200e-001	145.072937	-10.914056
 123	1.2300e-001	146.274567	-9.554908
 124	1.2400e-001	147.619247	-8.395034
 125	1.2500e-001	148.582458	-6.908148
 126	1.2600e-001	149.908066	-5.451918
 127	1.2700e-001	151.014328	-4.046785
 128	1.2800e-001	151.987076	-2.631432
 129	1.2900e-001	153.512955	-0.878847
 130	1.3000e-001	154.495239	0.725560
 131	1.3100e-001	155.715942	2.355515
 132	1.3200e-001	157.003403	3.750429
 133	1.3300e-001	158.414841	5.942438
 134	1.3400e-001	159.444809	7.597941
 135	1.3500e-001	160.636902	9.534470
 136	1.3600e-001	161.685944	11.200192
 137	1.3700e-001	163.087845	13.325776
 138	1.3800e-001	164.289474	15.338949
 139	1.3900e-001	165.386200	17.122191
 140	1.4000e-001	166.549683	19.196680
 141	1.4100e-001	167.684555	21.158757
 142	1.4200e-001	168.924332	23.033972
 143	1.4300e-001	169.916153	25.082912
 144	1.4400e-001	171.546936	27.075647
 145	1.4500e-001	172.491074	28.981519
 146	1.4600e-001	173.845291	30.795419
 147	1.4700e-001	175.113678	32.645085
 148	1.4800e-001	175.695419	34.188178
 149	1.4900e-001	177.564621	36.129817
 150	1.5000e-001	178.680420	38.148099
 151	1.5100e-001	179.738998	39.113809
 152	1.5200e-001	181.121826	40.314560
 153	1.5300e-001	182.428360	41.632831
 154	1.5400e-001	183.448792	42.721171
 155	1.5500e-001	184.812546	43.579579
 156	1.5600e-001	186.405182	44.248934
 157	1.5700e-001	187.273026	44.938727
 158	1.5800e-001	188.550949	45.240192
 159	1.5900e-001	189.752579	45.710273
 160	1.6000e-001	190.792084	45.710273
 161	1.6100e-001	192.127228	46.435833
 162	1.6200e-001	193.309784	46.262107
 163	1.6300e-001	194.501877	46.359189
 164	1.6400e-001	195.102692	46.231450
 165	1.6500e-001	197.086334	46.517586
 166	1.6600e-001	198.125839	46.512477
 167	1.6700e-001	199.537277	46.609558
 168	1.6800e-001	200.614929	46.946791
 169	1.6900e-001	201.520920	46.803722
 170	1.7000e-001	202.922821	46.686202
 171	1.7100e-001	204.229355	46.870147
 172	1.7200e-001	205.326080	46.819051
 173	1.7300e-001	206.556320	46.916133
 174	1.7400e-001	207.719803	46.962119
 175	1.7500e-001	208.816528	46.936571
 176	1.7600e-001	210.399628	47.186941
 177	1.7700e-001	211.629868	47.028544
 178	1.7800e-001	212.478638	47.048982
 179	1.7900e-001	213.918686	47.197160
 180	1.8000e-001	215.272903	47.406652
 181	1.8100e-001	215.997696	47.100078
 182	1.8200e-001	217.361450	47.335118
 183	1.8300e-001	218.667984	47.365776
 184	1.8400e-001	219.640732	47.319790
 185	1.8500e-001	221.166611	47.427091
 186	1.8600e-001	222.330093	47.227817
 187	1.8700e-001	223.121643	47.462858
 188	1.8800e-001	224.542618	47.544611
 189	1.8900e-001	225.896835	47.539501
 190	1.9000e-001	226.802826	47.616145
 191	1.9100e-001	228.061676	47.529282
 192	1.9200e-001	229.539871	47.605926
 193	1.9300e-001	230.169296	47.667241
 194	1.9400e-001	231.761932	47.692789
 195	1.9500e-001	233.030319	47.764323
 196	1.9600e-001	234.413147	47.963596
 197	1.9700e-001	235.271454	47.738775
 198	1.9800e-001	236.644745	47.866514
 199	1.9900e-001	237.560272	48.014692
 200	2.0000e-001	239.009857	47.958487
 201	2.0100e-001	240.325928	48.004473
 202	2.0200e-001	241.231918	47.989144
 203	2.0300e-001	242.767334	47.927829
 204	2.0400e-001	243.844986	47.994254
 205	2.0500e-001	244.760513	48.270171
 206	2.0600e-001	246.362686	48.183308
 207	2.0700e-001	246.572495	48.157760
 208	2.0800e-001	247.774124	48.198637
 209	2.0900e-001	249.795914	48.167979
 210	2.1000e-001	250.606537	48.203746
 211	2.1100e-001	252.075195	48.300828
 212	2.1200e-001	253.658295	48.275280
 213	2.1300e-001	254.707336	48.224185
 214	2.1400e-001	255.594254	48.571636
 215	2.1500e-001	256.986618	48.489883
 216	2.1600e-001	258.398056	48.494992
 217	2.1700e-001	258.970261	48.576745
 218	2.1800e-001	260.620117	48.592074
 219	2.1900e-001	261.793137	48.730033
 220	2.2000e-001	262.956619	48.694266
 221	2.2100e-001	264.301300	48.765800
 222	2.2200e-001	265.197754	48.760690
 223	2.2300e-001	266.180038	49.011060
 224	2.2400e-001	267.753601	48.837334
 225	2.2500e-001	269.031525	48.857772
 226	2.2600e-001	270.223618	48.954854
 227	2.2700e-001	271.120071	48.847553
 228	2.2800e-001	272.607803	49.082594
 229	2.2900e-001	273.704529	49.067265
 230	2.3000e-001	274.801254	49.082594
 231	2.3100e-001	276.327133	48.975292
 232	2.3200e-001	277.271271	49.103032
 233	2.3300e-001	278.539658	49.082594
 234	2.3400e-001	279.827118	49.261429
 235	2.3500e-001	281.028748	49.179676
 236	2.3600e-001	282.211304	49.343182
 237	2.3700e-001	283.403397	49.271648
 238	2.3800e-001	284.233093	49.404497
 239	2.3900e-001	285.844803	49.312525
 240	2.4000e-001	287.046432	49.133689
 241	2.4100e-001	288.286209	49.424935
 242	2.4200e-001	289.497375	49.292086
 243	2.4300e-001	290.126801	49.378949
 244	2.4400e-001	291.919708	49.496469
 245	2.4500e-001	292.863846	49.639537
 246	2.4600e-001	294.170380	49.532236
 247	2.4700e-001	295.076370	49.460702
 248	2.4800e-001	296.421051	49.726400
 249	2.4900e-001	298.032761	49.578223
 250	2.5000e-001	298.957825	49.649757
 251	2.5100e-001	300.283432	49.833701
 252	2.5200e-001	299.139023	49.782606
 253	2.5300e-001	298.509598	50.099399
 254	2.5400e-001	296.792984	49.675304
 255	2.5500e-001	295.572281	49.659976
 256	2.5600e-001	294.637680	49.562894
 257	2.5700e-001	293.207169	49.496469
 258	2.5800e-001	291.614532	49.322744
 259	2.5900e-001	290.822983	49.675304
 260	2.6000e-001	289.640427	49.583332
 261	2.6100e-001	288.372040	49.624209
 262	2.6200e-001	287.294388	49.557784
 263	2.6300e-001	286.121368	49.568003
 264	2.6400e-001	284.843445	49.562894
 265	2.6500e-001	283.727646	49.588442
 266	2.6600e-001	282.573700	49.552675
 267	2.6700e-001	280.752182	49.327853
 268	2.6800e-001	280.323029	49.522017
 269	2.6900e-001	278.711319	49.424935
 270	2.7000e-001	277.671814	49.399387
 271	2.7100e-001	276.775360	49.501579
 272	2.7200e-001	275.239944	49.118361
 273	2.7300e-001	274.095535	49.358511
 274	2.7400e-001	273.199081	49.491360
 275	2.7500e-001	271.577835	49.404497
 276	2.7600e-001	270.414352	49.312525
 277	2.7700e-001	269.393921	49.465812
 278	2.7800e-001	267.887115	49.251210
 279	2.7900e-001	266.752243	49.353401
 280	2.8000e-001	265.865326	49.358511
 281	2.8100e-001	264.329910	49.195004
 282	2.8200e-001	263.214111	49.332963
 283	2.8300e-001	262.298584	49.373839
 284	2.8400e-001	260.877609	49.184785
 285	2.8500e-001	259.141922	49.016169
 286	2.8600e-001	258.674622	49.138799
 287	2.8700e-001	257.225037	49.041717
 288	2.8800e-001	255.985260	49.230771
 289	2.8900e-001	255.212784	49.251210
 290	2.9000e-001	253.496170	48.954854
 291	2.9100e-001	252.265930	49.128580
 292	2.9200e-001	251.302719	48.873101
 293	2.9300e-001	249.986649	49.057046
 294	2.9400e-001	248.794556	48.959964
 295	2.9500e-001	247.840881	49.005950
 296	2.9600e-001	246.458054	49.021279
 297	2.9700e-001	245.056152	48.975292
 298	2.9800e-001	244.235992	49.005950
 299	2.9900e-001	242.767334	48.954854
 300	3.0000e-001	241.537094	48.852663
 301	3.0100e-001	240.650177	48.908868
 302	3.0200e-001	239.372253	48.919087
 303	3.0300e-001	238.246918	48.684047
 304	3.0400e-001	237.026215	48.903758
 305	3.0500e-001	235.567093	48.939525
 306	3.0600e-001	234.632492	48.867991
 307	3.0700e-001	233.345032	48.852663
 308	3.0800e-001	232.105255	48.893539
 309	3.0900e-001	230.979919	48.704485
 310	3.1000e-001	229.845047	48.760690
 311	3.1100e-001	228.309631	48.786238
 312	3.1200e-001	227.193832	48.546088
 313	3.1300e-001	226.202011	48.776019
 314	3.1400e-001	224.990845	48.745362
 315	3.1500e-001	223.684311	48.561417
 316	3.1600e-001	222.702026	48.673827
 317	3.1700e-001	221.233368	48.561417
 318	3.1800e-001	220.079422	48.397910
 319	3.1900e-001	219.125748	48.730033
 320	3.2000e-001	217.647552	48.622732
 321	3.2100e-001	217.351913	48.663608
 322	3.2200e-001	215.311050	48.484773
 323	3.2300e-001	214.147568	48.494992
 324	3.2400e-001	212.841034	48.484773
 325	3.2500e-001	211.524963	48.459225
 326	3.2600e-001	210.409164	48.377472
 327	3.2700e-001	209.426880	48.372362
 328	3.2800e-001	208.129883	48.500102
 329	3.2900e-001	207.014084	48.530759
 330	3.3000e-001	205.898285	48.280390
 331	3.3100e-001	204.582214	48.428568
 332	3.3200e-001	203.399658	48.162870
 333	3.3300e-001	202.236176	48.224185
 334	3.3400e-001	200.843811	48.239513
 335	3.3500e-001	199.680328	48.060678
 336	3.3600e-001	198.507309	48.305938
 337	3.3700e-001	197.124481	48.178199
 338	3.3800e-001	196.075439	48.142431
 339	3.3900e-001	194.120407	47.713227
 340	3.4000e-001	193.376541	48.004473
 341	3.4100e-001	192.413330	47.999363
 342	3.4200e-001	191.354752	48.403020
 343	3.4300e-001	189.971924	48.157760
 344	3.4400e-001	189.037323	47.989144
 345	3.4500e-001	187.721252	48.096445
 346	3.4600e-001	186.319351	47.938048
 347	3.4700e-001	185.232162	47.963596
 348	3.4800e-001	184.278488	47.897172
 349	3.4900e-001	182.437897	47.902281
 350	3.5000e-001	181.961060	47.897172
 351	3.5100e-001	180.597305	48.014692
 352	3.5200e-001	179.138184	47.861405
 353	3.5300e-001	178.022385	47.907391
 354	3.5400e-001	176.944733	47.728556
 355	3.5500e-001	175.428391	47.789871
 356	3.5600e-001	174.703598	47.682570
 357	3.5700e-001	173.711777	47.922720
 358	3.5800e-001	171.747208	47.774542
 359	3.5900e-001	170.831680	47.784761
 360	3.6000e-001	169.715881	47.626364
 361	3.6100e-001	168.170929	47.600816
 362	3.6200e-001	167.407990	47.636583
 363	3.6300e-001	166.130066	47.534392
 364	3.6400e-001	164.175034	47.401543
 365	3.6500e-001	163.688660	47.565049
 366	3.6600e-001	162.382126	47.524173
 367	3.6700e-001	160.961151	47.559940
 368	3.6800e-001	160.007477	47.478186
 369	3.6900e-001	158.777237	47.473077
 370	3.7000e-001	157.489777	47.508844
 371	3.7100e-001	156.402588	47.355557
 372	3.7200e-001	155.353546	47.355557
 373	3.7300e-001	153.894424	47.401543
 374	3.7400e-001	152.854919	47.432200
 375	3.7500e-001	152.025223	47.595707
 376	3.7600e-001	150.032043	47.314680
 377	3.7700e-001	149.259567	47.217598
 378	3.7800e-001	148.248672	47.166502
 379	3.7900e-001	147.237778	47.539501
 380	3.8000e-001	145.626068	47.161393
 381	3.8100e-001	144.443512	47.120516
 382	3.8200e-001	143.013000	47.197160
 383	3.8300e-001	142.240524	47.115407
 384	3.8400e-001	141.048431	47.028544
 385	3.8500e-001	139.513016	47.002996
 386	3.8600e-001	138.463974	47.008105
 387	3.8700e-001	137.319565	46.778174
 388	3.8800e-001	135.850906	47.002996
 389	3.8900e-001	135.040283	46.926352
 390	3.9000e-001	133.638382	46.946791
 391	3.9100e-001	132.303238	46.921243
 392	3.9200e-001	131.244659	46.900804
 393	3.9300e-001	130.395889	46.721969
 394	3.9400e-001	128.593445	46.829270
 395	3.9500e-001	127.840042	46.829270
 396	3.9600e-001	126.438141	46.701531
 397	3.9700e-001	125.093460	46.931462
 398	3.9800e-001	124.149323	46.778174
 399	3.9900e-001	122.890472	46.548244
 400	4.0000e-001	121.650696	46.727079
 401	4.0100e-001	120.630264	46.640216
 402	4.0200e-001	119.285583	46.538024
 403	4.0300e-001	118.017197	46.686202
 404	4.0400e-001	116.939545	46.614668
 405	4.0500e-001	115.671158	46.486929
 406	4.0600e-001	114.641190	46.435833
 407	4.0700e-001	113.210678	46.492038
 408	4.0800e-001	112.171173	46.456271
 409	4.0900e-001	110.177994	45.960642
 410	4.1000e-001	109.882355	46.532915
 411	4.1100e-001	107.975006	46.119039
 412	4.1200e-001	107.259750	46.277436
 413	4.1300e-001	106.182098	46.430723
 414	4.1400e-001	105.085373	46.599339
 415	4.1500e-001	103.750229	46.251888
 416	4.1600e-001	102.396011	46.180354
 417	4.1700e-001	101.356506	46.313203
 418	4.1800e-001	100.212097	46.139477
 419	4.1900e-001	98.848343	46.323422
 420	4.2000e-001	97.579956	45.960642
 421	4.2100e-001	96.540451	46.088382
 422	4.2200e-001	95.005035	46.052615
 423	4.2300e-001	94.184875	45.945313
 424	4.2400e-001	93.555450	46.231450
 425	4.2500e-001	91.667175	46.062834
 426	4.2600e-001	90.665817	45.970861
 427	4.2700e-001	89.464188	45.940204
 428	4.2800e-001	88.043213	45.924875
 429	4.2900e-001	86.002350	45.597862
 430	4.3000e-001	85.945129	45.792026
 431	4.3100e-001	84.457397	45.751150
 432	4.3200e-001	83.293915	45.694944
 433	4.3300e-001	82.054138	45.838012
 434	4.3400e-001	80.862045	45.970861
 435	4.3500e-001	78.926086	45.592753
 436	4.3600e-001	78.916550	45.541657
 437	4.3700e-001	77.295303	45.567205
 438	4.3800e-001	76.217651	45.521219
 439	4.3900e-001	74.968338	45.551876
 440	4.4000e-001	73.595047	45.608081
 441	4.4100e-001	72.650909	45.475232
 442	4.4200e-001	71.382523	45.531438
 443	4.4300e-001	70.018768	45.720492
 444	4.4400e-001	68.769455	45.398589
 445	4.4500e-001	67.853928	45.378150
 446	4.4600e-001	66.442490	45.311726
 447	4.4700e-001	64.163208	45.061357
 448	4.4800e-001	64.392090	45.219754
 449	4.4900e-001	62.799454	45.347493
 450	4.5000e-001	61.874390	45.352603
 451	4.5100e-001	60.653687	45.117562
 452	4.5200e-001	59.194565	45.127781
 453	4.5300e-001	57.945251	45.138000
 454	4.5400e-001	57.058334	45.081795
 455	4.5500e-001	55.418015	44.984713
 456	4.5600e-001	54.388046	45.107343
 457	4.5700e-001	53.415298	44.948946
 458	4.5800e-001	51.965714	44.872302
 459	4.5900e-001	50.697327	44.959165
 460	4.6000e-001	49.934387	44.984713
 461	4.6100e-001	48.484802	44.892741
 462	4.6200e-001	47.292709	44.816097
 463	4.6300e-001	46.443939	44.749673
 464	4.6400e-001	44.660568	44.688358
 465	4.6500e-001	42.715073	44.606604
 466	4.6600e-001	42.848587	44.642371
 467	4.6700e-001	41.265488	44.652591
 468	4.6800e-001	39.911270	44.637262
 469	4.6900e-001	39.062500	44.540180
 470	4.7000e-001	37.517548	44.473755
 471	4.7100e-001	36.525726	44.545289
 472	4.7200e-001	35.476685	44.432879
 473	4.7300e-001	33.912659	44.509522
 474	4.7400e-001	32.815933	44.437988
 475	4.7500e-001	31.757355	44.233605
 476	4.7600e-001	30.250549	44.412440
 477	4.7700e-001	29.087067	44.233605
 478	4.7800e-001	28.295517	44.177400
 479	4.7900e-001	26.760101	44.254044
 480	4.8000e-001	25.720596	44.167181
 481	4.8100e-001	24.805069	44.075208
 482	4.8200e-001	23.231506	44.024113
 483	4.8300e-001	20.952225	43.896373
 484	4.8400e-001	20.847321	44.054770
 485	4.8500e-001	19.397736	43.799291
 486	4.8600e-001	18.405914	43.870825
 487	4.8700e-001	17.461777	43.932140
 488	4.8800e-001	16.098022	43.814620
 489	4.8900e-001	14.858246	43.778853
 490	4.9000e-001	13.694763	43.513155
 491	4.9100e-001	12.483597	43.743086
 492	4.9200e-001	11.224747	43.610237
 493	4.9300e-001	10.175705	43.656223
 494	4.9400e-001	8.993149	43.594908
 495	4.9500e-001	7.619858	43.615347
 496	4.9600e-001	6.504059	43.554032
 497	4.9700e-001	5.130768	43.523374
 498	4.9800e-001	4.100800	43.462059
 499	4.9900e-001	2.641678	43.375196
 500	5.0000e-001	1.630783	43.416073
 501	5.0100e-001	-0.438690	43.221909
 502	5.0200e-001	-0.762939	43.262786
 503	5.0300e-001	-1.897812	43.129937
 504	5.0400e-001	-3.089905	43.262786
 505	5.0500e-001	-4.234314	42.930663
 506	5.0600e-001	-5.397797	43.058403
 507	5.0700e-001	-6.513596	43.114608
 508	5.0800e-001	-7.944107	42.997088
 509	5.0900e-001	-8.945465	42.951102
 510	5.1000e-001	-10.232925	42.991978
 511	5.1100e-001	-12.245178	42.690513
 512	5.1200e-001	-12.693405	42.721171
 513	5.1300e-001	-13.809204	42.787595
 514	5.1400e-001	-15.039444	42.731390
 515	5.1500e-001	-16.155243	42.654746
 516	5.1600e-001	-17.538071	42.710951
 517	5.1700e-001	-18.663406	42.327733
 518	5.1800e-001	-19.779205	42.501459
 519	5.1900e-001	-21.886826	42.276637
 520	5.2000e-001	-22.134781	42.409486
 521	5.2100e-001	-23.612976	42.383939
 522	5.2200e-001	-24.652481	42.189775
 523	5.2300e-001	-25.968552	42.210213
 524	5.2400e-001	-27.227402	42.169336
 525	5.2500e-001	-28.114319	41.954734
 526	5.2600e-001	-28.753281	42.067145
 527	5.2700e-001	-30.565262	41.934296
 528	5.2800e-001	-31.871796	41.918967
 529	5.2900e-001	-32.987595	41.775899
 530	5.3000e-001	-34.303665	41.714584
 531	5.3100e-001	-35.276413	41.699255
 532	5.3200e-001	-36.792755	41.535749
 533	5.3300e-001	-37.603378	41.402900
 534	5.3400e-001	-38.909912	41.259832
 535	5.3500e-001	-40.349960	41.208736
 536	5.3600e-001	-41.465759	41.111654
 537	5.3700e-001	-42.867661	41.086106
 538	5.3800e-001	-44.031143	40.830627
 539	5.3900e-001	-45.280457	40.733545
 540	5.4000e-001	-46.157837	40.692669
 541	5.4100e-001	-47.588348	40.452519
 542	5.4200e-001	-48.589706	40.360546
 543	5.4300e-001	-49.962997	40.089739
 544	5.4400e-001	-51.107407	39.992657
 545	5.4500e-001	-52.185059	39.660534
 546	5.4600e-001	-52.528381	39.563452
 547	5.4700e-001	-54.721832	39.267097
 548	5.4800e-001	-55.828094	39.052495
 549	5.4900e-001	-57.058334	38.669276
 550	5.5000e-001	-58.135986	38.408688
 551	5.5100e-001	-59.442520	38.102113
 552	5.5200e-001	-60.539246	37.749553
 553	5.5300e-001	-61.693192	37.458307
 554	5.5400e-001	-63.047409	37.100636
 555	5.5500e-001	-64.907074	36.497706
 556	5.5600e-001	-65.116882	36.109378
 557	5.5700e-001	-67.348480	35.368490
 558	5.5800e-001	-67.920685	34.969943
 559	5.5900e-001	-68.855286	34.412999
 560	5.6000e-001	-70.133209	33.794740
 561	5.6100e-001	-71.449280	33.058961
 562	5.6200e-001	-72.307587	32.496908
 563	5.6300e-001	-73.699951	31.658937
 564	5.6400e-001	-74.710846	30.856734
