»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/16/2018 - 13:5:36
Configured:	05/16/18 12:56:13 PM
Executed:	05/16/18 01:04:48 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 105	5.2500e-002	286.926270	39.205877
 106	5.3000e-002	285.278320	39.136155
 107	5.3500e-002	282.836914	39.108266
 108	5.4000e-002	278.961182	39.004218
 109	5.4500e-002	275.932312	38.957021
 110	5.5000e-002	272.850037	38.875499
 111	5.5500e-002	269.950867	38.837956
 112	5.6000e-002	266.731262	38.785932
 113	5.6500e-002	263.862610	38.721037
 114	5.7000e-002	260.841370	38.664186
 115	5.7500e-002	257.987976	38.605190
 116	5.8000e-002	254.737854	38.543512
 117	5.8500e-002	251.823425	38.498460
 118	5.9000e-002	248.832703	38.448045
 119	5.9500e-002	246.078491	38.438928
 120	6.0000e-002	242.973328	38.354188
 121	6.0500e-002	240.089417	38.244777
 122	6.1000e-002	236.907959	38.195435
 123	6.1500e-002	233.581543	38.092996
 124	6.2000e-002	230.819702	38.045263
 125	6.2500e-002	227.867126	38.013619
 126	6.3000e-002	223.846436	37.951405
 127	6.3500e-002	222.106934	37.886510
 128	6.4000e-002	218.940735	37.818396
 129	6.4500e-002	215.934753	37.739556
 130	6.5000e-002	212.860107	37.681632
 131	6.5500e-002	209.915161	37.623172
 132	6.6000e-002	206.878662	37.560422
 133	6.6500e-002	203.765869	37.464419
 134	6.7000e-002	201.606750	37.462810
 135	6.7500e-002	198.669434	37.342136
 136	6.8000e-002	194.786072	37.272413
 137	6.8500e-002	191.825867	37.197864
 138	6.9000e-002	188.819885	37.122241
 139	6.9500e-002	185.874939	37.048228
 140	7.0000e-002	182.624817	36.946326
 141	7.0500e-002	180.000305	36.890011
 142	7.1000e-002	177.047729	36.847105
 143	7.1500e-002	172.889709	36.710341
 144	7.2000e-002	170.860291	36.714632
 145	7.2500e-002	167.854309	36.613266
 146	7.3000e-002	164.939880	36.511900
 147	7.3500e-002	161.537170	36.438959
 148	7.4000e-002	158.760071	36.351538
 149	7.4500e-002	155.929565	36.433059
 150	7.5000e-002	152.694702	36.200293
