»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	7/24/2018 - 9:39:50
Configured:	07/24/18 09:35:49 AM
Executed:	07/24/18 09:38:05 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	0.320435	-3.177926
   2	1.0000e-003	2.464294	-2.983616
   3	1.5000e-003	6.126404	-2.726800
   4	2.0000e-003	8.857727	-2.482214
   5	2.5000e-003	11.924744	-2.213848
   6	3.0000e-003	14.801025	-1.867350
   7	3.5000e-003	17.646790	-1.564335
   8	4.0000e-003	20.828247	-1.175034
   9	4.5000e-003	23.826599	-0.723908
  10	5.0000e-003	27.336121	-0.235415
  11	5.5000e-003	29.792786	0.359746
  12	6.0000e-003	32.493591	0.975968
  13	6.5000e-003	35.400391	1.679154
  14	7.0000e-003	38.879395	2.425143
  15	7.5000e-003	41.610718	3.236355
  16	8.0000e-003	44.342041	4.169181
  17	8.5000e-003	47.286987	5.127825
  18	9.0000e-003	50.315857	6.119759
  19	9.5000e-003	53.955078	7.295812
  20	1.0000e-002	56.259155	8.521463
  21	1.0500e-002	59.738159	9.783122
  22	1.1000e-002	62.225342	11.103889
  23	1.1500e-002	65.391541	12.565293
  24	1.2000e-002	68.519592	14.045042
  25	1.2500e-002	71.334839	15.513240
  26	1.3000e-002	74.195862	17.325898
  27	1.3500e-002	77.629089	18.974140
  28	1.4000e-002	80.215454	20.756904
  29	1.4500e-002	83.213806	22.615762
  30	1.5000e-002	86.540222	24.563622
  31	1.5500e-002	89.324951	26.528467
  32	1.6000e-002	92.262268	28.668599
  33	1.6500e-002	95.138550	30.791746
  34	1.7000e-002	98.350525	33.036507
  35	1.7500e-002	101.188660	35.288062
  36	1.8000e-002	104.423523	37.636772
  37	1.8500e-002	107.162476	40.009940
  38	1.9000e-002	110.214233	42.395339
  39	1.9500e-002	113.098145	44.828295
  40	2.0000e-002	116.477966	47.237473
  41	2.0500e-002	119.186401	49.589580
  42	2.1000e-002	122.093201	51.844532
  43	2.1500e-002	125.434875	53.924876
  44	2.2000e-002	128.150940	55.539826
  45	2.2500e-002	131.835938	56.323862
  46	2.3000e-002	134.544373	56.755286
