»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/5/2018 - 7:44:42
Configured:	06/05/18 07:27:31 AM
Executed:	06/05/18 07:44:23 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	0.167847	5.923071
   2	1.0000e-003	3.028870	5.991011
   3	1.5000e-003	6.080627	6.095640
   4	2.0000e-003	8.728027	6.365364
   5	2.5000e-003	12.031555	6.627616
   6	3.0000e-003	15.190125	6.873561
   7	3.5000e-003	17.585754	7.163668
   8	4.0000e-003	20.889282	7.536662
   9	4.5000e-003	24.009705	7.936833
  10	5.0000e-003	26.664734	8.394074
  11	5.5000e-003	29.891968	8.917897
  12	6.0000e-003	32.890320	9.458025
  13	6.5000e-003	36.125183	10.065415
  14	7.0000e-003	39.039612	10.695905
  15	7.5000e-003	41.908264	11.381427
  16	8.0000e-003	44.998169	12.098880
  17	8.5000e-003	47.912598	12.813617
  18	9.0000e-003	50.857544	13.550094
  19	9.5000e-003	53.710938	14.347718
  20	1.0000e-002	56.861877	15.135830
  21	1.0500e-002	59.616089	15.925301
  22	1.1000e-002	62.728882	16.774560
  23	1.1500e-002	65.841675	17.602757
  24	1.2000e-002	68.817139	18.414648
  25	1.2500e-002	71.952820	19.216349
  26	1.3000e-002	74.813843	20.066966
  27	1.3500e-002	77.888489	20.887010
  28	1.4000e-002	80.772400	21.723360
  29	1.4500e-002	83.946228	22.550878
  30	1.5000e-002	86.883545	23.419840
  31	1.5500e-002	89.691162	24.260946
  32	1.6000e-002	93.009949	25.102731
  33	1.6500e-002	95.893860	25.941119
  34	1.7000e-002	98.876953	26.808722
  35	1.7500e-002	101.913452	27.630125
  36	1.8000e-002	104.804993	28.419596
  37	1.8500e-002	107.826233	29.233526
  38	1.9000e-002	110.633850	30.020959
  39	1.9500e-002	113.945007	30.807033
  40	2.0000e-002	116.966248	31.530601
  41	2.0500e-002	119.621277	32.267078
  42	2.1000e-002	122.955322	32.943768
  43	2.1500e-002	125.869751	33.625213
  44	2.2000e-002	128.646851	34.217656
  45	2.2500e-002	131.752014	34.831840
  46	2.3000e-002	134.872437	35.378762
  47	2.3500e-002	138.015747	35.901226
  48	2.4000e-002	141.105652	36.344200
  49	2.4500e-002	144.226074	36.785814
  50	2.5000e-002	146.919250	37.165603
  51	2.5500e-002	149.803162	37.522971
  52	2.6000e-002	153.213501	37.885774
  53	2.6500e-002	156.082153	38.183355
  54	2.7000e-002	159.172058	38.421827
  55	2.7500e-002	162.040710	38.645351
  56	2.8000e-002	164.878845	38.915076
  57	2.8500e-002	168.014526	39.120936
  58	2.9000e-002	171.043396	39.315926
  59	2.9500e-002	174.057007	39.531978
  60	3.0000e-002	177.215576	39.709303
  61	3.0500e-002	180.000305	39.879155
  62	3.1000e-002	182.960510	40.048327
  63	3.1500e-002	186.088562	40.252149
  64	3.2000e-002	189.208984	40.391428
  65	3.2500e-002	191.795349	40.501491
  66	3.3000e-002	195.236206	40.642129
  67	3.3500e-002	198.089600	40.785484
  68	3.4000e-002	200.973511	40.907777
  69	3.4500e-002	203.887939	41.049094
  70	3.5000e-002	207.313538	41.241366
  71	3.5500e-002	210.067749	41.331727
  72	3.6000e-002	212.944031	41.436356
  73	3.6500e-002	216.186523	41.542343
  74	3.7000e-002	218.879700	41.644254
  75	3.7500e-002	222.251892	41.791006
  76	3.8000e-002	225.135803	41.907864
  77	3.8500e-002	227.859497	42.026081
  78	3.9000e-002	231.056213	42.143618
  79	3.9500e-002	233.993530	42.264553
  80	4.0000e-002	237.236023	42.363067
  81	4.0500e-002	240.104675	42.451390
  82	4.1000e-002	243.202209	42.580477
  83	4.1500e-002	245.971680	42.666082
  84	4.2000e-002	249.183655	42.750329
  85	4.2500e-002	252.105713	42.873981
  86	4.3000e-002	254.814148	43.014618
  87	4.3500e-002	258.293152	43.070329
  88	4.4000e-002	261.108398	43.168843
  89	4.4500e-002	263.801575	43.260563
  90	4.5000e-002	267.127991	43.378780
  91	4.5500e-002	270.248413	43.462347
  92	4.6000e-002	272.850037	43.543876
  93	4.6500e-002	276.100159	43.664131
  94	4.7000e-002	278.953552	43.704896
  95	4.7500e-002	282.051086	43.780310
  96	4.8000e-002	284.896851	43.898527
  97	4.8500e-002	287.925720	43.993644
  98	4.9000e-002	290.977478	44.094875
  99	4.9500e-002	294.136047	44.160778
 100	5.0000e-002	296.882629	44.257933
 101	5.0500e-002	299.964905	44.343538
 102	5.1000e-002	296.867371	44.310927
 103	5.1500e-002	293.983459	44.250459
 104	5.2000e-002	290.763855	44.153984
 105	5.2500e-002	287.994385	44.086043
 106	5.3000e-002	284.973145	44.071775
 107	5.3500e-002	281.822205	43.971223
 108	5.4000e-002	278.968811	43.908038
 109	5.4500e-002	275.955200	43.844853
 110	5.5000e-002	272.949219	43.766042
 111	5.5500e-002	270.195007	43.672964
 112	5.6000e-002	266.906738	43.619290
 113	5.6500e-002	264.076233	43.569014
 114	5.7000e-002	261.268616	43.448080
 115	5.7500e-002	258.186340	43.357719
 116	5.8000e-002	254.638672	43.332581
 117	5.8500e-002	252.189636	43.221837
 118	5.9000e-002	249.168396	43.136911
 119	5.9500e-002	245.765686	43.064894
 120	6.0000e-002	242.927551	42.988121
 121	6.0500e-002	239.936829	42.907272
 122	6.1000e-002	236.930847	42.814872
 123	6.1500e-002	233.924866	42.746932
 124	6.2000e-002	231.025696	42.673556
 125	6.2500e-002	227.882385	42.535636
 126	6.3000e-002	225.090027	42.450031
 127	6.3500e-002	222.068787	42.388205
 128	6.4000e-002	218.887329	42.303279
 129	6.4500e-002	216.140747	42.202047
 130	6.5000e-002	213.172913	42.111007
 131	6.5500e-002	209.800720	42.023363
 132	6.6000e-002	207.046509	41.941834
 133	6.6500e-002	204.025269	41.834488
 134	6.7000e-002	201.026917	41.755677
 135	6.7500e-002	197.898865	41.630666
 136	6.8000e-002	194.839478	41.540984
 137	6.8500e-002	191.955566	41.472364
 138	6.9000e-002	189.140320	41.371812
 139	6.9500e-002	186.119080	41.269221
 140	7.0000e-002	182.891846	41.148966
 141	7.0500e-002	179.939270	41.055208
 142	7.1000e-002	177.337646	40.942427
 143	7.1500e-002	173.988342	40.881280
 144	7.2000e-002	171.112061	40.744040
 145	7.2500e-002	167.991638	40.622426
 146	7.3000e-002	164.871216	40.490621
 147	7.3500e-002	162.162781	40.394825
 148	7.4000e-002	158.905029	40.303784
 149	7.4500e-002	155.700684	40.188285
 150	7.5000e-002	153.213501	40.080259
 151	7.5500e-002	149.818420	39.954569
 152	7.6000e-002	146.591187	39.822084
 153	7.6500e-002	143.966675	39.718135
 154	7.7000e-002	141.052246	39.637965
 155	7.7500e-002	137.779236	39.498007
 156	7.8000e-002	134.864807	39.328835
 157	7.8500e-002	131.965637	39.193633
 158	7.9000e-002	128.829956	39.074057
 159	7.9500e-002	126.113892	38.955840
 160	8.0000e-002	123.214722	38.802974
 161	8.0500e-002	119.995117	38.669810
 162	8.1000e-002	116.928101	38.519661
 163	8.1500e-002	114.082336	38.368153
 164	8.2000e-002	110.816956	38.221401
 165	8.2500e-002	108.184814	38.086879
 166	8.3000e-002	105.072021	37.874904
 167	8.3500e-002	101.997375	37.731549
 168	8.4000e-002	99.021912	37.556262
 169	8.4500e-002	95.947266	37.394563
 170	8.5000e-002	92.842102	37.188703
 171	8.5500e-002	90.087891	37.009339
 172	8.6000e-002	86.860657	36.801441
 173	8.6500e-002	84.022522	36.625474
 174	8.7000e-002	80.963135	36.408744
 175	8.7500e-002	77.995300	36.149210
 176	8.8000e-002	74.859619	35.855027
 177	8.8500e-002	71.929932	35.591417
 178	8.9000e-002	68.939209	35.371968
 179	8.9500e-002	65.650940	35.123305
 180	9.0000e-002	63.163757	34.783602
 181	9.0500e-002	60.104370	34.472433
 182	9.1000e-002	56.991577	34.142242
 183	9.1500e-002	54.176331	33.758377
 184	9.2000e-002	51.200867	33.432941
 185	9.2500e-002	47.782898	32.997441
 186	9.3000e-002	45.234680	32.493321
 187	9.3500e-002	42.098999	32.021812
 188	9.4000e-002	38.902283	31.492554
 189	9.4500e-002	36.193848	30.985717
 190	9.5000e-002	33.149719	30.398709
 191	9.5500e-002	29.991150	29.787243
 192	9.6000e-002	27.168274	29.147241
 193	9.6500e-002	24.070740	28.463758
 194	9.7000e-002	21.057129	27.755136
 195	9.7500e-002	18.005371	26.984009
 196	9.8000e-002	15.266418	26.156491
 197	9.8500e-002	12.268066	25.341882
 198	9.9000e-002	9.231567	24.471562
 199	9.9500e-002	6.202698	23.578821
 200	1.0000e-001	3.204346	22.638522
 201	1.0050e-001	0.389099	21.661534
 202	1.0100e-001	-2.593994	20.656691
 203	1.0150e-001	-5.485535	19.638260
 204	1.0200e-001	-8.399963	18.644967
 205	1.0250e-001	-11.718750	17.587810
 206	1.0300e-001	-14.862061	16.505514
 207	1.0350e-001	-17.570496	15.427975
 208	1.0400e-001	-20.515442	14.429247
 209	1.0450e-001	-23.536682	13.378883
 210	1.0500e-001	-26.832581	12.356376
 211	1.0550e-001	-29.747009	11.355609
 212	1.0600e-001	-32.630920	10.375225
 213	1.0650e-001	-35.797119	9.424734
 214	1.0700e-001	-38.795471	8.486473
 215	1.0750e-001	-41.801453	7.533265
 216	1.0800e-001	-44.647217	6.561713
 217	1.0850e-001	-47.592163	5.620055
 218	1.0900e-001	-50.888062	4.691306
 219	1.0950e-001	-53.642273	3.738097
 220	1.1000e-001	-56.541443	2.775378
 221	1.1050e-001	-59.791565	1.763061
 222	1.1100e-001	-62.507629	0.737836
 223	1.1150e-001	-65.483093	-0.264969
 224	1.1200e-001	-68.733215	-1.315332
 225	1.1250e-001	-71.601868	-2.369092
 226	1.1300e-001	-74.699402	-3.446632
 227	1.1350e-001	-77.682495	-4.543195
 228	1.1400e-001	-80.657959	-5.648590
 229	1.1450e-001	-83.778381	-6.780482
 230	1.1500e-001	-86.517334	-7.947703
 231	1.1550e-001	-89.622498	-9.124436
 232	1.1600e-001	-92.353821	-10.316796
 233	1.1650e-001	-95.619202	-11.532255
 234	1.1700e-001	-98.602295	-12.711026
 235	1.1750e-001	-101.547241	-13.981517
 236	1.1800e-001	-104.591370	-15.234344
 237	1.1850e-001	-107.765198	-16.466788
 238	1.1900e-001	-110.671997	-17.625857
 239	1.1950e-001	-113.754272	-18.859660
 240	1.2000e-001	-116.622925	-20.092784
 241	1.2050e-001	-119.812012	-21.283105
 242	1.2100e-001	-122.650146	-22.504679
 243	1.2150e-001	-125.495911	-23.677335
 244	1.2200e-001	-128.501892	-24.836404
 245	1.2250e-001	-131.599426	-25.957425
 246	1.2300e-001	-134.681702	-27.111738
 247	1.2350e-001	-137.741089	-28.181804
 248	1.2400e-001	-140.563965	-29.240999
 249	1.2450e-001	-143.646240	-30.249239
 250	1.2500e-001	-146.820068	-31.235059
 251	1.2550e-001	-149.734497	-32.226993
 252	1.2600e-001	-152.709961	-33.035488
 253	1.2650e-001	-155.838013	-33.903770
 254	1.2700e-001	-158.760071	-34.695958
 255	1.2750e-001	-161.872864	-35.427000
 256	1.2800e-001	-164.810181	-36.096216
 257	1.2850e-001	-167.831421	-36.649933
 258	1.2900e-001	-170.707703	-37.213841
 259	1.2950e-001	-173.812866	-37.675838
 260	1.3000e-001	-177.009583	-38.073291
 261	1.3050e-001	-179.611206	-38.455117
 262	1.3100e-001	-182.983398	-38.803653
 263	1.3150e-001	-185.707092	-39.095119
 264	1.3200e-001	-188.804626	-39.399493
 265	1.3250e-001	-192.008972	-39.599918
 266	1.3300e-001	-194.976807	-39.784717
 267	1.3350e-001	-197.723389	-40.050365
 268	1.3400e-001	-200.958252	-40.283402
 269	1.3450e-001	-203.842163	-40.435589
 270	1.3500e-001	-206.970215	-40.610876
 271	1.3550e-001	-209.846497	-40.771216
 272	1.3600e-001	-212.814331	-40.945144
 273	1.3650e-001	-215.927124	-41.102767
 274	1.3700e-001	-219.024658	-41.254954
 275	1.3750e-001	-221.954346	-41.350750
 276	1.3800e-001	-224.899292	-41.503617
 277	1.3850e-001	-228.042603	-41.702683
 278	1.3900e-001	-230.628967	-41.848756
 279	1.3950e-001	-233.901978	-41.970369
 280	1.4000e-001	-236.816406	-42.060731
 281	1.4050e-001	-239.952087	-42.218353
 282	1.4100e-001	-242.774963	-42.315508
 283	1.4150e-001	-246.261597	-42.437802
 284	1.4200e-001	-248.710632	-42.572324
 285	1.4250e-001	-252.128601	-42.684426
 286	1.4300e-001	-254.882813	-42.792452
 287	1.4350e-001	-257.614136	-42.920181
 288	1.4400e-001	-261.192322	-43.015297
 289	1.4450e-001	-264.083862	-43.124682
 290	1.4500e-001	-266.967773	-43.222517
 291	1.4550e-001	-270.172119	-43.331901
 292	1.4600e-001	-273.147583	-43.429056
 293	1.4650e-001	-275.863647	-43.552708
 294	1.4700e-001	-279.083252	-43.636955
 295	1.4750e-001	-281.814575	-43.734110
 296	1.4800e-001	-284.973145	-43.821754
 297	1.4850e-001	-288.497925	-43.857083
 298	1.4900e-001	-291.069031	-43.995682
 299	1.4950e-001	-293.991089	-44.089440
 300	1.5000e-001	-296.958923	-44.200863
 301	1.5050e-001	-299.995422	-44.301415
 302	1.5100e-001	-296.798706	-44.257254
 303	1.5150e-001	-294.052124	-44.203580
 304	1.5200e-001	-290.977478	-44.122052
 305	1.5250e-001	-287.818909	-44.026935
 306	1.5300e-001	-284.965515	-43.969185
 307	1.5350e-001	-282.028198	-43.874747
 308	1.5400e-001	-278.663635	-43.838059
 309	1.5450e-001	-275.886536	-43.765363
 310	1.5500e-001	-272.994995	-43.693346
 311	1.5550e-001	-269.775391	-43.605702
 312	1.5600e-001	-266.769409	-43.493600
 313	1.5650e-001	-263.931274	-43.422942
 314	1.5700e-001	-260.734558	-43.350925
 315	1.5750e-001	-258.049011	-43.258525
 316	1.5800e-001	-254.913330	-43.158652
 317	1.5850e-001	-251.754761	-43.081200
 318	1.5900e-001	-249.023438	-42.996954
 319	1.5950e-001	-245.758057	-42.944639
 320	1.6000e-001	-242.713928	-42.830499
 321	1.6050e-001	-239.891052	-42.723832
 322	1.6100e-001	-236.877441	-42.669479
 323	1.6150e-001	-233.695984	-42.588630
 324	1.6200e-001	-230.865479	-42.481963
 325	1.6250e-001	-228.027344	-42.392961
 326	1.6300e-001	-224.609375	-42.295126
