»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/30/2018 - 11:51:18
Configured:	08/30/18 11:44:12 AM
Executed:	08/30/18 11:50:59 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	2.50
Field:	250.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	20.118713	-32.887601
   2	1.0000e-003	25.177002	-32.755807
   3	1.5000e-003	29.861450	-32.565437
   4	2.0000e-003	34.957886	-32.321373
   5	2.5000e-003	39.901733	-31.960159
   6	3.0000e-003	45.104980	-31.745383
   7	3.5000e-003	50.094604	-31.393931
   8	4.0000e-003	54.557800	-31.047360
   9	4.5000e-003	60.012817	-30.461607
  10	5.0000e-003	64.834595	-29.856328
  11	5.5000e-003	69.969177	-29.158306
  12	6.0000e-003	74.798584	-28.123475
  13	6.5000e-003	79.849243	-27.049594
  14	7.0000e-003	84.587097	-25.638905
  15	7.5000e-003	89.813232	-24.111066
  16	8.0000e-003	94.696045	-22.285468
  17	8.5000e-003	99.548340	-20.274382
  18	9.0000e-003	104.133606	-18.038758
  19	9.5000e-003	109.275818	-15.505375
  20	1.0000e-002	113.998413	-12.703522
  21	1.0500e-002	118.644714	-9.599030
  22	1.1000e-002	123.664856	-6.362744
  23	1.1500e-002	128.616333	-2.921444
  24	1.2000e-002	133.674622	0.627244
  25	1.2500e-002	138.435364	4.512740
  26	1.3000e-002	143.424988	8.417762
  27	1.3500e-002	148.727417	12.317902
  28	1.4000e-002	153.862000	16.315667
  29	1.4500e-002	158.676147	20.059606
  30	1.5000e-002	163.864136	23.803545
  31	1.5500e-002	168.746948	27.074001
  32	1.6000e-002	174.148560	29.988123
  33	1.6500e-002	179.412842	32.350661
  34	1.7000e-002	184.402466	34.039583
  35	1.7500e-002	189.704895	35.255020
  36	1.8000e-002	195.121765	35.987212
  37	1.8500e-002	200.004578	36.509509
  38	1.9000e-002	205.093384	36.997636
  39	1.9500e-002	209.831238	37.363732
  40	2.0000e-002	214.965820	37.695659
  41	2.0500e-002	220.001221	38.120330
  42	2.1000e-002	224.906921	38.437613
  43	2.1500e-002	229.965210	38.842759
  44	2.2000e-002	235.008240	39.091704
  45	2.2500e-002	240.104675	39.413868
  46	2.3000e-002	245.109558	39.862946
  47	2.3500e-002	250.251770	40.185110
  48	2.4000e-002	254.814148	40.375480
  49	2.4500e-002	259.712219	40.741575
  50	2.5000e-002	264.999390	41.097909
  51	2.5500e-002	269.927979	41.483529
  52	2.6000e-002	265.098572	41.468886
  53	2.6500e-002	259.788513	41.449360
  54	2.7000e-002	254.646301	41.415192
  55	2.7500e-002	250.358582	41.376141
  56	2.8000e-002	245.094299	41.327329
  57	2.8500e-002	239.967346	41.166246
  58	2.9000e-002	234.893799	41.117434
  59	2.9500e-002	230.087280	41.005164
  60	3.0000e-002	225.250244	40.844082
  61	3.0500e-002	219.924927	40.795269
  62	3.1000e-002	215.049744	40.658594
  63	3.1500e-002	210.060120	40.487749
  64	3.2000e-002	205.245972	40.302260
  65	3.2500e-002	199.790955	40.268092
  66	3.3000e-002	194.671631	40.067959
  67	3.3500e-002	189.987183	39.926402
  68	3.4000e-002	185.112000	39.799489
  69	3.4500e-002	180.213928	39.643288
  70	3.5000e-002	175.216675	39.345530
  71	3.5500e-002	170.272827	39.184448
  72	3.6000e-002	164.970398	39.057535
  73	3.6500e-002	160.057068	39.018485
  74	3.7000e-002	154.953003	38.735371
  75	3.7500e-002	149.993896	38.496188
  76	3.8000e-002	145.057678	38.261887
  77	3.8500e-002	139.984131	38.047111
  78	3.9000e-002	134.880066	37.837216
  79	3.9500e-002	130.058289	37.622440
  80	4.0000e-002	125.328064	37.397901
  81	4.0500e-002	120.101929	37.256344
  82	4.1000e-002	114.944458	37.070855
  83	4.1500e-002	110.168457	36.797504
  84	4.2000e-002	105.133057	36.577846
  85	4.2500e-002	100.387573	36.333783
  86	4.3000e-002	95.069885	35.943280
  87	4.3500e-002	90.461731	35.708979
  88	4.4000e-002	85.182190	35.357527
  89	4.4500e-002	79.910278	35.255020
  90	4.5000e-002	75.248718	34.820587
  91	4.5500e-002	70.198059	34.620454
  92	4.6000e-002	65.078735	34.269003
  93	4.6500e-002	59.959412	33.927313
  94	4.7000e-002	55.130005	33.668606
  95	4.7500e-002	50.331116	33.302510
  96	4.8000e-002	45.188904	32.926651
  97	4.8500e-002	40.161133	32.545912
  98	4.9000e-002	35.408020	32.072428
  99	4.9500e-002	30.364990	31.637994
 100	5.0000e-002	25.054932	31.154748
 101	5.0500e-002	20.294189	30.651977
 102	5.1000e-002	15.388489	30.012529
 103	5.1500e-002	10.269165	29.397488
 104	5.2000e-002	5.226135	28.611603
 105	5.2500e-002	-0.022888	27.806192
 106	5.3000e-002	-4.257202	26.883631
 107	5.3500e-002	-9.681702	25.809750
 108	5.4000e-002	-14.511108	24.628481
