»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/5/2018 - 16:15:35
Configured:	08/05/18 04:13:12 PM
Executed:	08/05/18 04:14:53 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 0]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	50.00
Field:	5000.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	-2.243042	-2.202638
   2	1.0000e-003	45.341492	-2.123826
   3	1.5000e-003	93.406677	-2.045695
   4	2.0000e-003	147.880554	-1.965525
   5	2.5000e-003	192.901611	-1.885355
   6	3.0000e-003	246.253967	-1.798390
   7	3.5000e-003	293.197632	-1.706670
   8	4.0000e-003	343.666077	-1.612233
   9	4.5000e-003	393.333435	-1.488581
  10	5.0000e-003	444.602966	-1.382593
  11	5.5000e-003	491.706848	-1.250109
  12	6.0000e-003	542.976379	-1.142083
  13	6.5000e-003	592.002869	-1.008240
  14	7.0000e-003	641.029358	-0.871000
  15	7.5000e-003	683.647156	-0.733760
  16	8.0000e-003	739.723206	-0.633207
  17	8.5000e-003	790.512085	-0.441615
  18	9.0000e-003	840.179443	-0.283992
  19	9.5000e-003	891.769409	-0.115499
  20	1.0000e-002	939.674377	0.058429
  21	1.0500e-002	992.546082	0.225563
  22	1.1000e-002	1038.047791	0.423950
  23	1.1500e-002	1092.201233	0.634566
  24	1.2000e-002	1135.459900	0.772486
  25	1.2500e-002	1191.215515	0.937582
  26	1.3000e-002	1236.557007	1.142763
  27	1.3500e-002	1288.787842	1.292912
  28	1.4000e-002	1337.333679	1.503528
  29	1.4500e-002	1389.564514	1.627859
  30	1.5000e-002	1437.789917	1.816055
  31	1.5500e-002	1488.098145	1.967563
  32	1.6000e-002	1538.887024	2.139453
  33	1.6500e-002	1586.952209	2.284846
  34	1.7000e-002	1636.940002	2.461492
  35	1.7500e-002	1685.966492	2.638817
  36	1.8000e-002	1738.197327	2.773340
  37	1.8500e-002	1785.461426	2.947947
  38	1.9000e-002	1838.333130	3.091302
  39	1.9500e-002	1884.796143	3.252321
  40	2.0000e-002	1931.419373	3.376653
  41	2.0500e-002	1988.937378	3.547864
  42	2.1000e-002	2034.759521	3.759159
  43	2.1500e-002	2084.747314	3.831856
  44	2.2000e-002	2134.254456	3.971814
