»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.9.3
»»»  Vision Version:	5.9.8 (R)
»»»  Vision Compiled:	3/30/16
»»»  Driver Version:	5.9.8
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	11/15/2016 - 8:25:57
Configured:	11/15/16 08:18:26 AM
Executed:	11/15/16 08:25:28 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	ba018b
Lot Name:	
Wafer Name:	
Die Row/Column:	1/1
Capacitor Number:	1
Sample Area (cm2):	1.23e-006
Sample Thickness (µm):	1.75e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	20.0 [Index: 0]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	171.43 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
 239	1.1950e-001	2.2806	56.732737
 240	1.2000e-001	2.3410	57.169250
 241	1.2050e-001	2.3976	57.509792
 242	1.2100e-001	2.4591	57.841047
 243	1.2150e-001	2.5196	58.228026
 244	1.2200e-001	2.5780	58.559281
 245	1.2250e-001	2.6412	58.844097
 246	1.2300e-001	2.6994	59.190831
 247	1.2350e-001	2.7589	59.484935
 248	1.2400e-001	2.8204	59.775944
 249	1.2450e-001	2.8790	60.079336
 250	1.2500e-001	2.9382	60.299140
 251	1.2550e-001	3.0004	60.543711
 252	1.2600e-001	2.9398	60.645874
 253	1.2650e-001	2.8748	60.552999
 254	1.2700e-001	2.8175	60.444645
 255	1.2750e-001	2.7586	60.453932
 256	1.2800e-001	2.6958	60.323907
 257	1.2850e-001	2.6380	60.175307
 258	1.2900e-001	2.5756	59.967886
 259	1.2950e-001	2.5180	59.952407
 260	1.3000e-001	2.4567	59.729506
 261	1.3050e-001	2.3973	59.707836
 262	1.3100e-001	2.3371	59.515894
 263	1.3150e-001	2.2775	59.497319
 264	1.3200e-001	2.2149	59.382773
 265	1.3250e-001	2.1568	59.234173
 266	1.3300e-001	2.0961	59.135106
 267	1.3350e-001	2.0377	59.020560
 268	1.3400e-001	1.9796	58.902918
 269	1.3450e-001	1.9158	58.757414
 270	1.3500e-001	1.8584	58.546897
 271	1.3550e-001	1.7989	58.444735
 272	1.3600e-001	1.7376	58.351860
 273	1.3650e-001	1.6763	58.246601
 274	1.3700e-001	1.6148	58.036084
 275	1.3750e-001	1.5594	57.853430
 276	1.3800e-001	1.4981	57.630530
 277	1.3850e-001	1.4363	57.395246
 278	1.3900e-001	1.3743	57.218784
 279	1.3950e-001	1.3163	57.026842
 280	1.4000e-001	1.2594	56.738929
 281	1.4050e-001	1.1931	56.602712
 282	1.4100e-001	1.1351	56.398387
 283	1.4150e-001	1.0767	56.293129
 284	1.4200e-001	1.0166	56.079516
 285	1.4250e-001	0.9559	55.841137
 286	1.4300e-001	0.8960	55.562512
 287	1.4350e-001	0.8339	55.268407
 288	1.4400e-001	0.7759	54.989782
 289	1.4450e-001	0.7165	54.534694
 290	1.4500e-001	0.6557	54.311794
 291	1.4550e-001	0.5972	53.921719
 292	1.4600e-001	0.5338	53.500685
 293	1.4650e-001	0.4749	53.088939
 294	1.4700e-001	0.4152	52.596701
 295	1.4750e-001	0.3564	51.996109
 296	1.4800e-001	0.2988	51.324312
 297	1.4850e-001	0.2339	50.537970
 298	1.4900e-001	0.1762	49.633986
 299	1.4950e-001	0.1154	48.426610
 300	1.5000e-001	0.0581	46.962280
 301	1.5050e-001	-0.0013	45.343158
 302	1.5100e-001	-0.0607	43.327769
 303	1.5150e-001	-0.1223	40.838717
 304	1.5200e-001	-0.1814	37.752169
 305	1.5250e-001	-0.2450	34.182670
 306	1.5300e-001	-0.3043	29.935183
 307	1.5350e-001	-0.3622	25.238801
 308	1.5400e-001	-0.4239	20.449543
 309	1.5450e-001	-0.4829	15.700531
 310	1.5500e-001	-0.5427	11.022723
 311	1.5550e-001	-0.6026	6.527570
 312	1.5600e-001	-0.6644	2.094333
 313	1.5650e-001	-0.7222	-1.849762
 314	1.5700e-001	-0.7841	-5.697886
 315	1.5750e-001	-0.8420	-9.251905
 316	1.5800e-001	-0.9010	-12.428232
 317	1.5850e-001	-0.9628	-15.415714
 318	1.5900e-001	-1.0237	-18.177199
 319	1.5950e-001	-1.0824	-20.771510
 320	1.6000e-001	-1.1423	-23.356533
 321	1.6050e-001	-1.2028	-25.755805
 322	1.6100e-001	-1.2628	-28.096257
 323	1.6150e-001	-1.3210	-30.436709
 324	1.6200e-001	-1.3837	-32.774065
 325	1.6250e-001	-1.4447	-35.043312
 326	1.6300e-001	-1.5031	-37.588089
 327	1.6350e-001	-1.5617	-40.402204
 328	1.6400e-001	-1.6228	-43.578532
 329	1.6450e-001	-1.6819	-46.535055
 330	1.6500e-001	-1.7458	-49.051969
 331	1.6550e-001	-1.8035	-50.856841
 332	1.6600e-001	-1.8620	-52.045642
 333	1.6650e-001	-1.9251	-52.986776
 334	1.6700e-001	-1.9848	-53.872185
 335	1.6750e-001	-2.0461	-54.612090
 336	1.6800e-001	-2.1043	-55.135286
 337	1.6850e-001	-2.1616	-55.537745
 338	1.6900e-001	-2.2260	-56.017599
 339	1.6950e-001	-2.2860	-56.410771
 340	1.7000e-001	-2.3444	-56.850379
 341	1.7050e-001	-2.4040	-57.197113
 342	1.7100e-001	-2.4663	-57.580996
 343	1.7150e-001	-2.5217	-57.967976
 344	1.7200e-001	-2.5842	-58.228026
 345	1.7250e-001	-2.6453	-58.621197
 346	1.7300e-001	-2.7051	-58.930781
 347	1.7350e-001	-2.7635	-59.150585
 348	1.7400e-001	-2.8253	-59.649015
 349	1.7450e-001	-2.8796	-59.924544
 350	1.7500e-001	-2.9456	-60.330099
 351	1.7550e-001	-3.0044	-60.562286
 352	1.7600e-001	-2.9408	-60.645874
 353	1.7650e-001	-2.8821	-60.537520
 354	1.7700e-001	-2.8216	-60.503465
 355	1.7750e-001	-2.7601	-60.398207
 356	1.7800e-001	-2.7013	-60.196978
 357	1.7850e-001	-2.6399	-60.131965
 358	1.7900e-001	-2.5818	-60.045282
 359	1.7950e-001	-2.5233	-59.899777
 360	1.8000e-001	-2.4603	-59.692356
 361	1.8050e-001	-2.4017	-59.630440
 362	1.8100e-001	-2.3400	-59.556140
 363	1.8150e-001	-2.2819	-59.453977
 364	1.8200e-001	-2.2215	-59.221789
 365	1.8250e-001	-2.1656	-59.088668
 366	1.8300e-001	-2.0992	-58.909110
 367	1.8350e-001	-2.0420	-58.707881
 368	1.8400e-001	-1.9804	-58.692401
 369	1.8450e-001	-1.9229	-58.543801
 370	1.8500e-001	-1.8627	-58.345668
 371	1.8550e-001	-1.7989	-58.166109
 372	1.8600e-001	-1.7404	-57.915347
 373	1.8650e-001	-1.6816	-57.695542
 374	1.8700e-001	-1.6205	-57.553134
 375	1.8750e-001	-1.5603	-57.280700
 376	1.8800e-001	-1.4989	-57.085663
 377	1.8850e-001	-1.4417	-56.847283
 378	1.8900e-001	-1.3813	-56.596521
 379	1.8950e-001	-1.3184	-56.389100
 380	1.9000e-001	-1.2620	-56.036174
 381	1.9050e-001	-1.2022	-55.868999
 382	1.9100e-001	-1.1401	-55.630620
 383	1.9150e-001	-1.0800	-55.382953
 384	1.9200e-001	-1.0195	-55.082657
 385	1.9250e-001	-0.9584	-54.723540
 386	1.9300e-001	-0.9028	-54.485161
 387	1.9350e-001	-0.8396	-54.243686
 388	1.9400e-001	-0.7800	-53.884569
 389	1.9450e-001	-0.7214	-53.568793
 390	1.9500e-001	-0.6615	-53.181814
 391	1.9550e-001	-0.5990	-52.760780
 392	1.9600e-001	-0.5437	-52.290213
 393	1.9650e-001	-0.4802	-51.869180
 394	1.9700e-001	-0.4219	-51.324312
 395	1.9750e-001	-0.3600	-50.708241
 396	1.9800e-001	-0.2999	-50.135512
 397	1.9850e-001	-0.2392	-49.426565
 398	1.9900e-001	-0.1762	-48.764056
 399	1.9950e-001	-0.1212	-48.182039
 400	2.0000e-001	-0.0623	-47.504051
 401	2.0050e-001	-0.0023	-46.699134

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	6.05e+001
Pr (µC/cm2):	4.54e+001
-Pr (µC/cm2):	-4.67e+001
Vc:	1.42e+000
-Vc:	-6.95e-001
C (Max-Eff) (nF):	2.48e-002
Vert. (±Pr) Shift (µC/cm2):	-6.60e-001
Horiz. Shift (±Vc):	3.64e-001
Offset (µC/cm2):	6.05e+001

A (Loop Area - µC/cm2·Volts):	2.31e+002



Hysteresis Version: 5.9.3 - Radiant Technologies, Inc., 1999 - 3/03/16

