»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/5/2018 - 7:5:39
Configured:	06/05/18 05:57:41 AM
Executed:	06/05/18 07:05:16 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	-19.950867	-9.737601
   2	1.0000e-003	-14.175415	-9.535138
   3	1.5000e-003	-8.255005	-9.094882
   4	2.0000e-003	-2.288818	-8.449446
   5	2.5000e-003	3.662109	-7.571652
   6	3.0000e-003	9.338379	-6.385407
   7	3.5000e-003	15.678406	-4.970202
   8	4.0000e-003	21.522522	-3.332831
   9	4.5000e-003	27.137756	-1.465141
  10	5.0000e-003	33.355713	0.582592
  11	5.5000e-003	39.115906	2.852490
  12	6.0000e-003	45.143127	5.338441
  13	6.5000e-003	50.712585	8.014625
  14	7.0000e-003	57.266235	10.787965
  15	7.5000e-003	62.736511	13.667971
  16	8.0000e-003	69.374084	16.578551
  17	8.5000e-003	75.065613	19.496604
  18	9.0000e-003	81.321716	22.371175
  19	9.5000e-003	86.761475	25.154026
  20	1.0000e-002	93.231201	27.840402
  21	1.0500e-002	99.349976	30.311405
  22	1.1000e-002	105.361938	32.397864
  23	1.1500e-002	111.793518	33.772984
  24	1.2000e-002	117.897034	34.463941
  25	1.2500e-002	123.725891	34.795492
  26	1.3000e-002	129.814148	35.014261
  27	1.3500e-002	135.993958	35.227594
  28	1.4000e-002	142.005920	35.425981
  29	1.4500e-002	148.101807	35.597192
  30	1.5000e-002	153.793335	35.756173
  31	1.5500e-002	160.026550	35.920590
  32	1.6000e-002	166.007996	36.055112
  33	1.6500e-002	171.653748	36.227002
  34	1.7000e-002	177.635193	36.375113
  35	1.7500e-002	184.020996	36.454603
  36	1.8000e-002	189.659119	36.610188
  37	1.8500e-002	195.854187	36.756940
  38	1.9000e-002	201.934814	36.909127
  39	1.9500e-002	208.145142	37.027344
  40	2.0000e-002	213.539124	37.159828
  41	2.0500e-002	219.741821	37.277365
  42	2.1000e-002	225.776672	37.410529
  43	2.1500e-002	231.864929	37.546411
  44	2.2000e-002	237.747192	37.656475
  45	2.2500e-002	243.850708	37.778088
  46	2.3000e-002	249.847412	37.920764
  47	2.3500e-002	255.920410	38.034904
  48	2.4000e-002	261.779785	38.139533
  49	2.4500e-002	267.875671	38.260467
  50	2.5000e-002	273.918152	38.372570
  51	2.5500e-002	279.586792	38.472442
  52	2.6000e-002	273.735046	38.382081
  53	2.6500e-002	267.761230	38.277453
  54	2.7000e-002	261.894226	38.180297
  55	2.7500e-002	255.798340	38.079745
  56	2.8000e-002	249.961853	37.973758
  57	2.8500e-002	243.797302	37.838556
  58	2.9000e-002	237.144470	37.757027
  59	2.9500e-002	231.910706	37.620466
  60	3.0000e-002	225.425720	37.528746
  61	3.0500e-002	219.604492	37.427514
  62	3.1000e-002	213.752747	37.286877
  63	3.1500e-002	207.672119	37.200592
  64	3.2000e-002	201.499939	37.103437
  65	3.2500e-002	195.793152	36.972991
  66	3.3000e-002	189.735413	36.835751
  67	3.3500e-002	183.990479	36.709381
  68	3.4000e-002	178.016663	36.585050
  69	3.4500e-002	171.783447	36.487894
  70	3.5000e-002	165.328979	36.336387
  71	3.5500e-002	159.423828	36.203223
  72	3.6000e-002	153.594971	36.080930
  73	3.6500e-002	147.621155	35.949125
  74	3.7000e-002	141.769409	35.834305
  75	3.7500e-002	135.543823	35.701141
  76	3.8000e-002	129.837036	35.571374
  77	3.8500e-002	123.764038	35.399484
  78	3.9000e-002	117.774963	35.254091
  79	3.9500e-002	111.717224	35.118889
  80	4.0000e-002	105.545044	34.961946
  81	4.0500e-002	99.411011	34.811797
  82	4.1000e-002	93.940735	34.665725
  83	4.1500e-002	87.959290	34.503346
  84	4.2000e-002	81.794739	34.335533
  85	4.2500e-002	75.798035	34.180628
