»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	9/13/2018 - 12:20:41
Configured:	09/13/18 11:32:50 AM
Executed:	09/13/18 12:20:19 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	2.50
Field:	250.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	4.00e-001
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	-0.022888	-34.102746
   2	1.0000e-003	4.806519	-33.946625
   3	1.5000e-003	9.880066	-33.751473
   4	2.0000e-003	14.801025	-33.409958
   5	2.5000e-003	19.882202	-33.146503
   6	3.0000e-003	24.871826	-32.824503
   7	3.5000e-003	29.861450	-32.429321
   8	4.0000e-003	34.675598	-32.063412
   9	4.5000e-003	40.077209	-31.643836
  10	5.0000e-003	44.616699	-31.048623
  11	5.5000e-003	49.674988	-30.560744
  12	6.0000e-003	54.786682	-29.980168
  13	6.5000e-003	59.745789	-29.345926
  14	7.0000e-003	64.666748	-28.594592
  15	7.5000e-003	69.625854	-27.877410
  16	8.0000e-003	74.729919	-26.911409
  17	8.5000e-003	79.643250	-25.955166
  18	9.0000e-003	84.281921	-24.633014
  19	9.5000e-003	89.683533	-23.120589
  20	1.0000e-002	94.055176	-21.330073
  21	1.0500e-002	98.960876	-19.124859
  22	1.1000e-002	103.820801	-16.626918
  23	1.1500e-002	108.749390	-13.846008
  24	1.2000e-002	113.304138	-10.474763
  25	1.2500e-002	118.331909	-6.879095
  26	1.3000e-002	123.489380	-2.766274
  27	1.3500e-002	128.112793	1.673425
  28	1.4000e-002	133.079529	6.205822
  29	1.4500e-002	137.756348	11.167552
  30	1.5000e-002	142.936707	16.241494
  31	1.5500e-002	148.223877	21.183709
  32	1.6000e-002	153.198242	26.189348
  33	1.6500e-002	158.256531	30.804684
  34	1.7000e-002	163.940430	34.615019
  35	1.7500e-002	169.258118	36.961718
  36	1.8000e-002	174.728394	37.888688
  37	1.8500e-002	179.939270	38.410719
  38	1.9000e-002	184.623718	38.869325
  39	1.9500e-002	190.086365	39.205961
  40	2.0000e-002	194.831848	39.596265
  41	2.0500e-002	200.096130	39.932901
  42	2.1000e-002	204.803467	40.171962
  43	2.1500e-002	210.044861	40.489083
  44	2.2000e-002	214.729309	40.762296
  45	2.2500e-002	219.825745	41.098932
  46	2.3000e-002	224.876404	41.381902
  47	2.3500e-002	230.476379	41.674629
  48	2.4000e-002	234.901428	41.962478
  49	2.4500e-002	239.868164	42.191781
  50	2.5000e-002	244.987488	42.616236
  51	2.5500e-002	250.000000	42.908963
  52	2.6000e-002	244.941711	42.884570
  53	2.6500e-002	240.089417	42.821145
  54	2.7000e-002	234.672546	42.801630
  55	2.7500e-002	230.041504	42.708933
  56	2.8000e-002	224.983215	42.650388
  57	2.8500e-002	220.054626	42.543054
  58	2.9000e-002	215.026855	42.396690
  59	2.9500e-002	210.006714	42.303993
  60	3.0000e-002	204.750061	42.157630
  61	3.0500e-002	199.874878	42.040539
  62	3.1000e-002	195.167542	41.991751
  63	3.1500e-002	189.964294	41.850266
  64	3.2000e-002	185.005188	41.635599
  65	3.2500e-002	179.527283	41.498993
  66	3.3000e-002	175.071716	41.367266
  67	3.3500e-002	170.013428	41.176993
  68	3.4000e-002	164.932251	40.967205
  69	3.4500e-002	159.721375	40.718386
  70	3.5000e-002	155.021667	40.606174
  71	3.5500e-002	149.711609	40.459811
  72	3.6000e-002	145.103455	40.259780
  73	3.6500e-002	139.556885	40.113416
  74	3.7000e-002	135.368347	39.840204
  75	3.7500e-002	129.943848	39.630416
  76	3.8000e-002	124.977112	39.445022
  77	3.8500e-002	120.033264	39.244992
  78	3.9000e-002	115.081787	38.932749
  79	3.9500e-002	109.878540	38.781507
  80	4.0000e-002	105.072021	38.508294
  81	4.0500e-002	99.845886	38.235082
  82	4.1000e-002	94.963074	38.044809
  83	4.1500e-002	90.339661	37.693536
  84	4.2000e-002	84.587097	37.483748
  85	4.2500e-002	79.994202	37.298354
  86	4.3000e-002	75.050354	36.903172
  87	4.3500e-002	70.213318	36.722657
  88	4.4000e-002	65.200806	36.254293
  89	4.4500e-002	59.410095	35.868869
