»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	7/30/2018 - 20:20:12
Configured:	07/30/18 08:15:35 PM
Executed:	07/30/18 08:19:51 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 105	5.2500e-002	288.894653	55.018122
 106	5.3000e-002	285.461426	54.910788
 107	5.3500e-002	281.974792	54.905910
 108	5.4000e-002	279.594421	54.847364
 109	5.4500e-002	276.176453	54.774182
 110	5.5000e-002	273.338318	54.661970
 111	5.5500e-002	270.492554	54.540000
 112	5.6000e-002	267.105103	54.510728
 113	5.6500e-002	263.961792	54.422909
 114	5.7000e-002	261.421204	54.349727
 115	5.7500e-002	258.384705	54.286303
 116	5.8000e-002	255.378723	54.203364
 117	5.8500e-002	252.464294	54.169212
 118	5.9000e-002	249.160767	54.086273
 119	5.9500e-002	246.490479	54.008212
 120	6.0000e-002	243.164063	53.817939
 121	6.0500e-002	239.807129	53.778909
 122	6.1000e-002	237.274170	53.681333
 123	6.1500e-002	234.329224	53.627666
 124	6.2000e-002	231.323242	53.534969
 125	6.2500e-002	228.195190	53.408121
 126	6.3000e-002	225.349426	53.315424
 127	6.3500e-002	222.396851	53.281272
 128	6.4000e-002	219.116211	53.198333
 129	6.4500e-002	216.392517	53.154424
 130	6.5000e-002	213.256836	52.939757
 131	6.5500e-002	210.060120	52.881211
 132	6.6000e-002	207.374573	52.798272
 133	6.6500e-002	204.421997	52.700696
 134	6.7000e-002	201.049805	52.661666
 135	6.7500e-002	198.059082	52.612878
 136	6.8000e-002	195.053101	52.486029
 137	6.8500e-002	192.123413	52.300635
 138	6.9000e-002	189.498901	52.310393
 139	6.9500e-002	186.264038	52.178666
 140	7.0000e-002	182.846069	52.090847
 141	7.0500e-002	180.206299	51.963999
 142	7.1000e-002	177.299500	51.842029
 143	7.1500e-002	174.377441	51.695665
 144	7.2000e-002	171.562195	51.641999
 145	7.2500e-002	168.197632	51.573696
 146	7.3000e-002	165.267944	51.485877
 147	7.3500e-002	162.246704	51.383423
 148	7.4000e-002	159.194946	51.232180
 149	7.4500e-002	156.387329	51.168756
 150	7.5000e-002	153.396606	51.027271
 151	7.5500e-002	150.222778	50.939453
 152	7.6000e-002	147.033691	50.832119
 153	7.6500e-002	144.454956	50.680877
 154	7.7000e-002	141.036987	50.597937
 155	7.7500e-002	138.237000	50.436937
 156	7.8000e-002	135.246277	50.402786
 157	7.8500e-002	132.141113	50.197877
 158	7.9000e-002	129.310608	50.202755
 159	7.9500e-002	126.296997	49.997846
 160	8.0000e-002	123.222351	49.944180
 161	8.0500e-002	120.033264	49.739270
 162	8.1000e-002	117.362976	49.690482
 163	8.1500e-002	114.089966	49.544119
 164	8.2000e-002	111.145020	49.378240
 165	8.2500e-002	108.940125	49.319694
 166	8.3000e-002	105.033875	49.173331
 167	8.3500e-002	101.966858	49.022088
 168	8.4000e-002	99.105835	48.968421
 169	8.4500e-002	96.244812	48.773270
 170	8.5000e-002	92.987061	48.729361
 171	8.5500e-002	90.423584	48.548845
 172	8.6000e-002	87.265015	48.461027
 173	8.6500e-002	84.243774	48.251239
 174	8.7000e-002	81.298828	48.148785
 175	8.7500e-002	78.056335	47.982906
 176	8.8000e-002	75.042725	47.870694
 177	8.8500e-002	71.754456	47.782875
 178	8.9000e-002	69.175720	47.577966
 179	8.9500e-002	66.146851	47.421845
 180	9.0000e-002	63.095093	47.348663
 181	9.0500e-002	60.066223	47.114481
 182	9.1000e-002	57.128906	47.026663
 183	9.1500e-002	54.100037	46.841269
 184	9.2000e-002	51.200867	46.690026
 185	9.2500e-002	48.110962	46.582693
 186	9.3000e-002	45.204163	46.397299
 187	9.3500e-002	42.068481	46.192390
 188	9.4000e-002	39.634705	46.050905
 189	9.4500e-002	36.224365	45.938692
 190	9.5000e-002	33.439636	45.782571
 191	9.5500e-002	30.212402	45.582541
 192	9.6000e-002	27.153015	45.397147
 193	9.6500e-002	23.956299	45.177601
 194	9.7000e-002	21.217346	44.962934
 195	9.7500e-002	18.074036	44.850722
 196	9.8000e-002	15.220642	44.689722
 197	9.8500e-002	12.313843	44.362843
 198	9.9000e-002	9.361267	44.265267
 199	9.9500e-002	6.263733	44.040843
 200	1.0000e-001	2.922058	43.772509
 201	1.0050e-001	0.282288	43.523691
 202	1.0100e-001	-2.883911	43.250479
 203	1.0150e-001	-5.638123	42.865054
 204	1.0200e-001	-8.872986	42.562569
 205	1.0250e-001	-11.558533	42.079569
 206	1.0300e-001	-14.846802	41.430690
 207	1.0350e-001	-17.227173	40.674477
 208	1.0400e-001	-20.492554	39.645053
 209	1.0450e-001	-23.246765	38.308264
 210	1.0500e-001	-26.138306	36.625081
 211	1.0550e-001	-29.098511	34.605262
 212	1.0600e-001	-31.791687	31.985351
 213	1.0650e-001	-34.690857	28.999531
 214	1.0700e-001	-37.109375	25.540469
 215	1.0750e-001	-40.420532	21.559376
 216	1.0800e-001	-43.121338	17.231888
 217	1.0850e-001	-45.951843	12.343340
 218	1.0900e-001	-48.690796	7.088883
 219	1.0950e-001	-51.902771	1.683183
 220	1.1000e-001	-54.718018	-3.946942
 221	1.1050e-001	-57.907104	-9.752702
 222	1.1100e-001	-60.508728	-15.124251
 223	1.1150e-001	-64.155579	-20.198193
 224	1.1200e-001	-67.443848	-24.501286
 225	1.1250e-001	-71.014404	-27.901804
 226	1.1300e-001	-74.157715	-30.790048
 227	1.1350e-001	-77.842712	-33.122109
 228	1.1400e-001	-80.619812	-34.854080
 229	1.1450e-001	-83.534241	-36.361626
 230	1.1500e-001	-86.532593	-37.766718
 231	1.1550e-001	-89.576721	-38.805901
 232	1.1600e-001	-92.155457	-39.693840
 233	1.1650e-001	-95.954895	-40.542750
 234	1.1700e-001	-98.594666	-41.235538
 235	1.1750e-001	-101.707458	-41.869781
 236	1.1800e-001	-104.850769	-42.474751
 237	1.1850e-001	-107.566833	-42.938236
 238	1.1900e-001	-110.458374	-43.416358
 239	1.1950e-001	-113.868713	-43.874964
 240	1.2000e-001	-117.019653	-44.221358
 241	1.2050e-001	-119.819641	-44.592146
 242	1.2100e-001	-123.046875	-44.997086
 243	1.2150e-001	-125.793457	-45.211753
 244	1.2200e-001	-128.868103	-45.650844
 245	1.2250e-001	-131.683350	-46.006996
 246	1.2300e-001	-134.757996	-46.260693
 247	1.2350e-001	-138.038635	-46.582693
 248	1.2400e-001	-140.686035	-46.811996
 249	1.2450e-001	-144.065857	-47.026663
 250	1.2500e-001	-146.812439	-47.373057
 251	1.2550e-001	-149.734497	-47.602360
 252	1.2600e-001	-152.893066	-47.846300
 253	1.2650e-001	-155.822754	-48.075603
 254	1.2700e-001	-158.905029	-48.353694
 255	1.2750e-001	-161.964417	-48.587876
 256	1.2800e-001	-164.833069	-48.675694
 257	1.2850e-001	-167.938232	-49.065997
 258	1.2900e-001	-170.471191	-49.061118
 259	1.2950e-001	-173.545837	-49.309937
 260	1.3000e-001	-176.742554	-49.627058
 261	1.3050e-001	-179.924011	-49.695361
 262	1.3100e-001	-182.945251	-49.910028
 263	1.3150e-001	-186.027527	-50.090543
 264	1.3200e-001	-188.819885	-50.197877
 265	1.3250e-001	-191.795349	-50.485725
 266	1.3300e-001	-194.671631	-50.646725
 267	1.3350e-001	-198.051453	-50.812604
 268	1.3400e-001	-200.897217	-50.954089
 269	1.3450e-001	-203.720093	-51.173635
 270	1.3500e-001	-207.061768	-51.217544
 271	1.3550e-001	-210.052490	-51.422453
 272	1.3600e-001	-212.615967	-51.593211
 273	1.3650e-001	-216.026306	-51.720059
 274	1.3700e-001	-219.177246	-51.876181
 275	1.3750e-001	-222.099304	-52.046938
 276	1.3800e-001	-224.960327	-52.115241
 277	1.3850e-001	-228.073120	-52.344545
 278	1.3900e-001	-230.636597	-52.451878
 279	1.3950e-001	-234.008789	-52.617757
 280	1.4000e-001	-237.854004	-52.729969
 281	1.4050e-001	-239.929199	-52.910484
 282	1.4100e-001	-242.736816	-52.905605
 283	1.4150e-001	-245.948792	-53.183696
 284	1.4200e-001	-248.947144	-53.349575
 285	1.4250e-001	-252.311707	-53.437394
 286	1.4300e-001	-254.959106	-53.549606
 287	1.4350e-001	-257.965088	-53.700848
 288	1.4400e-001	-261.276245	-53.891121
