»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/5/2018 - 7:5:10
Configured:	06/05/18 05:57:41 AM
Executed:	06/05/18 07:04:46 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	-19.882202	-10.563760
   2	1.0000e-003	-17.158508	-10.455735
   3	1.5000e-003	-14.259338	-10.272974
   4	2.0000e-003	-11.085510	-9.998494
   5	2.5000e-003	-8.209229	-9.654714
   6	3.0000e-003	-5.073547	-9.218534
   7	3.5000e-003	-2.227783	-8.713735
   8	4.0000e-003	0.679016	-8.052672
   9	4.5000e-003	3.669739	-7.362394
  10	5.0000e-003	6.599426	-6.536235
  11	5.5000e-003	9.552002	-5.637380
  12	6.0000e-003	12.680054	-4.664469
  13	6.5000e-003	15.754700	-3.569944
  14	7.0000e-003	18.638611	-2.446205
  15	7.5000e-003	21.743774	-1.214440
  16	8.0000e-003	24.459839	0.117877
  17	8.5000e-003	27.465820	1.492318
  18	9.0000e-003	30.380249	2.939455
  19	9.5000e-003	33.370972	4.476953
  20	1.0000e-002	36.361694	6.081712
  21	1.0500e-002	39.375305	7.743542
  22	1.1000e-002	42.655945	9.476709
  23	1.1500e-002	45.318604	11.252679
  24	1.2000e-002	48.446655	13.034764
  25	1.2500e-002	51.124573	14.865766
  26	1.3000e-002	54.161072	16.730058
  27	1.3500e-002	57.418823	18.586878
  28	1.4000e-002	60.241699	20.428750
  29	1.4500e-002	62.934875	22.277417
  30	1.5000e-002	66.368103	24.030287
  31	1.5500e-002	69.358826	25.755981
  32	1.6000e-002	72.158813	27.385199
  33	1.6500e-002	75.225830	28.931529
  34	1.7000e-002	78.811646	30.298496
  35	1.7500e-002	81.565857	31.489497
  36	1.8000e-002	85.044861	32.368650
  37	1.8500e-002	87.867737	32.952260
  38	1.9000e-002	90.606689	33.378248
  39	1.9500e-002	93.750000	33.675829
  40	2.0000e-002	96.984863	33.878292
  41	2.0500e-002	99.761963	34.062411
  42	2.1000e-002	102.844238	34.226148
  43	2.1500e-002	105.873108	34.357953
  44	2.2000e-002	108.917236	34.476170
  45	2.2500e-002	111.854553	34.626999
  46	2.3000e-002	114.738464	34.726192
  47	2.3500e-002	117.965698	34.827424
  48	2.4000e-002	120.773315	34.951076
  49	2.4500e-002	123.962402	35.061140
  50	2.5000e-002	126.884460	35.134516
  51	2.5500e-002	129.692078	35.246618
  52	2.6000e-002	132.804871	35.330864
  53	2.6500e-002	135.108948	35.419187
  54	2.7000e-002	138.984680	35.518381
  55	2.7500e-002	141.914368	35.617574
  56	2.8000e-002	144.813538	35.687553
  57	2.8500e-002	147.766113	35.767723
  58	2.9000e-002	150.962830	35.849931
  59	2.9500e-002	153.862000	35.918551
  60	3.0000e-002	156.822205	36.000760
  61	3.0500e-002	160.308838	36.058509
  62	3.1000e-002	162.818909	36.146832
  63	3.1500e-002	165.802002	36.216811
  64	3.2000e-002	168.601990	36.290866
  65	3.2500e-002	172.027588	36.388022
  66	3.3000e-002	174.659729	36.454603
  67	3.3500e-002	177.955627	36.512353
  68	3.4000e-002	181.098938	36.556515
  69	3.4500e-002	183.708191	36.623776
  70	3.5000e-002	186.889648	36.691717
  71	3.5500e-002	189.834595	36.786154
  72	3.6000e-002	192.909241	36.856133
  73	3.6500e-002	195.892334	36.881951
  74	3.7000e-002	198.684692	36.952609
  75	3.7500e-002	201.766968	37.038894
  76	3.8000e-002	205.131531	37.093246
  77	3.8500e-002	207.649231	37.138087
  78	3.9000e-002	210.853577	37.208066
  79	3.9500e-002	213.500977	37.280083
  80	4.0000e-002	216.941833	37.351421
  81	4.0500e-002	220.085144	37.415285
  82	4.1000e-002	222.801208	37.470317
  83	4.1500e-002	225.837708	37.526708
