»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/4/2018 - 14:33:21
Configured:	06/04/18 02:25:46 PM
Executed:	06/04/18 02:31:49 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	0.335693	-1.369005
   2	1.0000e-003	2.601624	-1.303103
   3	1.5000e-003	5.981445	-1.179451
   4	2.0000e-003	8.979797	-1.056478
   5	2.5000e-003	11.505127	-0.926032
   6	3.0000e-003	14.579773	-0.764333
   7	3.5000e-003	17.730713	-0.599237
   8	4.0000e-003	20.744324	-0.402209
   9	4.5000e-003	23.941040	-0.168493
  10	5.0000e-003	26.741028	0.085605
  11	5.5000e-003	29.594421	0.376391
  12	6.0000e-003	32.814026	0.689598
  13	6.5000e-003	35.827637	1.001446
  14	7.0000e-003	38.459778	1.355417
  15	7.5000e-003	42.083740	1.685609
  16	8.0000e-003	44.792175	2.038221
  17	8.5000e-003	47.805786	2.407139
  18	9.0000e-003	51.010132	2.797119
  19	9.5000e-003	53.733826	3.174869
  20	1.0000e-002	56.495667	3.573681
  21	1.0500e-002	59.852600	3.961622
  22	1.1000e-002	62.866211	4.350243
  23	1.1500e-002	65.620422	4.739543
  24	1.2000e-002	68.702698	5.154661
  25	1.2500e-002	71.586609	5.598314
  26	1.3000e-002	74.607849	6.027699
  27	1.3500e-002	77.529907	6.498528
  28	1.4000e-002	80.924988	6.946937
  29	1.4500e-002	83.763123	7.452416
  30	1.5000e-002	86.944580	7.985071
  31	1.5500e-002	89.759827	8.521123
  32	1.6000e-002	92.765808	9.097940
  33	1.6500e-002	95.855713	9.707368
  34	1.7000e-002	98.693848	10.358240
  35	1.7500e-002	101.531982	11.053273
  36	1.8000e-002	104.843140	11.771406
  37	1.8500e-002	107.696533	12.540495
  38	1.9000e-002	110.702515	13.323172
  39	1.9500e-002	113.998413	14.156125
  40	2.0000e-002	116.508484	15.047507
  41	2.0500e-002	119.598389	15.961989
  42	2.1000e-002	122.840881	16.905006
  43	2.1500e-002	125.846863	17.915284
  44	2.2000e-002	128.486633	18.956136
  45	2.2500e-002	131.729126	20.058813
  46	2.3000e-002	134.643555	21.173041
