»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.12.0
»»»  Vision Version:	5.12.5 (R)
»»»  Vision Compiled:	2/24/17
»»»  Driver Version:	5.12.4
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/19/2017 - 11:0:42
Configured:	06/19/17 10:57:34 AM
Executed:	06/19/17 10:59:29 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	1.79 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-2
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
  82	8.2000e-002	0.9706	24.037942
  83	8.3000e-002	0.9837	24.485027
  84	8.4000e-002	0.9946	24.918662
  85	8.5000e-002	1.0072	25.343688
  86	8.6000e-002	1.0207	25.773557
  87	8.7000e-002	1.0297	26.179753
  88	8.8000e-002	1.0444	26.589178
  89	8.9000e-002	1.0551	27.013128
  90	9.0000e-002	1.0651	27.408026
  91	9.1000e-002	1.0810	27.818527
  92	9.2000e-002	1.0901	28.218805
  93	9.3000e-002	1.1038	28.619621
  94	9.4000e-002	1.1146	29.018823
  95	9.5000e-002	1.1269	29.402961
  96	9.6000e-002	1.1378	29.802163
  97	9.7000e-002	1.1514	30.199213
  98	9.8000e-002	1.1633	30.593574
  99	9.9000e-002	1.1787	30.976097
 100	1.0000e-001	1.1881	31.361849
 101	1.0100e-001	1.2025	31.733075
 102	1.0200e-001	1.2124	32.110757
 103	1.0300e-001	1.2254	32.471761
 104	1.0400e-001	1.2342	32.832764
 105	1.0500e-001	1.2489	33.178166
 106	1.0600e-001	1.2604	33.511731
 107	1.0700e-001	1.2735	33.832922
 108	1.0800e-001	1.2822	34.138510
 109	1.0900e-001	1.2967	34.428497
 110	1.1000e-001	1.3066	34.680823
 111	1.1100e-001	1.3174	34.930459
 112	1.1200e-001	1.3327	35.144048
 113	1.1300e-001	1.3437	35.338269
 114	1.1400e-001	1.3551	35.512046
 115	1.1500e-001	1.3681	35.669682
 116	1.1600e-001	1.3800	35.805260
 117	1.1700e-001	1.3900	35.924698
 118	1.1800e-001	1.4045	36.033376
 119	1.1900e-001	1.4167	36.126989
 120	1.2000e-001	1.4279	36.209842
 121	1.2100e-001	1.4391	36.308836
 122	1.2200e-001	1.4520	36.377701
 123	1.2300e-001	1.4628	36.451946
 124	1.2400e-001	1.4749	36.520811
 125	1.2500e-001	1.4877	36.578378
 126	1.2600e-001	1.4996	36.653699
 127	1.2700e-001	1.5127	36.705886
 128	1.2800e-001	1.5245	36.762915
 129	1.2900e-001	1.5350	36.807032
 130	1.3000e-001	1.5482	36.862984
 131	1.3100e-001	1.5574	36.915709
 132	1.3200e-001	1.5725	36.963592
 133	1.3300e-001	1.5837	37.009323
 134	1.3400e-001	1.5977	37.052363
 135	1.3500e-001	1.6087	37.091638
 136	1.3600e-001	1.6181	37.152971
 137	1.3700e-001	1.6323	37.186865
 138	1.3800e-001	1.6430	37.225064
 139	1.3900e-001	1.6583	37.265415
 140	1.4000e-001	1.6698	37.311683
 141	1.4100e-001	1.6798	37.339122
 142	1.4200e-001	1.6929	37.395613
 143	1.4300e-001	1.7049	37.434887
 144	1.4400e-001	1.7150	37.465554
 145	1.4500e-001	1.7276	37.501600
 146	1.4600e-001	1.7399	37.542489
 147	1.4700e-001	1.7522	37.579073
 148	1.4800e-001	1.7638	37.607050
 149	1.4900e-001	1.7751	37.643634
 150	1.5000e-001	1.7868	37.674301
 151	1.5100e-001	1.8011	37.710886
 152	1.5200e-001	1.8112	37.745318
 153	1.5300e-001	1.8243	37.759844
 154	1.5400e-001	1.8360	37.797505
 155	1.5500e-001	1.8488	37.849154
 156	1.5600e-001	1.8580	37.870674
 157	1.5700e-001	1.8719	37.907797
 158	1.5800e-001	1.8837	37.929317
 159	1.5900e-001	1.8974	37.958369
 160	1.6000e-001	1.9087	37.996030
 161	1.6100e-001	1.9179	38.025082
 162	1.6200e-001	1.9314	38.050369
 163	1.6300e-001	1.9447	38.079421
 164	1.6400e-001	1.9580	38.113854
 165	1.6500e-001	1.9695	38.140754
 166	1.6600e-001	1.9814	38.170883
 167	1.6700e-001	1.9930	38.192403
 168	1.6800e-001	2.0044	38.227374
 169	1.6900e-001	2.0136	38.258578
 170	1.7000e-001	2.0275	38.276870
 171	1.7100e-001	2.0409	38.291935
 172	1.7200e-001	2.0527	38.333361
 173	1.7300e-001	2.0637	38.358110
 174	1.7400e-001	2.0765	38.403302
 175	1.7500e-001	2.0892	38.417828
 176	1.7600e-001	2.1001	38.439349
 177	1.7700e-001	2.1139	38.464097
 178	1.7800e-001	2.1241	38.491536
 179	1.7900e-001	2.1356	38.527044
 180	1.8000e-001	2.1506	38.544798
 181	1.8100e-001	2.1621	38.574927
 182	1.8200e-001	2.1725	38.594295
 183	1.8300e-001	2.1823	38.620120
 184	1.8400e-001	2.1951	38.649710
 185	1.8500e-001	2.2085	38.669616
 186	1.8600e-001	2.2207	38.689523
 187	1.8700e-001	2.2313	38.720189
 188	1.8800e-001	2.2432	38.748166
 189	1.8900e-001	2.2553	38.762692
 190	1.9000e-001	2.2677	38.786364
 191	1.9100e-001	2.2783	38.819183
 192	1.9200e-001	2.2944	38.851463
 193	1.9300e-001	2.3037	38.862761
 194	1.9400e-001	2.3154	38.891814
 195	1.9500e-001	2.3295	38.908492
 196	1.9600e-001	2.3396	38.928398
 197	1.9700e-001	2.3528	38.966597
 198	1.9800e-001	2.3641	38.986503
 199	1.9900e-001	2.3757	38.998339
 200	2.0000e-001	2.3867	39.026316
 201	2.0100e-001	2.3979	39.051602
 202	2.0200e-001	2.4117	39.070433
 203	2.0300e-001	2.4254	39.088187
 204	2.0400e-001	2.4360	39.119929
 205	2.0500e-001	2.4459	39.141450
 206	2.0600e-001	2.4622	39.159204
 207	2.0700e-001	2.4740	39.166198
 208	2.0800e-001	2.4857	39.201169
 209	2.0900e-001	2.4955	39.219461
 210	2.1000e-001	2.5111	39.268958
 211	2.1100e-001	2.5201	39.278642
 212	2.1200e-001	2.5318	39.293706
 213	2.1300e-001	2.5438	39.320606
 214	2.1400e-001	2.5575	39.337823
 215	2.1500e-001	2.5674	39.354501
 216	2.1600e-001	2.5816	39.378711
 217	2.1700e-001	2.5917	39.401846
 218	2.1800e-001	2.6035	39.422828
 219	2.1900e-001	2.6178	39.444348
 220	2.2000e-001	2.6256	39.461027
 221	2.2100e-001	2.6418	39.482547
 222	2.2200e-001	2.6526	39.500839
 223	2.2300e-001	2.6653	39.528278
 224	2.2400e-001	2.6758	39.560020
 225	2.2500e-001	2.6868	39.571856
 226	2.2600e-001	2.6993	39.585306
 227	2.2700e-001	2.7139	39.617587
 228	2.2800e-001	2.7255	39.614359
 229	2.2900e-001	2.7386	39.652020
 230	2.3000e-001	2.7471	39.673002
 231	2.3100e-001	2.7627	39.690756
 232	2.3200e-001	2.7741	39.706358
 233	2.3300e-001	2.7837	39.731107
 234	2.3400e-001	2.7969	39.753165
 235	2.3500e-001	2.8077	39.772533
 236	2.3600e-001	2.8208	39.794054
 237	2.3700e-001	2.8311	39.820416
 238	2.3800e-001	2.8427	39.821492
 239	2.3900e-001	2.8569	39.855387
 240	2.4000e-001	2.8694	39.868837
 241	2.4100e-001	2.8780	39.884977
 242	2.4200e-001	2.8934	39.904883
 243	2.4300e-001	2.9054	39.931784
 244	2.4400e-001	2.9160	39.951152
 245	2.4500e-001	2.9309	39.959760
 246	2.4600e-001	2.9347	39.984509
 247	2.4700e-001	2.9532	40.007105
 248	2.4800e-001	2.9640	40.015713
 249	2.4900e-001	2.9781	40.045842
 250	2.5000e-001	2.9884	40.053374
 251	2.5100e-001	3.0008	40.080274
 252	2.5200e-001	2.9890	40.075432
 253	2.5300e-001	2.9781	40.068976
 254	2.5400e-001	2.9652	40.044766
 255	2.5500e-001	2.9513	40.028625
 256	2.5600e-001	2.9405	40.013561
 257	2.5700e-001	2.9280	39.995269
 258	2.5800e-001	2.9163	39.975363
 259	2.5900e-001	2.9042	39.971596
 260	2.6000e-001	2.8921	39.965678
 261	2.6100e-001	2.8809	39.937702
 262	2.6200e-001	2.8689	39.931784
 263	2.6300e-001	2.8577	39.904345
 264	2.6400e-001	2.8432	39.885515
 265	2.6500e-001	2.8333	39.879059
 266	2.6600e-001	2.8197	39.869375
 267	2.6700e-001	2.8090	39.844626
 268	2.6800e-001	2.7979	39.832790
 269	2.6900e-001	2.7859	39.819340
 270	2.7000e-001	2.7716	39.804276
 271	2.7100e-001	2.7598	39.789212
 272	2.7200e-001	2.7505	39.776299
 273	2.7300e-001	2.7364	39.759083
 274	2.7400e-001	2.7237	39.727341
 275	2.7500e-001	2.7139	39.730569
 276	2.7600e-001	2.7004	39.717119
 277	2.7700e-001	2.6898	39.688604
 278	2.7800e-001	2.6771	39.686452
 279	2.7900e-001	2.6632	39.671926
 280	2.8000e-001	2.6506	39.642335
 281	2.8100e-001	2.6392	39.635879
 282	2.8200e-001	2.6274	39.616511
 283	2.8300e-001	2.6160	39.602523
 284	2.8400e-001	2.6031	39.578312
 285	2.8500e-001	2.5906	39.576160
 286	2.8600e-001	2.5784	39.563248
 287	2.8700e-001	2.5664	39.525050
 288	2.8800e-001	2.5584	39.525050
 289	2.8900e-001	2.5430	39.518593
 290	2.9000e-001	2.5324	39.487389
 291	2.9100e-001	2.5216	39.477705
 292	2.9200e-001	2.5076	39.461565
 293	2.9300e-001	2.4944	39.433050
 294	2.9400e-001	2.4872	39.420676
 295	2.9500e-001	2.4720	39.403998
 296	2.9600e-001	2.4603	39.386781
 297	2.9700e-001	2.4475	39.364185
 298	2.9800e-001	2.4364	39.357191
 299	2.9900e-001	2.4238	39.342127
 300	3.0000e-001	2.4098	39.327062
 301	3.0100e-001	2.3999	39.306618
 302	3.0200e-001	2.3865	39.291016
 303	3.0300e-001	2.3767	39.267344
 304	3.0400e-001	2.3649	39.249589
 305	3.0500e-001	2.3520	39.239905
 306	3.0600e-001	2.3404	39.218923
 307	3.0700e-001	2.3274	39.199017
 308	3.0800e-001	2.3167	39.190408
 309	3.0900e-001	2.3037	39.160818
 310	3.1000e-001	2.2922	39.151672
 311	3.1100e-001	2.2820	39.132303
 312	3.1200e-001	2.2685	39.107017
 313	3.1300e-001	2.2562	39.097871
 314	3.1400e-001	2.2442	39.079041
 315	3.1500e-001	2.2338	39.071509
 316	3.1600e-001	2.2206	39.042456
 317	3.1700e-001	2.2077	39.018784
 318	3.1800e-001	2.1978	39.010714
 319	3.1900e-001	2.1854	38.990807
 320	3.2000e-001	2.1719	38.965521
 321	3.2100e-001	2.1593	38.966059
 322	3.2200e-001	2.1477	38.936468
 323	3.2300e-001	2.1368	38.915486
 324	3.2400e-001	2.1246	38.897194
 325	3.2500e-001	2.1144	38.892890
 326	3.2600e-001	2.0976	38.858457
 327	3.2700e-001	2.0883	38.846621
 328	3.2800e-001	2.0763	38.831019
 329	3.2900e-001	2.0636	38.817031
 330	3.3000e-001	2.0515	38.790668
 331	3.3100e-001	2.0418	38.778832
 332	3.3200e-001	2.0284	38.760540
 333	3.3300e-001	2.0169	38.726107
 334	3.3400e-001	2.0036	38.716961
 335	3.3500e-001	1.9928	38.698131
 336	3.3600e-001	1.9807	38.674996
 337	3.3700e-001	1.9701	38.668540
 338	3.3800e-001	1.9573	38.655628
 339	3.3900e-001	1.9444	38.623348
 340	3.4000e-001	1.9321	38.605055
 341	3.4100e-001	1.9187	38.597523
 342	3.4200e-001	1.9087	38.564167
 343	3.4300e-001	1.8973	38.546950
 344	3.4400e-001	1.8860	38.530272
 345	3.4500e-001	1.8707	38.505524
 346	3.4600e-001	1.8569	38.493688
 347	3.4700e-001	1.8468	38.471629
 348	3.4800e-001	1.8356	38.451723
 349	3.4900e-001	1.8243	38.426437
 350	3.5000e-001	1.8144	38.402764
 351	3.5100e-001	1.8005	38.402764
 352	3.5200e-001	1.7896	38.373712
 353	3.5300e-001	1.7777	38.352191
 354	3.5400e-001	1.7640	38.338203
 355	3.5500e-001	1.7534	38.311841
 356	3.5600e-001	1.7393	38.287630
 357	3.5700e-001	1.7292	38.266110
 358	3.5800e-001	1.7148	38.247280
 359	3.5900e-001	1.7038	38.224683
 360	3.6000e-001	1.6914	38.216075
 361	3.6100e-001	1.6783	38.187561
 362	3.6200e-001	1.6666	38.167117
 363	3.6300e-001	1.6550	38.140754
 364	3.6400e-001	1.6458	38.116544
 365	3.6500e-001	1.6317	38.097714
 366	3.6600e-001	1.6204	38.083725
 367	3.6700e-001	1.6120	38.055211
 368	3.6800e-001	1.5951	38.038533
 369	3.6900e-001	1.5830	38.017550
 370	3.7000e-001	1.5696	38.000872
 371	3.7100e-001	1.5582	37.978276
 372	3.7200e-001	1.5488	37.956755
 373	3.7300e-001	1.5371	37.933621
 374	3.7400e-001	1.5232	37.914253
 375	3.7500e-001	1.5129	37.891656
 376	3.7600e-001	1.4999	37.870136
 377	3.7700e-001	1.4875	37.840008
 378	3.7800e-001	1.4727	37.816873
 379	3.7900e-001	1.4633	37.802885
 380	3.8000e-001	1.4500	37.772756
 381	3.8100e-001	1.4403	37.748546
 382	3.8200e-001	1.4275	37.737786
 383	3.8300e-001	1.4137	37.714114
 384	3.8400e-001	1.4029	37.690979
 385	3.8500e-001	1.3931	37.656009
 386	3.8600e-001	1.3782	37.637178
 387	3.8700e-001	1.3668	37.612968
 388	3.8800e-001	1.3557	37.590372
 389	3.8900e-001	1.3437	37.569389
 390	3.9000e-001	1.3325	37.542489
 391	3.9100e-001	1.3210	37.520969
 392	3.9200e-001	1.3082	37.506442
 393	3.9300e-001	1.2960	37.461788
 394	3.9400e-001	1.2835	37.442419
 395	3.9500e-001	1.2706	37.429507
 396	3.9600e-001	1.2599	37.396689
 397	3.9700e-001	1.2479	37.375168
 398	3.9800e-001	1.2342	37.349344
 399	3.9900e-001	1.2241	37.315449
 400	4.0000e-001	1.2125	37.286935
 401	4.0100e-001	1.1974	37.270257
 402	4.0200e-001	1.1878	37.247122
 403	4.0300e-001	1.1757	37.217532
 404	4.0400e-001	1.1638	37.193860
 405	4.0500e-001	1.1530	37.175029
 406	4.0600e-001	1.1407	37.149205
 407	4.0700e-001	1.1292	37.116924
 408	4.0800e-001	1.1187	37.092714
 409	4.0900e-001	1.1050	37.056667
 410	4.1000e-001	1.0896	37.035147
 411	4.1100e-001	1.0792	37.004481
 412	4.1200e-001	1.0684	36.976504
 413	4.1300e-001	1.0564	36.954446
 414	4.1400e-001	1.0440	36.929697
 415	4.1500e-001	1.0318	36.894727
 416	4.1600e-001	1.0196	36.867827
 417	4.1700e-001	1.0071	36.844154
 418	4.1800e-001	0.9955	36.806494
 419	4.1900e-001	0.9839	36.772599
 420	4.2000e-001	0.9703	36.746775
 421	4.2100e-001	0.9586	36.716646
 422	4.2200e-001	0.9502	36.685980
 423	4.2300e-001	0.9363	36.646167
 424	4.2400e-001	0.9225	36.620343
 425	4.2500e-001	0.9124	36.590752
 426	4.2600e-001	0.9004	36.562776
 427	4.2700e-001	0.8871	36.521349
 428	4.2800e-001	0.8771	36.483151
 429	4.2900e-001	0.8632	36.454098
 430	4.3000e-001	0.8537	36.426660
 431	4.3100e-001	0.8398	36.384695
 432	4.3200e-001	0.8266	36.343806
 433	4.3300e-001	0.8170	36.319596
 434	4.3400e-001	0.8028	36.284087
 435	4.3500e-001	0.7924	36.235129
 436	4.3600e-001	0.7803	36.194778
 437	4.3700e-001	0.7674	36.161960
 438	4.3800e-001	0.7556	36.115153
 439	4.3900e-001	0.7427	36.080720
 440	4.4000e-001	0.7298	36.038218
 441	4.4100e-001	0.7195	36.003247
 442	4.4200e-001	0.7081	35.957516
 443	4.4300e-001	0.6953	35.912324
 444	4.4400e-001	0.6861	35.881657
 445	4.4500e-001	0.6728	35.828932
 446	4.4600e-001	0.6604	35.783202
 447	4.4700e-001	0.6488	35.726173
 448	4.4800e-001	0.6348	35.685284
 449	4.4900e-001	0.6252	35.629331
 450	4.5000e-001	0.6107	35.588981
 451	4.5100e-001	0.5985	35.526572
 452	4.5200e-001	0.5887	35.480303
 453	4.5300e-001	0.5771	35.418432
 454	4.5400e-001	0.5652	35.363017
 455	4.5500e-001	0.5518	35.301146
 456	4.5600e-001	0.5415	35.239813
 457	4.5700e-001	0.5280	35.163416
 458	4.5800e-001	0.5170	35.109077
 459	4.5900e-001	0.5022	35.039674
 460	4.6000e-001	0.4932	34.976727
 461	4.6100e-001	0.4802	34.904634
 462	4.6200e-001	0.4678	34.826623
 463	4.6300e-001	0.4562	34.747536
 464	4.6400e-001	0.4449	34.657150
 465	4.6500e-001	0.4305	34.564075
 466	4.6600e-001	0.4208	34.479070
 467	4.6700e-001	0.4088	34.396216
 468	4.6800e-001	0.3973	34.280545
 469	4.6900e-001	0.3824	34.189621
 470	4.7000e-001	0.3740	34.070721
 471	4.7100e-001	0.3595	33.960430
 472	4.7200e-001	0.3496	33.820547
 473	4.7300e-001	0.3355	33.708104
 474	4.7400e-001	0.3244	33.558537
 475	4.7500e-001	0.3130	33.427263
 476	4.7600e-001	0.3004	33.259943
 477	4.7700e-001	0.2879	33.096926
 478	4.7800e-001	0.2762	32.923150
 479	4.7900e-001	0.2627	32.734309
 480	4.8000e-001	0.2541	32.534708
 481	4.8100e-001	0.2409	32.318428
 482	4.8200e-001	0.2298	32.101611
 483	4.8300e-001	0.2159	31.858431
 484	4.8400e-001	0.2036	31.604491
 485	4.8500e-001	0.1937	31.336025
 486	4.8600e-001	0.1796	31.060565
 487	4.8700e-001	0.1687	30.766812
 488	4.8800e-001	0.1582	30.441855
 489	4.8900e-001	0.1433	30.114208
 490	4.9000e-001	0.1307	29.767731
 491	4.9100e-001	0.1234	29.391125
 492	4.9200e-001	0.1086	29.004835
 493	4.9300e-001	0.0973	28.603481
 494	4.9400e-001	0.0854	28.177916
 495	4.9500e-001	0.0731	27.745358
 496	4.9600e-001	0.0600	27.302039
 497	4.9700e-001	0.0467	26.810837
 498	4.9800e-001	0.0386	26.305109
 499	4.9900e-001	0.0240	25.800458
 500	5.0000e-001	0.0120	25.256531
 501	5.0100e-001	-0.0002	24.703997
 502	5.0200e-001	-0.0101	24.141778
 503	5.0300e-001	-0.0246	23.559115
 504	5.0400e-001	-0.0331	22.941481
 505	5.0500e-001	-0.0477	22.330842
 506	5.0600e-001	-0.0585	21.687384
 507	5.0700e-001	-0.0687	21.026710
 508	5.0800e-001	-0.0805	20.355275
 509	5.0900e-001	-0.0950	19.665549
 510	5.1000e-001	-0.1044	18.952688
 511	5.1100e-001	-0.1184	18.234447
 512	5.1200e-001	-0.1295	17.493609
 513	5.1300e-001	-0.1421	16.746854
 514	5.1400e-001	-0.1556	15.980730
 515	5.1500e-001	-0.1666	15.204384
 516	5.1600e-001	-0.1787	14.403828
 517	5.1700e-001	-0.1914	13.585517
 518	5.1800e-001	-0.2041	12.775276
 519	5.1900e-001	-0.2124	11.944592
 520	5.2000e-001	-0.2261	11.096690
 521	5.2100e-001	-0.2390	10.243947
 522	5.2200e-001	-0.2515	9.392280
 523	5.2300e-001	-0.2622	8.524473
 524	5.2400e-001	-0.2744	7.639987
 525	5.2500e-001	-0.2832	6.757115
 526	5.2600e-001	-0.2965	5.861332
 527	5.2700e-001	-0.3081	4.967700
 528	5.2800e-001	-0.3210	4.067612
 529	5.2900e-001	-0.3331	3.161068
 530	5.3000e-001	-0.3455	2.262056
 531	5.3100e-001	-0.3580	1.365734
 532	5.3200e-001	-0.3714	0.472102
 533	5.3300e-001	-0.3825	-0.431752
 534	5.3400e-001	-0.3941	-1.309781
 535	5.3500e-001	-0.4044	-2.203413
 536	5.3600e-001	-0.4158	-3.080367
 537	5.3700e-001	-0.4292	-3.947098
 538	5.3800e-001	-0.4431	-4.785853
 539	5.3900e-001	-0.4550	-5.634830
 540	5.4000e-001	-0.4645	-6.466053
 541	5.4100e-001	-0.4772	-7.266071
 542	5.4200e-001	-0.4893	-8.061786
 543	5.4300e-001	-0.5030	-8.840284
 544	5.4400e-001	-0.5135	-9.589729
 545	5.4500e-001	-0.5280	-10.335409
 546	5.4600e-001	-0.5365	-11.064948
 547	5.4700e-001	-0.5486	-11.764897
 548	5.4800e-001	-0.5625	-12.448705
 549	5.4900e-001	-0.5737	-13.124444
 550	5.5000e-001	-0.5840	-13.765750
 551	5.5100e-001	-0.5983	-14.403289
 552	5.5200e-001	-0.6113	-15.026841
 553	5.5300e-001	-0.6253	-15.638557
 554	5.5400e-001	-0.6364	-16.211535
 555	5.5500e-001	-0.6477	-16.792046
 556	5.5600e-001	-0.6554	-17.356955
 557	5.5700e-001	-0.6703	-17.891735
 558	5.5800e-001	-0.6846	-18.426516
 559	5.5900e-001	-0.6936	-18.945156
 560	5.6000e-001	-0.7073	-19.450883
 561	5.6100e-001	-0.7196	-19.941009
 562	5.6200e-001	-0.7299	-20.444047
 563	5.6300e-001	-0.7412	-20.914266
 564	5.6400e-001	-0.7552	-21.362965
 565	5.6500e-001	-0.7677	-21.816506
 566	5.6600e-001	-0.7797	-22.260901
 567	5.6700e-001	-0.7926	-22.684313
 568	5.6800e-001	-0.8030	-23.116872
