»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.12.0
»»»  Vision Version:	5.12.5 (R)
»»»  Vision Compiled:	2/24/17
»»»  Driver Version:	5.12.4
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/4/2017 - 8:49:20
Configured:	08/03/17 01:23:53 PM
Executed:	08/04/17 08:48:24 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	63
Lot Name:	
Wafer Name:	
Die Row/Column:	1/1
Capacitor Number:	1
Sample Area (cm2):	4.91e-006
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	16.67 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-2
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
 278	2.7800e-001	2.6753	43.918640
 279	2.7900e-001	2.6642	43.884343
 280	2.8000e-001	2.6517	43.899174
 281	2.8100e-001	2.6371	43.870439
 282	2.8200e-001	2.6280	43.857462
 283	2.8300e-001	2.6168	43.850973
 284	2.8400e-001	2.6040	43.814823
 285	2.8500e-001	2.5927	43.788869
 286	2.8600e-001	2.5771	43.788869
 287	2.8700e-001	2.5671	43.779599
 288	2.8800e-001	2.5573	43.766622
 289	2.8900e-001	2.5464	43.729545
 290	2.9000e-001	2.5315	43.712860
 291	2.9100e-001	2.5200	43.718422
 292	2.9200e-001	2.5056	43.654463
 293	2.9300e-001	2.4939	43.678563
 294	2.9400e-001	2.4817	43.661879
 295	2.9500e-001	2.4701	43.636851
 296	2.9600e-001	2.4598	43.636851
 297	2.9700e-001	2.4457	43.609043
 298	2.9800e-001	2.4366	43.618313
 299	2.9900e-001	2.4245	43.604409
 300	3.0000e-001	2.4107	43.566404
 301	3.0100e-001	2.3988	43.578455
 302	3.0200e-001	2.3890	43.514496
 303	3.0300e-001	2.3742	43.504300
 304	3.0400e-001	2.3621	43.455172
 305	3.0500e-001	2.3502	43.459807
 306	3.0600e-001	2.3358	43.443122
 307	3.0700e-001	2.3275	43.409752
 308	3.0800e-001	2.3158	43.416241
 309	3.0900e-001	2.3048	43.404191
 310	3.1000e-001	2.2925	43.372675
 311	3.1100e-001	2.2797	43.355990
 312	3.1200e-001	2.2659	43.335598
 313	3.1300e-001	2.2553	43.325401
 314	3.1400e-001	2.2427	43.305009
 315	3.1500e-001	2.2307	43.311497
 316	3.1600e-001	2.2208	43.300374
 317	3.1700e-001	2.2058	43.257735
 318	3.1800e-001	2.1954	43.243831
 319	3.1900e-001	2.1852	43.224365
 320	3.2000e-001	2.1743	43.156699
 321	3.2100e-001	2.1603	43.180799
 322	3.2200e-001	2.1484	43.172457
 323	3.2300e-001	2.1371	43.128891
 324	3.2400e-001	2.1212	43.136307
 325	3.2500e-001	2.1100	43.113133
 326	3.2600e-001	2.0984	43.111279
 327	3.2700e-001	2.0883	43.070494
 328	3.2800e-001	2.0766	43.057517
 329	3.2900e-001	2.0641	43.059371
 330	3.3000e-001	2.0521	43.010243
 331	3.3100e-001	2.0370	42.983362
 332	3.3200e-001	2.0257	42.981508
 333	3.3300e-001	2.0141	42.940723
 334	3.3400e-001	2.0039	42.935162
 335	3.3500e-001	1.9913	42.917550
 336	3.3600e-001	1.9794	42.896230
 337	3.3700e-001	1.9682	42.897157
 338	3.3800e-001	1.9547	42.826710
 339	3.3900e-001	1.9427	42.847103
 340	3.4000e-001	1.9312	42.822076
 341	3.4100e-001	1.9193	42.807245
 342	3.4200e-001	1.9054	42.798902
 343	3.4300e-001	1.8960	42.780364
 344	3.4400e-001	1.8849	42.749775
 345	3.4500e-001	1.8702	42.728455
 346	3.4600e-001	1.8595	42.696939
 347	3.4700e-001	1.8470	42.683962
 348	3.4800e-001	1.8332	42.660789
 349	3.4900e-001	1.8256	42.638543
 350	3.5000e-001	1.8131	42.622785
 351	3.5100e-001	1.7990	42.591269
 352	3.5200e-001	1.7866	42.567169
 353	3.5300e-001	1.7756	42.556045
 354	3.5400e-001	1.7633	42.558826
 355	3.5500e-001	1.7500	42.536580
 356	3.5600e-001	1.7399	42.502283
 357	3.5700e-001	1.7257	42.484671
 358	3.5800e-001	1.7147	42.470767
 359	3.5900e-001	1.7035	42.455009
 360	3.6000e-001	1.6904	42.426274
 361	3.6100e-001	1.6771	42.402174
 362	3.6200e-001	1.6689	42.375293
 363	3.6300e-001	1.6553	42.361389
 364	3.6400e-001	1.6443	42.333581
 365	3.6500e-001	1.6326	42.294650
 366	3.6600e-001	1.6189	42.297430
 367	3.6700e-001	1.6077	42.258499
 368	3.6800e-001	1.5969	42.251084
 369	3.6900e-001	1.5816	42.209372
 370	3.7000e-001	1.5701	42.216787
 371	3.7100e-001	1.5616	42.173221
 372	3.7200e-001	1.5483	42.163025
 373	3.7300e-001	1.5350	42.152829
 374	3.7400e-001	1.5217	42.129655
 375	3.7500e-001	1.5114	42.092578
 376	3.7600e-001	1.5012	42.056427
 377	3.7700e-001	1.4887	42.054574
