»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/4/2018 - 14:33:45
Configured:	06/04/18 02:25:46 PM
Executed:	06/04/18 02:33:24 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	0.274658	-1.218856
   2	1.0000e-003	5.760193	-1.073463
   3	1.5000e-003	11.627197	-0.830915
   4	2.0000e-003	17.631531	-0.561190
   5	2.5000e-003	23.780823	-0.221487
   6	3.0000e-003	29.685974	0.185478
   7	3.5000e-003	35.545349	0.686201
   8	4.0000e-003	41.572571	1.281362
   9	4.5000e-003	47.325134	1.918645
  10	5.0000e-003	53.550720	2.592617
  11	5.5000e-003	59.982300	3.332491
  12	6.0000e-003	65.422058	4.090030
  13	6.5000e-003	71.693420	4.880181
  14	7.0000e-003	77.598572	5.686637
  15	7.5000e-003	83.526611	6.518910
  16	8.0000e-003	89.431763	7.415048
  17	8.5000e-003	95.451355	8.392036
  18	9.0000e-003	101.615906	9.420658
  19	9.5000e-003	107.406616	10.566818
  20	1.0000e-002	113.739014	11.804697
  21	1.0500e-002	119.270325	13.143129
  22	1.1000e-002	125.480652	14.609289
  23	1.1500e-002	131.103516	16.213369
  24	1.2000e-002	137.252808	17.910528
  25	1.2500e-002	143.005371	19.725224
  26	1.3000e-002	149.345398	21.671046
  27	1.3500e-002	155.334473	23.717420
  28	1.4000e-002	161.094666	25.858911
  29	1.4500e-002	167.243958	28.088725
  30	1.5000e-002	173.347473	30.418412
  31	1.5500e-002	178.955078	32.771198
  32	1.6000e-002	185.317993	35.176299
  33	1.6500e-002	191.192627	37.590912
  34	1.7000e-002	197.067261	39.979027
  35	1.7500e-002	203.315735	42.291729
  36	1.8000e-002	209.495544	44.454961
  37	1.8500e-002	215.446472	46.422524
  38	1.9000e-002	221.420288	48.058536
  39	1.9500e-002	227.821350	49.327668
  40	2.0000e-002	233.512878	50.299900
  41	2.0500e-002	240.058899	50.941939
  42	2.1000e-002	245.697021	51.442662
  43	2.1500e-002	251.731873	51.825168
  44	2.2000e-002	257.987976	52.166231
  45	2.2500e-002	263.679504	52.455658
  46	2.3000e-002	269.676208	52.728100
  47	2.3500e-002	276.184082	52.959778
  48	2.4000e-002	281.578064	53.193494
  49	2.4500e-002	288.017273	53.404790
  50	2.5000e-002	293.998718	53.603177
  51	2.5500e-002	299.751282	53.799525
  52	2.6000e-002	294.395447	53.769631
  53	2.6500e-002	288.520813	53.657529
  54	2.7000e-002	282.081604	53.520968
  55	2.7500e-002	276.268005	53.387125
  56	2.8000e-002	270.515442	53.248526
  57	2.8500e-002	264.076233	53.088866
  58	2.9000e-002	258.369446	52.946190
  59	2.9500e-002	252.670288	52.794003
  60	3.0000e-002	246.345520	52.631625
  61	3.0500e-002	240.097046	52.473323
  62	3.1000e-002	234.405518	52.305509
  63	3.1500e-002	228.179932	52.126825
  64	3.2000e-002	222.106934	51.969203
  65	3.2500e-002	216.651917	51.800710
  66	3.3000e-002	210.472107	51.626782
  67	3.3500e-002	204.490662	51.426357
  68	3.4000e-002	198.493958	51.255146
  69	3.4500e-002	192.100525	51.073744
  70	3.5000e-002	186.195374	50.881472
  71	3.5500e-002	180.488586	50.681047
  72	3.6000e-002	174.369812	50.475187
  73	3.6500e-002	168.067932	50.270006
  74	3.7000e-002	162.376404	50.038328
  75	3.7500e-002	156.288147	49.821597
  76	3.8000e-002	150.032043	49.613699
  77	3.8500e-002	144.424438	49.359600
  78	3.9000e-002	138.374329	49.140152
  79	3.9500e-002	132.484436	48.899642
  80	4.0000e-002	126.396179	48.639429
  81	4.0500e-002	120.407104	48.386690
  82	4.1000e-002	114.387512	48.131912
  83	4.1500e-002	108.421326	47.866264
  84	4.2000e-002	102.386475	47.563248
  85	4.2500e-002	96.199036	47.273821
  86	4.3000e-002	90.591431	46.958576
  87	4.3500e-002	84.381104	46.619552
  88	4.4000e-002	78.437805	46.253351
  89	4.4500e-002	72.288513	45.876960
  90	4.5000e-002	66.337585	45.463880
  91	4.5500e-002	60.440063	44.997807
  92	4.6000e-002	54.344177	44.493687
  93	4.6500e-002	48.225403	43.931818
  94	4.7000e-002	42.297363	43.278228
  95	4.7500e-002	36.682129	42.553301
  96	4.8000e-002	30.662537	41.716951
  97	4.8500e-002	24.330139	40.764422
  98	4.9000e-002	18.600464	39.694356
