»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/5/2018 - 6:9:57
Configured:	06/05/18 05:57:41 AM
Executed:	06/05/18 06:09:36 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.19 [Index: 3]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	1.0000e-003	20.347595	-41.328061
   2	2.0000e-003	21.530151	-41.405733
   3	3.0000e-003	22.727966	-41.341006
   4	4.0000e-003	23.849487	-41.166244
   5	5.0000e-003	25.123596	-41.140353
   6	6.0000e-003	26.298523	-41.133881
   7	7.0000e-003	27.610779	-41.146826
   8	8.0000e-003	28.640747	-41.179189
   9	9.0000e-003	29.823303	-41.120935
  10	1.0000e-002	31.143188	-41.017372
  11	1.1000e-002	32.135010	-40.823192
  12	1.2000e-002	33.523560	-40.887919
  13	1.3000e-002	34.683228	-40.713156
  14	1.4000e-002	35.903931	-40.874973
  15	1.5000e-002	37.117004	-40.544867
  16	1.6000e-002	38.208008	-40.538394
  17	1.7000e-002	39.474487	-40.415413
  18	1.8000e-002	40.657043	-40.298905
  19	1.9000e-002	41.809082	-40.137088
  20	2.0000e-002	43.052673	-39.994689
  21	2.1000e-002	44.311523	-39.942908
  22	2.2000e-002	45.578003	-39.781091
  23	2.3000e-002	46.867371	-39.819927
  24	2.4000e-002	47.859192	-39.606328
  25	2.5000e-002	49.026489	-39.217967
  26	2.6000e-002	50.125122	-38.939642
  27	2.7000e-002	51.445007	-38.823134
  28	2.8000e-002	52.566528	-38.641899
  29	2.9000e-002	53.771973	-38.208229
  30	3.0000e-002	55.023193	-38.111139
  31	3.1000e-002	56.373596	-37.761614
  32	3.2000e-002	57.441711	-37.450926
  33	3.3000e-002	58.578491	-37.172601
  34	3.4000e-002	59.722900	-36.810130
  35	3.5000e-002	60.981750	-36.395879
  36	3.6000e-002	62.141418	-36.007518
  37	3.7000e-002	63.407898	-35.554431
  38	3.8000e-002	64.537048	-34.965417
  39	3.9000e-002	65.719604	-34.460548
  40	4.0000e-002	67.138672	-33.942733
  41	4.1000e-002	68.153381	-33.353719
  42	4.2000e-002	69.320679	-32.758233
  43	4.3000e-002	70.541382	-32.065656
  44	4.4000e-002	71.655273	-31.243626
