»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/1/2018 - 10:11:0
Configured:	08/01/18 09:14:22 AM
Executed:	08/01/18 10:10:38 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
  74	3.7000e-002	161.781311	51.845890
  75	3.7500e-002	156.051636	51.625083
  76	3.8000e-002	149.917603	51.414467
  77	3.8500e-002	143.806458	51.146781
  78	3.9000e-002	137.748718	50.889965
  79	3.9500e-002	132.011414	50.639943
  80	4.0000e-002	125.877380	50.404868
  81	4.0500e-002	119.796753	50.121555
  82	4.1000e-002	113.830566	49.838922
  83	4.1500e-002	107.963562	49.573953
  84	4.2000e-002	101.921082	49.250556
  85	4.2500e-002	96.023560	48.948899
  86	4.3000e-002	89.775085	48.657433
  87	4.3500e-002	83.793640	48.315012
  88	4.4000e-002	77.842712	47.969194
  89	4.4500e-002	71.632385	47.566985
  90	4.5000e-002	65.910339	47.190593
  91	4.5500e-002	60.279846	46.752376
  92	4.6000e-002	53.924561	46.293776
  93	4.6500e-002	47.805786	45.774030
  94	4.7000e-002	42.144775	45.225069
  95	4.7500e-002	36.033630	44.576235
  96	4.8000e-002	30.044556	43.831605
  97	4.8500e-002	23.818970	43.014958
  98	4.9000e-002	18.013000	42.088247
  99	4.9500e-002	12.222290	41.039242
 100	5.0000e-002	6.149292	39.851639
 101	5.0500e-002	0.297546	38.554651
 102	5.1000e-002	-5.592346	37.093925
 103	5.1500e-002	-11.566162	35.477616
 104	5.2000e-002	-17.425537	33.704364
 105	5.2500e-002	-23.498535	31.766016
 106	5.3000e-002	-29.579163	29.642869
 107	5.3500e-002	-35.507202	27.381802
 108	5.4000e-002	-41.313171	24.840820
 109	5.4500e-002	-47.248840	22.202003
 110	5.5000e-002	-53.161621	19.369555
 111	5.5500e-002	-59.028625	16.380843
 112	5.6000e-002	-65.345764	13.241983
 113	5.6500e-002	-71.189880	9.976073
 114	5.7000e-002	-77.003479	6.604176
 115	5.7500e-002	-82.939148	3.201706
 116	5.8000e-002	-89.286804	-0.229979
 117	5.8500e-002	-95.146179	-3.565188
 118	5.9000e-002	-101.341248	-6.786937
 119	5.9500e-002	-107.505798	-9.955012
 120	6.0000e-002	-113.204956	-13.132598
 121	6.0500e-002	-119.194031	-16.318338
 122	6.1000e-002	-125.190735	-19.583568
 123	6.1500e-002	-130.867004	-22.931006
 124	6.2000e-002	-137.145996	-26.340271
 125	6.2500e-002	-142.967224	-29.827667
 126	6.3000e-002	-148.834229	-33.288567
 127	6.3500e-002	-155.044556	-36.688999
 128	6.4000e-002	-161.262512	-39.931129
 129	6.4500e-002	-167.358398	-42.892665
 130	6.5000e-002	-173.736572	-45.458785
 131	6.5500e-002	-179.580688	-47.611146
 132	6.6000e-002	-185.501099	-49.357902
 133	6.6500e-002	-191.764832	-50.641981
 134	6.7000e-002	-197.776794	-51.507546
 135	6.7500e-002	-204.078674	-52.067377
 136	6.8000e-002	-210.006714	-52.458716
 137	6.8500e-002	-215.820313	-52.801137
 138	6.9000e-002	-221.839905	-53.085808
 139	6.9500e-002	-228.240967	-53.343983
 140	7.0000e-002	-233.825684	-53.638846
 141	7.0500e-002	-240.135193	-53.905853
 142	7.1000e-002	-245.941162	-54.141607
 143	7.1500e-002	-252.014160	-54.382117
 144	7.2000e-002	-257.888794	-54.623306
 145	7.2500e-002	-264.160156	-54.820334
 146	7.3000e-002	-269.958496	-55.052692
 147	7.3500e-002	-276.023865	-55.278255
 148	7.4000e-002	-282.127380	-55.503138
 149	7.4500e-002	-288.070679	-55.711716
 150	7.5000e-002	-294.158936	-55.896515
 151	7.5500e-002	-300.308228	-56.109849
 152	7.6000e-002	-294.052124	-56.067046
 153	7.6500e-002	-288.368225	-55.929127
 154	7.7000e-002	-282.096863	-55.784413
 155	7.7500e-002	-276.054382	-55.627470
 156	7.8000e-002	-270.133972	-55.463053
 157	7.8500e-002	-264.129639	-55.314263
 158	7.9000e-002	-258.003235	-55.159359
 159	7.9500e-002	-251.937866	-54.985430
 160	8.0000e-002	-246.124268	-54.816937
 161	8.0500e-002	-240.142822	-54.630100
 162	8.1000e-002	-233.963013	-54.458890
 163	8.1500e-002	-228.210449	-54.266618
 164	8.2000e-002	-221.939087	-54.070948
 165	8.2500e-002	-216.156006	-53.882753
 166	8.3000e-002	-210.090637	-53.693198
 167	8.3500e-002	-204.025269	-53.527423
 168	8.4000e-002	-197.937012	-53.319524
 169	8.4500e-002	-192.161560	-53.097358
 170	8.5000e-002	-185.844421	-52.869757
 171	8.5500e-002	-180.068970	-52.678843
 172	8.6000e-002	-174.087524	-52.459395
 173	8.6500e-002	-168.014526	-52.247420
 174	8.7000e-002	-161.987305	-51.990604
 175	8.7500e-002	-156.227112	-51.781347
 176	8.8000e-002	-149.841309	-51.541516
 177	8.8500e-002	-144.088745	-51.294212
 178	8.9000e-002	-138.145447	-51.040793
 179	8.9500e-002	-131.973267	-50.813871
 180	9.0000e-002	-126.312256	-50.537352
 181	9.0500e-002	-120.040894	-50.248604
 182	9.1000e-002	-113.677979	-49.987712
 183	9.1500e-002	-108.123779	-49.697605
 184	9.2000e-002	-101.974487	-49.413613
 185	9.2500e-002	-96.183777	-49.122827
 186	9.3000e-002	-90.156555	-48.813697
 187	9.3500e-002	-84.136963	-48.497093
 188	9.4000e-002	-78.025818	-48.159428
 189	9.4500e-002	-72.265625	-47.829915
 190	9.5000e-002	-66.093445	-47.464394
 191	9.5500e-002	-60.249329	-47.066941
 192	9.6000e-002	-54.374695	-46.673565
 193	9.6500e-002	-48.004150	-46.250973
 194	9.7000e-002	-42.205811	-45.790336
 195	9.7500e-002	-35.888672	-45.320865
 196	9.8000e-002	-30.212402	-44.777340
 197	9.8500e-002	-24.391174	-44.182858
 198	9.9000e-002	-18.127441	-43.546254
 199	9.9500e-002	-12.283325	-42.811136
 200	1.0000e-001	-6.088257	-41.999244
 201	1.0050e-001	-0.465393	-41.060983
 202	1.0100e-001	5.516052	-40.005864
 203	1.0150e-001	11.672974	-38.823016
 204	1.0200e-001	17.387390	-37.490020
 205	1.0250e-001	23.582458	-36.076853
 206	1.0300e-001	29.396057	-34.557020
 207	1.0350e-001	35.438538	-33.007972
 208	1.0400e-001	41.366577	-31.450091
 209	1.0450e-001	47.416687	-29.924822
 210	1.0500e-001	53.291321	-28.449830
 211	1.0550e-001	59.532166	-26.836918
 212	1.0600e-001	65.261841	-25.063665
 213	1.0650e-001	71.296692	-23.092026
 214	1.0700e-001	77.331543	-20.913847
 215	1.0750e-001	83.625793	-18.520975
 216	1.0800e-001	89.111328	-15.928358
 217	1.0850e-001	95.039368	-13.163172
 218	1.0900e-001	100.944519	-10.191445
 219	1.0950e-001	107.116699	-7.115090
 220	1.1000e-001	112.960815	-3.912365
 221	1.1050e-001	119.041443	-0.658685
 222	1.1100e-001	124.969482	2.605186
 223	1.1150e-001	130.882263	5.839843
 224	1.1200e-001	137.321472	8.980062
 225	1.1250e-001	143.005371	11.994591
 226	1.1300e-001	149.101257	14.905851
 227	1.1350e-001	155.097961	17.871462
 228	1.1400e-001	160.766602	20.865609
 229	1.1450e-001	167.297363	23.878779
 230	1.1500e-001	172.943115	26.922523
 231	1.1550e-001	179.161072	30.013145
 232	1.1600e-001	184.974670	33.109883
 233	1.1650e-001	191.009521	36.163138
 234	1.1700e-001	196.929932	39.215714
 235	1.1750e-001	203.308105	42.169096
 236	1.1800e-001	209.281921	44.975726
 237	1.1850e-001	215.003967	47.518747
 238	1.1900e-001	221.382141	49.716629
 239	1.1950e-001	227.584839	51.394764
 240	1.2000e-001	233.634949	52.502877
 241	1.2050e-001	239.830017	53.223048
 242	1.2100e-001	245.788574	53.696595
 243	1.2150e-001	251.678467	54.026108
 244	1.2200e-001	257.629395	54.298550
 245	1.2250e-001	264.228821	54.561480
 246	1.2300e-001	269.683838	54.811502
 247	1.2350e-001	275.924683	55.041821
 248	1.2400e-001	282.203674	55.242246
 249	1.2450e-001	287.765503	55.501100
 250	1.2500e-001	293.945313	55.694052
 251	1.2550e-001	300.010681	55.906027
 252	1.2600e-001	294.029236	55.865942
 253	1.2650e-001	287.780762	55.761993
 254	1.2700e-001	281.906128	55.622714
 255	1.2750e-001	275.901794	55.490230
 256	1.2800e-001	269.920349	55.338043
 257	1.2850e-001	263.854980	55.187894
 258	1.2900e-001	258.010864	55.022118
 259	1.2950e-001	252.265930	54.868572
 260	1.3000e-001	246.070862	54.722500
 261	1.3050e-001	239.768982	54.541098
 262	1.3100e-001	234.153748	54.369208
 263	1.3150e-001	228.286743	54.214983
 264	1.3200e-001	221.611023	54.031543
 265	1.3250e-001	215.980530	53.825683
 266	1.3300e-001	209.968567	53.661266
 267	1.3350e-001	204.017639	53.464917
 268	1.3400e-001	198.005676	53.265851
 269	1.3450e-001	191.886902	53.078335
 270	1.3500e-001	186.195374	52.881986
 271	1.3550e-001	179.817200	52.660499
 272	1.3600e-001	173.843384	52.444448
 273	1.3650e-001	168.151855	52.244702
 274	1.3700e-001	161.674500	52.056507
 275	1.3750e-001	155.921936	51.788141
 276	1.3800e-001	150.039673	51.557822
 277	1.3850e-001	143.676758	51.326144
 278	1.3900e-001	138.076782	51.071366
 279	1.3950e-001	132.049561	50.815230
 280	1.4000e-001	126.243591	50.563170
 281	1.4050e-001	119.789124	50.302957
 282	1.4100e-001	113.914490	50.018965
 283	1.4150e-001	107.902527	49.763508
 284	1.4200e-001	102.203369	49.484951
 285	1.4250e-001	95.779419	49.123506
 286	1.4300e-001	90.103149	48.808262
 287	1.4350e-001	83.610535	48.501170
 288	1.4400e-001	77.850342	48.153993
 289	1.4450e-001	71.716309	47.772166
 290	1.4500e-001	66.101074	47.372675
 291	1.4550e-001	60.058594	46.962992
 292	1.4600e-001	54.252625	46.492163
 293	1.4650e-001	48.080444	45.984646
 294	1.4700e-001	42.091370	45.435006
 295	1.4750e-001	36.033630	44.788210
 296	1.4800e-001	30.258179	44.084344
 297	1.4850e-001	23.887634	43.239162
 298	1.4900e-001	18.249512	42.332154
 299	1.4950e-001	12.351990	41.302173
 300	1.5000e-001	6.111145	40.131554
 301	1.5050e-001	0.320435	38.849513
 302	1.5100e-001	-5.638123	37.370444
 303	1.5150e-001	-11.718750	35.783349
 304	1.5200e-001	-17.333984	34.035914
 305	1.5250e-001	-23.254395	32.145125
 306	1.5300e-001	-29.663086	30.071574
 307	1.5350e-001	-35.064697	27.752079
 308	1.5400e-001	-41.213989	25.277678
 309	1.5450e-001	-47.172546	22.633426
 310	1.5500e-001	-53.199768	19.813887
 311	1.5550e-001	-59.661865	16.844199
 312	1.5600e-001	-64.941406	13.706697
 313	1.5650e-001	-71.113586	10.442826
 314	1.5700e-001	-77.056885	7.108975
 315	1.5750e-001	-83.351135	3.706505
 316	1.5800e-001	-89.271545	0.301996
 317	1.5850e-001	-95.230103	-3.050198
 318	1.5900e-001	-101.478577	-6.318825
 319	1.5950e-001	-107.017517	-9.499129
 320	1.6000e-001	-113.250732	-12.663128
 321	1.6050e-001	-119.163513	-15.864494
 322	1.6100e-001	-125.114441	-19.119533
 323	1.6150e-001	-131.263733	-22.469010
 324	1.6200e-001	-136.970520	-25.892542
 325	1.6250e-001	-143.196106	-29.366350
 326	1.6300e-001	-149.108887	-32.829288
 327	1.6350e-001	-155.334473	-36.256896
 328	1.6400e-001	-161.178589	-39.534356
 329	1.6450e-001	-167.472839	-42.535976
 330	1.6500e-001	-173.332214	-45.226428
 331	1.6550e-001	-179.458618	-47.432462
 332	1.6600e-001	-185.554504	-49.213868
 333	1.6650e-001	-191.528320	-50.523085
 334	1.6700e-001	-197.975159	-51.367588
 335	1.6750e-001	-203.903198	-51.915869
 336	1.6800e-001	-210.136414	-52.305849
 337	1.6850e-001	-215.797424	-52.616338
 338	1.6900e-001	-221.832275	-52.958080
 339	1.6950e-001	-228.195190	-53.235278
 340	1.7000e-001	-234.100342	-53.471032
 341	1.7050e-001	-239.913940	-53.728527
 342	1.7100e-001	-245.819092	-53.973114
 343	1.7150e-001	-251.930237	-54.198677
 344	1.7200e-001	-258.033752	-54.434431
 345	1.7250e-001	-264.038086	-54.653880
 346	1.7300e-001	-270.111084	-54.886237
 347	1.7350e-001	-276.077271	-55.086662
 348	1.7400e-001	-281.890869	-55.304072
 349	1.7450e-001	-288.192749	-55.509933
 350	1.7500e-001	-294.021606	-55.721228
 351	1.7550e-001	-299.995422	-55.906027
 352	1.7600e-001	-294.303894	-55.878851
 353	1.7650e-001	-287.948608	-55.756557
 354	1.7700e-001	-282.012939	-55.600973
 355	1.7750e-001	-276.039124	-55.458977
 356	1.7800e-001	-270.332336	-55.287766
 357	1.7850e-001	-263.900757	-55.136938
 358	1.7900e-001	-258.178711	-54.979995
 359	1.7950e-001	-252.166748	-54.808105
 360	1.8000e-001	-245.994568	-54.590695
 361	1.8050e-001	-240.013123	-54.472478
 362	1.8100e-001	-234.092712	-54.286320
 363	1.8150e-001	-228.157043	-54.094728
 364	1.8200e-001	-222.259521	-53.928952
 365	1.8250e-001	-215.980530	-53.719016
 366	1.8300e-001	-210.166931	-53.525385
 367	1.8350e-001	-204.231262	-53.342624
 368	1.8400e-001	-197.883606	-53.145596
 369	1.8450e-001	-192.070007	-52.965553
 370	1.8500e-001	-186.134338	-52.736593
 371	1.8550e-001	-180.343628	-52.485892
 372	1.8600e-001	-173.721313	-52.293620
 373	1.8650e-001	-168.136597	-52.054468
 374	1.8700e-001	-161.972046	-51.817355
 375	1.8750e-001	-156.166077	-51.589075
 376	1.8800e-001	-150.268555	-51.349923
 377	1.8850e-001	-144.096375	-51.120284
 378	1.8900e-001	-137.931824	-50.863468
 379	1.8950e-001	-131.919861	-50.597140
 380	1.9000e-001	-125.915527	-50.339645
 381	1.9050e-001	-120.109558	-50.078753
 382	1.9100e-001	-114.021301	-49.815822
 383	1.9150e-001	-108.032227	-49.532509
 384	1.9200e-001	-102.157593	-49.234929
 385	1.9250e-001	-96.290588	-48.942784
 386	1.9300e-001	-89.904785	-48.626180
 387	1.9350e-001	-84.449768	-48.302783
 388	1.9400e-001	-78.170776	-47.971912
 389	1.9450e-001	-71.838379	-47.627452
 390	1.9500e-001	-65.963745	-47.245625
 391	1.9550e-001	-60.142517	-46.882143
 392	1.9600e-001	-53.680420	-46.511866
 393	1.9650e-001	-48.309326	-46.058701
 394	1.9700e-001	-42.327881	-45.613690
 395	1.9750e-001	-36.109924	-45.125196
 396	1.9800e-001	-29.899597	-44.608847
 397	1.9850e-001	-24.337769	-44.019801
 398	1.9900e-001	-18.234253	-43.368929
 399	1.9950e-001	-12.123108	-42.652834
 400	2.0000e-001	-6.256104	-41.819201
 401	2.0050e-001	-0.595093	-40.855802

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	5.59e+001
Pr (µC/cm2):	3.88e+001
-Pr (µC/cm2):	-4.09e+001
Vc:	1.20e+000
-Vc:	-8.98e-001
C (Max-Eff) (nF):	1.16e+000
K (Eff):	2.11e+003
Vert. (±Pr) Shift (µC/cm2):	-1.04e+000
Horiz. Shift (±Vc):	1.52e-001
Offset (µC/cm2):	3.15e+001

A (Loop Area - µC/cm2·Volts):	1.99e+002



Hysteresis Version: 5.16.2 - Radiant Technologies, Inc., 1999 - 3/20/18

