»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/15/2018 - 20:27:15
Configured:	05/15/18 08:22:15 PM
Executed:	05/15/18 08:26:53 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	0.305176	-21.645143
   2	1.0000e-003	6.141663	-21.289021
   3	1.5000e-003	12.268066	-20.901256
   4	2.0000e-003	18.127441	-20.251762
   5	2.5000e-003	23.674011	-19.275108
   6	3.0000e-003	29.777527	-17.883872
   7	3.5000e-003	35.392761	-16.142414
   8	4.0000e-003	41.213989	-13.944003
   9	4.5000e-003	46.974182	-11.291859
  10	5.0000e-003	52.947998	-8.232642
  11	5.5000e-003	59.867859	-4.707355
  12	6.0000e-003	64.765930	-0.833991
  13	6.5000e-003	70.999146	3.290375
  14	7.0000e-003	76.728821	7.581539
  15	7.5000e-003	82.687378	11.835160
  16	8.0000e-003	88.943481	15.958453
  17	8.5000e-003	94.886780	19.650538
  18	9.0000e-003	101.318359	22.852419
  19	9.5000e-003	107.475281	25.570531
  20	1.0000e-002	113.471985	27.902487
  21	1.0500e-002	119.804382	29.771056
  22	1.1000e-002	126.220703	31.285111
  23	1.1500e-002	132.072449	32.370640
  24	1.2000e-002	138.275146	33.074839
  25	1.2500e-002	143.974304	33.793519
  26	1.3000e-002	150.161743	34.348619
  27	1.3500e-002	156.326294	34.826488
  28	1.4000e-002	162.185669	35.316155
  29	1.4500e-002	168.357849	35.806896
  30	1.5000e-002	174.377441	36.179108
  31	1.5500e-002	180.046082	36.588863
  32	1.6000e-002	186.027527	36.975019
  33	1.6500e-002	192.192078	37.312370
  34	1.7000e-002	198.051453	37.694772
  35	1.7500e-002	204.071045	38.036413
  36	1.8000e-002	210.365295	38.350165
  37	1.8500e-002	216.407776	38.691807
  38	1.9000e-002	222.312927	38.993760
  39	1.9500e-002	228.446960	39.279086
  40	2.0000e-002	234.329224	39.574067
  41	2.0500e-002	240.325928	39.872802
  42	2.1000e-002	246.368408	40.253595
  43	2.1500e-002	252.479553	40.378560
  44	2.2000e-002	258.277893	40.667641
  45	2.2500e-002	264.289856	40.894508
  46	2.3000e-002	270.477295	41.173935
  47	2.3500e-002	276.168823	41.399729
  48	2.4000e-002	282.379150	41.663066
  49	2.4500e-002	288.391113	41.867407
  50	2.5000e-002	294.212341	41.980573
  51	2.5500e-002	299.835205	42.321141
  52	2.6000e-002	293.754578	42.211194
  53	2.6500e-002	287.689209	42.077112
  54	2.7000e-002	281.547546	41.804657
  55	2.7500e-002	275.772095	41.686665
  56	2.8000e-002	269.767761	41.548828
  57	2.8500e-002	263.702393	41.382030
  58	2.9000e-002	257.896423	41.166426
