»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.12.0
»»»  Vision Version:	5.12.5 (R)
»»»  Vision Compiled:	2/24/17
»»»  Driver Version:	5.12.4
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/4/2017 - 8:5:42
Configured:	08/03/17 01:23:53 PM
Executed:	08/04/17 08:04:49 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	63
Lot Name:	
Wafer Name:	
Die Row/Column:	1/1
Capacitor Number:	1
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	0.19 [Index: 3]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-2
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
  44	4.4000e-002	0.5145	-13.182470
  45	4.5000e-002	0.5261	-12.872892
  46	4.6000e-002	0.5373	-12.649589
  47	4.7000e-002	0.5482	-12.360311
  48	4.8000e-002	0.5624	-12.020282
  49	4.9000e-002	0.5743	-11.731003
  50	5.0000e-002	0.5858	-11.583826
  51	5.1000e-002	0.5981	-11.324998
  52	5.2000e-002	0.6095	-11.081395
  53	5.3000e-002	0.6219	-10.797192
  54	5.4000e-002	0.6352	-10.604340
  55	5.5000e-002	0.6458	-10.249085
  56	5.6000e-002	0.6577	-10.056233
  57	5.7000e-002	0.6699	-9.741579
  58	5.8000e-002	0.6824	-9.513201
  59	5.9000e-002	0.6937	-9.208698
  60	6.0000e-002	0.7068	-9.025996
  61	6.1000e-002	0.7184	-8.645366
  62	6.2000e-002	0.7301	-8.406838
  63	6.3000e-002	0.7421	-8.163235
  64	6.4000e-002	0.7553	-7.868882
  65	6.5000e-002	0.7658	-7.569453
  66	6.6000e-002	0.7786	-7.280175
  67	6.7000e-002	0.7906	-7.001046
  68	6.8000e-002	0.8022	-6.864020
  69	6.9000e-002	0.8134	-6.600117
  70	7.0000e-002	0.8260	-6.255012
  71	7.1000e-002	0.8374	-6.168736
  72	7.2000e-002	0.8510	-5.752581
  73	7.3000e-002	0.8618	-5.539429
  74	7.4000e-002	0.8747	-5.153724
  75	7.5000e-002	0.8876	-4.981172
  76	7.6000e-002	0.8984	-4.630993
  77	7.7000e-002	0.9093	-4.397540
  78	7.8000e-002	0.9236	-4.265589
  79	7.9000e-002	0.9328	-3.803758
  80	8.0000e-002	0.9468	-3.544930
  81	8.1000e-002	0.9583	-3.499254
  82	8.2000e-002	0.9702	-3.022199
  83	8.3000e-002	0.9830	-2.732920
  84	8.4000e-002	0.9949	-2.443642
  85	8.5000e-002	1.0081	-2.271090
  86	8.6000e-002	1.0200	-1.956436
  87	8.7000e-002	1.0307	-1.621482
  88	8.8000e-002	1.0428	-1.332203
  89	8.9000e-002	1.0543	-1.048000
  90	9.0000e-002	1.0650	-0.773947
  91	9.1000e-002	1.0775	-0.408542
  92	9.2000e-002	1.0902	-0.159864
  93	9.3000e-002	1.1024	0.114189
  94	9.4000e-002	1.1138	0.438993
  95	9.5000e-002	1.1264	0.707971
  96	9.6000e-002	1.1398	0.976949
  97	9.7000e-002	1.1494	1.276378
  98	9.8000e-002	1.1619	1.636707
  99	9.9000e-002	1.1732	2.012262
 100	1.0000e-001	1.1864	2.179739
 101	1.0100e-001	1.1984	2.534993
 102	1.0200e-001	1.2103	2.885172
 103	1.0300e-001	1.2219	3.138925
 104	1.0400e-001	1.2335	3.565230
 105	1.0500e-001	1.2469	3.961085
 106	1.0600e-001	1.2585	4.250363
 107	1.0700e-001	1.2694	4.559942
 108	1.0800e-001	1.2823	4.986247
 109	1.0900e-001	1.2958	5.402402
 110	1.1000e-001	1.3068	5.656155
 111	1.1100e-001	1.3190	6.138286
 112	1.1200e-001	1.3301	6.513841
 113	1.1300e-001	1.3411	6.919845
 114	1.1400e-001	1.3546	7.386751
 115	1.1500e-001	1.3655	7.980533
 116	1.1600e-001	1.3779	8.295187
 117	1.1700e-001	1.3906	8.772243
 118	1.1800e-001	1.4014	9.315274
 119	1.1900e-001	1.4127	9.832930
 120	1.2000e-001	1.4252	10.315061
 121	1.2100e-001	1.4386	10.959594
 122	1.2200e-001	1.4484	11.670102
 123	1.2300e-001	1.4616	12.121783
 124	1.2400e-001	1.4738	12.862742
 125	1.2500e-001	1.4848	13.598625
 126	1.2600e-001	1.4957	14.121357
 127	1.2700e-001	1.5090	15.019642
 128	1.2800e-001	1.5205	15.740301
 129	1.2900e-001	1.5337	16.455885
 130	1.3000e-001	1.5456	17.404921
 131	1.3100e-001	1.5559	18.176330
 132	1.3200e-001	1.5709	19.084766
 133	1.3300e-001	1.5804	19.937376
 134	1.3400e-001	1.5927	20.947313
 135	1.3500e-001	1.6048	21.891275
 136	1.3600e-001	1.6157	22.921512
 137	1.3700e-001	1.6283	23.926374
 138	1.3800e-001	1.6402	24.987062
 139	1.3900e-001	1.6535	26.083275
 140	1.4000e-001	1.6640	27.209939
 141	1.4100e-001	1.6745	28.174200
 142	1.4200e-001	1.6895	29.382065
 143	1.4300e-001	1.7011	30.473203
 144	1.4400e-001	1.7131	31.518665
 145	1.4500e-001	1.7245	32.706229
 146	1.4600e-001	1.7370	33.609590
 147	1.4700e-001	1.7468	34.644903
 148	1.4800e-001	1.7593	35.583789
 149	1.4900e-001	1.7719	36.512525
 150	1.5000e-001	1.7863	37.360060
 151	1.5100e-001	1.7978	38.040118
 152	1.5200e-001	1.8096	38.659276
 153	1.5300e-001	1.8215	39.390084
 154	1.5400e-001	1.8344	39.801164
 155	1.5500e-001	1.8458	40.262995
 156	1.5600e-001	1.8572	40.765426
 157	1.5700e-001	1.8700	41.161281
 158	1.5800e-001	1.8821	41.415034
 159	1.5900e-001	1.8935	41.719537
 160	1.6000e-001	1.9068	42.054491
 161	1.6100e-001	1.9183	42.252419
 162	1.6200e-001	1.9314	42.379295
 163	1.6300e-001	1.9436	42.617823
 164	1.6400e-001	1.9532	42.567073
 165	1.6500e-001	1.9669	42.942627
 166	1.6600e-001	1.9783	43.125329
 167	1.6700e-001	1.9914	43.176080
 168	1.6800e-001	2.0037	43.333407
 169	1.6900e-001	2.0144	43.490734
 170	1.7000e-001	2.0261	43.480583
 171	1.7100e-001	2.0393	43.602385
 172	1.7200e-001	2.0506	43.678511
 173	1.7300e-001	2.0628	43.790162
 174	1.7400e-001	2.0744	43.749562
 175	1.7500e-001	2.0872	43.917039
 176	1.7600e-001	2.1006	44.094666
 177	1.7700e-001	2.1104	44.175867
 178	1.7800e-001	2.1235	44.054065
 179	1.7900e-001	2.1360	44.216467
 180	1.8000e-001	2.1458	44.267218
 181	1.8100e-001	2.1600	44.353494
 182	1.8200e-001	2.1706	44.348419
 183	1.8300e-001	2.1830	44.424545
 184	1.8400e-001	2.1952	44.556496
 185	1.8500e-001	2.2066	44.444845
 186	1.8600e-001	2.2186	44.556496
 187	1.8700e-001	2.2309	44.617397
 188	1.8800e-001	2.2426	44.627547
 189	1.8900e-001	2.2553	44.774724
 190	1.9000e-001	2.2672	44.749349
 191	1.9100e-001	2.2788	44.729048
 192	1.9200e-001	2.2910	44.708748
 193	1.9300e-001	2.3026	44.871150
 194	1.9400e-001	2.3149	44.896525
 195	1.9500e-001	2.3257	44.977726
 196	1.9600e-001	2.3389	44.982801
 197	1.9700e-001	2.3512	44.977726
 198	1.9800e-001	2.3623	45.099528
 199	1.9900e-001	2.3753	45.145203
 200	2.0000e-001	2.3870	45.028477
 201	2.0100e-001	2.3979	45.160429
 202	2.0200e-001	2.4100	45.201029
 203	2.0300e-001	2.4236	45.190879
 204	2.0400e-001	2.4358	45.277155
 205	2.0500e-001	2.4466	45.327906
 206	2.0600e-001	2.4593	45.414182
 207	2.0700e-001	2.4715	45.439557
 208	2.0800e-001	2.4831	45.393881
 209	2.0900e-001	2.4955	45.439557
 210	2.1000e-001	2.5076	45.449707
 211	2.1100e-001	2.5195	45.368506
 212	2.1200e-001	2.5309	45.581659
 213	2.1300e-001	2.5456	45.591809
 214	2.1400e-001	2.5559	45.556283
 215	2.1500e-001	2.5668	45.607034
 216	2.1600e-001	2.5788	45.764361
 217	2.1700e-001	2.5897	45.678085
 218	2.1800e-001	2.6038	45.708535
 219	2.1900e-001	2.6154	45.774511
 220	2.2000e-001	2.6273	45.698385
 221	2.2100e-001	2.6391	45.779586
 222	2.2200e-001	2.6517	45.835412
 223	2.2300e-001	2.6649	45.936913
 224	2.2400e-001	2.6749	45.901387
 225	2.2500e-001	2.6865	45.921688
 226	2.2600e-001	2.6994	46.007964
 227	2.2700e-001	2.7115	45.921688
 228	2.2800e-001	2.7231	46.007964
 229	2.2900e-001	2.7356	46.084090
 230	2.3000e-001	2.7472	46.109465
 231	2.3100e-001	2.7604	46.089165
 232	2.3200e-001	2.7711	46.327693
 233	2.3300e-001	2.7821	46.226191
 234	2.3400e-001	2.7945	46.170366
 235	2.3500e-001	2.8091	46.297242
 236	2.3600e-001	2.8186	46.332768
 237	2.3700e-001	2.8305	46.251567
 238	2.3800e-001	2.8431	46.327693
 239	2.3900e-001	2.8554	46.439344
 240	2.4000e-001	2.8674	46.439344
 241	2.4100e-001	2.8802	46.419044
 242	2.4200e-001	2.8916	46.444419
 243	2.4300e-001	2.9022	46.434269
 244	2.4400e-001	2.9144	46.383518
 245	2.4500e-001	2.9261	46.550995
 246	2.4600e-001	2.9388	46.591596
 247	2.4700e-001	2.9509	46.591596
 248	2.4800e-001	2.9629	46.672797
 249	2.4900e-001	2.9747	46.637271
 250	2.5000e-001	2.9862	46.698172
 251	2.5100e-001	3.0000	46.662647
 252	2.5200e-001	2.9903	46.713397
 253	2.5300e-001	2.9774	46.657572
 254	2.5400e-001	2.9652	46.708322
 255	2.5500e-001	2.9537	46.652496
 256	2.5600e-001	2.9413	46.779373
 257	2.5700e-001	2.9288	46.698172
 258	2.5800e-001	2.9177	46.647421
 259	2.5900e-001	2.9058	46.642346
 260	2.6000e-001	2.8935	46.637271
 261	2.6100e-001	2.8819	46.566220
 262	2.6200e-001	2.8698	46.627121
 263	2.6300e-001	2.8574	46.591596
 264	2.6400e-001	2.8465	46.642346
 265	2.6500e-001	2.8338	46.591596
 266	2.6600e-001	2.8211	46.469794
 267	2.6700e-001	2.8089	46.464719
 268	2.6800e-001	2.7976	46.530695
 269	2.6900e-001	2.7858	46.540845
 270	2.7000e-001	2.7741	46.403819
 271	2.7100e-001	2.7615	46.454569
 272	2.7200e-001	2.7493	46.515470
 273	2.7300e-001	2.7377	46.373368
 274	2.7400e-001	2.7258	46.388593
 275	2.7500e-001	2.7136	46.327693
 276	2.7600e-001	2.7011	46.297242
 277	2.7700e-001	2.6892	46.332768
 278	2.7800e-001	2.6782	46.337843
 279	2.7900e-001	2.6650	46.373368
 280	2.8000e-001	2.6537	46.398743
 281	2.8100e-001	2.6422	46.363218
 282	2.8200e-001	2.6294	46.271867
 283	2.8300e-001	2.6172	46.271867
 284	2.8400e-001	2.6041	46.368293
 285	2.8500e-001	2.5928	46.205891
 286	2.8600e-001	2.5813	46.190666
 287	2.8700e-001	2.5676	46.200816
 288	2.8800e-001	2.5574	46.150065
 289	2.8900e-001	2.5455	46.119615
 290	2.9000e-001	2.5337	46.144990
 291	2.9100e-001	2.5220	46.068864
 292	2.9200e-001	2.5089	46.099315
 293	2.9300e-001	2.4973	46.190666
 294	2.9400e-001	2.4869	46.109465
 295	2.9500e-001	2.4724	45.967363
 296	2.9600e-001	2.4621	46.063789
 297	2.9700e-001	2.4501	46.073940
 298	2.9800e-001	2.4374	46.018114
 299	2.9900e-001	2.4246	45.977513
 300	3.0000e-001	2.4134	46.013039
 301	3.0100e-001	2.4015	45.977513
 302	3.0200e-001	2.3895	45.799886
 303	3.0300e-001	2.3779	45.987664
 304	3.0400e-001	2.3662	45.860787
 305	3.0500e-001	2.3531	45.764361
 306	3.0600e-001	2.3422	45.804961
 307	3.0700e-001	2.3296	45.840487
 308	3.0800e-001	2.3175	45.810036
 309	3.0900e-001	2.3054	45.718685
 310	3.1000e-001	2.2932	45.799886
 311	3.1100e-001	2.2806	45.749136
 312	3.1200e-001	2.2693	45.698385
 313	3.1300e-001	2.2576	45.713610
 314	3.1400e-001	2.2453	45.718685
 315	3.1500e-001	2.2334	45.683160
 316	3.1600e-001	2.2215	45.657785
 317	3.1700e-001	2.2092	45.662860
 318	3.1800e-001	2.1981	45.652710
 319	3.1900e-001	2.1844	45.673010
 320	3.2000e-001	2.1734	45.622259
 321	3.2100e-001	2.1616	45.561358
 322	3.2200e-001	2.1486	45.525833
 323	3.2300e-001	2.1378	45.500458
 324	3.2400e-001	2.1265	45.541058
 325	3.2500e-001	2.1136	45.520758
 326	3.2600e-001	2.1013	45.409107
 327	3.2700e-001	2.0895	45.525833
 328	3.2800e-001	2.0773	45.409107
 329	3.2900e-001	2.0644	45.393881
 330	3.3000e-001	2.0535	45.287305
 331	3.3100e-001	2.0410	45.358356
 332	3.3200e-001	2.0288	45.332981
 333	3.3300e-001	2.0173	45.322831
 334	3.3400e-001	2.0057	45.312680
 335	3.3500e-001	1.9937	45.221329
 336	3.3600e-001	1.9821	45.236555
 337	3.3700e-001	1.9699	45.211179
 338	3.3800e-001	1.9578	45.338056
 339	3.3900e-001	1.9451	45.175654
 340	3.4000e-001	1.9337	45.206104
 341	3.4100e-001	1.9203	45.272080
 342	3.4200e-001	1.9089	45.175654
 343	3.4300e-001	1.8966	45.084303
 344	3.4400e-001	1.8839	45.124903
 345	3.4500e-001	1.8723	45.074153
 346	3.4600e-001	1.8609	45.048777
 347	3.4700e-001	1.8501	45.079228
 348	3.4800e-001	1.8357	45.069078
 349	3.4900e-001	1.8243	44.921901
 350	3.5000e-001	1.8136	44.921901
 351	3.5100e-001	1.8027	44.871150
 352	3.5200e-001	1.7901	44.916826
 353	3.5300e-001	1.7768	44.866075
 354	3.5400e-001	1.7664	44.861000
 355	3.5500e-001	1.7533	44.850850
 356	3.5600e-001	1.7402	44.810249
 357	3.5700e-001	1.7294	44.896525
 358	3.5800e-001	1.7172	44.789949
 359	3.5900e-001	1.7051	44.657998
 360	3.6000e-001	1.6934	44.795024
 361	3.6100e-001	1.6801	44.688448
 362	3.6200e-001	1.6700	44.652923
 363	3.6300e-001	1.6557	44.774724
 364	3.6400e-001	1.6442	44.759499
 365	3.6500e-001	1.6328	44.485446
 366	3.6600e-001	1.6209	44.652923
 367	3.6700e-001	1.6079	44.592022
 368	3.6800e-001	1.5967	44.526046
 369	3.6900e-001	1.5858	44.465145
 370	3.7000e-001	1.5717	44.566646
 371	3.7100e-001	1.5614	44.404245
 372	3.7200e-001	1.5491	44.434695
 373	3.7300e-001	1.5385	44.399169
 374	3.7400e-001	1.5257	44.424545
 375	3.7500e-001	1.5128	44.373794
 376	3.7600e-001	1.5015	44.444845
 377	3.7700e-001	1.4890	44.353494
 378	3.7800e-001	1.4768	44.282443
 379	3.7900e-001	1.4647	44.338269
 380	3.8000e-001	1.4532	44.272293
 381	3.8100e-001	1.4408	44.180942
 382	3.8200e-001	1.4285	44.165717
 383	3.8300e-001	1.4168	44.196167
 384	3.8400e-001	1.4045	44.125116
 385	3.8500e-001	1.3927	44.099741
 386	3.8600e-001	1.3823	44.216467
 387	3.8700e-001	1.3681	44.191092
 388	3.8800e-001	1.3571	44.099741
 389	3.8900e-001	1.3432	44.003315
 390	3.9000e-001	1.3333	43.988090
 391	3.9100e-001	1.3214	43.983014
 392	3.9200e-001	1.3080	43.891663
 393	3.9300e-001	1.2968	43.891663
 394	3.9400e-001	1.2840	43.917039
 395	3.9500e-001	1.2733	43.800312
 396	3.9600e-001	1.2603	43.866288
 397	3.9700e-001	1.2491	43.876438
 398	3.9800e-001	1.2388	43.896738
 399	3.9900e-001	1.2260	43.840913
 400	4.0000e-001	1.2136	43.724186
 401	4.0100e-001	1.2019	43.678511
 402	4.0200e-001	1.1893	43.688661
 403	4.0300e-001	1.1771	43.617610
 404	4.0400e-001	1.1643	43.663286
 405	4.0500e-001	1.1532	43.622685
 406	4.0600e-001	1.1403	43.485659
 407	4.0700e-001	1.1299	43.465358
 408	4.0800e-001	1.1167	43.516109
 409	4.0900e-001	1.1041	43.434908
 410	4.1000e-001	1.0931	43.455208
 411	4.1100e-001	1.0806	43.358782
 412	4.1200e-001	1.0690	43.460283
 413	4.1300e-001	1.0577	43.282656
 414	4.1400e-001	1.0450	43.358782
 415	4.1500e-001	1.0326	43.348632
 416	4.1600e-001	1.0215	43.186230
 417	4.1700e-001	1.0084	43.216680
 418	4.1800e-001	0.9974	43.262356
 419	4.1900e-001	0.9856	43.094879
 420	4.2000e-001	0.9739	43.044128
 421	4.2100e-001	0.9602	43.115179
 422	4.2200e-001	0.9492	43.074579
 423	4.2300e-001	0.9371	42.968002
 424	4.2400e-001	0.9253	43.028903
 425	4.2500e-001	0.9129	42.983228
 426	4.2600e-001	0.9026	42.866501
 427	4.2700e-001	0.8880	42.815751
 428	4.2800e-001	0.8786	42.861426
 429	4.2900e-001	0.8646	42.739625
 430	4.3000e-001	0.8537	42.693949
 431	4.3100e-001	0.8418	42.699024
 432	4.3200e-001	0.8298	42.643198
 433	4.3300e-001	0.8166	42.572148
 434	4.3400e-001	0.8049	42.521397
 435	4.3500e-001	0.7925	42.480796
 436	4.3600e-001	0.7818	42.389445
 437	4.3700e-001	0.7702	42.358995
 438	4.3800e-001	0.7573	42.221968
 439	4.3900e-001	0.7449	42.252419
 440	4.4000e-001	0.7336	42.303169
 441	4.4100e-001	0.7204	42.130617
 442	4.4200e-001	0.7092	42.135692
 443	4.4300e-001	0.6962	42.003741
 444	4.4400e-001	0.6853	41.968215
 445	4.4500e-001	0.6723	41.937765
 446	4.4600e-001	0.6604	41.795663
 447	4.4700e-001	0.6483	41.694162
 448	4.4800e-001	0.6364	41.623111
 449	4.4900e-001	0.6231	41.602811
 450	4.5000e-001	0.6124	41.384583
 451	4.5100e-001	0.6012	41.440409
 452	4.5200e-001	0.5892	41.318608
 453	4.5300e-001	0.5778	41.272932
 454	4.5400e-001	0.5649	41.262782
 455	4.5500e-001	0.5534	41.085155
 456	4.5600e-001	0.5411	40.968428
 457	4.5700e-001	0.5298	40.861852
 458	4.5800e-001	0.5172	40.785726
 459	4.5900e-001	0.5045	40.587799
 460	4.6000e-001	0.4928	40.552273
 461	4.6100e-001	0.4792	40.369571
 462	4.6200e-001	0.4691	40.323896
 463	4.6300e-001	0.4555	40.136118
 464	4.6400e-001	0.4447	40.019392
 465	4.6500e-001	0.4322	39.943266
 466	4.6600e-001	0.4223	39.796089
 467	4.6700e-001	0.4089	39.664138
 468	4.6800e-001	0.3976	39.506811
 469	4.6900e-001	0.3843	39.435760
 470	4.7000e-001	0.3722	39.227683
 471	4.7100e-001	0.3601	39.095731
 472	4.7200e-001	0.3496	38.948554
 473	4.7300e-001	0.3346	38.781077
 474	4.7400e-001	0.3257	38.781077
 475	4.7500e-001	0.3140	38.461348
 476	4.7600e-001	0.3019	38.156845
 477	4.7700e-001	0.2888	38.035043
 478	4.7800e-001	0.2775	37.953842
 479	4.7900e-001	0.2645	37.766065
 480	4.8000e-001	0.2534	37.410811
 481	4.8100e-001	0.2409	37.309310
 482	4.8200e-001	0.2284	37.086007
 483	4.8300e-001	0.2183	36.837329
 484	4.8400e-001	0.2047	36.725678
 485	4.8500e-001	0.1938	36.456699
 486	4.8600e-001	0.1818	36.167421
 487	4.8700e-001	0.1691	35.918743
 488	4.8800e-001	0.1570	35.867992
 489	4.8900e-001	0.1447	35.517813
 490	4.9000e-001	0.1331	35.193009
 491	4.9100e-001	0.1205	35.121958
 492	4.9200e-001	0.1096	34.670278
 493	4.9300e-001	0.0965	34.609377
 494	4.9400e-001	0.0850	34.279498
 495	4.9500e-001	0.0723	33.919169
 496	4.9600e-001	0.0599	33.614665
 497	4.9700e-001	0.0488	33.431963
 498	4.9800e-001	0.0379	33.218811
 499	4.9900e-001	0.0251	32.878781
 500	5.0000e-001	0.0129	32.477852
 501	5.0100e-001	0.0008	32.295149
 502	5.0200e-001	-0.0104	31.944970
 503	5.0300e-001	-0.0217	31.518665
 504	5.0400e-001	-0.0333	31.269987
 505	5.0500e-001	-0.0458	30.955333
 506	5.0600e-001	-0.0579	30.559479
 507	5.0700e-001	-0.0693	30.265125
 508	5.0800e-001	-0.0822	29.767769
 509	5.0900e-001	-0.0949	29.356689
 510	5.1000e-001	-0.1054	28.899934
 511	5.1100e-001	-0.1179	28.564980
 512	5.1200e-001	-0.1297	28.301077
 513	5.1300e-001	-0.1412	27.768195
 514	5.1400e-001	-0.1541	27.418016
 515	5.1500e-001	-0.1670	26.971411
 516	5.1600e-001	-0.1775	26.519730
 517	5.1700e-001	-0.1899	26.052825
 518	5.1800e-001	-0.2023	25.514868
 519	5.1900e-001	-0.2133	25.047963
 520	5.2000e-001	-0.2247	24.479556
 521	5.2100e-001	-0.2382	24.022800
 522	5.2200e-001	-0.2499	23.576195
 523	5.2300e-001	-0.2615	23.028088
 524	5.2400e-001	-0.2733	22.388631
 525	5.2500e-001	-0.2859	21.926800
 526	5.2600e-001	-0.2988	21.348243
 527	5.2700e-001	-0.3100	20.693560
 528	5.2800e-001	-0.3231	20.165754
 529	5.2900e-001	-0.3336	19.637948
 530	5.3000e-001	-0.3452	19.039091
 531	5.3100e-001	-0.3566	18.389483
 532	5.3200e-001	-0.3695	17.821076
 533	5.3300e-001	-0.3805	17.156243
 534	5.3400e-001	-0.3931	16.613212
 535	5.3500e-001	-0.4063	15.933153
 536	5.3600e-001	-0.4176	15.456098
 537	5.3700e-001	-0.4287	14.740514
 538	5.3800e-001	-0.4417	14.111207
 539	5.3900e-001	-0.4536	13.613851
 540	5.4000e-001	-0.4660	12.974393
 541	5.4100e-001	-0.4778	12.197909
 542	5.4200e-001	-0.4884	11.670102
 543	5.4300e-001	-0.5011	11.147371
 544	5.4400e-001	-0.5154	10.558664
 545	5.4500e-001	-0.5257	9.812630
 546	5.4600e-001	-0.5373	9.827855
 547	5.4700e-001	-0.5506	8.660591
 548	5.4800e-001	-0.5623	8.061734
 549	5.4900e-001	-0.5739	7.594828
 550	5.5000e-001	-0.5842	6.950296
 551	5.5100e-001	-0.5979	6.320988
 552	5.5200e-001	-0.6096	5.798257
 553	5.5300e-001	-0.6216	5.361802
 554	5.5400e-001	-0.6345	4.722344
 555	5.5500e-001	-0.6463	4.148862
 556	5.5600e-001	-0.6582	3.692107
 557	5.5700e-001	-0.6702	3.128775
 558	5.5800e-001	-0.6828	2.600969
 559	5.5900e-001	-0.6947	2.123913
 560	5.6000e-001	-0.7059	1.591032
 561	5.6100e-001	-0.7173	1.103826
 562	5.6200e-001	-0.7308	0.718121
 563	5.6300e-001	-0.7433	0.215690
 564	5.6400e-001	-0.7555	0.200465
 565	5.6500e-001	-0.7664	-0.779022
 566	5.6600e-001	-0.7785	-1.200252
 567	5.6700e-001	-0.7903	-1.646857
