»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	7/30/2018 - 20:20:38
Configured:	07/30/18 08:15:35 PM
Executed:	07/30/18 08:20:19 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.19 [Index: 3]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	1.0000e-003	0.251770	-36.068502
   2	2.0000e-003	1.251221	-35.981639
   3	3.0000e-003	2.372742	-35.956091
   4	4.0000e-003	3.654480	-35.884557
   5	5.0000e-003	4.875183	-35.802804
   6	6.0000e-003	5.836487	-35.782365
   7	7.0000e-003	7.354736	-35.700612
   8	8.0000e-003	8.598328	-35.690393
   9	9.0000e-003	9.597778	-35.501339
  10	1.0000e-002	10.742188	-35.480900
  11	1.1000e-002	12.176514	-35.368490
  12	1.2000e-002	13.214111	-35.404257
  13	1.3000e-002	14.564514	-35.312284
  14	1.4000e-002	15.647888	-35.138559
  15	1.5000e-002	16.738892	-35.082353
  16	1.6000e-002	18.165588	-34.898409
  17	1.7000e-002	19.332886	-34.847313
  18	1.8000e-002	20.378113	-34.602053
  19	1.9000e-002	21.614075	-34.520300
  20	2.0000e-002	22.949219	-34.269931
  21	2.1000e-002	23.979187	-34.121753
  22	2.2000e-002	25.375366	-33.922480
  23	2.3000e-002	26.794434	-33.667001
  24	2.4000e-002	27.244568	-33.769192
  25	2.5000e-002	28.892517	-33.385974
  26	2.6000e-002	30.220032	-33.171372
  27	2.7000e-002	31.112671	-32.936331
  28	2.8000e-002	32.402039	-32.634866
  29	2.9000e-002	33.744812	-32.430483
  30	3.0000e-002	34.790039	-32.272086
  31	3.1000e-002	36.048889	-31.883758
  32	3.2000e-002	37.261963	-31.648718
  33	3.3000e-002	38.246155	-31.280828
  34	3.4000e-002	39.619446	-30.933377
  35	3.5000e-002	40.672302	-30.739213
  36	3.6000e-002	41.831970	-30.299790
  37	3.7000e-002	43.228149	-29.906352
  38	3.8000e-002	44.441223	-29.451600
  39	3.9000e-002	44.563293	-29.824599
  40	4.0000e-002	46.813965	-28.669835
  41	4.1000e-002	47.996521	-28.383698
  42	4.2000e-002	49.049377	-27.760330
  43	4.3000e-002	50.376892	-27.106304
  44	4.4000e-002	51.551819	-26.687319
