»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.12.0
»»»  Vision Version:	5.12.5 (R)
»»»  Vision Compiled:	2/24/17
»»»  Driver Version:	5.12.4
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/3/2017 - 10:50:57
Configured:	08/03/17 10:04:09 AM
Executed:	08/03/17 10:50:39 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	4.91e-006
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	16.67 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	1.60e+001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
 289	2.3120e+000	2.5430	35.982223
 290	2.3200e+000	2.5323	35.974807
 291	2.3280e+000	2.5190	35.976661
 292	2.3360e+000	2.5092	35.840402
 293	2.3440e+000	2.4950	35.919191
 294	2.3520e+000	2.4825	35.955342
 295	2.3600e+000	2.4696	35.954415
 296	2.3680e+000	2.4598	35.998908
 297	2.3760e+000	2.4451	35.850598
 298	2.3840e+000	2.4339	35.787567
 299	2.3920e+000	2.4233	35.790347
 300	2.4000e+000	2.4097	35.910849
 301	2.4080e+000	2.3994	35.814448
 302	2.4160e+000	2.3853	35.880260
 303	2.4240e+000	2.3738	35.749562
 304	2.4320e+000	2.3653	35.763466
 305	2.4400e+000	2.3499	35.876552
 306	2.4480e+000	2.3363	35.750489
 307	2.4560e+000	2.3248	35.677261
 308	2.4640e+000	2.3177	35.680969
 309	2.4720e+000	2.3043	35.756978
 310	2.4800e+000	2.2888	35.680042
 311	2.4880e+000	2.2781	35.713412
 312	2.4960e+000	2.2659	35.444601
 313	2.5040e+000	2.2546	35.639257
 314	2.5120e+000	2.2434	35.516902
 315	2.5200e+000	2.2306	35.619791
 316	2.5280e+000	2.2198	35.536367
 317	2.5360e+000	2.2073	35.631842
 318	2.5440e+000	2.1960	35.636476
 319	2.5520e+000	2.1833	35.577152
 320	2.5600e+000	2.1717	35.490020
 321	2.5680e+000	2.1584	35.438112
 322	2.5760e+000	2.1488	35.472409
 323	2.5840e+000	2.1360	35.308341
 324	2.5920e+000	2.1226	35.399181
 325	2.6000e+000	2.1114	35.422354
 326	2.6080e+000	2.1002	35.454797
 327	2.6160e+000	2.0859	35.592910
 328	2.6240e+000	2.0736	35.375081
 329	2.6320e+000	2.0650	35.488167
 330	2.6400e+000	2.0509	35.265702
 331	2.6480e+000	2.0371	35.332442
 332	2.6560e+000	2.0258	35.145201
 333	2.6640e+000	2.0143	35.343565
 334	2.6720e+000	2.0054	35.398254
 335	2.6800e+000	1.9882	35.358396
 336	2.6880e+000	1.9794	35.398254
 337	2.6960e+000	1.9663	35.164666
 338	2.7040e+000	1.9549	35.110904
 339	2.7120e+000	1.9418	35.123881
 340	2.7200e+000	1.9305	35.132224
 341	2.7280e+000	1.9172	35.045092
 342	2.7360e+000	1.9093	35.162812
 343	2.7440e+000	1.8957	35.140566
 344	2.7520e+000	1.8844	35.122027
 345	2.7600e+000	1.8710	35.224917
 346	2.7680e+000	1.8584	35.055288
 347	2.7760e+000	1.8478	35.012649
 348	2.7840e+000	1.8370	35.012649
 349	2.7920e+000	1.8215	34.941275
 350	2.8000e+000	1.8131	35.264775
 351	2.8080e+000	1.7961	34.999672
 352	2.8160e+000	1.7850	34.910686
 353	2.8240e+000	1.7769	35.034895
 354	2.8320e+000	1.7626	34.901417
 355	2.8400e+000	1.7506	34.935713
 356	2.8480e+000	1.7385	34.858778
 357	2.8560e+000	1.7268	34.880097
 358	2.8640e+000	1.7169	34.799454
 359	2.8720e+000	1.7016	34.896782
 360	2.8800e+000	1.6897	35.014503
 361	2.8880e+000	1.6798	34.813358
 362	2.8960e+000	1.6651	34.898636
 363	2.9040e+000	1.6553	34.703053
 364	2.9120e+000	1.6421	34.636313
 365	2.9200e+000	1.6335	34.554743
 366	2.9280e+000	1.6199	34.674318
 367	2.9360e+000	1.6055	34.689149
 368	2.9440e+000	1.5958	34.755888
 369	2.9520e+000	1.5820	34.758669
 370	2.9600e+000	1.5692	34.646510
 371	2.9680e+000	1.5583	34.720664
 372	2.9760e+000	1.5473	34.650217
 373	2.9840e+000	1.5337	34.522300
 374	2.9920e+000	1.5227	34.648364
 375	3.0000e+000	1.5101	34.511177
 376	3.0080e+000	1.4984	34.559378
 377	3.0160e+000	1.4877	34.508396
 378	3.0240e+000	1.4749	34.517666
 379	3.0320e+000	1.4615	34.441657
 380	3.0400e+000	1.4519	34.519520
 381	3.0480e+000	1.4383	34.386968
 382	3.0560e+000	1.4268	34.442584
 383	3.0640e+000	1.4148	34.322082
 384	3.0720e+000	1.4017	34.443511
 385	3.0800e+000	1.3888	34.393456
 386	3.0880e+000	1.3778	34.580697
 387	3.0960e+000	1.3669	34.392530
 388	3.1040e+000	1.3575	34.348037
 389	3.1120e+000	1.3417	34.303544
 390	3.1200e+000	1.3311	34.201581
 391	3.1280e+000	1.3182	34.262759
 392	3.1360e+000	1.3050	34.210850
 393	3.1440e+000	1.2946	34.310959
 394	3.1520e+000	1.2817	34.179335
 395	3.1600e+000	1.2714	34.312813
 396	3.1680e+000	1.2585	34.097764
 397	3.1760e+000	1.2476	34.053271
 398	3.1840e+000	1.2341	34.122791
 399	3.1920e+000	1.2240	34.036587
 400	3.2000e+000	1.2115	34.150600
 401	3.2080e+000	1.1977	34.132061
 402	3.2160e+000	1.1888	34.090349
 403	3.2240e+000	1.1739	34.052344
 404	3.2320e+000	1.1636	33.949455
 405	3.2400e+000	1.1505	33.994874
 406	3.2480e+000	1.1387	33.898473
 407	3.2560e+000	1.1266	34.033806
 408	3.2640e+000	1.1146	33.831734
 409	3.2720e+000	1.1030	33.926281
 410	3.2800e+000	1.0917	33.834515
 411	3.2880e+000	1.0809	33.939258
 412	3.2960e+000	1.0661	33.816903
 413	3.3040e+000	1.0551	33.858615
 414	3.3120e+000	1.0429	33.737187
 415	3.3200e+000	1.0302	33.715867
 416	3.3280e+000	1.0201	33.676009
 417	3.3360e+000	1.0058	33.663032
 418	3.3440e+000	0.9918	33.586096
 419	3.3520e+000	0.9830	33.777972
 420	3.3600e+000	0.9708	33.753871
 421	3.3680e+000	0.9581	33.612977
 422	3.3760e+000	0.9490	33.540676
 423	3.3840e+000	0.9351	33.479499
 424	3.3920e+000	0.9214	33.386805
 425	3.4000e+000	0.9109	33.552727
 426	3.4080e+000	0.8972	33.442421
 427	3.4160e+000	0.8861	33.530480
 428	3.4240e+000	0.8755	33.534188
 429	3.4320e+000	0.8626	33.424809
 430	3.4400e+000	0.8532	33.299673
 431	3.4480e+000	0.8378	33.410905
 432	3.4560e+000	0.8256	33.262596
 433	3.4640e+000	0.8126	33.307089
 434	3.4720e+000	0.8040	33.390513
 435	3.4800e+000	0.7895	33.308016
 436	3.4880e+000	0.7784	33.239423
 437	3.4960e+000	0.7694	33.054036
 438	3.5040e+000	0.7571	33.199564
 439	3.5120e+000	0.7423	33.030862
 440	3.5200e+000	0.7327	33.108725
 441	3.5280e+000	0.7204	33.108725
 442	3.5360e+000	0.7070	33.079990
 443	3.5440e+000	0.6957	33.044766
 444	3.5520e+000	0.6847	33.170829
 445	3.5600e+000	0.6700	33.029008
 446	3.5680e+000	0.6579	32.970611
 447	3.5760e+000	0.6480	32.860306
 448	3.5840e+000	0.6352	32.834352
 449	3.5920e+000	0.6223	32.673065
 450	3.6000e+000	0.6106	32.854745
 451	3.6080e+000	0.5969	32.736097
 452	3.6160e+000	0.5896	32.858452
 453	3.6240e+000	0.5740	32.723120
 454	3.6320e+000	0.5653	32.635988
 455	3.6400e+000	0.5502	32.662869
 456	3.6480e+000	0.5386	32.469140
 457	3.6560e+000	0.5241	32.525683
 458	3.6640e+000	0.5165	32.471920
 459	3.6720e+000	0.4998	32.582226
 460	3.6800e+000	0.4931	32.578518
 461	3.6880e+000	0.4771	32.499728
 462	3.6960e+000	0.4668	32.373665
 463	3.7040e+000	0.4527	32.179009
 464	3.7120e+000	0.4416	32.287460
 465	3.7200e+000	0.4298	32.094658
 466	3.7280e+000	0.4176	32.179009
 467	3.7360e+000	0.4102	32.072411
 468	3.7440e+000	0.3954	32.016795
 469	3.7520e+000	0.3828	32.075192
 470	3.7600e+000	0.3716	31.984353
 471	3.7680e+000	0.3573	31.897221
 472	3.7760e+000	0.3452	31.765596
 473	3.7840e+000	0.3322	31.574647
 474	3.7920e+000	0.3205	31.588551
 475	3.8000e+000	0.3110	31.519031
 476	3.8080e+000	0.2951	31.540351
 477	3.8160e+000	0.2882	31.377210
 478	3.8240e+000	0.2740	31.345694
 479	3.8320e+000	0.2627	31.179773
 480	3.8400e+000	0.2501	30.981409
 481	3.8480e+000	0.2377	30.798803
 482	3.8560e+000	0.2256	30.519795
