»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/23/2018 - 6:44:36
Configured:	05/23/18 06:37:56 AM
Executed:	05/23/18 06:44:16 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	1.79 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	1.0000e-003	19.760132	-20.562337
   2	2.0000e-003	21.385193	-20.480646
   3	3.0000e-003	22.682190	-20.403283
   4	4.0000e-003	23.773193	-20.329707
   5	5.0000e-003	24.841309	-20.211228
   6	6.0000e-003	26.077271	-20.046764
   7	7.0000e-003	27.252197	-19.852003
   8	8.0000e-003	28.564453	-19.559863
   9	9.0000e-003	28.419495	-19.250952
  10	1.0000e-002	30.662537	-18.801922
  11	1.1000e-002	32.142639	-18.130541
  12	1.2000e-002	33.218384	-17.568441
  13	1.3000e-002	34.332275	-16.796975
  14	1.4000e-002	35.400391	-15.885390
  15	1.5000e-002	36.834717	-14.898064
  16	1.6000e-002	38.063049	-13.779276
  17	1.7000e-002	39.024353	-12.506302
  18	1.8000e-002	40.222168	-11.138113
  19	1.9000e-002	41.732788	-9.679035
  20	2.0000e-002	42.938232	-8.180464
  21	2.1000e-002	44.105530	-6.577481
  22	2.2000e-002	45.082092	-4.972874
  23	2.3000e-002	46.371460	-3.343381
  24	2.4000e-002	47.607422	-1.770153
  25	2.5000e-002	48.446655	-0.241827
  26	2.6000e-002	49.903870	1.252416
  27	2.7000e-002	50.575256	2.549193
  28	2.8000e-002	52.185059	3.996910
  29	2.9000e-002	53.817749	5.267719
  30	3.0000e-002	54.801941	6.421673
  31	3.1000e-002	55.938721	7.576708
  32	3.2000e-002	57.212830	8.588920
  33	3.3000e-002	58.479309	9.588688
  34	3.4000e-002	59.555054	10.551668
  35	3.5000e-002	60.791016	11.475697
  36	3.6000e-002	61.851501	12.400807
  37	3.7000e-002	63.606262	13.276687
  38	3.8000e-002	63.194275	14.021644
  39	3.9000e-002	65.414429	14.873719
  40	4.0000e-002	66.940308	15.581889
  41	4.1000e-002	68.031311	16.310616
  42	4.2000e-002	69.152832	16.998227
  43	4.3000e-002	70.274353	17.667445
  44	4.4000e-002	71.372986	18.244692
  45	4.5000e-002	72.402954	18.753232
  46	4.6000e-002	73.936462	19.381333
  47	4.7000e-002	75.248718	19.883922
  48	4.8000e-002	76.332092	20.374069
  49	4.9000e-002	77.697754	20.857182
  50	5.0000e-002	78.819275	21.271047
  51	5.1000e-002	79.818726	21.711421
  52	5.2000e-002	81.321716	22.109056
  53	5.3000e-002	82.511902	22.521840
  54	5.4000e-002	83.328247	22.875654
  55	5.5000e-002	84.953308	23.207828
  56	5.6000e-002	85.861206	23.582200
  57	5.7000e-002	87.455750	23.907882
  58	5.8000e-002	88.478088	24.201104
  59	5.9000e-002	89.942932	24.551131
  60	6.0000e-002	90.965271	24.814058
  61	6.1000e-002	92.124939	25.113231
  62	6.2000e-002	93.223572	25.403748
  63	6.3000e-002	94.390869	25.578491
  64	6.4000e-002	95.703125	25.958273
  65	6.5000e-002	96.244812	26.176837
  66	6.6000e-002	98.205566	26.465190
  67	6.7000e-002	99.311829	26.713509
  68	6.8000e-002	100.601196	26.939647
  69	6.9000e-002	101.722717	27.203115
  70	7.0000e-002	102.897644	27.409236
  71	7.1000e-002	104.042053	27.620226
  72	7.2000e-002	105.308533	27.866381
  73	7.3000e-002	106.353760	28.084404
  74	7.4000e-002	107.574463	28.340297
  75	7.5000e-002	108.863831	28.531270
  76	7.6000e-002	110.137939	28.741719
  77	7.7000e-002	111.137390	28.933774
  78	7.8000e-002	112.472534	29.122583
  79	7.9000e-002	113.716125	29.326540
  80	8.0000e-002	114.974976	29.503448
  81	8.1000e-002	115.898132	29.639780
  82	8.2000e-002	117.317200	29.891345
  83	8.3000e-002	118.614197	30.069334
  84	8.4000e-002	119.926453	30.258684
  85	8.5000e-002	120.918274	30.387983
  86	8.6000e-002	121.940613	30.589776
  87	8.7000e-002	123.275757	30.779126
  88	8.8000e-002	124.694824	30.907343
  89	8.9000e-002	125.785828	31.112923
  90	9.0000e-002	127.983093	31.335274
  91	9.1000e-002	127.914429	31.415342
  92	9.2000e-002	129.463196	31.565740
  93	9.3000e-002	130.424500	31.729123
  94	9.4000e-002	131.820679	31.863291
  95	9.5000e-002	133.232117	31.971491
  96	9.6000e-002	134.086609	32.145152
  97	9.7000e-002	135.322571	32.291763
  98	9.8000e-002	136.550903	32.419980
  99	9.9000e-002	138.473511	32.527639
 100	1.0000e-001	139.015198	32.674791
 101	1.0100e-001	140.098572	32.828976
