»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/22/2018 - 6:38:31
Configured:	08/22/18 06:37:02 AM
Executed:	08/22/18 06:37:59 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	-3.00
Field:	-300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
  99	4.9500e-002	-294.128418	-74.686150
 100	5.0000e-002	-296.813965	-74.828298
 101	5.0500e-002	-299.911499	-75.056970
 102	5.1000e-002	-297.027588	-75.230019
 103	5.1500e-002	-293.861389	-75.174396
 104	5.2000e-002	-290.634155	-75.322724
 105	5.2500e-002	-288.330078	-75.186757
 106	5.3000e-002	-284.782410	-75.489593
 107	5.3500e-002	-281.837463	-75.594658
 108	5.4000e-002	-279.106140	-75.650281
 109	5.4500e-002	-275.878906	-75.786248
 110	5.5000e-002	-272.956848	-75.885133
 111	5.5500e-002	-270.133972	-76.002560
 112	5.6000e-002	-267.127991	-75.996379
 113	5.6500e-002	-264.015198	-75.897494
 114	5.7000e-002	-260.925293	-75.841871
 115	5.7500e-002	-258.171082	-75.878953
 116	5.8000e-002	-254.981995	-75.996379
 117	5.8500e-002	-252.128601	-75.996379
 118	5.9000e-002	-248.786926	-76.076723
 119	5.9500e-002	-245.880127	-75.946937
 120	6.0000e-002	-243.080139	-76.095264
 121	6.0500e-002	-239.822388	-76.095264
 122	6.1000e-002	-236.946106	-76.132346
 123	6.1500e-002	-233.932495	-76.076723
 124	6.2000e-002	-231.010437	-76.138527
 125	6.2500e-002	-227.981567	-76.076723
 126	6.3000e-002	-224.952698	-76.126166
 127	6.3500e-002	-221.916199	-76.107625
 128	6.4000e-002	-218.933105	-76.002560
 129	6.4500e-002	-215.858459	-76.076723
 130	6.5000e-002	-212.867737	-76.052002
 131	6.5500e-002	-209.877014	-76.095264
 132	6.6000e-002	-207.092285	-76.107625
 133	6.6500e-002	-203.918457	-76.070543
 134	6.7000e-002	-200.958252	-76.027281
 135	6.7500e-002	-197.776794	-75.984019
 136	6.8000e-002	-195.053101	-76.052002
 137	6.8500e-002	-191.711426	-76.021101
 138	6.9000e-002	-188.919067	-75.977838
 139	6.9500e-002	-185.951233	-76.070543
 140	7.0000e-002	-182.922363	-75.712084
 141	7.0500e-002	-179.740906	-75.885133
 142	7.1000e-002	-176.834106	-75.854232
 143	7.1500e-002	-173.889160	-75.841871
 144	7.2000e-002	-170.738220	-75.885133
 145	7.2500e-002	-167.709351	-75.872773
 146	7.3000e-002	-164.962769	-75.854232
 147	7.3500e-002	-161.842346	-75.681183
 148	7.4000e-002	-158.691406	-75.798609
 149	7.4500e-002	-155.982971	-75.681183
 150	7.5000e-002	-152.740479	-75.767707
 151	7.5500e-002	-150.100708	-75.693543
 152	7.6000e-002	-146.995544	-75.520494
 153	7.6500e-002	-143.730164	-75.520494
 154	7.7000e-002	-140.457153	-75.501953
 155	7.7500e-002	-137.817383	-75.477232
 156	7.8000e-002	-134.910583	-75.483412
 157	7.8500e-002	-131.919861	-75.483412
 158	7.9000e-002	-128.898621	-75.489593
 159	7.9500e-002	-126.075745	-75.409248
 160	8.0000e-002	-123.046875	-75.341265
 161	8.0500e-002	-119.766235	-75.458691
 162	8.1000e-002	-116.813660	-75.335084
 163	8.1500e-002	-113.990784	-75.254740
 164	8.2000e-002	-110.916138	-75.310363
 165	8.2500e-002	-107.765198	-75.273281
 166	8.3000e-002	-104.980469	-75.310363
 167	8.3500e-002	-101.890564	-75.285642
 168	8.4000e-002	-99.021912	-74.995166
 169	8.4500e-002	-95.809937	-74.902462
 170	8.5000e-002	-93.017578	-75.155855
 171	8.5500e-002	-89.942932	-75.236199
 172	8.6000e-002	-87.242126	-75.174396
 173	8.6500e-002	-83.778381	-75.063150
 174	8.7000e-002	-80.802917	-75.044609
 175	8.7500e-002	-77.842712	-74.958084
 176	8.8000e-002	-74.996948	-74.951904
 177	8.8500e-002	-71.968079	-74.877740
 178	8.9000e-002	-68.923950	-74.661429
 179	8.9500e-002	-65.834045	-74.809757
 180	9.0000e-002	-63.064575	-74.834478
 181	9.0500e-002	-59.967041	-74.791216
 182	9.1000e-002	-56.800842	-74.717052
 183	9.1500e-002	-54.138184	-74.710871
 184	9.2000e-002	-51.147461	-74.710871
 185	9.2500e-002	-47.904968	-74.667609
 186	9.3000e-002	-44.815063	-74.599626
 187	9.3500e-002	-41.801453	-74.556363
 188	9.4000e-002	-38.833618	-74.531642
 189	9.4500e-002	-36.010742	-74.432757
 190	9.5000e-002	-32.905579	-74.395675
 191	9.5500e-002	-29.884338	-74.414216
 192	9.6000e-002	-26.885986	-74.395675
 193	9.6500e-002	-23.956299	-74.445117
 194	9.7000e-002	-21.179199	-74.296790
 195	9.7500e-002	-17.593384	-74.432757
 196	9.8000e-002	-15.029907	-74.272068
 197	9.8500e-002	-12.107849	-74.284429
 198	9.9000e-002	-8.827209	-74.228806
 199	9.9500e-002	-6.019592	-74.259708
 200	1.0000e-001	-3.120422	-74.043396
 201	1.0050e-001	0.160217	-74.117560
 202	1.0100e-001	2.990723	-73.956872
 203	1.0150e-001	6.095886	-74.037216
 204	1.0200e-001	8.941650	-73.956872
 205	1.0250e-001	11.901855	-73.963052
 206	1.0300e-001	15.106201	-73.932150
 207	1.0350e-001	17.837524	-73.839445
 208	1.0400e-001	20.874023	-73.827085
 209	1.0450e-001	23.979187	-73.647855
 210	1.0500e-001	26.763916	-73.734380
 211	1.0550e-001	30.075073	-73.629314
 212	1.0600e-001	33.241272	-73.672577
 213	1.0650e-001	35.881042	-73.598413
 214	1.0700e-001	38.902283	-73.561331
 215	1.0750e-001	41.969299	-73.431544
 216	1.0800e-001	44.746399	-73.357380
 217	1.0850e-001	48.027039	-73.314118
 218	1.0900e-001	50.910950	-73.369741
 219	1.0950e-001	53.863525	-73.345019
 220	1.1000e-001	57.060242	-73.153429
 221	1.1050e-001	60.112000	-73.042183
 222	1.1100e-001	63.232422	-72.807331
 223	1.1150e-001	65.887451	-72.770249
 224	1.1200e-001	68.954468	-72.529216
 225	1.1250e-001	71.983337	-72.269643
 226	1.1300e-001	75.027466	-72.133675
 227	1.1350e-001	77.972412	-71.824659
 228	1.1400e-001	80.665588	-71.169545
 229	1.1450e-001	83.877563	-70.761643
 230	1.1500e-001	86.723328	-70.366102
 231	1.1550e-001	89.645386	-69.599742
 232	1.1600e-001	92.758179	-68.579988
 233	1.1650e-001	95.764160	-67.541693
 234	1.1700e-001	98.747253	-66.280907
 235	1.1750e-001	101.417542	-64.859432
 236	1.1800e-001	104.690552	-63.376153
 237	1.1850e-001	107.460022	-61.497334
 238	1.1900e-001	110.282898	-59.538171
 239	1.1950e-001	113.639832	-57.418319
 240	1.2000e-001	116.348267	-54.921467
 241	1.2050e-001	119.422913	-52.375173
 242	1.2100e-001	122.131348	-49.791797
 243	1.2150e-001	125.038147	-46.985929
 244	1.2200e-001	128.334045	-44.112077
 245	1.2250e-001	130.950928	-40.892127
 246	1.2300e-001	134.101868	-37.746341
 247	1.2350e-001	136.962891	-34.433687
 248	1.2400e-001	140.350342	-31.232278
 249	1.2450e-001	142.700195	-27.864000
 250	1.2500e-001	146.041870	-24.674952
 251	1.2550e-001	148.605347	-21.288133
 252	1.2600e-001	151.885986	-18.024921
 253	1.2650e-001	155.128479	-14.749348
 254	1.2700e-001	158.050537	-11.387251
 255	1.2750e-001	161.003113	-8.192022
 256	1.2800e-001	164.031982	-4.829925
 257	1.2850e-001	166.999817	-1.597614
 258	1.2900e-001	170.028687	1.566713
 259	1.2950e-001	173.088074	4.959712
 260	1.3000e-001	176.239014	8.173481
 261	1.3050e-001	179.168701	11.257464
 262	1.3100e-001	182.342529	14.458873
 263	1.3150e-001	185.714722	17.338905
 264	1.3200e-001	188.247681	20.268379
 265	1.3250e-001	191.040039	23.086608
 266	1.3300e-001	194.122314	25.812132
 267	1.3350e-001	197.357178	28.519115
 268	1.3400e-001	200.157166	31.096311
 269	1.3450e-001	203.620911	33.543720
 270	1.3500e-001	206.443787	36.269243
 271	1.3550e-001	209.129333	38.908243
 272	1.3600e-001	212.081909	41.473078
 273	1.3650e-001	215.080261	43.901946
 274	1.3700e-001	218.177795	46.324634
 275	1.3750e-001	221.183777	48.920371
 276	1.3800e-001	224.090576	51.429583
 277	1.3850e-001	227.203369	53.932615
 278	1.3900e-001	230.133057	56.231697
 279	1.3950e-001	233.207703	58.586401
 280	1.4000e-001	236.244202	61.046171
 281	1.4050e-001	239.364624	63.357612
 282	1.4100e-001	242.622375	65.594891
 283	1.4150e-001	245.674133	67.739464
 284	1.4200e-001	248.680115	69.649184
 285	1.4250e-001	251.647949	71.354954
 286	1.4300e-001	254.783630	71.781397
 287	1.4350e-001	257.743835	72.096594
 288	1.4400e-001	261.032104	72.071872
 289	1.4450e-001	263.992310	71.991528
 290	1.4500e-001	266.937256	72.133675
 291	1.4550e-001	270.065308	72.251102
 292	1.4600e-001	272.880554	72.498315
 293	1.4650e-001	275.970459	72.640462
 294	1.4700e-001	278.945923	72.745528
 295	1.4750e-001	281.768799	73.134888
 296	1.4800e-001	284.942627	73.165790
 297	1.4850e-001	287.765503	73.141069
 298	1.4900e-001	290.969849	73.382101
 299	1.4950e-001	293.899536	73.536609
 300	1.5000e-001	296.920776	73.734380
 301	1.5050e-001	299.903870	73.963052
 302	1.5100e-001	296.936035	74.074298
 303	1.5150e-001	293.510437	74.265888
 304	1.5200e-001	290.634155	74.451298
 305	1.5250e-001	287.971497	74.432757
 306	1.5300e-001	284.912109	74.593445
 307	1.5350e-001	281.951904	74.778855
 308	1.5400e-001	278.915405	74.747953
 309	1.5450e-001	275.932312	74.896281
 310	1.5500e-001	272.811890	75.013707
 311	1.5550e-001	270.050049	75.001347
 312	1.5600e-001	266.944885	75.007527
 313	1.5650e-001	263.763428	75.081691
 314	1.5700e-001	260.681152	75.205298
 315	1.5750e-001	257.682800	75.032248
 316	1.5800e-001	254.608154	75.365986
 317	1.5850e-001	252.296448	75.192937
 318	1.5900e-001	248.962402	75.279461
 319	1.5950e-001	246.002197	75.452511
 320	1.6000e-001	243.194580	75.304183
 321	1.6050e-001	240.058899	75.359806
 322	1.6100e-001	236.892700	75.372166
 323	1.6150e-001	234.046936	75.316543
 324	1.6200e-001	230.918884	75.353625
 325	1.6250e-001	228.019714	75.285642
 326	1.6300e-001	224.761963	75.415429
 327	1.6350e-001	221.954346	75.372166
 328	1.6400e-001	218.994141	75.384527
 329	1.6450e-001	215.934753	75.335084
 330	1.6500e-001	212.783813	75.335084
 331	1.6550e-001	209.991455	75.328904
 332	1.6600e-001	207.244873	75.279461
 333	1.6650e-001	204.124451	75.186757
 334	1.6700e-001	200.973511	75.254740
 335	1.6750e-001	197.807312	75.341265
 336	1.6800e-001	194.877625	75.106412
 337	1.6850e-001	192.024231	75.131134
 338	1.6900e-001	188.751221	75.162035
 339	1.6950e-001	185.783386	75.223838
 340	1.7000e-001	182.998657	75.124953
 341	1.7050e-001	180.000305	75.106412
 342	1.7100e-001	177.040100	75.106412
 343	1.7150e-001	173.675537	75.063150
 344	1.7200e-001	170.936584	75.007527
 345	1.7250e-001	167.907715	74.890101
 346	1.7300e-001	164.970398	75.155855
 347	1.7350e-001	161.872864	74.908642
 348	1.7400e-001	158.798218	74.723232
 349	1.7450e-001	155.792236	74.840658
 350	1.7500e-001	152.915955	74.902462
 351	1.7550e-001	149.894714	74.921003
