»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/16/2018 - 8:58:21
Configured:	05/15/18 08:22:15 PM
Executed:	05/16/18 08:58:01 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 105	5.2500e-002	-23.536682	32.507382
 106	5.3000e-002	-28.884888	29.394713
 107	5.3500e-002	-34.507751	25.579499
 108	5.4000e-002	-40.321350	21.003194
 109	5.4500e-002	-45.845032	15.602372
 110	5.5000e-002	-51.673889	9.362399
 111	5.5500e-002	-57.907104	2.590638
 112	5.6000e-002	-63.232422	-4.825124
 113	5.6500e-002	-69.366455	-12.514098
 114	5.7000e-002	-75.477600	-19.842041
 115	5.7500e-002	-81.970215	-26.506469
 116	5.8000e-002	-88.424683	-31.643836
 117	5.8500e-002	-95.138550	-35.395626
 118	5.9000e-002	-101.898193	-37.849658
 119	5.9500e-002	-107.879639	-39.503568
 120	6.0000e-002	-114.051819	-40.762296
 121	6.0500e-002	-119.712830	-41.684387
 122	6.1000e-002	-126.167297	-42.367418
 123	6.1500e-002	-131.202698	-43.084600
 124	6.2000e-002	-137.367249	-43.709085
 125	6.2500e-002	-144.134521	-44.153055
 126	6.3000e-002	-150.291443	-44.640934
 127	6.3500e-002	-155.998230	-45.211753
 128	6.4000e-002	-162.269592	-45.699632
 129	6.4500e-002	-168.060303	-46.197268
 130	6.5000e-002	-174.140930	-46.499753
 131	6.5500e-002	-180.473328	-46.987632
 132	6.6000e-002	-185.966492	-47.338905
 133	6.6500e-002	-192.245483	-47.782875
 134	6.7000e-002	-198.226929	-48.168300
 135	6.7500e-002	-204.177856	-48.509815
 136	6.8000e-002	-209.907532	-48.758633
 137	6.8500e-002	-216.125488	-49.100149
 138	6.9000e-002	-222.259521	-49.563634
 139	6.9500e-002	-228.340149	-49.895392
 140	7.0000e-002	-234.298706	-50.251543
 141	7.0500e-002	-239.242554	-50.539392
 142	7.1000e-002	-246.749878	-50.924816
 143	7.1500e-002	-252.647400	-51.051665
 144	7.2000e-002	-257.957458	-51.432211
 145	7.2500e-002	-264.076233	-51.690787
 146	7.3000e-002	-270.568848	-52.022544
 147	7.3500e-002	-276.245117	-52.359181
 148	7.4000e-002	-282.409668	-52.588484
 149	7.4500e-002	-288.185120	-52.808030
 150	7.5000e-002	-294.296265	-53.076363
 151	7.5500e-002	-300.117493	-53.359333
 152	7.6000e-002	-293.502808	-53.198333
 153	7.6500e-002	-287.628174	-53.183696
 154	7.7000e-002	-281.578064	-53.012939
 155	7.7500e-002	-275.352478	-52.832424
 156	7.8000e-002	-269.432068	-52.686060
 157	7.8500e-002	-263.641357	-52.525060
 158	7.9000e-002	-257.476807	-52.320151
 159	7.9500e-002	-251.571655	-52.017666
 160	8.0000e-002	-245.094299	-51.861544
 161	8.0500e-002	-239.471436	-51.651756
 162	8.1000e-002	-233.177185	-51.529786
 163	8.1500e-002	-227.569580	-51.329756
 164	8.2000e-002	-221.611023	-51.085817
 165	8.2500e-002	-215.423584	-50.905301
 166	8.3000e-002	-209.388733	-50.773574
 167	8.3500e-002	-203.666687	-50.436937
 168	8.4000e-002	-197.395325	-50.261301
 169	8.4500e-002	-191.146851	-49.978331
 170	8.5000e-002	-185.668945	-49.705119
 171	8.5500e-002	-180.747986	-49.622179
 172	8.6000e-002	-173.828125	-49.207482
 173	8.6500e-002	-167.251587	-48.919634
 174	8.7000e-002	-161.521912	-48.753755
 175	8.7500e-002	-155.410767	-48.461027
 176	8.8000e-002	-149.436951	-48.143906
 177	8.8500e-002	-143.539429	-47.899966
 178	8.9000e-002	-137.283325	-47.616996
 179	8.9500e-002	-130.859375	-47.231572
 180	9.0000e-002	-125.434875	-46.987632
 181	9.0500e-002	-119.377136	-46.636359
 182	9.1000e-002	-113.380432	-46.407056
 183	9.1500e-002	-107.444763	-46.060662
 184	9.2000e-002	-101.455688	-45.684995
 185	9.2500e-002	-95.336914	-45.284934
 186	9.3000e-002	-89.355469	-45.006843
 187	9.3500e-002	-83.480835	-44.543358
 188	9.4000e-002	-77.568054	-44.157934
 189	9.4500e-002	-71.334839	-43.748115
 190	9.5000e-002	-65.345764	-43.435873
 191	9.5500e-002	-59.211731	-42.889448
 192	9.6000e-002	-53.390503	-42.533297
 193	9.6500e-002	-47.676086	-42.006387
 194	9.7000e-002	-41.778564	-41.577054
 195	9.7500e-002	-35.476685	-41.035508
 196	9.8000e-002	-30.570984	-40.635447
 197	9.8500e-002	-24.154663	-40.093901
 198	9.9000e-002	-17.967224	-39.532840
 199	9.9500e-002	-11.672974	-38.747355
 200	1.0000e-001	-5.798340	-38.098476
 201	1.0050e-001	0.450134	-37.493506
 202	1.0100e-001	6.156921	-36.625081
 203	1.0150e-001	12.229919	-35.751778
 204	1.0200e-001	18.035889	-34.868717
 205	1.0250e-001	24.055481	-33.834413
 206	1.0300e-001	30.014038	-32.551291
 207	1.0350e-001	35.781860	-31.360866
 208	1.0400e-001	41.831970	-29.867956
 209	1.0450e-001	47.546387	-28.131107
 210	1.0500e-001	53.680420	-26.121045
 211	1.0550e-001	59.181213	-23.857286
 212	1.0600e-001	65.132141	-21.066618
 213	1.0650e-001	70.938110	-17.773434
 214	1.0700e-001	76.622009	-13.914311
 215	1.0750e-001	82.412720	-9.396551
 216	1.0800e-001	87.684631	-4.234790
 217	1.0850e-001	93.666077	1.697819
 218	1.0900e-001	99.533081	8.254914
 219	1.0950e-001	105.499268	15.373069
 220	1.1000e-001	111.175537	22.871770
 221	1.1050e-001	117.195129	30.804684
 222	1.1100e-001	123.863220	38.064324
 223	1.1150e-001	131.408691	43.387085
 224	1.1200e-001	138.267517	45.265419
 225	1.1250e-001	144.264221	45.928935
 226	1.1300e-001	150.398254	46.475359
 227	1.1350e-001	156.280518	46.929087
 228	1.1400e-001	162.101746	47.290117
 229	1.1450e-001	168.121338	47.685299
 230	1.1500e-001	174.011230	47.851178
 231	1.1550e-001	180.046082	48.397603
