»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	7/23/2018 - 17:30:8
Configured:	07/23/18 05:27:40 PM
Executed:	07/23/18 05:29:19 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	0.175476	-22.954106
   2	1.0000e-003	6.034851	-22.804637
   3	1.5000e-003	11.863708	-22.557333
   4	2.0000e-003	17.829895	-22.271302
   5	2.5000e-003	23.544312	-21.889476
   6	3.0000e-003	29.502869	-21.325568
   7	3.5000e-003	35.606384	-20.602679
   8	4.0000e-003	41.564941	-19.668494
   9	4.5000e-003	47.416687	-18.509426
  10	5.0000e-003	53.352356	-17.082671
  11	5.5000e-003	59.371948	-15.430353
  12	6.0000e-003	65.155029	-13.508310
  13	6.5000e-003	71.128845	-11.371575
  14	7.0000e-003	77.247620	-9.041889
  15	7.5000e-003	83.213806	-6.510418
  16	8.0000e-003	89.111328	-3.832195
  17	8.5000e-003	94.795227	-1.026244
  18	9.0000e-003	100.769043	1.888412
  19	9.5000e-003	107.002258	4.813939
  20	1.0000e-002	112.983704	7.704136
  21	1.0500e-002	118.858337	10.465246
  22	1.1000e-002	125.053406	13.084360
  23	1.1500e-002	130.844116	15.656595
  24	1.2000e-002	136.917114	18.234945
  25	1.2500e-002	142.631531	20.862212
  26	1.3000e-002	148.941040	23.512579
  27	1.3500e-002	155.120850	26.247872
  28	1.4000e-002	160.697937	29.037517
  29	1.4500e-002	166.946411	31.815612
  30	1.5000e-002	172.569275	34.646022
  31	1.5500e-002	179.092407	37.422079
  32	1.6000e-002	185.211182	40.091469
  33	1.6500e-002	191.192627	42.667101
  34	1.7000e-002	197.364807	44.964856
  35	1.7500e-002	203.392029	46.937854
  36	1.8000e-002	209.487915	48.482146
  37	1.8500e-002	215.652466	49.580747
  38	1.9000e-002	221.916199	50.358668
  39	1.9500e-002	227.684021	50.950432
  40	2.0000e-002	233.985901	51.424658
  41	2.0500e-002	239.768982	51.822111
  42	2.1000e-002	245.574951	52.206656
  43	2.1500e-002	252.044678	52.539565
  44	2.2000e-002	257.644653	52.860925
  45	2.2500e-002	264.007568	53.161222
