»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.12.0
»»»  Vision Version:	5.12.5 (R)
»»»  Vision Compiled:	2/24/17
»»»  Driver Version:	5.12.4
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/3/2017 - 10:45:2
Configured:	08/03/17 10:04:09 AM
Executed:	08/03/17 10:44:32 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	4.91e-006
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	20.0 [Index: 0]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
  79	3.9500e-002	1.3205	34.069832
  80	4.0000e-002	1.2595	34.158834
  81	4.0500e-002	1.2024	34.061319
  82	4.1000e-002	1.1403	34.226165
  83	4.1500e-002	1.0803	33.552848
  84	4.2000e-002	1.0199	33.794314
  85	4.2500e-002	0.9616	33.542013
  86	4.3000e-002	0.8992	33.726982
  87	4.3500e-002	0.8390	33.357045
  88	4.4000e-002	0.7801	33.252565
  89	4.4500e-002	0.7195	32.879532
  90	4.5000e-002	0.6590	32.902749
  91	4.5500e-002	0.6009	32.585439
  92	4.6000e-002	0.5363	32.189188
  93	4.6500e-002	0.4794	31.727154
  94	4.7000e-002	0.4207	31.741084
  95	4.7500e-002	0.3588	31.355669
  96	4.8000e-002	0.2997	30.946261
  97	4.8500e-002	0.2394	30.317058
  98	4.9000e-002	0.1801	29.683211
  99	4.9500e-002	0.1195	28.112913
 100	5.0000e-002	0.0592	26.687338
 101	5.0500e-002	0.0000	24.725432
 102	5.1000e-002	-0.0576	22.333997
 103	5.1500e-002	-0.1177	19.959588
 104	5.2000e-002	-0.1776	17.273286
 105	5.2500e-002	-0.2395	14.157454
 106	5.3000e-002	-0.3008	11.141459
 107	5.3500e-002	-0.3598	7.907990
 108	5.4000e-002	-0.4198	4.541406
 109	5.4500e-002	-0.4790	1.005332
 110	5.5000e-002	-0.5397	-2.122109
 111	5.5500e-002	-0.6003	-5.323847
 112	5.6000e-002	-0.6586	-8.287215
 113	5.6500e-002	-0.7216	-10.878324
 114	5.7000e-002	-0.7800	-12.830942
 115	5.7500e-002	-0.8418	-15.343111
 116	5.8000e-002	-0.9009	-17.163388
 117	5.8500e-002	-0.9590	-18.869898
 118	5.9000e-002	-1.0219	-20.542355
 119	5.9500e-002	-1.0788	-22.251961
 120	6.0000e-002	-1.1406	-23.217822
 121	6.0500e-002	-1.1994	-24.433662
 122	6.1000e-002	-1.2604	-25.316713
 123	6.1500e-002	-1.3202	-26.365385
 124	6.2000e-002	-1.3824	-27.177234
 125	6.2500e-002	-1.4400	-28.231324
 126	6.3000e-002	-1.4991	-28.885292
 127	6.3500e-002	-1.5595	-29.488182
 128	6.4000e-002	-1.6196	-30.419990
 129	6.4500e-002	-1.6808	-30.793797
 130	6.5000e-002	-1.7384	-31.305363
 131	6.5500e-002	-1.8014	-31.731023
 132	6.6000e-002	-1.8595	-32.145848
 133	6.6500e-002	-1.9199	-32.358678
 134	6.7000e-002	-1.9792	-32.974725
 135	6.7500e-002	-2.0398	-33.244825
 136	6.8000e-002	-2.1021	-33.328409
 137	6.8500e-002	-2.1610	-33.600832
 138	6.9000e-002	-2.2191	-33.965352
 139	6.9500e-002	-2.2797	-34.233905
 140	7.0000e-002	-2.3389	-34.490848
 141	7.0500e-002	-2.3994	-34.654921
 142	7.1000e-002	-2.4622	-34.854594
 143	7.1500e-002	-2.5194	-34.974553
 144	7.2000e-002	-2.5819	-35.245428
 145	7.2500e-002	-2.6377	-35.435814
 146	7.3000e-002	-2.7021	-35.520946
 147	7.3500e-002	-2.7606	-35.690436
 148	7.4000e-002	-2.8225	-35.929579
 149	7.4500e-002	-2.8816	-36.061921
 150	7.5000e-002	-2.9424	-36.154792
 151	7.5500e-002	-2.9988	-36.360657
 152	7.6000e-002	-2.9404	-36.334343
 153	7.6500e-002	-2.8795	-36.159436
 154	7.7000e-002	-2.8175	-36.087461
 155	7.7500e-002	-2.7592	-36.459720
 156	7.8000e-002	-2.6979	-36.050312
 157	7.8500e-002	-2.6382	-35.938867
 158	7.9000e-002	-2.5791	-35.298829
 159	7.9500e-002	-2.5189	-35.528685
 160	8.0000e-002	-2.4597	-35.371578
 161	8.0500e-002	-2.3988	-35.469093
 162	8.1000e-002	-2.3362	-35.438909
 163	8.1500e-002	-2.2801	-35.192027
 164	8.2000e-002	-2.2187	-35.055815
 165	8.2500e-002	-2.1584	-35.000867
 166	8.3000e-002	-2.0990	-34.767140
 167	8.3500e-002	-2.0366	-34.602294
 168	8.4000e-002	-1.9775	-34.634025
 169	8.4500e-002	-1.9170	-34.828281
 170	8.5000e-002	-1.8597	-34.343802
 171	8.5500e-002	-1.7980	-34.261766
 172	8.6000e-002	-1.7382	-34.175086
 173	8.6500e-002	-1.6773	-33.567553
 174	8.7000e-002	-1.6184	-33.500995
 175	8.7500e-002	-1.5588	-33.700669
 176	8.8000e-002	-1.4980	-33.462299
 177	8.8500e-002	-1.4393	-33.271913
 178	8.9000e-002	-1.3767	-33.304418
 179	8.9500e-002	-1.3171	-33.050570
 180	9.0000e-002	-1.2592	-32.723972
 181	9.0500e-002	-1.1969	-32.608657
 182	9.1000e-002	-1.1352	-32.336235
 183	9.1500e-002	-1.0777	-32.008089
 184	9.2000e-002	-1.0194	-31.833182
 185	9.2500e-002	-0.9593	-31.700066
 186	9.3000e-002	-0.8978	-30.963287
 187	9.3500e-002	-0.8379	-30.568584
 188	9.4000e-002	-0.7762	-30.095715
 189	9.4500e-002	-0.7195	-29.612784
 190	9.5000e-002	-0.6570	-28.612870
 191	9.5500e-002	-0.5972	-28.522320
 192	9.6000e-002	-0.5390	-27.561102
 193	9.6500e-002	-0.4762	-26.658703
 194	9.7000e-002	-0.4168	-25.558952
 195	9.7500e-002	-0.3590	-24.790442
 196	9.8000e-002	-0.2986	-23.461609
 197	9.8500e-002	-0.2383	-22.383528
 198	9.9000e-002	-0.1777	-21.190906
 199	9.9500e-002	-0.1186	-19.783132
 200	1.0000e-001	-0.0580	-18.297965
 201	1.0050e-001	-0.0015	-17.014794
 202	1.0100e-001	0.0601	-15.120993
 203	1.0150e-001	0.1199	-13.069312
 204	1.0200e-001	0.1807	-11.115145
 205	1.0250e-001	0.2424	-9.112995
 206	1.0300e-001	0.3015	-6.834553
 207	1.0350e-001	0.3625	-5.091668
 208	1.0400e-001	0.4208	-2.808583
 209	1.0450e-001	0.4822	-0.472870
 210	1.0500e-001	0.5426	1.947201
 211	1.0550e-001	0.5998	4.408290
 212	1.0600e-001	0.6603	6.951416
 213	1.0650e-001	0.7199	9.299512
 214	1.0700e-001	0.7818	11.632903
 215	1.0750e-001	0.8411	13.898962
 216	1.0800e-001	0.9011	16.052802
 217	1.0850e-001	0.9586	17.746929
 218	1.0900e-001	1.0229	19.790097
 219	1.0950e-001	1.0815	21.755099
 220	1.1000e-001	1.1422	23.537454
 221	1.1050e-001	1.2048	25.137936
 222	1.1100e-001	1.2608	27.116094
 223	1.1150e-001	1.3202	28.398492
 224	1.1200e-001	1.3834	29.852702
 225	1.1250e-001	1.4428	31.164508
 226	1.1300e-001	1.5022	32.385766
 227	1.1350e-001	1.5621	32.918228
 228	1.1400e-001	1.6211	33.456107
 229	1.1450e-001	1.6808	33.759487
 230	1.1500e-001	1.7414	34.380177
 231	1.1550e-001	1.8014	34.202947
 232	1.1600e-001	1.8625	34.538832
 233	1.1650e-001	1.9199	34.297367
 234	1.1700e-001	1.9843	34.504779
 235	1.1750e-001	2.0415	34.682782
 236	1.1800e-001	2.1026	34.760175
 237	1.1850e-001	2.1620	34.931987
 238	1.1900e-001	2.2224	35.263228
 239	1.1950e-001	2.2813	34.966040
 240	1.2000e-001	2.3435	35.219888
 241	1.2050e-001	2.4041	35.292637
 242	1.2100e-001	2.4655	35.371578
 243	1.2150e-001	2.5220	35.497728
 244	1.2200e-001	2.5800	35.688114
 245	1.2250e-001	2.6405	35.674183
 246	1.2300e-001	2.7034	35.694306
 247	1.2350e-001	2.7641	35.858378
 248	1.2400e-001	2.8231	36.029416
 249	1.2450e-001	2.8823	35.955119
 250	1.2500e-001	2.9428	36.166401
 251	1.2550e-001	3.0029	36.275525
 252	1.2600e-001	2.9395	36.308030
 253	1.2650e-001	2.8791	36.058051
 254	1.2700e-001	2.8220	36.467459
 255	1.2750e-001	2.7607	36.152471
 256	1.2800e-001	2.7000	35.992268
 257	1.2850e-001	2.6401	36.012390
 258	1.2900e-001	2.5800	35.966728
 259	1.2950e-001	2.5204	35.822004
 260	1.3000e-001	2.4600	35.924162
 261	1.3050e-001	2.4000	35.730680
 262	1.3100e-001	2.3396	35.561964
 263	1.3150e-001	2.2812	35.311211
 264	1.3200e-001	2.2208	35.731454
 265	1.3250e-001	2.1618	35.123921
 266	1.3300e-001	2.1007	35.579764
 267	1.3350e-001	2.0410	35.308116
 268	1.3400e-001	1.9810	35.167261
 269	1.3450e-001	1.9176	34.819768
 270	1.3500e-001	1.8597	35.284898
 271	1.3550e-001	1.8014	34.814350
 272	1.3600e-001	1.7405	34.586041
 273	1.3650e-001	1.6794	34.634025
 274	1.3700e-001	1.6164	34.476144
 275	1.3750e-001	1.5574	34.253253
 276	1.3800e-001	1.4999	34.459117
 277	1.3850e-001	1.4396	34.362376
 278	1.3900e-001	1.3800	34.120911
 279	1.3950e-001	1.3193	34.091502
 280	1.4000e-001	1.2592	34.326776
 281	1.4050e-001	1.2006	33.996309
 282	1.4100e-001	1.1420	33.821401
 283	1.4150e-001	1.0806	33.851584
 284	1.4200e-001	1.0207	33.690607
 285	1.4250e-001	0.9592	33.422055
 286	1.4300e-001	0.8981	33.494030
 287	1.4350e-001	0.8384	33.472360
 288	1.4400e-001	0.7794	33.114805
 289	1.4450e-001	0.7191	32.983238
 290	1.4500e-001	0.6593	32.877984
 291	1.4550e-001	0.5998	32.631101
 292	1.4600e-001	0.5409	32.557578
 293	1.4650e-001	0.4791	32.345522
 294	1.4700e-001	0.4187	32.011185
 295	1.4750e-001	0.3588	31.532124
 296	1.4800e-001	0.2999	31.173796
 297	1.4850e-001	0.2406	30.642881
 298	1.4900e-001	0.1801	29.577183
 299	1.4950e-001	0.1217	28.284725
 300	1.5000e-001	0.0579	26.890107
 301	1.5050e-001	-0.0009	24.844617
 302	1.5100e-001	-0.0562	22.901286
 303	1.5150e-001	-0.1218	20.271480
 304	1.5200e-001	-0.1811	17.663345
 305	1.5250e-001	-0.2396	14.497982
 306	1.5300e-001	-0.3001	11.322558
 307	1.5350e-001	-0.3584	8.143264
 308	1.5400e-001	-0.4185	4.667556
 309	1.5450e-001	-0.4779	1.398487
 310	1.5500e-001	-0.5403	-2.193310
 311	1.5550e-001	-0.6001	-5.370282
 312	1.5600e-001	-0.6590	-8.139394
 313	1.5650e-001	-0.7201	-10.733599
 314	1.5700e-001	-0.7810	-13.004302
 315	1.5750e-001	-0.8417	-15.219282
 316	1.5800e-001	-0.8997	-16.774102
 317	1.5850e-001	-0.9600	-18.794827
 318	1.5900e-001	-1.0188	-20.434005
 319	1.5950e-001	-1.0799	-21.781413
 320	1.6000e-001	-1.1383	-23.110246
 321	1.6050e-001	-1.2011	-24.262624
 322	1.6100e-001	-1.2587	-25.392558
 323	1.6150e-001	-1.3165	-26.301149
 324	1.6200e-001	-1.3773	-27.240697
 325	1.6250e-001	-1.4425	-27.932588
 326	1.6300e-001	-1.5003	-28.511485
 327	1.6350e-001	-1.5606	-29.449485
 328	1.6400e-001	-1.6225	-30.279909
 329	1.6450e-001	-1.6792	-30.649073
 330	1.6500e-001	-1.7403	-31.103368
 331	1.6550e-001	-1.8022	-31.590169
 332	1.6600e-001	-1.8627	-31.839373
 333	1.6650e-001	-1.9205	-32.429106
 334	1.6700e-001	-1.9788	-32.980916
 335	1.6750e-001	-2.0424	-33.245599
 336	1.6800e-001	-2.0990	-33.379489
 337	1.6850e-001	-2.1620	-33.666616
 338	1.6900e-001	-2.2200	-33.630241
 339	1.6950e-001	-2.2811	-34.110076
 340	1.7000e-001	-2.3420	-34.284984
 341	1.7050e-001	-2.4000	-34.688200
 342	1.7100e-001	-2.4602	-34.984614
 343	1.7150e-001	-2.5220	-35.161843
 344	1.7200e-001	-2.5789	-35.308116
 345	1.7250e-001	-2.6405	-35.520172
 346	1.7300e-001	-2.6998	-35.365386
 347	1.7350e-001	-2.7615	-35.586730
 348	1.7400e-001	-2.8233	-35.601434
 349	1.7450e-001	-2.8783	-36.000007
 350	1.7500e-001	-2.9416	-35.986076
 351	1.7550e-001	-3.0028	-36.467459
 352	1.7600e-001	-2.9411	-36.205098
 353	1.7650e-001	-2.8783	-35.991494
 354	1.7700e-001	-2.8207	-35.940414
 355	1.7750e-001	-2.7611	-36.103713
 356	1.7800e-001	-2.6983	-35.821230
 357	1.7850e-001	-2.6363	-35.928032
 358	1.7900e-001	-2.5784	-35.812716
 359	1.7950e-001	-2.5185	-35.777116
 360	1.8000e-001	-2.4566	-35.514754
 361	1.8050e-001	-2.3993	-35.513206
 362	1.8100e-001	-2.3396	-35.145591
 363	1.8150e-001	-2.2786	-35.270193
 364	1.8200e-001	-2.2170	-34.911091
 365	1.8250e-001	-2.1600	-35.034145
 366	1.8300e-001	-2.0985	-34.957527
 367	1.8350e-001	-2.0374	-34.778749
 368	1.8400e-001	-1.9774	-34.706774
 369	1.8450e-001	-1.9196	-34.495492
 370	1.8500e-001	-1.8597	-34.277244
 371	1.8550e-001	-1.7975	-34.195208
 372	1.8600e-001	-1.7380	-34.192886
 373	1.8650e-001	-1.6784	-33.843845
 374	1.8700e-001	-1.6172	-33.490160
 375	1.8750e-001	-1.5582	-33.777287
 376	1.8800e-001	-1.4994	-33.263400
 377	1.8850e-001	-1.4397	-33.139571
 378	1.8900e-001	-1.3787	-33.207677
 379	1.8950e-001	-1.3187	-32.812200
 380	1.9000e-001	-1.2585	-32.403566
 381	1.9050e-001	-1.1984	-32.431428
 382	1.9100e-001	-1.1377	-32.178353
 383	1.9150e-001	-1.0751	-31.922183
 384	1.9200e-001	-1.0178	-31.709353
 385	1.9250e-001	-0.9591	-31.318520
 386	1.9300e-001	-0.8977	-30.756649
 387	1.9350e-001	-0.8366	-30.369685
 388	1.9400e-001	-0.7784	-30.084106
 389	1.9450e-001	-0.7171	-29.496695
 390	1.9500e-001	-0.6565	-28.911606
 391	1.9550e-001	-0.5962	-28.552503
 392	1.9600e-001	-0.5381	-27.582772
 393	1.9650e-001	-0.4759	-26.681921
 394	1.9700e-001	-0.4175	-25.802739
 395	1.9750e-001	-0.3582	-24.931297
 396	1.9800e-001	-0.2995	-23.482505
 397	1.9850e-001	-0.2402	-22.624220
 398	1.9900e-001	-0.1768	-21.285325
 399	1.9950e-001	-0.1185	-19.799385
 400	2.0000e-001	-0.0571	-18.211286
 401	2.0050e-001	0.0000	-16.685875

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	3.63e+001
Pr (µC/cm2):	2.49e+001
-Pr (µC/cm2):	-1.67e+001
Vc:	4.94e-001
-Vc:	-5.02e-001
C (Max-Eff) (nF):	5.94e-002
Vert. (±Pr) Shift (µC/cm2):	4.10e+000
Horiz. Shift (±Vc):	-4.11e-003
Offset (µC/cm2):	9.01e+000

A (Loop Area - µC/cm2·Volts):	6.81e+001



Hysteresis Version: 5.12.0 - Radiant Technologies, Inc., 1999 - 11/30/16

