»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/8/2018 - 15:28:19
Configured:	05/08/18 02:20:49 PM
Executed:	05/08/18 03:27:13 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	8.00e-002

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-2
Volts:	2.40
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	DisabledProfile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 156	7.8000e-002	135.078430	48.121951
 157	7.8500e-002	132.122040	48.043891
 158	7.9000e-002	128.946304	48.014618
 159	7.9500e-002	125.923157	48.068285
 160	8.0000e-002	122.976303	47.951194
 161	8.0500e-002	119.867325	47.912163
 162	8.1000e-002	117.015839	47.814587
 163	8.1500e-002	114.088058	47.775557
 164	8.2000e-002	110.950470	47.638951
 165	8.2500e-002	107.984543	47.599921
 166	8.3000e-002	105.152130	47.599921
 167	8.3500e-002	102.357864	47.502345
 168	8.4000e-002	99.058151	47.414527
 169	8.4500e-002	96.006393	47.434042
 170	8.5000e-002	93.059540	47.360860
 171	8.5500e-002	90.112686	47.409648
 172	8.6000e-002	87.165833	47.175466
 173	8.6500e-002	84.104538	47.014466
 174	8.7000e-002	81.062317	46.965678
 175	8.7500e-002	78.182220	46.955920
 176	8.8000e-002	74.863434	46.946163
 177	8.8500e-002	72.154999	46.897375
 178	8.9000e-002	68.769455	46.775405
 179	8.9500e-002	65.879822	46.707102
 180	9.0000e-002	62.923431	46.624163
 181	9.0500e-002	60.110092	46.590011
 182	9.1000e-002	57.163239	46.580253
 183	9.1500e-002	54.101944	46.448526
 184	9.2000e-002	51.822662	46.385102
 185	9.2500e-002	47.922134	46.248496
 186	9.3000e-002	44.860840	46.233859
 187	9.3500e-002	42.257309	46.121647
 188	9.4000e-002	38.938522	46.180193
 189	9.4500e-002	36.296844	46.014314
 190	9.5000e-002	32.691956	45.863071
 191	9.5500e-002	30.345917	45.848435
 192	9.6000e-002	27.122498	45.711829
 193	9.6500e-002	24.223328	45.594738
 194	9.7000e-002	20.971298	45.594738
 195	9.7500e-002	17.967224	45.487404
 196	9.8000e-002	14.953613	45.414222
 197	9.8500e-002	12.016296	45.326404
 198	9.9000e-002	9.021759	45.175162
 199	9.9500e-002	6.170273	45.111737
 200	1.0000e-001	2.927780	45.121495
