»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.12.0
»»»  Vision Version:	5.12.5 (R)
»»»  Vision Compiled:	2/24/17
»»»  Driver Version:	5.12.4
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/4/2017 - 8:51:27
Configured:	08/03/17 01:23:53 PM
Executed:	08/04/17 08:50:33 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	63
Lot Name:	
Wafer Name:	
Die Row/Column:	1/1
Capacitor Number:	1
Sample Area (cm2):	4.91e-006
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	20.0 [Index: 0]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-2
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	8.00e-002
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
  53	5.3000e-003	1.5930	8.692753
  54	5.4000e-003	1.6155	9.437271
  55	5.5000e-003	1.6496	10.314904
  56	5.6000e-003	1.6785	11.247487
  57	5.7000e-003	1.7129	12.347238
  58	5.8000e-003	1.7393	13.524381
  59	5.9000e-003	1.7712	14.706168
  60	6.0000e-003	1.7977	16.022619
  61	6.1000e-003	1.8300	17.586726
  62	6.2000e-003	1.8578	19.162442
  63	6.3000e-003	1.8902	20.950989
  64	6.4000e-003	1.9198	22.794484
  65	6.5000e-003	1.9476	24.672805
  66	6.6000e-003	1.9796	26.914873
  67	6.7000e-003	2.0087	28.974294
  68	6.8000e-003	2.0370	30.971801
  69	6.9000e-003	2.0716	32.917454
  70	7.0000e-003	2.0992	34.524127
  71	7.1000e-003	2.1329	36.273977
  72	7.2000e-003	2.1582	37.420938
  73	7.3000e-003	2.1917	38.401504
  74	7.4000e-003	2.2225	39.087977
  75	7.5000e-003	2.2523	39.553108
  76	7.6000e-003	2.2793	40.258929
  77	7.7000e-003	2.3141	40.557665
  78	7.8000e-003	2.3409	40.868010
  79	7.9000e-003	2.3739	41.015830
  80	8.0000e-003	2.3995	41.155137
  81	8.1000e-003	2.4320	41.583893
  82	8.2000e-003	2.4605	41.707721
  83	8.3000e-003	2.4905	41.861733
  84	8.4000e-003	2.5234	41.892690
  85	8.5000e-003	2.5633	41.994848
  86	8.6000e-003	2.5780	42.338472
  87	8.7000e-003	2.6124	42.396517
  88	8.8000e-003	2.6398	42.492484
  89	8.9000e-003	2.6733	42.494032
  90	9.0000e-003	2.7014	42.593868
  91	9.1000e-003	2.7332	42.906535
  92	9.2000e-003	2.7608	42.880995
  93	9.3000e-003	2.7913	42.952971
  94	9.4000e-003	2.8217	42.968449
  95	9.5000e-003	2.8529	43.032685
  96	9.6000e-003	2.8783	43.345352
  97	9.7000e-003	2.9153	43.280342
  98	9.8000e-003	2.9441	43.390240
  99	9.9000e-003	2.9751	43.405718
 100	1.0000e-002	2.9994	43.380952
 101	1.0100e-002	2.9665	43.620870
 102	1.0200e-002	2.9398	43.503233
 103	1.0300e-002	2.9082	43.487754
 104	1.0400e-002	2.8767	43.404944
 105	1.0500e-002	2.8469	43.341482
 106	1.0600e-002	2.8156	43.478467
 107	1.0700e-002	2.7893	43.380952
 108	1.0800e-002	2.7547	43.278020
 109	1.0900e-002	2.7296	43.241645
 110	1.1000e-002	2.6955	43.148774
 111	1.1100e-002	2.6701	43.296594
 112	1.1200e-002	2.6363	43.171218
 113	1.1300e-002	2.6089	43.126330
 114	1.1400e-002	2.5774	43.030363
 115	1.1500e-002	2.5488	42.946779
 116	1.1600e-002	2.5093	43.019528
 117	1.1700e-002	2.4915	42.999406
 118	1.1800e-002	2.4569	42.945231
 119	1.1900e-002	2.4291	42.815985
 120	1.2000e-002	2.3983	42.724662
 121	1.2100e-002	2.3670	42.904213
 122	1.2200e-002	2.3358	42.756393
 123	1.2300e-002	2.3098	42.723114
 124	1.2400e-002	2.2742	42.596190
 125	1.2500e-002	2.2497	42.521119
 126	1.2600e-002	2.2182	42.631017
 127	1.2700e-002	2.1877	42.520345
 128	1.2800e-002	2.1582	42.462301
 129	1.2900e-002	2.1278	42.370203
 130	1.3000e-002	2.0983	42.228575
 131	1.3100e-002	2.0692	42.381812
 132	1.3200e-002	2.0369	42.265723
 133	1.3300e-002	2.0071	42.221609
 134	1.3400e-002	1.9778	42.123320
 135	1.3500e-002	1.9485	41.980918
 136	1.3600e-002	1.9149	42.142669
 137	1.3700e-002	1.8850	41.975500
 138	1.3800e-002	1.8606	41.956152
 139	1.3900e-002	1.8298	41.846254
 140	1.4000e-002	1.7975	41.713139
 141	1.4100e-002	1.7682	41.843159
 142	1.4200e-002	1.7360	41.734809
 143	1.4300e-002	1.7094	41.693791
 144	1.4400e-002	1.6763	41.529718
 145	1.4500e-002	1.6488	41.419046
 146	1.4600e-002	1.6171	41.495665
 147	1.4700e-002	1.5852	41.378802
 148	1.4800e-002	1.5542	41.345523
 149	1.4900e-002	1.5292	41.193834
 150	1.5000e-002	1.4956	41.112571
 151	1.5100e-002	1.4676	41.267357
 152	1.5200e-002	1.4381	41.125728
 153	1.5300e-002	1.4083	41.019700
 154	1.5400e-002	1.3783	40.929150
 155	1.5500e-002	1.3468	40.784426
 156	1.5600e-002	1.3133	40.936116
 157	1.5700e-002	1.2877	40.772043
 158	1.5800e-002	1.2579	40.704711
 159	1.5900e-002	1.2188	40.530578
 160	1.6000e-002	1.1999	40.300721
 161	1.6100e-002	1.1684	40.539865
 162	1.6200e-002	1.1369	40.374244
 163	1.6300e-002	1.1096	40.278277
 164	1.6400e-002	1.0779	40.098726
 165	1.6500e-002	1.0506	39.912210
 166	1.6600e-002	1.0194	40.103370
 167	1.6700e-002	0.9830	40.084022
 168	1.6800e-002	0.9566	39.796121
 169	1.6900e-002	0.9258	39.568586
 170	1.7000e-002	0.8981	39.439340
 171	1.7100e-002	0.8667	39.526794
 172	1.7200e-002	0.8356	39.235023
 173	1.7300e-002	0.8092	39.163048
 174	1.7400e-002	0.7775	38.913843
 175	1.7500e-002	0.7501	38.690952
 176	1.7600e-002	0.7168	38.767571
 177	1.7700e-002	0.6908	38.471157
 178	1.7800e-002	0.6562	38.256779
 179	1.7900e-002	0.6275	37.966556
 180	1.8000e-002	0.5907	37.631446
 181	1.8100e-002	0.5717	37.748309
 182	1.8200e-002	0.5376	37.386885
 183	1.8300e-002	0.5065	37.104401
 184	1.8400e-002	0.4781	36.724403
 185	1.8500e-002	0.4452	36.375362
 186	1.8600e-002	0.4171	36.369170
 187	1.8700e-002	0.3882	35.902492
 188	1.8800e-002	0.3559	35.589825
 189	1.8900e-002	0.3288	35.125469
 190	1.9000e-002	0.2971	34.747018
 191	1.9100e-002	0.2682	34.592233
 192	1.9200e-002	0.2373	34.200626
 193	1.9300e-002	0.2090	33.762583
 194	1.9400e-002	0.1785	33.251791
 195	1.9500e-002	0.1484	32.737129
 196	1.9600e-002	0.1175	32.639614
 197	1.9700e-002	0.0889	32.054525
 198	1.9800e-002	0.0570	31.543733
 199	1.9900e-002	0.0296	30.998888
 200	2.0000e-002	-0.0050	30.481904
 201	2.0100e-002	-0.0397	30.171560
 202	2.0200e-002	-0.0587	29.572540
 203	2.0300e-002	-0.0908	29.019182
 204	2.0400e-002	-0.1223	28.377596
 205	2.0500e-002	-0.1509	27.696540
 206	2.0600e-002	-0.1818	27.367621
 207	2.0700e-002	-0.2084	26.631616
 208	2.0800e-002	-0.2407	25.936629
 209	2.0900e-002	-0.2700	25.130197
 210	2.1000e-002	-0.2998	24.435210
 211	2.1100e-002	-0.3323	23.768858
 212	2.1200e-002	-0.3606	22.902833
 213	2.1300e-002	-0.3909	21.973347
 214	2.1400e-002	-0.4203	20.874370
 215	2.1500e-002	-0.4522	19.927857
 216	2.1600e-002	-0.4797	19.283175
 217	2.1700e-002	-0.5080	18.145502
 218	2.1800e-002	-0.5415	16.806607
 219	2.1900e-002	-0.5703	15.787345
 220	2.2000e-002	-0.6045	14.515008
 221	2.2100e-002	-0.6306	13.565399
 222	2.2200e-002	-0.6644	12.180069
 223	2.2300e-002	-0.6875	10.906959
 224	2.2400e-002	-0.7233	9.556456
 225	2.2500e-002	-0.7484	8.133203
 226	2.2600e-002	-0.7792	7.033452
 227	2.2700e-002	-0.8105	5.661279
 228	2.2800e-002	-0.8386	3.943160
 229	2.2900e-002	-0.8712	3.028378
 230	2.3000e-002	-0.8996	1.704962
 231	2.3100e-002	-0.9341	0.677960
 232	2.3200e-002	-0.9627	-0.592054
 233	2.3300e-002	-0.9907	-1.907731
 234	2.3400e-002	-1.0218	-2.895262
 235	2.3500e-002	-1.0506	-4.116520
 236	2.3600e-002	-1.0844	-4.980223
 237	2.3700e-002	-1.1095	-5.990972
 238	2.3800e-002	-1.1402	-6.993208
 239	2.3900e-002	-1.1718	-7.963713
 240	2.4000e-002	-1.2045	-8.950470
 241	2.4100e-002	-1.2305	-9.701954
 242	2.4200e-002	-1.2623	-10.591196
 243	2.4300e-002	-1.2993	-11.439421
 244	2.4400e-002	-1.3204	-12.252045
 245	2.4500e-002	-1.3494	-13.124261
 246	2.4600e-002	-1.3797	-13.685358
 247	2.4700e-002	-1.4146	-14.503399
 248	2.4800e-002	-1.4432	-15.253335
 249	2.4900e-002	-1.4689	-15.958383
 250	2.5000e-002	-1.5021	-16.762494
 251	2.5100e-002	-1.5324	-17.317399
 252	2.5200e-002	-1.5668	-18.074300
 253	2.5300e-002	-1.5928	-18.781670
 254	2.5400e-002	-1.6183	-19.442604
 255	2.5500e-002	-1.6490	-20.211114
 256	2.5600e-002	-1.6824	-20.826386
 257	2.5700e-002	-1.7107	-21.558522
 258	2.5800e-002	-1.7443	-22.242673
 259	2.5900e-002	-1.7728	-23.051428
 260	2.6000e-002	-1.8027	-23.882626
 261	2.6100e-002	-1.8307	-24.475454
 262	2.6200e-002	-1.8613	-25.461437
 263	2.6300e-002	-1.8916	-26.397116
 264	2.6400e-002	-1.9241	-27.418700
 265	2.6500e-002	-1.9496	-28.509937
 266	2.6600e-002	-1.9815	-29.430137
 267	2.6700e-002	-2.0100	-30.710987
 268	2.6800e-002	-2.0417	-31.872652
 269	2.6900e-002	-2.0724	-33.124867
 270	2.7000e-002	-2.1025	-34.272601
 271	2.7100e-002	-2.1328	-35.172678
 272	2.7200e-002	-2.1627	-36.133122
 273	2.7300e-002	-2.1920	-36.974381
 274	2.7400e-002	-2.2252	-37.705743
 275	2.7500e-002	-2.2504	-38.338041
 276	2.7600e-002	-2.2836	-38.663091
 277	2.7700e-002	-2.3123	-39.234249
 278	2.7800e-002	-2.3447	-39.559299
 279	2.7900e-002	-2.3755	-39.958645
 280	2.8000e-002	-2.4019	-40.311556
 281	2.8100e-002	-2.4332	-40.393593
 282	2.8200e-002	-2.4637	-40.733347
 283	2.8300e-002	-2.4918	-40.981004
 284	2.8400e-002	-2.5264	-41.272774
 285	2.8500e-002	-2.5621	-41.491796
 286	2.8600e-002	-2.5778	-41.503405
 287	2.8700e-002	-2.6138	-41.744870
 288	2.8800e-002	-2.6425	-41.931386
 289	2.8900e-002	-2.6730	-42.090815
 290	2.9000e-002	-2.7049	-42.274236
 291	2.9100e-002	-2.7330	-42.274236
 292	2.9200e-002	-2.7652	-42.499449
 293	2.9300e-002	-2.7914	-42.613216
 294	2.9400e-002	-2.8226	-42.690609
 295	2.9500e-002	-2.8516	-42.904213
 296	2.9600e-002	-2.8826	-42.988571
 297	2.9700e-002	-2.9128	-43.044294
 298	2.9800e-002	-2.9428	-43.137165
 299	2.9900e-002	-2.9713	-43.247063
 300	3.0000e-002	-3.0020	-43.405718
 301	3.0100e-002	-2.9684	-43.281890
 302	3.0200e-002	-2.9420	-43.395657
 303	3.0300e-002	-2.9088	-43.371665
 304	3.0400e-002	-2.8818	-43.394883
 305	3.0500e-002	-2.8468	-43.394883
 306	3.0600e-002	-2.8207	-43.213010
 307	3.0700e-002	-2.7866	-43.243967
 308	3.0800e-002	-2.7621	-43.177410
 309	3.0900e-002	-2.7298	-43.219976
 310	3.1000e-002	-2.6994	-43.180505
 311	3.1100e-002	-2.6684	-42.994763
 312	3.1200e-002	-2.6429	-43.033459
 313	3.1300e-002	-2.6105	-42.971545
 314	3.1400e-002	-2.5776	-42.973867
 315	3.1500e-002	-2.5451	-42.952197
 316	3.1600e-002	-2.5137	-42.723114
 317	3.1700e-002	-2.4908	-42.771872
 318	3.1800e-002	-2.4599	-42.656556
 319	3.1900e-002	-2.4284	-42.755619
 320	3.2000e-002	-2.3994	-42.690609
 321	3.2100e-002	-2.3685	-42.557494
 322	3.2200e-002	-2.3386	-42.517249
 323	3.2300e-002	-2.3084	-42.430570
 324	3.2400e-002	-2.2811	-42.431343
 325	3.2500e-002	-2.2496	-42.426700
 326	3.2600e-002	-2.2186	-42.231670
 327	3.2700e-002	-2.1872	-42.210774
 328	3.2800e-002	-2.1608	-42.169756
 329	3.2900e-002	-2.1274	-42.136477
 330	3.3000e-002	-2.1016	-42.124868
 331	3.3100e-002	-2.0701	-41.939900
 332	3.3200e-002	-2.0393	-41.871020
 333	3.3300e-002	-2.0090	-41.816845
 334	3.3400e-002	-1.9813	-41.828454
 335	3.3500e-002	-1.9516	-41.719330
 336	3.3600e-002	-1.9213	-41.549066
 337	3.3700e-002	-1.8857	-41.539779
 338	3.3800e-002	-1.8606	-41.467030
 339	3.3900e-002	-1.8286	-41.426786
 340	3.4000e-002	-1.8018	-41.226339
 341	3.4100e-002	-1.7691	-41.229434
 342	3.4200e-002	-1.7400	-41.206216
 343	3.4300e-002	-1.7080	-41.058396
 344	3.4400e-002	-1.6805	-40.988743
 345	3.4500e-002	-1.6463	-41.008091
 346	3.4600e-002	-1.6174	-40.788296
 347	3.4700e-002	-1.5881	-40.874202
 348	3.4800e-002	-1.5598	-40.665241
 349	3.4900e-002	-1.5292	-40.780556
 350	3.5000e-002	-1.5014	-40.552248
 351	3.5100e-002	-1.4669	-40.321617
 352	3.5200e-002	-1.4424	-40.278277
 353	3.5300e-002	-1.4092	-40.120396
 354	3.5400e-002	-1.3799	-40.111883
 355	3.5500e-002	-1.3489	-40.008951
 356	3.5600e-002	-1.3190	-39.765938
 357	3.5700e-002	-1.2843	-39.680032
 358	3.5800e-002	-1.2489	-39.474167
 359	3.5900e-002	-1.2319	-39.483454
 360	3.6000e-002	-1.1983	-39.344147
 361	3.6100e-002	-1.1678	-39.048507
 362	3.6200e-002	-1.1402	-38.950992
 363	3.6300e-002	-1.1069	-38.736614
 364	3.6400e-002	-1.0800	-38.640647
 365	3.6500e-002	-1.0506	-38.433235
 366	3.6600e-002	-1.0230	-38.068715
 367	3.6700e-002	-0.9882	-37.881424
 368	3.6800e-002	-0.9605	-37.634541
 369	3.6900e-002	-0.9283	-37.397720
 370	3.7000e-002	-0.9002	-37.184890
 371	3.7100e-002	-0.8670	-36.712794
 372	3.7200e-002	-0.8400	-36.369944
 373	3.7300e-002	-0.8096	-36.054182
 374	3.7400e-002	-0.7790	-35.709784
 375	3.7500e-002	-0.7494	-35.397117
 376	3.7600e-002	-0.7200	-34.773332
 377	3.7700e-002	-0.6841	-34.449056
 378	3.7800e-002	-0.6584	-33.980056
 379	3.7900e-002	-0.6250	-33.589223
 380	3.8000e-002	-0.6030	-33.127962
 381	3.8100e-002	-0.5701	-32.497985
 382	3.8200e-002	-0.5404	-32.051429
 383	3.8300e-002	-0.5103	-31.489558
 384	3.8400e-002	-0.4805	-31.033715
 385	3.8500e-002	-0.4481	-30.527566
 386	3.8600e-002	-0.4175	-29.892946
 387	3.8700e-002	-0.3853	-29.343457
 388	3.8800e-002	-0.3628	-28.790099
 389	3.8900e-002	-0.3275	-28.215845
 390	3.9000e-002	-0.2987	-27.629982
 391	3.9100e-002	-0.2676	-27.002327
 392	3.9200e-002	-0.2390	-26.551127
 393	3.9300e-002	-0.2090	-25.931211
 394	3.9400e-002	-0.1784	-25.294269
 395	3.9500e-002	-0.1461	-24.853904
 396	3.9600e-002	-0.1248	-24.180588
 397	3.9700e-002	-0.0883	-23.693787
 398	3.9800e-002	-0.0590	-23.212404
 399	3.9900e-002	-0.0262	-22.549149
 400	4.0000e-002	0.0071	-21.946259
 401	4.0100e-002	0.0286	-21.321700
 402	4.0200e-002	0.0629	-20.848056
 403	4.0300e-002	0.0913	-20.236654
 404	4.0400e-002	0.1173	-19.741340
 405	4.0500e-002	0.1517	-19.195721
 406	4.0600e-002	0.1801	-18.616050
 407	4.0700e-002	0.2102	-18.108353
 408	4.0800e-002	0.2432	-17.411819
 409	4.0900e-002	0.2698	-17.008602
 410	4.1000e-002	0.3011	-16.493941
 411	4.1100e-002	0.3323	-15.856225
 412	4.1200e-002	0.3567	-15.397286
 413	4.1300e-002	0.3929	-14.822258
 414	4.1400e-002	0.4223	-14.271995
 415	4.1500e-002	0.4538	-13.758107
 416	4.1600e-002	0.4806	-13.132000
 417	4.1700e-002	0.5127	-12.610373
 418	4.1800e-002	0.5424	-12.079459
 419	4.1900e-002	0.5733	-11.476569
 420	4.2000e-002	0.5996	-10.936368
 421	4.2100e-002	0.6341	-10.320322
 422	4.2200e-002	0.6603	-9.859835
 423	4.2300e-002	0.6894	-9.215154
 424	4.2400e-002	0.7203	-8.623099
 425	4.2500e-002	0.7492	-8.159517
 426	4.2600e-002	0.7793	-7.507096
 427	4.2700e-002	0.8127	-6.980825
 428	4.2800e-002	0.8382	-6.471581
 429	4.2900e-002	0.8726	-5.916675
 430	4.3000e-002	0.8994	-5.395048
 431	4.3100e-002	0.9342	-4.785193
 432	4.3200e-002	0.9637	-4.248861
 433	4.3300e-002	0.9899	-3.717947
 434	4.3400e-002	1.0182	-3.230373
 435	4.3500e-002	1.0513	-2.677789
 436	4.3600e-002	1.0818	-2.121335
 437	4.3700e-002	1.1139	-1.583455
 438	4.3800e-002	1.1373	-1.018488
 439	4.3900e-002	1.1713	-0.482157
 440	4.4000e-002	1.2012	0.044114
 441	4.4100e-002	1.2353	0.623012
 442	4.4200e-002	1.2698	1.239058
 443	4.4300e-002	1.2905	1.737467
 444	4.4400e-002	1.3165	2.330295
 445	4.4500e-002	1.3529	2.896810
 446	4.4600e-002	1.3798	3.593345
 447	4.4700e-002	1.4123	4.216356
 448	4.4800e-002	1.4412	4.844786
 449	4.4900e-002	1.4690	5.469345
 450	4.5000e-002	1.5002	6.159688
 451	4.5100e-002	1.5301	6.997078
 452	4.5200e-002	1.5615	7.705221
 453	4.5300e-002	1.5908	8.517845
 454	4.5400e-002	1.6193	9.317312
 455	4.5500e-002	1.6530	10.249894
 456	4.5600e-002	1.6793	11.304757
 457	4.5700e-002	1.7110	12.269845
 458	4.5800e-002	1.7421	13.500390
 459	4.5900e-002	1.7722	14.776596
 460	4.6000e-002	1.7989	16.161152
 461	4.6100e-002	1.8302	17.825096
 462	4.6200e-002	1.8575	19.424804
 463	4.6300e-002	1.8922	21.252820
 464	4.6400e-002	1.9238	23.133464
 465	4.6500e-002	1.9500	25.103109
 466	4.6600e-002	1.9780	27.340533
 467	4.6700e-002	2.0081	29.422398
 468	4.6800e-002	2.0406	31.392817
 469	4.6900e-002	2.0718	33.296678
 470	4.7000e-002	2.1021	34.989258
 471	4.7100e-002	2.1301	36.707376
 472	4.7200e-002	2.1600	37.693360
 473	4.7300e-002	2.1928	38.615108
 474	4.7400e-002	2.2234	39.201744
 475	4.7500e-002	2.2517	39.760520
 476	4.7600e-002	2.2781	40.740312
 477	4.7700e-002	2.3127	40.730251
 478	4.7800e-002	2.3408	41.011961
 479	4.7900e-002	2.3715	41.161329
 480	4.8000e-002	2.4001	41.338558
 481	4.8100e-002	2.4329	41.774279
 482	4.8200e-002	2.4641	41.826132
 483	4.8300e-002	2.4906	41.965439
 484	4.8400e-002	2.5227	42.120225
 485	4.8500e-002	2.5594	42.127964
 486	4.8600e-002	2.5771	42.418187
 487	4.8700e-002	2.6115	42.454561
 488	4.8800e-002	2.6397	42.548207
 489	4.8900e-002	2.6739	42.655009
 490	4.9000e-002	2.6998	42.630243
 491	4.9100e-002	2.7346	42.928979
 492	4.9200e-002	2.7595	42.922787
 493	4.9300e-002	2.7895	43.000954
 494	4.9400e-002	2.8236	43.035007
 495	4.9500e-002	2.8542	43.078347
 496	4.9600e-002	2.8790	43.327551
 497	4.9700e-002	2.9110	43.333743
 498	4.9800e-002	2.9426	43.332969
 499	4.9900e-002	2.9742	43.414231
 500	5.0000e-002	3.0006	43.453702
 501	5.0100e-002	2.9663	43.610809
 502	5.0200e-002	2.9414	43.545025
 503	5.0300e-002	2.9057	43.570565
 504	5.0400e-002	2.8784	43.415005
 505	5.0500e-002	2.8505	43.388692
 506	5.0600e-002	2.8139	43.630931
 507	5.0700e-002	2.7883	43.381726
 508	5.0800e-002	2.7565	43.377083
 509	5.0900e-002	2.7303	43.322134
 510	5.1000e-002	2.6971	43.182827
 511	5.1100e-002	2.6706	43.376309
 512	5.1200e-002	2.6362	43.208367
 513	5.1300e-002	2.6094	43.140261
 514	5.1400e-002	2.5771	43.043520
 515	5.1500e-002	2.5476	42.963806
 516	5.1600e-002	2.5076	43.095373
 517	5.1700e-002	2.4903	42.981606
 518	5.1800e-002	2.4583	42.930527
 519	5.1900e-002	2.4283	42.863969
 520	5.2000e-002	2.3988	42.678226
 521	5.2100e-002	2.3706	42.895700
 522	5.2200e-002	2.3356	42.799733
 523	5.2300e-002	2.3087	42.753297
 524	5.2400e-002	2.2744	42.624051
 525	5.2500e-002	2.2482	42.504093
 526	5.2600e-002	2.2181	42.646495
 527	5.2700e-002	2.1873	42.511832
 528	5.2800e-002	2.1563	42.466944
 529	5.2900e-002	2.1295	42.357046
 530	5.3000e-002	2.0974	42.264949
 531	5.3100e-002	2.0687	42.428248
 532	5.3200e-002	2.0358	42.299776
 533	5.3300e-002	2.0086	42.236314
 534	5.3400e-002	1.9772	42.123320
 535	5.3500e-002	1.9466	42.008005
 536	5.3600e-002	1.9180	42.141895
 537	5.3700e-002	1.8850	42.022710
 538	5.3800e-002	1.8600	41.946865
 539	5.3900e-002	1.8284	41.867924
 540	5.4000e-002	1.7950	41.720878
 541	5.4100e-002	1.7688	41.889594
 542	5.4200e-002	1.7361	41.751835
 543	5.4300e-002	1.7065	41.657416
 544	5.4400e-002	1.6761	41.579249
 545	5.4500e-002	1.6499	41.462386
 546	5.4600e-002	1.6191	41.576154
 547	5.4700e-002	1.5888	41.453099
 548	5.4800e-002	1.5547	41.426786
 549	5.4900e-002	1.5292	41.284383
 550	5.5000e-002	1.4984	41.140433
 551	5.5100e-002	1.4723	41.227112
 552	5.5200e-002	1.4379	41.205443
 553	5.5300e-002	1.4053	41.076197
 554	5.5400e-002	1.3786	40.961655
