»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	7/30/2018 - 20:19:47
Configured:	07/30/18 08:15:35 PM
Executed:	07/30/18 08:18:16 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	0.389099	-36.420172
   2	1.0000e-003	6.004333	-36.083535
   3	1.5000e-003	11.581421	-35.673717
   4	2.0000e-003	17.959595	-35.434656
   5	2.5000e-003	23.513794	-34.868717
   6	3.0000e-003	29.396057	-34.210080
   7	3.5000e-003	35.461426	-33.336776
   8	4.0000e-003	41.252136	-32.273200
   9	4.5000e-003	47.233582	-30.799805
  10	5.0000e-003	53.138733	-29.350804
  11	5.5000e-003	58.876038	-27.374894
  12	6.0000e-003	64.842224	-25.072105
  13	6.5000e-003	70.724487	-22.369255
  14	7.0000e-003	76.477051	-18.983374
  15	7.5000e-003	82.214355	-14.943736
  16	8.0000e-003	87.669373	-10.547945
  17	8.5000e-003	93.803406	-4.966609
  18	9.0000e-003	99.662781	1.244092
  19	9.5000e-003	104.965210	8.103671
  20	1.0000e-002	111.045837	15.714585
  21	1.0500e-002	116.584778	23.954862
  22	1.1000e-002	122.398376	32.165867
  23	1.1500e-002	128.669739	40.445174
  24	1.2000e-002	136.360168	46.909572
  25	1.2500e-002	143.547058	48.973300
  26	1.3000e-002	149.742126	49.529482
  27	1.3500e-002	155.586243	49.934422
  28	1.4000e-002	161.796570	50.168604
  29	1.4500e-002	167.701721	50.490604
  30	1.5000e-002	173.759460	50.880907
  31	1.5500e-002	179.588318	51.066301
  32	1.6000e-002	186.065674	51.354150
  33	1.6500e-002	191.703796	51.612726
  34	1.7000e-002	197.937012	51.837150
  35	1.7500e-002	203.910828	52.056696
  36	1.8000e-002	209.968567	52.266484
  37	1.8500e-002	216.186523	52.500666
  38	1.9000e-002	221.824646	52.607999
  39	1.9500e-002	227.684021	52.944636
  40	2.0000e-002	233.802795	53.086121
  41	2.0500e-002	239.585876	53.315424
  42	2.1000e-002	245.674133	53.583757
  43	2.1500e-002	251.754761	53.671576
  44	2.2000e-002	256.912231	53.876485
  45	2.2500e-002	263.496399	54.193606
