»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.12.0
»»»  Vision Version:	5.12.5 (R)
»»»  Vision Compiled:	2/24/17
»»»  Driver Version:	5.12.4
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/19/2017 - 11:1:13
Configured:	06/19/17 10:57:34 AM
Executed:	06/19/17 11:00:53 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-2
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
 154	7.7000e-002	-2.8175	-40.369039
 155	7.7500e-002	-2.7611	-40.273448
 156	7.8000e-002	-2.6996	-40.182690
 157	7.8500e-002	-2.6386	-40.090858
 158	7.9000e-002	-2.5765	-39.975397
 159	7.9500e-002	-2.5203	-39.876583
 160	8.0000e-002	-2.4561	-39.779918
 161	8.0500e-002	-2.3991	-39.659623
 162	8.1000e-002	-2.3396	-39.551143
 163	8.1500e-002	-2.2794	-39.442663
 164	8.2000e-002	-2.2192	-39.320758
 165	8.2500e-002	-2.1568	-39.196167
 166	8.3000e-002	-2.0999	-39.085002
 167	8.3500e-002	-2.0390	-38.944837
 168	8.4000e-002	-1.9779	-38.823469
 169	8.4500e-002	-1.9181	-38.676859
 170	8.5000e-002	-1.8595	-38.537769
 171	8.5500e-002	-1.8000	-38.401900
 172	8.6000e-002	-1.7378	-38.264958
 173	8.6500e-002	-1.6792	-38.091497
 174	8.7000e-002	-1.6151	-37.944351
 175	8.7500e-002	-1.5590	-37.785391
 176	8.8000e-002	-1.4992	-37.615152
 177	8.8500e-002	-1.4388	-37.454581
 178	8.9000e-002	-1.3788	-37.255343
 179	8.9500e-002	-1.3206	-37.059864
 180	9.0000e-002	-1.2601	-36.867070
 181	9.0500e-002	-1.1993	-36.673203
 182	9.1000e-002	-1.1398	-36.454632
 183	9.1500e-002	-1.0818	-36.241431
 184	9.2000e-002	-1.0168	-35.994935
 185	9.2500e-002	-0.9615	-35.737160
 186	9.3000e-002	-0.8984	-35.468109
 187	9.3500e-002	-0.8398	-35.192076
 188	9.4000e-002	-0.7786	-34.905302
 189	9.4500e-002	-0.7185	-34.553011
 190	9.5000e-002	-0.6589	-34.214145
 191	9.5500e-002	-0.6004	-33.825873
 192	9.6000e-002	-0.5402	-33.421489
 193	9.6500e-002	-0.4766	-32.966089
 194	9.7000e-002	-0.4211	-32.481688
 195	9.7500e-002	-0.3590	-31.934992
 196	9.8000e-002	-0.2980	-31.339426
 197	9.8500e-002	-0.2409	-30.680491
 198	9.9000e-002	-0.1817	-29.942613
 199	9.9500e-002	-0.1225	-29.142976
 200	1.0000e-001	-0.0607	-28.260637
 201	1.0050e-001	-0.0029	-27.271966
 202	1.0100e-001	0.0562	-26.226369
 203	1.0150e-001	0.1138	-25.055645
 204	1.0200e-001	0.1764	-23.792552
 205	1.0250e-001	0.2364	-22.444071
 206	1.0300e-001	0.2954	-20.967777
 207	1.0350e-001	0.3565	-19.401262
 208	1.0400e-001	0.4153	-17.704786
 209	1.0450e-001	0.4746	-15.909497
 210	1.0500e-001	0.5353	-14.012172
 211	1.0550e-001	0.5946	-11.973071
 212	1.0600e-001	0.6545	-9.820657
 213	1.0650e-001	0.7145	-7.545263
 214	1.0700e-001	0.7722	-5.154945
 215	1.0750e-001	0.8334	-2.628759
 216	1.0800e-001	0.8935	0.009130
 217	1.0850e-001	0.9512	2.757646
 218	1.0900e-001	1.0113	5.578125
 219	1.0950e-001	1.0677	8.485065
 220	1.1000e-001	1.1313	11.397376
 221	1.1050e-001	1.1893	14.288205
 222	1.1100e-001	1.2488	17.138220
 223	1.1150e-001	1.3120	19.911977
 224	1.1200e-001	1.3736	22.557384
 225	1.1250e-001	1.4319	25.120089
 226	1.1300e-001	1.4935	27.538332
 227	1.1350e-001	1.5534	29.835207
 228	1.1400e-001	1.6153	32.008028
 229	1.1450e-001	1.6742	34.024037
 230	1.1500e-001	1.7361	35.801604
 231	1.1550e-001	1.7997	37.026568
 232	1.1600e-001	1.8619	37.634485
 233	1.1650e-001	1.9218	37.968518
 234	1.1700e-001	1.9821	38.197292
 235	1.1750e-001	2.0426	38.390623
 236	1.1800e-001	2.1030	38.561935
 237	1.1850e-001	2.1634	38.717137
 238	1.1900e-001	2.2227	38.858912
 239	1.1950e-001	2.2818	38.993707
 240	1.2000e-001	2.3440	39.109168
 241	1.2050e-001	2.4019	39.242889
 242	1.2100e-001	2.4638	39.374998
 243	1.2150e-001	2.5214	39.507644
 244	1.2200e-001	2.5817	39.624179
 245	1.2250e-001	2.6407	39.734807
 246	1.2300e-001	2.7017	39.837380
 247	1.2350e-001	2.7615	39.954990
 248	1.2400e-001	2.8226	40.053803
 249	1.2450e-001	2.8845	40.169801
 250	1.2500e-001	2.9434	40.257337
 251	1.2550e-001	3.0021	40.361521
 252	1.2600e-001	2.9412	40.318021
 253	1.2650e-001	2.8789	40.258411
 254	1.2700e-001	2.8205	40.193968
 255	1.2750e-001	2.7650	40.103210
 256	1.2800e-001	2.7035	40.035544
 257	1.2850e-001	2.6394	39.969489
 258	1.2900e-001	2.5795	39.884102
 259	1.2950e-001	2.5211	39.808918
 260	1.3000e-001	2.4599	39.719771
 261	1.3050e-001	2.3990	39.632235
 262	1.3100e-001	2.3385	39.551680
 263	1.3150e-001	2.2805	39.475422
 264	1.3200e-001	2.2206	39.371776
 265	1.3250e-001	2.1592	39.301962
 266	1.3300e-001	2.1009	39.204759
 267	1.3350e-001	2.0392	39.117761
 268	1.3400e-001	1.9811	39.025392
 269	1.3450e-001	1.9209	38.919060
 270	1.3500e-001	1.8599	38.827228
 271	1.3550e-001	1.7990	38.720896
 272	1.3600e-001	1.7422	38.640879
 273	1.3650e-001	1.6794	38.520047
 274	1.3700e-001	1.6165	38.427678
 275	1.3750e-001	1.5614	38.320809
 276	1.3800e-001	1.4994	38.190311
 277	1.3850e-001	1.4401	38.090960
 278	1.3900e-001	1.3822	37.987314
 279	1.3950e-001	1.3194	37.877223
 280	1.4000e-001	1.2601	37.737058
 281	1.4050e-001	1.1993	37.618374
 282	1.4100e-001	1.1408	37.472302
 283	1.4150e-001	1.0770	37.339656
 284	1.4200e-001	1.0201	37.224732
 285	1.4250e-001	0.9595	37.078123
 286	1.4300e-001	0.9007	36.909496
 287	1.4350e-001	0.8409	36.739257
 288	1.4400e-001	0.7800	36.560964
 289	1.4450e-001	0.7188	36.390725
 290	1.4500e-001	0.6601	36.172691
 291	1.4550e-001	0.6033	35.961639
 292	1.4600e-001	0.5413	35.680772
 293	1.4650e-001	0.4787	35.385406
 294	1.4700e-001	0.4214	35.069096
 295	1.4750e-001	0.3612	34.684046
 296	1.4800e-001	0.3010	34.226497
 297	1.4850e-001	0.2408	33.694837
 298	1.4900e-001	0.1809	33.062754
 299	1.4950e-001	0.1201	32.333468
 300	1.5000e-001	0.0649	31.457573
 301	1.5050e-001	0.0023	30.449032
 302	1.5100e-001	-0.0525	29.277770
 303	1.5150e-001	-0.1156	27.963122
 304	1.5200e-001	-0.1739	26.495421
 305	1.5250e-001	-0.2324	24.868759
 306	1.5300e-001	-0.2934	23.074543
 307	1.5350e-001	-0.3522	21.104183
 308	1.5400e-001	-0.4123	18.990435
 309	1.5450e-001	-0.4720	16.689801
 310	1.5500e-001	-0.5325	14.256520
 311	1.5550e-001	-0.5908	11.663742
 312	1.5600e-001	-0.6477	8.908244
 313	1.5650e-001	-0.7098	6.020100
 314	1.5700e-001	-0.7703	3.005217
 315	1.5750e-001	-0.8302	-0.098813
 316	1.5800e-001	-0.8868	-3.268898
 317	1.5850e-001	-0.9483	-6.491075
 318	1.5900e-001	-1.0111	-9.733121
 319	1.5950e-001	-1.0699	-12.917706
 320	1.6000e-001	-1.1292	-16.011532
 321	1.6050e-001	-1.1893	-19.015138
 322	1.6100e-001	-1.2521	-21.862468
 323	1.6150e-001	-1.3106	-24.515930
 324	1.6200e-001	-1.3709	-26.962637
 325	1.6250e-001	-1.4336	-29.144587
 326	1.6300e-001	-1.4935	-31.066615
 327	1.6350e-001	-1.5573	-32.711537
 328	1.6400e-001	-1.6154	-33.993426
 329	1.6450e-001	-1.6782	-34.979949
 330	1.6500e-001	-1.7378	-35.707624
 331	1.6550e-001	-1.8008	-36.242505
 332	1.6600e-001	-1.8578	-36.657092
 333	1.6650e-001	-1.9183	-36.999180
 334	1.6700e-001	-1.9811	-37.284879
 335	1.6750e-001	-2.0390	-37.551783
 336	1.6800e-001	-2.0980	-37.794520
 337	1.6850e-001	-2.1605	-38.016850
 338	1.6900e-001	-2.2179	-38.214477
 339	1.6950e-001	-2.2807	-38.426604
 340	1.7000e-001	-2.3405	-38.619934
 341	1.7050e-001	-2.4002	-38.804672
 342	1.7100e-001	-2.4587	-38.995855
 343	1.7150e-001	-2.5214	-39.170927
 344	1.7200e-001	-2.5784	-39.327202
 345	1.7250e-001	-2.6400	-39.486163
 346	1.7300e-001	-2.6987	-39.644587
 347	1.7350e-001	-2.7618	-39.785288
 348	1.7400e-001	-2.8203	-39.927601
 349	1.7450e-001	-2.8791	-40.074747
 350	1.7500e-001	-2.9401	-40.214375
 351	1.7550e-001	-2.9997	-40.361521
 352	1.7600e-001	-2.9404	-40.338966
 353	1.7650e-001	-2.8786	-40.257874
 354	1.7700e-001	-2.8185	-40.170875
 355	1.7750e-001	-2.7589	-40.090858
 356	1.7800e-001	-2.6973	-39.995804
 357	1.7850e-001	-2.6386	-39.906657
 358	1.7900e-001	-2.5760	-39.799788
 359	1.7950e-001	-2.5193	-39.699364
 360	1.8000e-001	-2.4584	-39.600013
 361	1.8050e-001	-2.3978	-39.488848
 362	1.8100e-001	-2.3383	-39.379294
 363	1.8150e-001	-2.2803	-39.257388
 364	1.8200e-001	-2.2191	-39.140316
 365	1.8250e-001	-2.1577	-39.028077
 366	1.8300e-001	-2.0992	-38.907245
 367	1.8350e-001	-2.0396	-38.777284
 368	1.8400e-001	-1.9798	-38.654304
 369	1.8450e-001	-1.9180	-38.519510
 370	1.8500e-001	-1.8590	-38.373975
 371	1.8550e-001	-1.8008	-38.230588
 372	1.8600e-001	-1.7401	-38.086664
 373	1.8650e-001	-1.6792	-37.934148
 374	1.8700e-001	-1.6164	-37.764446
 375	1.8750e-001	-1.5602	-37.599041
 376	1.8800e-001	-1.4984	-37.433099
 377	1.8850e-001	-1.4372	-37.253194
 378	1.8900e-001	-1.3789	-37.075975
 379	1.8950e-001	-1.3191	-36.878885
 380	1.9000e-001	-1.2595	-36.669981
 381	1.9050e-001	-1.1998	-36.469669
 382	1.9100e-001	-1.1405	-36.249486
 383	1.9150e-001	-1.0783	-36.023934
 384	1.9200e-001	-1.0170	-35.768845
 385	1.9250e-001	-0.9603	-35.525571
 386	1.9300e-001	-0.8978	-35.258130
 387	1.9350e-001	-0.8386	-34.977801
 388	1.9400e-001	-0.7784	-34.672768
 389	1.9450e-001	-0.7206	-34.347328
 390	1.9500e-001	-0.6577	-34.003092
 391	1.9550e-001	-0.5993	-33.632005
 392	1.9600e-001	-0.5405	-33.209363
 393	1.9650e-001	-0.4807	-32.777591
 394	1.9700e-001	-0.4208	-32.287283
 395	1.9750e-001	-0.3609	-31.751328
 396	1.9800e-001	-0.2985	-31.145022
 397	1.9850e-001	-0.2403	-30.473198
 398	1.9900e-001	-0.1782	-29.735857
 399	1.9950e-001	-0.1204	-28.959849
 400	2.0000e-001	-0.0609	-28.064084
 401	2.0050e-001	-0.0021	-27.102801

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	4.04e+001
Pr (µC/cm2):	3.04e+001
-Pr (µC/cm2):	-2.71e+001
Vc:	8.93e-001
-Vc:	-8.28e-001
C (Max-Eff) (nF):	1.06e+000
Vert. (±Pr) Shift (µC/cm2):	1.65e+000
Horiz. Shift (±Vc):	3.25e-002
Offset (µC/cm2):	1.50e+001

A (Loop Area - µC/cm2·Volts):	1.17e+002



Hysteresis Version: 5.12.0 - Radiant Technologies, Inc., 1999 - 11/30/16

