»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/16/2018 - 13:6:5
Configured:	05/16/18 12:56:13 PM
Executed:	05/16/18 01:05:40 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	0.274658	-24.163742
   2	1.0000e-003	6.217957	-23.745406
   3	1.5000e-003	12.207031	-23.104493
   4	2.0000e-003	17.852783	-22.242613
   5	2.5000e-003	23.498535	-20.560687
   6	3.0000e-003	29.327393	-18.089822
   7	3.5000e-003	34.980774	-14.767267
   8	4.0000e-003	40.351868	-10.496484
   9	4.5000e-003	46.096802	-5.355240
  10	5.0000e-003	52.124023	0.371676
  11	5.5000e-003	58.074951	6.462758
  12	6.0000e-003	64.208984	12.340918
  13	6.5000e-003	70.297241	17.286402
  14	7.0000e-003	77.026367	21.107206
  15	7.5000e-003	83.358765	23.991044
  16	8.0000e-003	89.515686	26.259177
  17	8.5000e-003	95.626831	28.200150
  18	9.0000e-003	102.058411	29.919619
  19	9.5000e-003	107.978821	31.383795
  20	1.0000e-002	114.067078	32.512767
  21	1.0500e-002	120.162964	33.373037
  22	1.1000e-002	126.647949	34.254761
  23	1.1500e-002	132.118225	34.477338
  24	1.2000e-002	138.458252	34.837750
  25	1.2500e-002	144.386292	35.133267
  26	1.3000e-002	150.375366	35.495825
  27	1.3500e-002	156.455994	35.783834
  28	1.4000e-002	162.322998	36.048780
  29	1.4500e-002	168.510437	36.301927
  30	1.5000e-002	174.453735	36.530403
  31	1.5500e-002	180.511475	36.732599
  32	1.6000e-002	186.355591	36.943376
  33	1.6500e-002	192.474365	37.139672
  34	1.7000e-002	198.143005	37.356349
  35	1.7500e-002	204.246521	37.551036
  36	1.8000e-002	210.212708	37.719443
  37	1.8500e-002	216.522217	37.875515
  38	1.9000e-002	222.389221	38.040168
  39	1.9500e-002	228.233337	38.205893
  40	2.0000e-002	234.298706	38.385563
  41	2.0500e-002	240.447998	38.531444
  42	2.1000e-002	246.276855	38.670354
  43	2.1500e-002	252.838135	38.813017
  44	2.2000e-002	258.293152	38.972843
  45	2.2500e-002	264.305115	39.120333
  46	2.3000e-002	270.393372	39.244225
  47	2.3500e-002	276.428223	39.401369
  48	2.4000e-002	282.295227	39.497372
  49	2.4500e-002	288.261414	39.637354
  50	2.5000e-002	294.425964	39.776799
  51	2.5500e-002	300.590515	39.918926
  52	2.6000e-002	292.785645	39.833114
  53	2.6500e-002	287.948608	39.754810
  54	2.7000e-002	281.913757	39.616437
  55	2.7500e-002	275.894165	39.509708
  56	2.8000e-002	269.660950	39.322529
  57	2.8500e-002	263.557434	39.298394
  58	2.9000e-002	257.881165	39.165921
  59	2.9500e-002	252.059937	39.025403
  60	3.0000e-002	245.635986	38.938518
  61	3.0500e-002	239.700317	38.814626
  62	3.1000e-002	233.840942	38.682689
  63	3.1500e-002	227.638245	38.535199
  64	3.2000e-002	221.778870	38.408089
  65	3.2500e-002	215.850830	38.237536
  66	3.3000e-002	209.770203	38.190876
  67	3.3500e-002	203.948975	38.021932
  68	3.4000e-002	197.723389	37.871224
  69	3.4500e-002	191.665649	37.732315
  70	3.5000e-002	185.600281	37.599842
  71	3.5500e-002	179.756165	37.458251
  72	3.6000e-002	173.545837	37.298425
  73	3.6500e-002	167.488098	37.130555
  74	3.7000e-002	161.666870	36.972338
  75	3.7500e-002	155.677795	36.793740
  76	3.8000e-002	149.887085	36.622115
  77	3.8500e-002	143.493652	36.439764
  78	3.9000e-002	137.359619	36.225232
  79	3.9500e-002	131.507874	36.045562
  80	4.0000e-002	125.946045	35.857847
  81	4.0500e-002	119.598389	35.630980
  82	4.1000e-002	113.288879	35.396068
  83	4.1500e-002	107.543945	35.196018
  84	4.2000e-002	101.493835	34.903719
  85	4.2500e-002	95.672607	34.653790
  86	4.3000e-002	89.546204	34.367390
  87	4.3500e-002	83.747864	34.041303
  88	4.4000e-002	78.605652	33.735059
  89	4.4500e-002	71.876526	33.406826
  90	4.5000e-002	65.498352	33.024960
  91	4.5500e-002	59.524536	32.595898
  92	4.6000e-002	53.497314	32.091213
  93	4.6500e-002	47.683716	31.550593
  94	4.7000e-002	41.923523	30.850685
  95	4.7500e-002	35.972595	30.014549
  96	4.8000e-002	30.097961	29.085628
  97	4.8500e-002	24.253845	27.796294
