»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/8/2018 - 13:12:36
Configured:	05/08/18 01:03:24 PM
Executed:	05/08/18 01:11:55 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	8.00e-002

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	2.40
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	-0.200272	-40.379311
   2	1.0000e-003	5.693436	-40.237826
   3	1.5000e-003	12.159348	-40.120735
   4	2.0000e-003	18.014908	-40.057310
   5	2.5000e-003	23.651123	-39.925583
   6	3.0000e-003	29.907227	-39.998765
   7	3.5000e-003	35.219193	-39.754825
   8	4.0000e-003	41.904449	-39.540159
   9	4.5000e-003	47.750473	-39.340128
  10	5.0000e-003	53.796768	-39.218158
  11	5.5000e-003	59.967041	-38.857128
  12	6.0000e-003	66.099167	-38.622946
  13	6.5000e-003	71.859360	-38.193612
  14	7.0000e-003	77.800751	-37.813067
  15	7.5000e-003	84.104538	-37.286157
  16	8.0000e-003	89.778900	-36.895854
  17	8.5000e-003	95.701218	-36.246975
  18	9.0000e-003	102.014542	-35.622490
  19	9.5000e-003	107.812881	-34.841883
  20	1.0000e-002	113.601685	-33.988095
  21	1.0500e-002	119.447708	-32.861094
  22	1.1000e-002	125.741959	-31.685306
  23	1.1500e-002	131.444931	-30.358275
  24	1.2000e-002	137.376785	-28.684849
  25	1.2500e-002	143.260956	-26.884576
  26	1.3000e-002	149.259567	-24.679362
  27	1.3500e-002	154.943466	-22.200937
  28	1.4000e-002	160.837173	-19.317571
  29	1.4500e-002	166.454315	-16.175630
  30	1.5000e-002	172.452927	-12.497022
  31	1.5500e-002	177.946091	-8.423232
  32	1.6000e-002	183.982849	-3.705441
  33	1.6500e-002	189.380646	1.368501
  34	1.7000e-002	195.112228	6.905928
  35	1.7500e-002	201.225281	12.784871
  36	1.8000e-002	207.195282	19.161450
  37	1.8500e-002	213.308334	25.835636
  38	1.9000e-002	219.449997	32.490306
  39	1.9500e-002	225.515366	39.057158
  40	2.0000e-002	232.391357	44.599464
  41	2.0500e-002	239.782333	47.234011
  42	2.1000e-002	245.866776	47.673102
  43	2.1500e-002	252.075195	47.897527
  44	2.2000e-002	258.417130	48.048769
