»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.12.0
»»»  Vision Version:	5.12.5 (R)
»»»  Vision Compiled:	2/24/17
»»»  Driver Version:	5.12.4
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/3/2017 - 10:51:58
Configured:	08/03/17 10:04:09 AM
Executed:	08/03/17 10:51:31 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	4.91e-006
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	16.67 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	3.20e+001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
 370	5.9200e+000	1.5686	34.657169
 371	5.9360e+000	1.5586	34.659023
 372	5.9520e+000	1.5456	34.614530
 373	5.9680e+000	1.5337	34.662731
 374	5.9840e+000	1.5227	34.761913
 375	6.0000e+000	1.5089	34.608969
 376	6.0160e+000	1.4995	34.523691
 377	6.0320e+000	1.4842	34.465294
 378	6.0480e+000	1.4748	34.412459
 379	6.0640e+000	1.4614	34.376308
 380	6.0800e+000	1.4520	34.423582
 381	6.0960e+000	1.4412	34.500517
 382	6.1120e+000	1.4278	34.356843
 383	6.1280e+000	1.4156	34.390212
 384	6.1440e+000	1.4021	34.335523
 385	6.1600e+000	1.3905	34.151063
 386	6.1760e+000	1.3787	34.263222
 387	6.1920e+000	1.3665	34.275272
 388	6.2080e+000	1.3538	34.325327
 389	6.2240e+000	1.3424	34.269711
 390	6.2400e+000	1.3315	34.102862
 391	6.2560e+000	1.3185	34.087104
 392	6.2720e+000	1.3089	34.208533
 393	6.2880e+000	1.2937	34.257661
 394	6.3040e+000	1.2825	34.067639
 395	6.3200e+000	1.2693	34.207606
 396	6.3360e+000	1.2572	34.114913
 397	6.3520e+000	1.2475	34.084324
 398	6.3680e+000	1.2335	34.098228
 399	6.3840e+000	1.2211	34.069493
 400	6.4000e+000	1.2116	34.142721
 401	6.4160e+000	1.1980	34.151990
 402	6.4320e+000	1.1884	33.959187
 403	6.4480e+000	1.1760	34.049100
 404	6.4640e+000	1.1620	34.027781
 405	6.4800e+000	1.1486	34.020365
 406	6.4960e+000	1.1402	34.068566
 407	6.5120e+000	1.1277	33.948991
 408	6.5280e+000	1.1150	33.896156
 409	6.5440e+000	1.1037	33.868348
 410	6.5600e+000	1.0906	33.878544
 411	6.5760e+000	1.0784	33.840540
 412	6.5920e+000	1.0692	33.870202
 413	6.6080e+000	1.0550	33.828490
 414	6.6240e+000	1.0455	33.867421
 415	6.6400e+000	1.0295	33.737650
 416	6.6560e+000	1.0197	33.774727
 417	6.6720e+000	1.0055	33.692230
 418	6.6880e+000	0.9927	33.657934
 419	6.7040e+000	0.9833	33.677399
 420	6.7200e+000	0.9723	33.544848
 421	6.7360e+000	0.9599	33.644030
 422	6.7520e+000	0.9439	33.595829
 423	6.7680e+000	0.9338	33.467912
 424	6.7840e+000	0.9254	33.486451
 425	6.8000e+000	0.9097	33.412296
 426	6.8160e+000	0.8990	33.515186
 427	6.8320e+000	0.8877	33.393757
 428	6.8480e+000	0.8755	33.353899
 429	6.8640e+000	0.8630	33.251009
 430	6.8800e+000	0.8538	33.293648
 431	6.8960e+000	0.8381	33.372438
 432	6.9120e+000	0.8264	33.292721
 433	6.9280e+000	0.8127	33.270475
 434	6.9440e+000	0.8020	33.215786
 435	6.9600e+000	0.7905	33.182416
 436	6.9760e+000	0.7790	33.190758
 437	6.9920e+000	0.7668	33.204662
 438	7.0080e+000	0.7545	33.188905
 439	7.0240e+000	0.7415	33.106407
 440	7.0400e+000	0.7303	33.098065
 441	7.0560e+000	0.7206	33.298283
 442	7.0720e+000	0.7081	33.058207
 443	7.0880e+000	0.6939	33.091576
 444	7.1040e+000	0.6820	33.058207
 445	7.1200e+000	0.6706	33.036887
 446	7.1360e+000	0.6578	33.021129
 447	7.1520e+000	0.6475	32.884870
 448	7.1680e+000	0.6329	32.877454
 449	7.1840e+000	0.6229	32.853354
 450	7.2000e+000	0.6112	32.778272
 451	7.2160e+000	0.5959	32.837596
 452	7.2320e+000	0.5854	32.743049
 453	7.2480e+000	0.5743	32.644794
 454	7.2640e+000	0.5614	32.600301
 455	7.2800e+000	0.5535	32.672602
 456	7.2960e+000	0.5361	32.643867
 457	7.3120e+000	0.5263	32.531708
 458	7.3280e+000	0.5135	32.538196
 459	7.3440e+000	0.5032	32.449210
 460	7.3600e+000	0.4916	32.381544
 461	7.3760e+000	0.4783	32.376910
 462	7.3920e+000	0.4677	32.308316
 463	7.4080e+000	0.4562	32.308316
 464	7.4240e+000	0.4414	32.306463
 465	7.4400e+000	0.4299	32.160007
 466	7.4560e+000	0.4189	32.034871
 467	7.4720e+000	0.4057	32.060825
 468	7.4880e+000	0.3939	31.999647
 469	7.5040e+000	0.3839	32.007989
 470	7.5200e+000	0.3715	31.927346
 471	7.5360e+000	0.3587	31.885634
 472	7.5520e+000	0.3491	31.774402
 473	7.5680e+000	0.3347	31.654827
 474	7.5840e+000	0.3238	31.600138
 475	7.6000e+000	0.3120	31.667804
 476	7.6160e+000	0.2991	31.387870
 477	7.6320e+000	0.2855	31.367477
 478	7.6480e+000	0.2745	31.284980
 479	7.6640e+000	0.2619	31.069931
 480	7.6800e+000	0.2488	30.992996
 481	7.6960e+000	0.2371	30.835417
 482	7.7120e+000	0.2291	30.720477
 483	7.7280e+000	0.2146	30.637053
 484	7.7440e+000	0.2026	30.215297
 485	7.7600e+000	0.1915	30.356191
 486	7.7760e+000	0.1782	29.868624
 487	7.7920e+000	0.1663	29.649867
 488	7.8080e+000	0.1564	29.447795
 489	7.8240e+000	0.1401	28.993597
 490	7.8400e+000	0.1324	28.671951
 491	7.8560e+000	0.1176	28.223314
 492	7.8720e+000	0.1047	27.715354
 493	7.8880e+000	0.0937	27.336238
 494	7.9040e+000	0.0808	26.537220
 495	7.9200e+000	0.0698	26.089510
 496	7.9360e+000	0.0613	25.560230
 497	7.9520e+000	0.0462	24.808486
 498	7.9680e+000	0.0343	24.060450
 499	7.9840e+000	0.0225	23.259578
 500	8.0000e+000	0.0089	22.495783
 501	8.0160e+000	-0.0009	21.711596
 502	8.0320e+000	-0.0123	20.718849
 503	8.0480e+000	-0.0236	20.195131
 504	8.0640e+000	-0.0358	18.971577
 505	8.0800e+000	-0.0494	18.026103
 506	8.0960e+000	-0.0599	17.156638
 507	8.1120e+000	-0.0723	16.104567
 508	8.1280e+000	-0.0854	15.236956
 509	8.1440e+000	-0.0962	14.300752
 510	8.1600e+000	-0.1087	13.354351
 511	8.1760e+000	-0.1205	12.471909
 512	8.1920e+000	-0.1305	11.177908
 513	8.2080e+000	-0.1453	10.619893
 514	8.2240e+000	-0.1565	9.726328
 515	8.2400e+000	-0.1703	8.772512
 516	8.2560e+000	-0.1820	8.021695
 517	8.2720e+000	-0.1923	7.192088
 518	8.2880e+000	-0.2051	6.370824
 519	8.3040e+000	-0.2171	5.521751
 520	8.3200e+000	-0.2287	4.744053
 521	8.3360e+000	-0.2413	4.007140
 522	8.3520e+000	-0.2515	3.170117
 523	8.3680e+000	-0.2654	2.397981
 524	8.3840e+000	-0.2775	1.645309
 525	8.4000e+000	-0.2888	1.001090
 526	8.4160e+000	-0.3020	0.319793
 527	8.4320e+000	-0.3127	-0.367993
 528	8.4480e+000	-0.3248	-0.984405
 529	8.4640e+000	-0.3393	-1.647163
 530	8.4800e+000	-0.3511	-2.318264
 531	8.4960e+000	-0.3588	-2.945799
 532	8.5120e+000	-0.3746	-3.639146
 533	8.5280e+000	-0.3843	-4.148034
 534	8.5440e+000	-0.3957	-4.723660
 535	8.5600e+000	-0.4086	-5.283529
 536	8.5760e+000	-0.4212	-5.770170
 537	8.5920e+000	-0.4323	-6.259591
 538	8.6080e+000	-0.4437	-6.888053
 539	8.6240e+000	-0.4578	-7.357082
 540	8.6400e+000	-0.4684	-7.862262
 541	8.6560e+000	-0.4809	-8.311825
 542	8.6720e+000	-0.4941	-8.913406
 543	8.6880e+000	-0.5032	-9.306427
 544	8.7040e+000	-0.5180	-9.824583
 545	8.7200e+000	-0.5289	-10.264877
 546	8.7360e+000	-0.5400	-10.676436
 547	8.7520e+000	-0.5524	-11.044429
 548	8.7680e+000	-0.5642	-11.519020
 549	8.7840e+000	-0.5779	-11.952826
 550	8.8000e+000	-0.5884	-12.410732
 551	8.8160e+000	-0.6013	-12.804679
 552	8.8320e+000	-0.6133	-13.239411
 553	8.8480e+000	-0.6245	-13.654678
 554	8.8640e+000	-0.6375	-14.072726
 555	8.8800e+000	-0.6499	-14.556586
 556	8.8960e+000	-0.6594	-14.881940
 557	8.9120e+000	-0.6749	-15.240664
 558	8.9280e+000	-0.6866	-15.523379
 559	8.9440e+000	-0.6966	-15.870980
 560	8.9600e+000	-0.7084	-16.391917
 561	8.9760e+000	-0.7221	-16.640336
 562	8.9920e+000	-0.7325	-17.025940
 563	9.0080e+000	-0.7462	-17.322560
 564	9.0240e+000	-0.7594	-17.494043
 565	9.0400e+000	-0.7713	-17.936191
 566	9.0560e+000	-0.7826	-18.340334
 567	9.0720e+000	-0.7927	-18.740770
 568	9.0880e+000	-0.8060	-19.029974
