»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/23/2018 - 9:4:29
Configured:	05/23/18 06:37:56 AM
Executed:	05/23/18 09:04:08 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.19 [Index: 3]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 206	2.0600e-001	246.002197	48.939525
 207	2.0700e-001	246.879578	48.801567
 208	2.0800e-001	248.329163	49.057046
 209	2.0900e-001	249.351501	48.995731
 210	2.1000e-001	250.770569	49.097922
 211	2.1100e-001	251.892090	49.404497
 212	2.1200e-001	253.150940	49.215443
 213	2.1300e-001	254.394531	49.378949
 214	2.1400e-001	255.546570	49.378949
 215	2.1500e-001	256.462097	50.017646
 216	2.1600e-001	257.987976	49.276757
 217	2.1700e-001	258.811951	49.588442
 218	2.1800e-001	259.971619	49.465812
 219	2.1900e-001	261.375427	49.654866
 220	2.2000e-001	263.298035	50.528604
 221	2.2100e-001	263.763428	49.787715
 222	2.2200e-001	264.808655	49.751948
 223	2.2300e-001	266.212463	49.935893
 224	2.2400e-001	267.539978	49.992098
 225	2.2500e-001	268.608093	50.002317
 226	2.2600e-001	269.920349	50.150495
 227	2.2700e-001	271.110535	50.273125
 228	2.2800e-001	272.346497	50.298673
 229	2.2900e-001	273.529053	50.370207
 230	2.3000e-001	274.650574	50.855617
 231	2.3100e-001	275.169373	50.344659
 232	2.3200e-001	277.030945	50.436631
 233	2.3300e-001	278.251648	50.666562
 234	2.3400e-001	279.365540	50.497946
 235	2.3500e-001	280.731201	50.671672
 236	2.3600e-001	282.051086	50.707439
 237	2.3700e-001	283.058167	50.809630
 238	2.3800e-001	284.217834	50.932260
 239	2.3900e-001	285.484314	51.003794
 240	2.4000e-001	286.659241	51.203068
 241	2.4100e-001	287.963867	51.090657
 242	2.4200e-001	289.131165	51.100876
 243	2.4300e-001	290.367126	51.146863
 244	2.4400e-001	291.366577	51.223506
 245	2.4500e-001	292.686462	51.223506
 246	2.4600e-001	293.983459	51.111096
 247	2.4700e-001	295.417786	52.020600
 248	2.4800e-001	296.424866	51.402341
 249	2.4900e-001	297.660828	51.550519
 250	2.5000e-001	298.553467	51.703806
 251	2.5100e-001	298.576355	50.988466
 252	2.5200e-001	299.507141	51.770231
 253	2.5300e-001	297.760010	51.708916
 254	2.5400e-001	296.638489	51.703806
 255	2.5500e-001	295.646667	51.637382
 256	2.5600e-001	294.097900	51.760012
 257	2.5700e-001	292.991638	51.714026
 258	2.5800e-001	291.793823	51.724245
 259	2.5900e-001	290.382385	51.744683
 260	2.6000e-001	289.367676	52.025710
 261	2.6100e-001	288.185120	51.606724
 262	2.6200e-001	286.918640	51.596505
 263	2.6300e-001	285.850525	51.744683
