»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««			
»»»  Executed Version:	5.16.2		
»»»  Vision Version:	5.16.10 (R)		
»»»  Vision Compiled:	4/26/2018		
»»»  Driver Version:	5.16.6		
»»»  Windows Version:	Windows 8		
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors		
»»»  Tester Name:	PPM21016-863		
»»»  Tester S/N:	PPM21016-863		
»»»  Internal Amp Type:	 RTI ML200V    		
»»»  Internal Amp S/N:	 iAB2-0000     		
»»»  Execution Count:	1		
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««			
			
Stored:	8/5/2018 - 16:39:49		
Configured:	8/5/2018 16:37		
Executed:	8/5/2018 16:39		
			
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««			
Sample Name:	Internal Reference Cap.		
Lot Name:	N/A		
Wafer Name:	N/A		
Die Row/Column:	0/0		
223	1.12E-01	-77.064514	3.611388
224	1.12E-01	-129.936218	3.48298
225	1.13E-01	-176.719666	3.308373
226	1.13E-01	-228.790283	3.137162
227	1.14E-01	-279.258728	2.948287
228	1.14E-01	-328.445435	2.713891
229	1.15E-01	-375.228882	2.467267
230	1.15E-01	-428.901672	2.183954
231	1.16E-01	-477.127075	1.901321
232	1.16E-01	-525.83313	1.588793
233	1.17E-01	-573.577881	1.28306
234	1.17E-01	-626.609802	0.883569
235	1.18E-01	-676.757813	0.509216
236	1.18E-01	-725.624084	0.107007
237	1.19E-01	-775.611877	-0.29792
238	1.19E-01	-824.317932	-0.715755
239	1.20E-01	-879.91333	-1.098261
240	1.20E-01	-928.459167	-1.50047
241	1.21E-01	-974.601746	-1.875503
242	1.21E-01	-1027.153015	-2.205695
243	1.22E-01	-1073.936462	-2.529093
244	1.22E-01	-1126.968384	-2.855208
245	1.23E-01	-1175.674438	-3.126971
246	1.23E-01	-1225.982666	-3.389901
247	1.24E-01	-1274.208069	-3.648076
248	1.24E-01	-1325.958252	-3.873639
249	1.25E-01	-1372.261047	-4.089011
250	1.25E-01	-1421.447754	-4.279245
251	1.26E-01	-1475.440979	-4.455212
252	1.26E-01	-1510.688782	-4.564596
253	1.27E-01	-1576.698303	-4.763662
254	1.27E-01	-1622.680664	-4.924682
255	1.28E-01	-1674.27063	-5.051052
256	1.28E-01	-1725.059509	-5.218186
257	1.29E-01	-1772.003174	-5.343197
258	1.29E-01	-1824.714661	-5.482475
259	1.30E-01	-1871.97876	-5.604768
260	1.30E-01	-1923.088074	-5.771902
261	1.31E-01	-1972.915649	-5.881966
262	1.31E-01	-2022.262573	-6.047062
263	1.32E-01	-2072.250366	-6.132668
264	1.32E-01	-2119.354248	-6.26787
265	1.33E-01	-2169.181824	-6.377254
266	1.33E-01	-2211.959839	-6.494112
267	1.34E-01	-2269.477844	-6.600779
268	1.34E-01	-2322.029114	-6.716278
269	1.35E-01	-2370.414734	-6.829739
270	1.35E-01	-2420.402527	-6.944559
271	1.36E-01	-2466.86554	-7.05802
272	1.36E-01	-2518.615723	-7.17284
273	1.37E-01	-2570.365906	-7.268636
274	1.37E-01	-2618.431091	-7.377341
275	1.38E-01	-2669.540405	-7.475176
276	1.38E-01	-2722.732544	-7.587957
277	1.39E-01	-2768.074036	-7.695304
278	1.39E-01	-2819.023132	-7.80265
279	1.40E-01	-2869.33136	-7.900485
280	1.40E-01	-2921.24176	-8.007152
281	1.41E-01	-2964.820862	-8.12333
282	1.41E-01	-3017.852783	-8.179721
283	1.42E-01	-3067.840576	-8.271441
284	1.42E-01	-3115.585327	-8.369276
285	1.43E-01	-3166.534424	-8.454201
286	1.43E-01	-3219.726563	-8.558151
287	1.44E-01	-3265.068054	-8.648512
288	1.44E-01	-3315.856934	-8.725964
289	1.45E-01	-3364.242554	-8.814287
290	1.45E-01	-3411.987305	-8.903969
291	1.46E-01	-3464.378357	-8.975986
292	1.46E-01	-3517.089844	-9.052759
293	1.47E-01	-3565.635681	-9.124776
294	1.47E-01	-3616.424561	-9.21174
295	1.48E-01	-3668.334961	-9.274246
296	1.48E-01	-3716.720581	-9.34898
297	1.49E-01	-3762.382507	-9.412845
298	1.49E-01	-3810.768127	-9.504565
299	1.50E-01	-3863.800049	-9.574544
300	1.50E-01	-3916.351318	-9.701593
301	1.51E-01	-3963.294983	-9.719257
302	1.51E-01	-3930.290222	-9.71586
303	1.52E-01	-3885.429382	-9.689363
304	1.52E-01	-3836.402893	-9.641126
305	1.53E-01	-3780.807495	-9.623461
306	1.53E-01	-3734.344482	-9.572505
307	1.54E-01	-3684.677124	-9.543291
308	1.54E-01	-3634.048462	-9.517473
309	1.55E-01	-3577.812195	-9.461083
310	1.55E-01	-3537.918091	-9.473312
311	1.56E-01	-3484.886169	-9.399257
312	1.56E-01	-3436.180115	-9.362569
313	1.57E-01	-3385.71167	-9.321804
314	1.57E-01	-3338.287354	-9.276284
315	1.58E-01	-3285.896301	-9.234161
316	1.58E-01	-3237.831116	-9.18864
317	1.59E-01	-3185.600281	-9.147197
318	1.59E-01	-3138.496399	-9.101676
319	1.60E-01	-3088.829041	-9.075859
320	1.60E-01	-3037.559509	-9.021506
321	1.61E-01	-2988.212585	-8.969871
322	1.61E-01	-2934.860229	-8.935901
323	1.62E-01	-2886.634827	-8.886984
324	1.62E-01	-2840.9729	-8.847578
325	1.63E-01	-2790.344238	-8.81089
326	1.63E-01	-2740.196228	-8.754499
327	1.64E-01	-2690.208435	-8.695391
328	1.64E-01	-2634.292603	-8.674329
329	1.65E-01	-2586.227417	-8.614541
330	1.65E-01	-2541.687012	-8.542524
331	1.66E-01	-2490.898132	-8.505157
332	1.66E-01	-2439.949036	-8.446049
333	1.67E-01	-2389.480591	-8.399169
334	1.67E-01	-2342.376709	-8.358405
335	1.68E-01	-2290.786743	-8.313564
336	1.68E-01	-2242.240906	-8.24902
337	1.69E-01	-2190.65094	-8.201462
338	1.69E-01	-2137.779236	-8.156621
339	1.70E-01	-2089.233398	-8.113818
340	1.70E-01	-2046.455383	-8.057428
341	1.71E-01	-1994.384766	-7.99764
342	1.71E-01	-1942.955017	-7.958234
343	1.72E-01	-1892.486572	-7.903882
344	1.72E-01	-1842.979431	-7.866514
345	1.73E-01	-1792.030334	-7.784306
346	1.73E-01	-1743.804932	-7.7449
347	1.74E-01	-1688.529968	-7.689189
348	1.74E-01	-1642.066956	-7.615134
349	1.75E-01	-1593.040466	-7.566896
350	1.75E-01	-1543.052673	-7.508467
351	1.76E-01	-1495.147705	-7.43645
352	1.76E-01	-1443.397522	-7.400441
353	1.77E-01	-1392.127991	-7.337256
354	1.77E-01	-1344.38324	-7.278148
355	1.78E-01	-1295.036316	-7.201375
356	1.78E-01	-1244.888306	-7.150419
357	1.79E-01	-1195.541382	-7.101502
358	1.79E-01	-1147.636414	-6.948635
359	1.80E-01	-1090.919495	-6.959506
360	1.80E-01	-1046.058655	-6.871862
361	1.81E-01	-993.026733	-6.810036
362	1.81E-01	-946.243286	-6.745493
363	1.82E-01	-896.736145	-6.666002
364	1.82E-01	-846.107483	-6.595344
365	1.83E-01	-794.197083	-6.533518
366	1.83E-01	-740.04364	-6.440439
367	1.84E-01	-694.541931	-6.323581
368	1.84E-01	-645.355225	-6.289611
369	1.85E-01	-595.367432	-6.193135
370	1.85E-01	-546.981812	-6.112285
371	1.86E-01	-494.110107	-6.038909
372	1.86E-01	-447.486877	-5.920013
373	1.87E-01	-397.499084	-5.828973
374	1.87E-01	-348.472595	-5.709397
375	1.88E-01	-297.203064	-5.613601
376	1.88E-01	-250.099182	-5.498781
377	1.89E-01	-198.348999	-5.417931
378	1.89E-01	-152.687073	-5.2705
379	1.90E-01	-100.616455	-5.150924
380	1.90E-01	-48.866272	-5.030669
381	1.91E-01	0.160217	-4.89275
382	1.91E-01	49.507141	-4.760265
383	1.92E-01	102.539063	-4.620987
384	1.92E-01	151.405334	-4.473556
385	1.93E-01	204.917908	-4.316613
386	1.93E-01	253.944397	-4.166464
387	1.94E-01	298.00415	-4.005444
388	1.94E-01	349.433899	-3.823363
389	1.95E-01	399.261475	-3.648076
390	1.95E-01	449.249268	-3.45988
391	1.96E-01	498.11554	-3.290029
392	1.96E-01	548.103333	-3.108627
393	1.97E-01	599.212646	-2.915675
394	1.97E-01	648.399353	-2.735632
395	1.98E-01	696.304321	-2.563742
396	1.98E-01	745.97168	-2.381661
397	1.99E-01	798.042297	-2.191427
398	1.99E-01	847.549438	-2.003232
399	2.00E-01	894.65332	-1.837456
400	2.00E-01	944.641113	-1.676437
401	2.01E-01	996.070862	-1.525608
402	2.01E-01	1045.578003	-1.335375
403	2.02E-01	1096.206665	-1.179111
404	2.02E-01	1149.559021	-1.001106
405	2.03E-01	1198.104858	-0.816987
406	2.03E-01	1247.291565	-0.680426
407	2.04E-01	1293.914795	-0.519407
408	2.04E-01	1342.781067	-0.360425
409	2.05E-01	1394.851685	-0.207559
410	2.05E-01	1442.756653	-0.061486
411	2.06E-01	1494.987488	0.090701
412	2.06E-01	1541.130066	0.245606
413	2.07E-01	1594.802856	0.384884
414	2.07E-01	1641.746521	0.558812
415	2.08E-01	1695.579529	0.661403
416	2.08E-01	1743.965149	0.838049
417	2.09E-01	1793.151855	1.003144
418	2.09E-01	1842.979431	1.156011
419	2.10E-01	1895.210266	1.313633
420	2.10E-01	1942.314148	1.473974
421	2.11E-01	1992.301941	1.637031
422	2.11E-01	2043.251038	1.791257
423	2.12E-01	2099.487305	1.967223
424	2.12E-01	2136.978149	2.090196
425	2.13E-01	2194.976807	2.258009
426	2.13E-01	2240.638733	2.427861
427	2.14E-01	2287.582397	2.587522
428	2.14E-01	2338.691711	2.754656
429	2.15E-01	2392.845154	2.909561
430	2.15E-01	2439.628601	3.05903
431	2.16E-01	2490.097046	3.2085
432	2.16E-01	2538.642883	3.360007
433	2.17E-01	2589.271545	3.516951
434	2.17E-01	2638.298035	3.657588
435	2.18E-01	2688.766479	3.813172
436	2.18E-01	2740.196228	3.955168
437	2.19E-01	2790.82489	4.094446
438	2.19E-01	2838.409424	4.237801
439	2.20E-01	2891.601563	4.368927
440	2.20E-01	2943.031311	4.517717
441	2.21E-01	2987.251282	4.66311
442	2.21E-01	3041.725159	4.792877
443	2.22E-01	3091.552734	4.93827
444	2.22E-01	3137.214661	5.046975
445	2.23E-01	3188.163757	5.202559
446	2.23E-01	3239.91394	5.334364
447	2.24E-01	3288.619995	5.458696
448	2.24E-01	3337.005615	5.597974
449	2.25E-01	3387.794495	5.721626
450	2.25E-01	3438.903809	5.868378
451	2.26E-01	3487.609863	6.013092
452	2.26E-01	3542.564392	6.128591
453	2.27E-01	3589.187622	6.254281
454	2.27E-01	3637.252808	6.391522
455	2.28E-01	3687.88147	6.51993
456	2.28E-01	3736.747742	6.648338
457	2.29E-01	3788.658142	6.775387
458	2.29E-01	3834.80072	6.88613
459	2.30E-01	3885.108948	7.002988
460	2.30E-01	3933.174133	7.111693
461	2.31E-01	3987.007141	7.208169
462	2.31E-01	4035.392761	7.326386
463	2.32E-01	4084.739685	7.418785
464	2.32E-01	4135.20813	7.513223
465	2.33E-01	4186.157227	7.612416
466	2.33E-01	4233.581543	7.693945
467	2.34E-01	4286.453247	7.783627
468	2.34E-01	4334.037781	7.852926
469	2.35E-01	4384.185791	7.920187
470	2.35E-01	4433.853149	8.007152
471	2.36E-01	4482.559204	8.060825
472	2.36E-01	4533.187866	8.131483
473	2.37E-01	4584.617615	8.185836
474	2.37E-01	4634.284973	8.227279
475	2.38E-01	4681.70929	8.297258
476	2.38E-01	4730.895996	8.366558
477	2.39E-01	4781.684875	8.414796
478	2.39E-01	4830.551147	8.481378
479	2.40E-01	4882.621765	8.520104
480	2.40E-01	4935.974121	8.587365
481	2.41E-01	4985.00061	8.634924
482	2.41E-01	5032.104492	8.683841
483	2.42E-01	5083.213806	8.742949
484	2.42E-01	5131.118774	8.791187
485	2.43E-01	5183.670044	8.824478
486	2.43E-01	5231.575012	8.88019
