»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.12.0
»»»  Vision Version:	5.12.5 (R)
»»»  Vision Compiled:	2/24/17
»»»  Driver Version:	5.12.4
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/3/2017 - 10:48:43
Configured:	08/03/17 10:04:09 AM
Executed:	08/03/17 10:48:26 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	4.91e-006
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	16.67 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
 237	4.7400e-001	2.8326	36.137021
 238	4.7600e-001	2.8413	36.168537
 239	4.7800e-001	2.8564	36.182441
 240	4.8000e-001	2.8687	36.192637
 241	4.8200e-001	2.8806	36.263084
 242	4.8400e-001	2.8922	36.356705
 243	4.8600e-001	2.9046	36.309431
 244	4.8800e-001	2.9149	36.254742
 245	4.9000e-001	2.9269	36.292746
 246	4.9200e-001	2.9391	36.374316
 247	4.9400e-001	2.9507	36.322408
 248	4.9600e-001	2.9649	36.345581
 249	4.9800e-001	2.9760	36.375243
 250	5.0000e-001	2.9887	36.402124
 251	5.0200e-001	3.0021	36.501306
 252	5.0400e-001	2.9904	36.434567
 253	5.0600e-001	2.9749	36.369682
 254	5.0800e-001	2.9636	36.328897
 255	5.1000e-001	2.9487	36.259376
 256	5.1200e-001	2.9406	36.359485
 257	5.1400e-001	2.9272	36.323335
 258	5.1600e-001	2.9141	36.327970
 259	5.1800e-001	2.9044	36.397490
 260	5.2000e-001	2.8912	36.348362
 261	5.2200e-001	2.8809	36.271427
 262	5.2400e-001	2.8680	36.138875
 263	5.2600e-001	2.8551	36.236203
 264	5.2800e-001	2.8413	36.187076
 265	5.3000e-001	2.8291	36.157414
 266	5.3200e-001	2.8199	36.146290
 267	5.3400e-001	2.8085	36.234349
 268	5.3600e-001	2.7940	36.304796
 269	5.3800e-001	2.7813	36.191710
 270	5.4000e-001	2.7709	36.109213
 271	5.4200e-001	2.7590	36.150925
 272	5.4400e-001	2.7480	36.068428
 273	5.4600e-001	2.7357	36.035985
 274	5.4800e-001	2.7228	35.983150
 275	5.5000e-001	2.7116	36.022081
 276	5.5200e-001	2.6981	36.047108
 277	5.5400e-001	2.6865	36.207468
 278	5.5600e-001	2.6775	36.132386
 279	5.5800e-001	2.6648	36.026716
 280	5.6000e-001	2.6513	35.908995
 281	5.6200e-001	2.6379	35.985004
 282	5.6400e-001	2.6265	35.928461
 283	5.6600e-001	2.6157	35.948853
 284	5.6800e-001	2.6035	35.920118
 285	5.7000e-001	2.5903	36.052670
 286	5.7200e-001	2.5794	36.060085
 287	5.7400e-001	2.5674	35.899726
 288	5.7600e-001	2.5569	35.859867
 289	5.7800e-001	2.5413	35.857087
 290	5.8000e-001	2.5318	35.763466
 291	5.8200e-001	2.5178	35.819082
 292	5.8400e-001	2.5092	35.858941
 293	5.8600e-001	2.4940	35.910849
 294	5.8800e-001	2.4857	35.848744
 295	5.9000e-001	2.4707	35.919191
 296	5.9200e-001	2.4597	35.668919
 297	5.9400e-001	2.4447	35.767174
 298	5.9600e-001	2.4348	35.727316
 299	5.9800e-001	2.4232	35.701362
 300	6.0000e-001	2.4104	35.674481
 301	6.0200e-001	2.3979	35.770882
 302	6.0400e-001	2.3856	35.731950
 303	6.0600e-001	2.3740	35.682823
 304	6.0800e-001	2.3640	35.703215
 305	6.1000e-001	2.3507	35.572518
 306	6.1200e-001	2.3376	35.608668
 307	6.1400e-001	2.3272	35.565102
 308	6.1600e-001	2.3162	35.545637
 309	6.1800e-001	2.3015	35.594764
 310	6.2000e-001	2.2897	35.565102
 311	6.2200e-001	2.2772	35.489094
 312	6.2400e-001	2.2640	35.591983
 313	6.2600e-001	2.2583	35.631842
 314	6.2800e-001	2.2431	35.417720
 315	6.3000e-001	2.2310	35.476116
 316	6.3200e-001	2.2177	35.475190
 317	6.3400e-001	2.2080	35.527098
 318	6.3600e-001	2.1931	35.421427
 319	6.3800e-001	2.1842	35.375081
 320	6.4000e-001	2.1711	35.338003
 321	6.4200e-001	2.1563	35.506705
 322	6.4400e-001	2.1482	35.442747
 323	6.4600e-001	2.1351	35.405669
 324	6.4800e-001	2.1207	35.300926
 325	6.5000e-001	2.1105	35.319464
 326	6.5200e-001	2.0997	35.207305
 327	6.5400e-001	2.0853	35.253652
 328	6.5600e-001	2.0743	35.235113
 329	6.5800e-001	2.0656	35.195255
 330	6.6000e-001	2.0506	35.247164
 331	6.6200e-001	2.0391	35.379715
 332	6.6400e-001	2.0274	35.261068
 333	6.6600e-001	2.0146	35.190620
 334	6.6800e-001	2.0034	35.114612
 335	6.7000e-001	1.9912	35.158178
 336	6.7200e-001	1.9794	35.046019
 337	6.7400e-001	1.9659	35.114612
 338	6.7600e-001	1.9543	35.074754
 339	6.7800e-001	1.9426	35.162812
 340	6.8000e-001	1.9288	35.073827
 341	6.8200e-001	1.9196	35.053434
 342	6.8400e-001	1.9051	34.949617
 343	6.8600e-001	1.8939	34.923663
 344	6.8800e-001	1.8875	34.985768
 345	6.9000e-001	1.8710	35.146128
 346	6.9200e-001	1.8584	35.033968
 347	6.9400e-001	1.8449	34.942202
 348	6.9600e-001	1.8369	34.959814
 349	6.9800e-001	1.8237	34.824481
 350	7.0000e-001	1.8107	34.770719
 351	7.0200e-001	1.8003	34.857851
 352	7.0400e-001	1.7857	34.875463
 353	7.0600e-001	1.7732	34.883805
 354	7.0800e-001	1.7616	34.943129
 355	7.1000e-001	1.7500	34.786477
 356	7.1200e-001	1.7376	34.868974
 357	7.1400e-001	1.7251	34.774427
 358	7.1600e-001	1.7150	34.564939
 359	7.1800e-001	1.7025	34.702126
 360	7.2000e-001	1.6900	34.778134
 361	7.2200e-001	1.6763	34.720664
 362	7.2400e-001	1.6663	34.710468
 363	7.2600e-001	1.6540	34.697491
 364	7.2800e-001	1.6425	34.662268
 365	7.3000e-001	1.6319	34.596455
 366	7.3200e-001	1.6185	34.609432
 367	7.3400e-001	1.6064	34.488931
 368	7.3600e-001	1.5952	34.625190
 369	7.3800e-001	1.5827	34.578843
 370	7.4000e-001	1.5711	34.544547
 371	7.4200e-001	1.5569	34.526935
 372	7.4400e-001	1.5466	34.467611
 373	7.4600e-001	1.5365	34.494492
 374	7.4800e-001	1.5227	34.462050
 375	7.5000e-001	1.5112	34.497273
 376	7.5200e-001	1.4975	34.201581
 377	7.5400e-001	1.4864	34.414776
 378	7.5600e-001	1.4771	34.416630
 379	7.5800e-001	1.4616	34.327644
 380	7.6000e-001	1.4526	34.321156
 381	7.6200e-001	1.4384	34.419411
 382	7.6400e-001	1.4272	34.370283
 383	7.6600e-001	1.4140	34.282224
 384	7.6800e-001	1.4023	34.321156
 385	7.7000e-001	1.3889	34.011559
 386	7.7200e-001	1.3777	34.184896
 387	7.7400e-001	1.3669	34.243293
 388	7.7600e-001	1.3551	34.194165
 389	7.7800e-001	1.3438	34.204362
 390	7.8000e-001	1.3299	34.221974
 391	7.8200e-001	1.3185	34.174700
 392	7.8400e-001	1.3085	34.121865
 393	7.8600e-001	1.2942	34.109814
 394	7.8800e-001	1.2805	33.961505
 395	7.9000e-001	1.2699	34.068102
 396	7.9200e-001	1.2589	34.073664
 397	7.9400e-001	1.2483	34.022683
 398	7.9600e-001	1.2345	33.986532
 399	7.9800e-001	1.2234	34.131134
 400	8.0000e-001	1.2109	33.951309
 401	8.0200e-001	1.1965	33.986532
 402	8.0400e-001	1.1869	33.963359
 403	8.0600e-001	1.1755	33.922574
 404	8.0800e-001	1.1616	33.918866
 405	8.1000e-001	1.1512	33.862323
 406	8.1200e-001	1.1374	33.765922
 407	8.1400e-001	1.1259	33.876227
 408	8.1600e-001	1.1142	33.849346
 409	8.1800e-001	1.1024	33.851200
 410	8.2000e-001	1.0922	33.790022
 411	8.2200e-001	1.0796	33.705671
 412	8.2400e-001	1.0694	33.638931
 413	8.2600e-001	1.0564	33.636151
 414	8.2800e-001	1.0428	33.680644
 415	8.3000e-001	1.0287	33.605562
 416	8.3200e-001	1.0193	33.566631
 417	8.3400e-001	1.0062	33.752018
 418	8.3600e-001	0.9952	33.608343
 419	8.3800e-001	0.9839	33.575900
 420	8.4000e-001	0.9695	33.528626
 421	8.4200e-001	0.9579	33.537896
 422	8.4400e-001	0.9477	33.472083
 423	8.4600e-001	0.9369	33.528626
 424	8.4800e-001	0.9227	33.397001
 425	8.5000e-001	0.9097	33.374755
 426	8.5200e-001	0.8984	33.444275
 427	8.5400e-001	0.8883	33.445202
 428	8.5600e-001	0.8765	33.358997
 429	8.5800e-001	0.8630	33.233861
 430	8.6000e-001	0.8527	33.241276
 431	8.6200e-001	0.8396	33.294112
 432	8.6400e-001	0.8273	33.306162
 433	8.6600e-001	0.8130	33.186587
 434	8.6800e-001	0.8028	33.149510
 435	8.7000e-001	0.7906	33.177318
 436	8.7200e-001	0.7782	33.186587
 437	8.7400e-001	0.7683	33.133752
 438	8.7600e-001	0.7552	33.028081
 439	8.7800e-001	0.7431	33.035497
 440	8.8000e-001	0.7317	33.043839
 441	8.8200e-001	0.7203	33.006762
 442	8.8400e-001	0.7055	33.037351
 443	8.8600e-001	0.6958	32.835279
 444	8.8800e-001	0.6852	32.948365
 445	8.9000e-001	0.6693	32.829717
 446	8.9200e-001	0.6583	32.966904
 447	8.9400e-001	0.6469	32.793567
 448	8.9600e-001	0.6358	32.783371
 449	8.9800e-001	0.6219	32.801909
 450	9.0000e-001	0.6095	32.820448
 451	9.0200e-001	0.5992	32.650819
 452	9.0400e-001	0.5875	32.632280
 453	9.0600e-001	0.5758	32.609107
 454	9.0800e-001	0.5636	32.621157
 455	9.1000e-001	0.5508	32.566468
 456	9.1200e-001	0.5375	32.508071
 457	9.1400e-001	0.5257	32.407035
 458	9.1600e-001	0.5122	32.457089
 459	9.1800e-001	0.5000	32.391277
 460	9.2000e-001	0.4910	32.296730
 461	9.2200e-001	0.4786	32.199402
 462	9.2400e-001	0.4659	32.274483
 463	9.2600e-001	0.4545	32.229990
 464	9.2800e-001	0.4436	32.142858
 465	9.3000e-001	0.4305	31.995476
 466	9.3200e-001	0.4197	31.950983
 467	9.3400e-001	0.4063	32.048311
 468	9.3600e-001	0.3938	31.913906
 469	9.3800e-001	0.3837	31.830481
 470	9.4000e-001	0.3709	31.821212
 471	9.4200e-001	0.3568	31.765596
 472	9.4400e-001	0.3467	31.702564
 473	9.4600e-001	0.3302	31.641387
 474	9.4800e-001	0.3197	31.512543
 475	9.5000e-001	0.3104	31.320667
 476	9.5200e-001	0.2986	31.430046
 477	9.5400e-001	0.2866	31.264124
 478	9.5600e-001	0.2772	31.092641
 479	9.5800e-001	0.2629	30.832173
 480	9.6000e-001	0.2509	30.816415
 481	9.6200e-001	0.2382	30.736698
 482	9.6400e-001	0.2256	30.558727
 483	9.6600e-001	0.2155	30.256546
 484	9.6800e-001	0.2024	30.089698
 485	9.7000e-001	0.1883	29.895968
 486	9.7200e-001	0.1780	29.582664
 487	9.7400e-001	0.1676	29.328684
 488	9.7600e-001	0.1534	28.960691
 489	9.7800e-001	0.1411	28.682610
 490	9.8000e-001	0.1328	28.349841
 491	9.8200e-001	0.1176	27.977213
 492	9.8400e-001	0.1064	27.518380
 493	9.8600e-001	0.0922	27.029886
 494	9.8800e-001	0.0842	26.394935
 495	9.9000e-001	0.0700	25.960203
 496	9.9200e-001	0.0576	25.310421
 497	9.9400e-001	0.0455	24.731087
 498	9.9600e-001	0.0340	24.219419
 499	9.9800e-001	0.0211	23.546464
 500	1.0000e+000	0.0097	22.808624
 501	1.0020e+000	0.0011	22.122692
 502	1.0040e+000	-0.0139	21.526673
 503	1.0060e+000	-0.0247	20.590469
 504	1.0080e+000	-0.0356	19.928637
 505	1.0100e+000	-0.0480	19.140742
 506	1.0120e+000	-0.0574	18.450176
 507	1.0140e+000	-0.0729	17.613154
 508	1.0160e+000	-0.0835	16.767789
 509	1.0180e+000	-0.0981	15.971552
 510	1.0200e+000	-0.1076	15.126187
 511	1.0220e+000	-0.1228	14.333658
 512	1.0240e+000	-0.1331	13.387257
 513	1.0260e+000	-0.1437	12.679079
 514	1.0280e+000	-0.1560	11.718775
 515	1.0300e+000	-0.1686	10.865068
 516	1.0320e+000	-0.1806	10.146693
 517	1.0340e+000	-0.1939	9.322648
 518	1.0360e+000	-0.2042	8.483772
 519	1.0380e+000	-0.2153	7.655092
 520	1.0400e+000	-0.2286	6.950621
 521	1.0420e+000	-0.2391	5.936555
 522	1.0440e+000	-0.2530	5.182957
 523	1.0460e+000	-0.2652	4.411747
 524	1.0480e+000	-0.2777	3.620144
 525	1.0500e+000	-0.2883	3.120526
 526	1.0520e+000	-0.3012	2.306678
 527	1.0540e+000	-0.3130	1.566057
 528	1.0560e+000	-0.3251	0.780943
 529	1.0580e+000	-0.3364	0.084815
 530	1.0600e+000	-0.3483	-0.847682
 531	1.0620e+000	-0.3602	-1.318565
 532	1.0640e+000	-0.3728	-1.966492
 533	1.0660e+000	-0.3853	-2.647790
 534	1.0680e+000	-0.3979	-3.175216
 535	1.0700e+000	-0.4090	-3.680395
 536	1.0720e+000	-0.4202	-4.461801
 537	1.0740e+000	-0.4341	-5.079140
 538	1.0760e+000	-0.4447	-5.632520
 539	1.0780e+000	-0.4569	-6.314744
 540	1.0800e+000	-0.4675	-6.704984
 541	1.0820e+000	-0.4842	-7.161036
 542	1.0840e+000	-0.4929	-7.697731
 543	1.0860e+000	-0.5051	-8.049039
 544	1.0880e+000	-0.5182	-8.672867
 545	1.0900e+000	-0.5307	-9.192877
 546	1.0920e+000	-0.5419	-9.705472
 547	1.0940e+000	-0.5521	-10.128154
 548	1.0960e+000	-0.5656	-10.642603
 549	1.0980e+000	-0.5768	-10.975373
 550	1.1000e+000	-0.5878	-11.449964
 551	1.1020e+000	-0.6033	-11.781806
 552	1.1040e+000	-0.6129	-12.228589
 553	1.1060e+000	-0.6255	-12.656833
 554	1.1080e+000	-0.6377	-13.081369
 555	1.1100e+000	-0.6479	-13.607868
 556	1.1120e+000	-0.6617	-13.917464
 557	1.1140e+000	-0.6732	-14.356831
 558	1.1160e+000	-0.6859	-14.640473
 559	1.1180e+000	-0.6975	-14.992709
 560	1.1200e+000	-0.7078	-15.346798
 561	1.1220e+000	-0.7228	-15.735184
 562	1.1240e+000	-0.7328	-16.016972
 563	1.1260e+000	-0.7449	-16.400723
 564	1.1280e+000	-0.7579	-16.829894
 565	1.1300e+000	-0.7704	-17.135782
 566	1.1320e+000	-0.7823	-17.640035
 567	1.1340e+000	-0.7929	-17.745705
 568	1.1360e+000	-0.8057	-18.128530
