»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/19/2018 - 5:34:52
Configured:	06/19/18 05:20:53 AM
Executed:	06/19/18 05:34:24 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	0.030518	-32.882621
   2	1.0000e-003	3.036499	-32.817398
   3	1.5000e-003	5.981445	-32.759648
   4	2.0000e-003	8.789063	-32.704616
   5	2.5000e-003	11.932373	-32.617652
   6	3.0000e-003	14.640808	-32.545635
   7	3.5000e-003	17.814636	-32.417227
   8	4.0000e-003	20.706177	-32.309201
   9	4.5000e-003	23.918152	-32.125082
  10	5.0000e-003	27.061462	-31.963383
  11	5.5000e-003	29.869080	-31.749370
  12	6.0000e-003	32.485962	-31.492554
  13	6.5000e-003	35.797119	-31.158286
  14	7.0000e-003	39.070129	-30.796841
  15	7.5000e-003	41.625977	-30.349112
  16	8.0000e-003	44.784546	-29.823931
  17	8.5000e-003	48.027039	-29.191403
  18	9.0000e-003	50.674438	-28.457643
  19	9.5000e-003	53.588867	-27.589361
  20	1.0000e-002	56.953430	-26.612373
  21	1.0500e-002	59.555054	-25.465534
  22	1.1000e-002	62.370300	-24.133217
  23	1.1500e-002	65.414429	-22.607948
  24	1.2000e-002	68.267822	-20.945439
  25	1.2500e-002	71.090698	-19.096773
  26	1.3000e-002	74.508667	-17.085728
  27	1.3500e-002	77.148438	-14.923855
  28	1.4000e-002	80.314636	-12.588733
  29	1.4500e-002	82.977295	-10.145585
  30	1.5000e-002	86.296082	-7.618870
  31	1.5500e-002	88.851929	-4.963068
  32	1.6000e-002	92.338562	-2.227096
  33	1.6500e-002	94.947815	0.584290
  34	1.7000e-002	98.114014	3.424891
  35	1.7500e-002	101.234436	6.300821
  36	1.8000e-002	103.874207	9.167239
  37	1.8500e-002	106.719971	11.983381
  38	1.9000e-002	110.374451	14.727506
  39	1.9500e-002	112.953186	17.407767
  40	2.0000e-002	116.233826	19.940596
  41	2.0500e-002	118.881226	22.332789
  42	2.1000e-002	122.337341	24.573473
  43	2.1500e-002	125.648499	26.622565
  44	2.2000e-002	128.440857	28.432505
