»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/4/2018 - 14:55:56
Configured:	06/04/18 02:25:46 PM
Executed:	06/04/18 02:55:32 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	0.129700	-26.146300
   2	1.0000e-003	2.861023	-26.063413
   3	1.5000e-003	5.767822	-25.946555
   4	2.0000e-003	8.598328	-25.823582
   5	2.5000e-003	11.726379	-25.680227
   6	3.0000e-003	14.678955	-25.534155
   7	3.5000e-003	18.051147	-25.377891
   8	4.0000e-003	21.049500	-25.137381
   9	4.5000e-003	23.750305	-24.889397
  10	5.0000e-003	26.725769	-24.570755
  11	5.5000e-003	29.624939	-24.211349
  12	6.0000e-003	33.103943	-23.799628
  13	6.5000e-003	35.751343	-23.283279
  14	7.0000e-003	38.795471	-22.694913
  15	7.5000e-003	41.374207	-22.027735
  16	8.0000e-003	44.578552	-21.287861
  17	8.5000e-003	47.477722	-20.463740
  18	9.0000e-003	50.910950	-19.522761
  19	9.5000e-003	53.627014	-18.469680
  20	1.0000e-002	56.388855	-17.338467
  21	1.0500e-002	59.600830	-16.118252
  22	1.1000e-002	62.545776	-14.781859
  23	1.1500e-002	65.246582	-13.359180
  24	1.2000e-002	68.733215	-11.873997
  25	1.2500e-002	71.418762	-10.248176
  26	1.3000e-002	74.249268	-8.568682
  27	1.3500e-002	77.247620	-6.838911
  28	1.4000e-002	80.375671	-5.019459
  29	1.4500e-002	83.206177	-3.138860
  30	1.5000e-002	86.288452	-1.215459
  31	1.5500e-002	89.073181	0.736477
  32	1.6000e-002	92.231750	2.697925
  33	1.6500e-002	95.367432	4.660053
  34	1.7000e-002	98.518372	6.589569
  35	1.7500e-002	101.570129	8.459976
  36	1.8000e-002	104.347229	10.222358
  37	1.8500e-002	107.292175	11.917479
  38	1.9000e-002	110.519409	13.514085
  39	1.9500e-002	113.334656	15.067210
  40	2.0000e-002	116.363525	16.567341
  41	2.0500e-002	119.102478	18.053204
  42	2.1000e-002	122.688293	19.554014
  43	2.1500e-002	125.534058	21.057542
  44	2.2000e-002	128.440857	22.570581
  45	2.2500e-002	131.401062	24.072071
  46	2.3000e-002	134.696960	25.613645
  47	2.3500e-002	137.496948	27.146387
  48	2.4000e-002	140.289307	28.717176
  49	2.4500e-002	143.524170	30.251957
  50	2.5000e-002	146.492004	31.777905
  51	2.5500e-002	149.581909	33.294342
  52	2.6000e-002	152.450562	34.790396
  53	2.6500e-002	155.372620	36.273542
  54	2.7000e-002	158.470154	37.698258
  55	2.7500e-002	161.598206	39.067263
  56	2.8000e-002	164.596558	40.390069
  57	2.8500e-002	167.488098	41.600093
  58	2.9000e-002	170.516968	42.744214
  59	2.9500e-002	173.683167	43.776913
  60	3.0000e-002	176.719666	44.675089
  61	3.0500e-002	179.733276	45.474072
  62	3.1000e-002	182.624817	46.135814
  63	3.1500e-002	185.935974	46.696325
  64	3.2000e-002	188.835144	47.171230
  65	3.2500e-002	191.528320	47.561210
  66	3.3000e-002	194.725037	47.903631
  67	3.3500e-002	197.761536	48.227708
  68	3.4000e-002	200.920105	48.487921
  69	3.4500e-002	203.804016	48.736584
  70	3.5000e-002	206.863403	48.979132
  71	3.5500e-002	210.029602	49.207413
  72	3.6000e-002	212.829590	49.435694
  73	3.6500e-002	216.033936	49.619813
  74	3.7000e-002	218.917847	49.821597
  75	3.7500e-002	221.870422	50.025419
  76	3.8000e-002	224.975586	50.208180
  77	3.8500e-002	227.752686	50.401131
  78	3.9000e-002	230.690002	50.562151
  79	3.9500e-002	233.909607	50.744911
  80	4.0000e-002	236.740112	50.920198
  81	4.0500e-002	239.929199	51.037056
  82	4.1000e-002	242.843628	51.221855
  83	4.1500e-002	246.025085	51.372004
  84	4.2000e-002	248.931885	51.519435
  85	4.2500e-002	251.792908	51.672302
  86	4.3000e-002	254.676819	51.815657
  87	4.3500e-002	257.545471	51.922324
  88	4.4000e-002	260.673523	52.070434
  89	4.4500e-002	263.626099	52.223301
  90	4.5000e-002	266.929626	52.344915
  91	4.5500e-002	270.065308	52.472643
  92	4.6000e-002	272.621155	52.605807
  93	4.6500e-002	275.840759	52.719948
  94	4.7000e-002	278.846741	52.840203
  95	4.7500e-002	281.593323	52.971328
  96	4.8000e-002	284.851074	53.082751
  97	4.8500e-002	288.459778	53.188059
  98	4.9000e-002	290.824890	53.321902
  99	4.9500e-002	293.899536	53.438081
 100	5.0000e-002	296.928406	53.535915
 101	5.0500e-002	300.003052	53.652773
 102	5.1000e-002	297.035217	53.628315
 103	5.1500e-002	293.930054	53.612688
 104	5.2000e-002	290.901184	53.535236
 105	5.2500e-002	287.895203	53.446234
 106	5.3000e-002	284.843445	53.385766
 107	5.3500e-002	281.921387	53.305596
 108	5.4000e-002	278.854370	53.239694
 109	5.4500e-002	275.909424	53.167677
 110	5.5000e-002	272.872925	53.092942
 111	5.5500e-002	269.958496	53.013451
 112	5.6000e-002	267.059326	52.944831
 113	5.6500e-002	263.610840	52.859226
 114	5.7000e-002	260.841370	52.777697
 115	5.7500e-002	258.140564	52.685977
 116	5.8000e-002	254.905701	52.618716
 117	5.8500e-002	252.258301	52.520202
 118	5.9000e-002	248.893738	52.451582
 119	5.9500e-002	245.727539	52.372091
 120	6.0000e-002	243.049622	52.287845
 121	6.0500e-002	239.990234	52.200881
 122	6.1000e-002	237.121582	52.105764
 123	6.1500e-002	233.947754	52.008608
 124	6.2000e-002	230.728149	51.928438
 125	6.2500e-002	227.951050	51.845551
 126	6.3000e-002	224.952698	51.747716
 127	6.3500e-002	221.954346	51.648523
 128	6.4000e-002	218.864441	51.545253
 129	6.4500e-002	215.950012	51.460327
 130	6.5000e-002	212.814331	51.366569
 131	6.5500e-002	209.869385	51.266696
 132	6.6000e-002	206.886292	51.181091
 133	6.6500e-002	204.071045	51.064912
 134	6.7000e-002	200.714111	50.979986
 135	6.7500e-002	198.143005	50.880113
 136	6.8000e-002	194.862366	50.733361
 137	6.8500e-002	191.703796	50.664741
 138	6.9000e-002	189.033508	50.534975
 139	6.9500e-002	186.012268	50.433743
 140	7.0000e-002	182.968140	50.335229
 141	7.0500e-002	180.282593	50.210897
 142	7.1000e-002	177.253723	50.124613
 143	7.1500e-002	173.728943	50.013190
 144	7.2000e-002	170.982361	49.876629
 145	7.2500e-002	168.052673	49.792383
 146	7.3000e-002	165.008545	49.664654
 147	7.3500e-002	161.949158	49.537605
 148	7.4000e-002	158.798218	49.443167
 149	7.4500e-002	156.059265	49.299133
 150	7.5000e-002	152.992249	49.187031
 151	7.5500e-002	150.039673	49.059982
 152	7.6000e-002	146.987915	48.934971
 153	7.6500e-002	143.775940	48.821510
 154	7.7000e-002	140.792847	48.667285
 155	7.7500e-002	138.000488	48.553824
 156	7.8000e-002	134.925842	48.414545
 157	7.8500e-002	131.645203	48.266434
 158	7.9000e-002	128.738403	48.158409
 159	7.9500e-002	126.213074	47.993992
 160	8.0000e-002	123.092651	47.849958
 161	8.0500e-002	119.812012	47.705924
 162	8.1000e-002	117.088318	47.555095
 163	8.1500e-002	113.731384	47.403588
 164	8.2000e-002	110.687256	47.275859
 165	8.2500e-002	107.902527	47.103290
 166	8.3000e-002	104.980469	46.949064
 167	8.3500e-002	101.959229	46.788045
 168	8.4000e-002	98.831177	46.627705
 169	8.4500e-002	95.619202	46.455135
 170	8.5000e-002	92.941284	46.273054
 171	8.5500e-002	90.179443	46.092332
 172	8.6000e-002	86.959839	45.896663
 173	8.6500e-002	84.068298	45.726811
 174	8.7000e-002	80.711365	45.546768
 175	8.7500e-002	77.972412	45.336152
 176	8.8000e-002	75.088501	45.144559
 177	8.8500e-002	71.846008	44.930546
 178	8.9000e-002	68.786621	44.703624
 179	8.9500e-002	65.719604	44.507955
 180	9.0000e-002	63.163757	44.254536
 181	9.0500e-002	60.073853	44.021499
 182	9.1000e-002	56.869507	43.772157
 183	9.1500e-002	53.977966	43.496997
 184	9.2000e-002	51.216125	43.249693
 185	9.2500e-002	47.836304	42.953471
 186	9.3000e-002	44.776917	42.678312
 187	9.3500e-002	42.213440	42.380731
 188	9.4000e-002	39.077759	42.042387
 189	9.4500e-002	35.972595	41.717630
 190	9.5000e-002	32.997131	41.350750
 191	9.5500e-002	29.899597	40.992703
 192	9.6000e-002	26.725769	40.580303
 193	9.6500e-002	24.139404	40.153635
 194	9.7000e-002	21.209717	39.701829
 195	9.7500e-002	17.967224	39.211977
 196	9.8000e-002	15.167236	38.680681
 197	9.8500e-002	11.734009	38.140552
 198	9.9000e-002	9.117126	37.524330
 199	9.9500e-002	6.019592	36.897237
 200	1.0000e-001	3.166199	36.217830
 201	1.0050e-001	0.106812	35.457574
 202	1.0100e-001	-2.769470	34.727211
 203	1.0150e-001	-5.867004	33.920755
 204	1.0200e-001	-8.766174	33.024617
 205	1.0250e-001	-11.764526	32.125762
 206	1.0300e-001	-14.526367	31.139263
 207	1.0350e-001	-18.020630	30.114717
 208	1.0400e-001	-20.759583	29.020192
 209	1.0450e-001	-23.559570	27.842100
 210	1.0500e-001	-26.786804	26.608297
 211	1.0550e-001	-29.510498	25.315385
 212	1.0600e-001	-32.814026	23.979671
 213	1.0650e-001	-35.850525	22.551558
