»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	7/27/2018 - 8:31:32
Configured:	07/27/18 08:29:23 AM
Executed:	07/27/18 08:30:49 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	1.79 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	2.50
Field:	250.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	1.0000e-003	-0.259399	-31.010619
   2	2.0000e-003	1.113892	-31.136034
   3	3.0000e-003	1.907349	-30.943458
   4	4.0000e-003	2.822876	-31.080523
   5	5.0000e-003	4.180908	-30.912618
   6	6.0000e-003	4.760742	-30.968129
   7	7.0000e-003	5.851746	-30.929066
   8	8.0000e-003	6.774902	-31.148370
   9	9.0000e-003	7.904053	-30.720042
  10	1.0000e-002	9.239197	-30.834491
  11	1.1000e-002	9.567261	-30.753623
  12	1.2000e-002	10.795593	-30.871498
  13	1.3000e-002	12.016296	-30.569955
  14	1.4000e-002	13.008118	-30.879037
  15	1.5000e-002	13.885498	-30.696055
  16	1.6000e-002	14.663696	-30.689202
  17	1.7000e-002	16.075134	-30.567214
  18	1.8000e-002	16.784668	-30.604907
  19	1.9000e-002	17.929077	-30.609704
  20	2.0000e-002	18.417358	-30.217698
  21	2.1000e-002	20.301819	-30.545284
  22	2.2000e-002	20.935059	-30.468527
  23	2.3000e-002	22.071838	-30.473325
  24	2.4000e-002	23.193359	-30.258132
  25	2.5000e-002	23.582458	-30.273895
  26	2.6000e-002	24.841309	-30.323238
  27	2.7000e-002	26.023865	-30.280748
  28	2.8000e-002	26.840210	-30.381491
  29	2.9000e-002	27.931213	-30.116270
  30	3.0000e-002	28.808594	-30.151222
  31	3.1000e-002	29.876709	-30.125865
  32	3.2000e-002	31.127930	-30.071724
  33	3.3000e-002	31.669617	-29.934659
  34	3.4000e-002	33.187866	-30.107361
  35	3.5000e-002	34.065247	-30.004562
  36	3.6000e-002	34.591675	-30.020325
  37	3.7000e-002	35.873413	-29.922323
  38	3.8000e-002	36.849976	-29.825692
  39	3.9000e-002	37.910461	-29.829804
  40	4.0000e-002	38.833618	-29.766069
  41	4.1000e-002	39.756775	-29.746880
  42	4.2000e-002	41.374207	-29.742768
  43	4.3000e-002	41.908264	-29.466582
  44	4.4000e-002	43.151855	-29.746195
  45	4.5000e-002	43.830872	-29.624207
  46	4.6000e-002	44.906616	-29.398049
  47	4.7000e-002	46.073914	-29.591311
  48	4.8000e-002	46.745300	-29.404217
  49	4.9000e-002	48.103333	-29.445337
  50	5.0000e-002	48.912048	-29.286341
  51	5.1000e-002	49.949646	-29.404903
  52	5.2000e-002	50.926208	-29.269208
  53	5.3000e-002	51.872253	-29.247278
  54	5.4000e-002	53.268433	-29.287027
  55	5.5000e-002	54.039001	-29.116381
  56	5.6000e-002	54.893494	-29.199990
  57	5.7000e-002	55.686951	-28.993022
  58	5.8000e-002	56.869507	-28.960812
  59	5.9000e-002	57.800293	-29.099248
  60	6.0000e-002	58.662415	-28.757270
  61	6.1000e-002	60.050964	-28.929287
  62	6.2000e-002	61.149597	-28.763438
  63	6.3000e-002	61.767578	-28.690109
  64	6.4000e-002	63.171387	-28.735340
  65	6.5000e-002	63.835144	-28.516721
  66	6.6000e-002	65.528870	-28.587310
  67	6.7000e-002	66.047668	-28.638024
  68	6.8000e-002	66.810608	-28.501644
  69	6.9000e-002	67.916870	-28.511924
  70	7.0000e-002	68.679810	-28.298788
  71	7.1000e-002	69.831848	-28.300159
  72	7.2000e-002	71.060181	-28.426258
  73	7.3000e-002	71.876526	-28.287137
  74	7.4000e-002	73.066711	-28.161038
  75	7.5000e-002	73.966980	-28.383768
  76	7.6000e-002	74.737549	-28.043162
  77	7.7000e-002	76.042175	-27.938992
  78	7.8000e-002	76.858521	-27.859495
  79	7.9000e-002	77.453613	-27.876628
  80	8.0000e-002	79.025269	-27.696387
  81	8.1000e-002	79.948425	-27.734080
  82	8.2000e-002	80.596924	-27.627855
  83	8.3000e-002	82.351685	-27.688163
  84	8.4000e-002	82.748413	-27.699128
  85	8.5000e-002	83.938599	-27.470230
  86	8.6000e-002	84.999084	-27.507923
  87	8.7000e-002	85.334778	-27.479139
  88	8.8000e-002	87.074280	-27.462691
  89	8.9000e-002	88.134766	-27.559322
  90	9.0000e-002	88.493347	-27.159092
  91	9.1000e-002	89.447021	-27.171428
  92	9.2000e-002	90.965271	-27.101525
  93	9.3000e-002	92.163086	-26.571083
  94	9.4000e-002	92.803955	-27.029566
  95	9.5000e-002	94.268799	-27.101525
  96	9.6000e-002	95.115662	-26.756121
  97	9.7000e-002	96.023560	-26.791073
  98	9.8000e-002	97.137451	-26.712946
  99	9.9000e-002	97.938538	-26.588216
 100	1.0000e-001	98.579407	-26.322310
 101	1.0100e-001	100.189209	-26.675938
 102	1.0200e-001	100.265503	-26.187301
 103	1.0300e-001	102.424622	-26.596440
 104	1.0400e-001	102.989197	-26.385360
 105	1.0500e-001	103.790283	-26.089985
 106	1.0600e-001	104.957581	-26.324366
 107	1.0700e-001	106.124878	-26.074223
 108	1.0800e-001	106.636047	-25.706888
 109	1.0900e-001	107.925415	-25.907003
 110	1.1000e-001	109.115601	-25.737043
 111	1.1100e-001	109.962463	-25.640412
 112	1.1200e-001	111.015320	-25.578733
 113	1.1300e-001	111.465454	-25.246350
 114	1.1400e-001	113.365173	-25.515683
 115	1.1500e-001	113.822937	-25.316938
 116	1.1600e-001	115.005493	-25.115453
 117	1.1700e-001	116.294861	-25.488955
 118	1.1800e-001	116.798401	-25.048976
 119	1.1900e-001	118.095398	-24.964681
 120	1.2000e-001	119.132996	-24.787182
 121	1.2100e-001	120.010376	-24.770049
 122	1.2200e-001	120.933533	-24.690551
 123	1.2300e-001	122.154236	-24.566507
 124	1.2400e-001	123.191833	-24.691236
 125	1.2500e-001	124.099731	-24.423960
 126	1.2600e-001	125.221252	-24.345833
 127	1.2700e-001	125.724792	-24.062108
 128	1.2800e-001	127.037048	-23.986037
 129	1.2900e-001	127.899170	-24.000429
 130	1.3000e-001	129.119873	-23.644745
 131	1.3100e-001	129.913330	-23.753026
 132	1.3200e-001	130.844116	-23.619388
 133	1.3300e-001	131.622314	-23.587178
 134	1.3400e-001	132.804871	-23.365818
 135	1.3500e-001	134.056091	-23.417902
 136	1.3600e-001	135.185242	-23.102653
 137	1.3700e-001	136.276245	-23.160905
 138	1.3800e-001	136.596680	-22.840859
 139	1.3900e-001	137.702942	-23.109506
 140	1.4000e-001	138.877869	-22.683234
 141	1.4100e-001	140.037537	-22.500252
 142	1.4200e-001	140.945435	-22.507791
 143	1.4300e-001	141.868591	-22.252164
 144	1.4400e-001	143.173218	-22.147995
 145	1.4500e-001	144.340515	-22.091798
 146	1.4600e-001	144.996643	-21.826577
 147	1.4700e-001	146.110535	-21.863585
 148	1.4800e-001	147.476196	-21.751192
 149	1.4900e-001	147.705078	-21.437313
 150	1.5000e-001	148.834229	-21.162497
 151	1.5100e-001	150.161743	-21.414697
 152	1.5200e-001	150.779724	-20.862325
 153	1.5300e-001	151.863098	-21.012411
 154	1.5400e-001	152.809143	-20.853416
 155	1.5500e-001	153.816223	-20.602587
 156	1.5600e-001	154.968262	-20.516236
 157	1.5700e-001	155.914307	-20.309268
 158	1.5800e-001	156.806946	-20.218805
 159	1.5900e-001	158.798218	-20.217434
 160	1.6000e-001	158.927917	-19.717147
 161	1.6100e-001	159.706116	-19.660950
 162	1.6200e-001	160.850525	-19.891219
 163	1.6300e-001	162.399292	-19.320343
 164	1.6400e-001	162.986755	-19.220286
 165	1.6500e-001	163.795471	-19.027710
 166	1.6600e-001	165.130615	-18.891330
 167	1.6700e-001	165.199280	-18.582248
 168	1.6800e-001	167.045593	-18.530849
 169	1.6900e-001	167.961121	-18.308804
 170	1.7000e-001	168.144226	-18.151179
 171	1.7100e-001	170.501709	-18.199837
 172	1.7200e-001	170.455933	-17.604975
 173	1.7300e-001	171.417236	-17.709829
 174	1.7400e-001	172.805786	-17.495323
 175	1.7500e-001	173.446655	-17.084813
 176	1.7600e-001	174.850464	-17.182814
 177	1.7700e-001	175.537109	-16.603029
 178	1.7800e-001	177.001953	-16.646890
 179	1.7900e-001	177.787781	-16.341235
 180	1.8000e-001	179.260254	-16.184981
 181	1.8100e-001	179.817200	-15.948544
 182	1.8200e-001	181.304932	-16.087665
 183	1.8300e-001	181.793213	-15.349570
 184	1.8400e-001	183.097839	-15.363276
 185	1.8500e-001	183.830261	-15.060362
 186	1.8600e-001	184.783936	-14.886975
 187	1.8700e-001	186.058044	-14.334603
 188	1.8800e-001	186.622620	-14.463444
 189	1.8900e-001	187.583923	-14.166013
 190	1.9000e-001	189.064026	-13.898736
 191	1.9100e-001	190.116882	-13.764413
 192	1.9200e-001	191.223145	-13.664355
 193	1.9300e-001	191.856384	-13.118151
 194	1.9400e-001	193.016052	-13.003016
