»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	7/23/2018 - 17:30:31
Configured:	07/23/18 05:27:40 PM
Executed:	07/23/18 05:30:12 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	5.0000e-004	-0.068665	-23.058735
   2	1.0000e-003	2.983093	-23.003703
   3	1.5000e-003	5.973816	-22.866463
   4	2.0000e-003	9.078979	-22.737375
   5	2.5000e-003	11.833191	-22.605571
   6	3.0000e-003	14.762878	-22.438436
   7	3.5000e-003	17.906189	-22.235973
   8	4.0000e-003	20.805359	-22.007692
   9	4.5000e-003	23.880005	-21.729135
  10	5.0000e-003	27.061462	-21.375844
  11	5.5000e-003	29.739380	-20.966161
  12	6.0000e-003	32.913208	-20.498729
  13	6.5000e-003	35.728455	-19.935501
  14	7.0000e-003	38.688660	-19.294820
  15	7.5000e-003	41.732788	-18.539319
  16	8.0000e-003	44.776917	-17.705687
  17	8.5000e-003	47.470093	-16.753158
  18	9.0000e-003	50.682068	-15.727254
  19	9.5000e-003	53.413391	-14.583812
  20	1.0000e-002	56.381226	-13.377185
  21	1.0500e-002	59.608459	-12.058456
  22	1.1000e-002	62.461853	-10.664312
  23	1.1500e-002	65.383911	-9.176411
  24	1.2000e-002	68.565369	-7.603584
  25	1.2500e-002	71.388245	-5.974366
  26	1.3000e-002	74.325562	-4.284680
  27	1.3500e-002	77.201843	-2.522299
  28	1.4000e-002	80.352783	-0.733420
  29	1.4500e-002	83.564758	1.044588
  30	1.5000e-002	86.715698	2.824635
  31	1.5500e-002	89.347839	4.571390
  32	1.6000e-002	92.430115	6.239334
  33	1.6500e-002	95.420837	7.831865
  34	1.7000e-002	98.381042	9.304819
  35	1.7500e-002	101.524353	10.705756
  36	1.8000e-002	104.553223	12.046906
  37	1.8500e-002	107.673645	13.337100
  38	1.9000e-002	110.298157	14.623897
  39	1.9500e-002	113.601685	15.925641
  40	2.0000e-002	116.607666	17.230102
  41	2.0500e-002	119.033813	18.550190
  42	2.1000e-002	122.520447	19.898133
  43	2.1500e-002	125.213623	21.294315
  44	2.2000e-002	128.349304	22.665358
  45	2.2500e-002	131.523132	24.066975
  46	2.3000e-002	134.391785	25.531097
  47	2.3500e-002	137.321472	26.987746
  48	2.4000e-002	140.457153	28.467494
  49	2.4500e-002	143.562317	29.966946
  50	2.5000e-002	146.430969	31.452809
  51	2.5500e-002	149.368286	32.945466
  52	2.6000e-002	152.442932	34.419100
  53	2.6500e-002	155.693054	35.856725
  54	2.7000e-002	158.355713	37.280762
  55	2.7500e-002	161.590576	38.666753
  56	2.8000e-002	164.360046	39.968497
  57	2.8500e-002	167.686462	41.219964
  58	2.9000e-002	170.799255	42.404850
  59	2.9500e-002	173.667908	43.468802
  60	3.0000e-002	176.750183	44.475683
  61	3.0500e-002	179.496765	45.365027
  62	3.1000e-002	182.769775	46.114413
  63	3.1500e-002	185.768127	46.776835
  64	3.2000e-002	188.751221	47.289107
  65	3.2500e-002	191.757202	47.756539
  66	3.3000e-002	194.793701	48.170298
  67	3.3500e-002	197.929382	48.489620
  68	3.4000e-002	200.737000	48.775650
  69	3.4500e-002	203.666687	49.073910
  70	3.5000e-002	206.825256	49.319855
  71	3.5500e-002	209.861755	49.557648
  72	3.6000e-002	212.905884	49.801555
  73	3.6500e-002	216.003418	50.035271
  74	3.7000e-002	219.085693	50.209878
  75	3.7500e-002	221.862793	50.451068
  76	3.8000e-002	224.975586	50.634508
  77	3.8500e-002	228.073120	50.795527
  78	3.9000e-002	230.819702	50.996632
  79	3.9500e-002	233.871460	51.146781
  80	4.0000e-002	236.854553	51.326144
  81	4.0500e-002	239.768982	51.511622
  82	4.1000e-002	242.958069	51.669924
  83	4.1500e-002	245.841980	51.806485
  84	4.2000e-002	248.764038	51.987207
  85	4.2500e-002	252.082825	52.115615
  86	4.3000e-002	254.470825	52.257611
  87	4.3500e-002	257.736206	52.412516
  88	4.4000e-002	261.154175	52.571497
  89	4.4500e-002	263.542175	52.693111
  90	4.5000e-002	266.967773	52.828313
  91	4.5500e-002	269.897461	52.973027
  92	4.6000e-002	272.781372	53.073579
  93	4.6500e-002	275.962830	53.218972
  94	4.7000e-002	278.793335	53.333792
  95	4.7500e-002	281.768799	53.472391
  96	4.8000e-002	284.904480	53.597402
  97	4.8500e-002	287.826538	53.715619
  98	4.9000e-002	290.763855	53.804621
  99	4.9500e-002	293.724060	53.955449
 100	5.0000e-002	296.897888	54.043093
 101	5.0500e-002	299.751282	54.159271
 102	5.1000e-002	297.027588	54.170142
 103	5.1500e-002	294.021606	54.094728
 104	5.2000e-002	290.779114	54.043772
 105	5.2500e-002	287.933350	53.991458
 106	5.3000e-002	284.843445	53.888867
 107	5.3500e-002	282.127380	53.828400
 108	5.4000e-002	278.800964	53.780842
 109	5.4500e-002	276.260376	53.668060
 110	5.5000e-002	272.605896	53.589928
 111	5.5500e-002	270.088196	53.556637
 112	5.6000e-002	266.914368	53.433665
 113	5.6500e-002	263.908386	53.370480
 114	5.7000e-002	260.978699	53.297104
 115	5.7500e-002	257.949829	53.178208
 116	5.8000e-002	254.981995	53.112305
 117	5.8500e-002	252.319336	53.040967
 118	5.9000e-002	248.901367	52.945850
 119	5.9500e-002	245.956421	52.867039
 120	6.0000e-002	243.255615	52.788228
 121	6.0500e-002	239.898682	52.701943
 122	6.1000e-002	236.991882	52.606147
 123	6.1500e-002	234.214783	52.520542
 124	6.2000e-002	230.667114	52.406401
 125	6.2500e-002	228.126526	52.320117
 126	6.3000e-002	225.059509	52.235870
 127	6.3500e-002	222.045898	52.109500
 128	6.4000e-002	218.917847	52.026613
 129	6.4500e-002	215.950012	51.949840
 130	6.5000e-002	213.050842	51.834340
 131	6.5500e-002	209.991455	51.713406
 132	6.6000e-002	207.183838	51.637312
 133	6.6500e-002	204.017639	51.523172
 134	6.7000e-002	201.248169	51.420582
 135	6.7500e-002	197.929382	51.330220
 136	6.8000e-002	195.243835	51.212683
 137	6.8500e-002	191.909790	51.112131
 138	6.9000e-002	188.926697	51.025167
 139	6.9500e-002	186.149597	50.885209
 140	7.0000e-002	183.052063	50.786015
 141	7.0500e-002	179.840088	50.671196
 142	7.1000e-002	177.047729	50.548902
 143	7.1500e-002	173.965454	50.459900
 144	7.2000e-002	170.913696	50.319942
 145	7.2500e-002	168.426514	50.203084
 146	7.3000e-002	164.901733	50.075356
 147	7.3500e-002	162.033081	49.969368
 148	7.4000e-002	158.905029	49.836204
 149	7.4500e-002	155.906677	49.715949
 150	7.5000e-002	152.847290	49.598412
 151	7.5500e-002	149.940491	49.469325
 152	7.6000e-002	146.873474	49.362658
 153	7.6500e-002	144.058228	49.217944
 154	7.7000e-002	140.724182	49.090215
 155	7.7500e-002	138.114929	48.965884
 156	7.8000e-002	135.055542	48.809620
 157	7.8500e-002	131.919861	48.669663
 158	7.9000e-002	128.799438	48.535140
 159	7.9500e-002	125.984192	48.370723
 160	8.0000e-002	123.100281	48.224651
 161	8.0500e-002	119.972229	48.101678
 162	8.1000e-002	116.912842	47.925032
 163	8.1500e-002	113.990784	47.769448
 164	8.2000e-002	110.923767	47.618620
 165	8.2500e-002	107.849121	47.439936
 166	8.3000e-002	104.934692	47.291146
 167	8.3500e-002	102.066040	47.130126
 168	8.4000e-002	99.060059	46.934457
 169	8.4500e-002	95.817566	46.783629
 170	8.5000e-002	92.987061	46.583204
 171	8.5500e-002	90.042114	46.380740
 172	8.6000e-002	86.914063	46.175559
 173	8.6500e-002	84.114075	45.989402
 174	8.7000e-002	81.192017	45.774030
 175	8.7500e-002	77.857971	45.585155
 176	8.8000e-002	74.821472	45.373859
 177	8.8500e-002	72.090149	45.144899
 178	8.9000e-002	68.931580	44.928168
 179	8.9500e-002	66.055298	44.679505
 180	9.0000e-002	63.133240	44.443071
 181	9.0500e-002	60.050964	44.194408
 182	9.1000e-002	57.266235	43.911096
 183	9.1500e-002	54.084778	43.662433
 184	9.2000e-002	51.017761	43.387952
 185	9.2500e-002	47.760010	43.089693
 186	9.3000e-002	45.005798	42.783959
 187	9.3500e-002	41.976929	42.463959
 188	9.4000e-002	39.184570	42.090964
 189	9.4500e-002	36.087036	41.736993
 190	9.5000e-002	33.042908	41.361960
 191	9.5500e-002	29.968262	40.931216
 192	9.6000e-002	27.061462	40.497075
 193	9.6500e-002	24.032593	40.050705
 194	9.7000e-002	21.125793	39.543188
 195	9.7500e-002	18.066406	39.028197
 196	9.8000e-002	15.220642	38.479916
 197	9.8500e-002	12.176514	37.842632
 198	9.9000e-002	8.918762	37.218257
 199	9.9500e-002	5.928040	36.536132
 200	1.0000e-001	3.211975	35.786746
 201	1.0050e-001	0.144958	35.041437
 202	1.0100e-001	-2.792358	34.205087
 203	1.0150e-001	-5.821228	33.345637
 204	1.0200e-001	-8.819580	32.439308
 205	1.0250e-001	-11.734009	31.492894
 206	1.0300e-001	-14.610291	30.460195
 207	1.0350e-001	-17.593384	29.421382
 208	1.0400e-001	-20.767212	28.272505
 209	1.0450e-001	-23.452759	27.059763
 210	1.0500e-001	-26.763916	25.825960
 211	1.0550e-001	-29.556274	24.505193
 212	1.0600e-001	-32.592773	23.098141
 213	1.0650e-001	-35.820007	21.648286
 214	1.0700e-001	-38.230896	20.130491
 215	1.0750e-001	-41.435242	18.540678
 216	1.0800e-001	-44.502258	16.899231
 217	1.0850e-001	-47.729492	15.207507
 218	1.0900e-001	-50.384521	13.442408
 219	1.0950e-001	-53.344727	11.636544
 220	1.1000e-001	-56.411743	9.796030
 221	1.1050e-001	-59.394836	7.907279
 222	1.1100e-001	-62.332153	6.047062
 223	1.1150e-001	-65.406799	4.149478
 224	1.1200e-001	-68.565369	2.319835
 225	1.1250e-001	-71.510315	0.521445
 226	1.1300e-001	-74.302673	-1.197455
 227	1.1350e-001	-77.621460	-2.838223
 228	1.1400e-001	-80.375671	-4.406974
 229	1.1450e-001	-83.496094	-5.862264
 230	1.1500e-001	-86.784363	-7.300568
 231	1.1550e-001	-89.622498	-8.732079
 232	1.1600e-001	-92.620850	-10.125543
 233	1.1650e-001	-95.672607	-11.551618
 234	1.1700e-001	-98.564148	-12.989243
 235	1.1750e-001	-101.577759	-14.454045
 236	1.1800e-001	-104.423523	-15.933114
 237	1.1850e-001	-107.696533	-17.461100
 238	1.1900e-001	-110.671997	-19.031890
 239	1.1950e-001	-113.433838	-20.675375
 240	1.2000e-001	-116.638184	-22.310028
 241	1.2050e-001	-119.392395	-24.048631
 242	1.2100e-001	-122.398376	-25.794028
 243	1.2150e-001	-125.251770	-27.601250
 244	1.2200e-001	-128.311157	-29.434970
 245	1.2250e-001	-131.500244	-31.296545
 246	1.2300e-001	-134.101868	-33.169670
 247	1.2350e-001	-137.374878	-35.017658
 248	1.2400e-001	-140.312195	-36.836430
 249	1.2450e-001	-143.272400	-38.609683
 250	1.2500e-001	-146.484375	-40.319750
 251	1.2550e-001	-149.246216	-41.982939
 252	1.2600e-001	-152.801514	-43.555086
 253	1.2650e-001	-155.456543	-45.059973
 254	1.2700e-001	-158.729553	-46.465666
 255	1.2750e-001	-161.758423	-47.732081
 256	1.2800e-001	-164.947510	-48.841553
 257	1.2850e-001	-167.793274	-49.730217
 258	1.2900e-001	-170.822144	-50.382448
 259	1.2950e-001	-173.736572	-50.781939
 260	1.3000e-001	-177.001953	-51.054381
 261	1.3050e-001	-179.954529	-51.257524
 262	1.3100e-001	-183.036804	-51.435529
 263	1.3150e-001	-185.775757	-51.590433
 264	1.3200e-001	-189.056396	-51.724277
 265	1.3250e-001	-191.986084	-51.856082
 266	1.3300e-001	-194.831848	-52.004192
 267	1.3350e-001	-198.143005	-52.116974
 268	1.3400e-001	-201.019287	-52.224320
 269	1.3450e-001	-204.307556	-52.377187
 270	1.3500e-001	-206.916809	-52.492007
 271	1.3550e-001	-209.808350	-52.597994
 272	1.3600e-001	-212.814331	-52.701264
 273	1.3650e-001	-215.965271	-52.812687
 274	1.3700e-001	-218.780518	-52.909842
 275	1.3750e-001	-221.870422	-53.005638
 276	1.3800e-001	-225.021362	-53.125893
 277	1.3850e-001	-227.874756	-53.210819
 278	1.3900e-001	-231.040955	-53.333792
 279	1.3950e-001	-234.123230	-53.428909
 280	1.4000e-001	-237.220764	-53.538293
 281	1.4050e-001	-240.135193	-53.630013
 282	1.4100e-001	-242.912292	-53.733963
 283	1.4150e-001	-246.017456	-53.831118
 284	1.4200e-001	-249.160767	-53.920120
 285	1.4250e-001	-252.120972	-54.018634
 286	1.4300e-001	-254.753113	-54.106957
 287	1.4350e-001	-258.026123	-54.208868
 288	1.4400e-001	-261.047363	-54.301947
 289	1.4450e-001	-264.129639	-54.410652
 290	1.4500e-001	-267.105103	-54.460928
 291	1.4550e-001	-270.004272	-54.578465
 292	1.4600e-001	-273.185730	-54.679697
 293	1.4650e-001	-276.092529	-54.770738
 294	1.4700e-001	-279.083252	-54.861099
 295	1.4750e-001	-282.226563	-54.952819
 296	1.4800e-001	-284.957886	-55.038424
 297	1.4850e-001	-288.360596	-55.125388
 298	1.4900e-001	-290.771484	-55.227299
 299	1.4950e-001	-294.174194	-55.283011
