»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/15/2018 - 20:27:43
Configured:	05/15/18 08:22:15 PM
Executed:	05/15/18 08:27:18 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	1.79 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 326	3.2600e-001	209.739685	39.356685
 327	3.2700e-001	208.877563	39.237124
 328	3.2800e-001	207.656860	39.207369
 329	3.2900e-001	206.291199	39.148400
 330	3.3000e-001	205.375671	39.107825
 331	3.3100e-001	204.071045	39.065627
 332	3.3200e-001	202.606201	38.935246
 333	3.3300e-001	201.515198	38.959050
 334	3.3400e-001	200.431824	38.920639
 335	3.3500e-001	199.050903	38.862211
 336	3.3600e-001	198.188782	38.820554
 337	3.3700e-001	196.685791	38.758879
 338	3.3800e-001	195.335388	38.723173
 339	3.3900e-001	194.244385	38.676647
 340	3.4000e-001	193.252563	38.601448
 341	3.4100e-001	192.459106	38.640941
 342	3.4200e-001	190.681458	38.508937
 343	3.4300e-001	189.811707	38.469985
 344	3.4400e-001	188.339233	38.416967
 345	3.4500e-001	187.004089	38.353670
 346	3.4600e-001	185.867310	38.314718
 347	3.4700e-001	184.768677	38.299029
 348	3.4800e-001	183.616638	38.205436
 349	3.4900e-001	182.395935	38.145385
 350	3.5000e-001	179.901123	38.020414
 351	3.5100e-001	180.152893	38.027447
 352	3.5200e-001	178.527832	37.991200
 353	3.5300e-001	177.635193	37.916001
 354	3.5400e-001	176.460266	37.853786
 355	3.5500e-001	175.186157	37.817539
 356	3.5600e-001	173.973083	37.749373
 357	3.5700e-001	172.515869	37.675256
 358	3.5800e-001	171.394348	37.633058
 359	3.5900e-001	170.280457	37.580040
 360	3.6000e-001	169.197083	37.516743
 361	3.6100e-001	168.487549	37.494021
 362	3.6200e-001	166.831970	37.385280
 363	3.6300e-001	165.512085	37.347410
 364	3.6400e-001	164.466858	37.292228
 365	3.6500e-001	163.223267	37.213783
 366	3.6600e-001	162.094116	37.194307
 367	3.6700e-001	160.774231	37.101255
 368	3.6800e-001	159.149170	37.050401
 369	3.6900e-001	158.309937	36.994137
 370	3.7000e-001	157.119751	36.894593
 371	3.7100e-001	155.944824	36.862674
