»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.12.0
»»»  Vision Version:	5.12.5 (R)
»»»  Vision Compiled:	2/24/17
»»»  Driver Version:	5.12.4
»»»  Windows Version:	Windows 7
»»»  Processor Information:	x86 (AMD or Intel) - 2 Processors
»»»  Tester Name:	PMF0910-256
»»»  Tester S/N:	PMF0910-256
»»»  Internal Amp Type:	 RTI 100V      
»»»  Internal Amp S/N:	 iAB1-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/15/2017 - 12:38:57
Configured:	04/15/17 12:28:47 PM
Executed:	04/15/17 12:37:59 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	1.96e-005
Sample Thickness (µm):	5.00e-002

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF0910-256
Tester Serial Number:	PMF0910-256
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	4.00
Field:	800.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization
 208	1.0400e-001	1.5662	-31.003214
 209	1.0450e-001	1.6456	-26.296448
 210	1.0500e-001	1.7265	-21.222336
 211	1.0550e-001	1.8072	-15.982810
 212	1.0600e-001	1.8870	-10.719653
 213	1.0650e-001	1.9692	-5.703543
 214	1.0700e-001	2.0470	-1.078410
 215	1.0750e-001	2.1256	3.254564
 216	1.0800e-001	2.2083	7.355530
 217	1.0850e-001	2.2866	11.490867
 218	1.0900e-001	2.3692	15.991403
 219	1.0950e-001	2.4447	21.065515
 220	1.1000e-001	2.5278	26.777651
 221	1.1050e-001	2.6068	33.065512
 222	1.1100e-001	2.6900	38.421042
 223	1.1150e-001	2.7721	40.646605
 224	1.1200e-001	2.8531	41.514489
 225	1.1250e-001	2.9304	42.208367
 226	1.1300e-001	3.0128	42.696014
 227	1.1350e-001	3.0919	43.263146
 228	1.1400e-001	3.1723	43.810944
 229	1.1450e-001	3.2507	44.270665
 230	1.1500e-001	3.3339	44.764757
 231	1.1550e-001	3.4113	45.250256
 232	1.1600e-001	3.4927	45.757238
 233	1.1650e-001	3.5728	46.298591
 234	1.1700e-001	3.6521	46.850685
 235	1.1750e-001	3.7312	47.404928
 236	1.1800e-001	3.8120	48.025766
 237	1.1850e-001	3.8917	48.603639
 238	1.1900e-001	3.9714	49.209439
 239	1.1950e-001	4.0506	49.879686
 240	1.2000e-001	4.1315	50.528450
 241	1.2050e-001	4.2108	51.119213
 242	1.2100e-001	4.2921	51.901167
 243	1.2150e-001	4.3707	52.659492
 244	1.2200e-001	4.4534	53.439298
 245	1.2250e-001	4.5316	54.184733
 246	1.2300e-001	4.6108	55.005356
 247	1.2350e-001	4.6918	55.873239
 248	1.2400e-001	4.7729	56.732530
 249	1.2450e-001	4.8511	57.664861
 250	1.2500e-001	4.9292	58.625118
 251	1.2550e-001	5.0122	59.643378
 252	1.2600e-001	4.9290	60.272808
 253	1.2650e-001	4.8498	60.777642
 254	1.2700e-001	4.7677	61.153582
 255	1.2750e-001	4.6898	61.447889
 256	1.2800e-001	4.6098	61.589672
 257	1.2850e-001	4.5298	61.727158
 258	1.2900e-001	4.4498	61.864645
 259	1.2950e-001	4.3696	61.922647
 260	1.3000e-001	4.2883	61.963463
 261	1.3050e-001	4.2068	61.965611
 262	1.3100e-001	4.1280	61.944129
 263	1.3150e-001	4.0500	61.905461
 264	1.3200e-001	3.9690	61.881831
 265	1.3250e-001	3.8869	61.785160
 266	1.3300e-001	3.8092	61.725010
 267	1.3350e-001	3.7302	61.639081
 268	1.3400e-001	3.6497	61.510187
 269	1.3450e-001	3.5693	61.422110
 270	1.3500e-001	3.4874	61.349070
 271	1.3550e-001	3.4076	61.220177
 272	1.3600e-001	3.3315	61.071949
 273	1.3650e-001	3.2489	60.919425
 274	1.3700e-001	3.1681	60.827051
 275	1.3750e-001	3.0893	60.678823
 276	1.3800e-001	3.0103	60.541337
 277	1.3850e-001	2.9303	60.388813
 278	1.3900e-001	2.8479	60.266364
 279	1.3950e-001	2.7683	60.171842
 280	1.4000e-001	2.6898	60.012873
 281	1.4050e-001	2.6068	59.817384
 282	1.4100e-001	2.5287	59.688491
 283	1.4150e-001	2.4461	59.467223
 284	1.4200e-001	2.3695	59.301810
 285	1.4250e-001	2.2885	59.136396
 286	1.4300e-001	2.2100	59.007503
 287	1.4350e-001	2.1280	58.829200
 288	1.4400e-001	2.0484	58.618674
 289	1.4450e-001	1.9681	58.401703
 290	1.4500e-001	1.8915	58.229844
 291	1.4550e-001	1.8079	58.002132
 292	1.4600e-001	1.7290	57.832422
 293	1.4650e-001	1.6492	57.621896
 294	1.4700e-001	1.5677	57.413518
 295	1.4750e-001	1.4889	57.140693
 296	1.4800e-001	1.4110	56.809866
 297	1.4850e-001	1.3274	56.423185
 298	1.4900e-001	1.2485	55.871091
 299	1.4950e-001	1.1683	55.194400
 300	1.5000e-001	1.0867	54.326516
 301	1.5050e-001	1.0094	53.334035
 302	1.5100e-001	0.9293	52.103101
 303	1.5150e-001	0.8496	50.539191
 304	1.5200e-001	0.7701	48.612232
 305	1.5250e-001	0.6919	46.221255
 306	1.5300e-001	0.6123	43.172921
 307	1.5350e-001	0.5312	39.419968
 308	1.5400e-001	0.4533	34.904394
 309	1.5450e-001	0.3732	29.432860
 310	1.5500e-001	0.2949	23.052625
 311	1.5550e-001	0.2145	15.731467
 312	1.5600e-001	0.1360	7.911921
 313	1.5650e-001	0.0542	-0.122449
 314	1.5700e-001	-0.0246	-8.229858
 315	1.5750e-001	-0.1035	-16.251338
 316	1.5800e-001	-0.1862	-24.027920
 317	1.5850e-001	-0.2673	-31.297521
 318	1.5900e-001	-0.3452	-37.344780
 319	1.5950e-001	-0.4300	-41.355520
 320	1.6000e-001	-0.5108	-43.918355
 321	1.6050e-001	-0.5917	-45.645530
 322	1.6100e-001	-0.6711	-47.054767
 323	1.6150e-001	-0.7508	-48.249181
 324	1.6200e-001	-0.8315	-49.338332
 325	1.6250e-001	-0.9094	-50.195475
 326	1.6300e-001	-0.9911	-51.022542
 327	1.6350e-001	-1.0720	-51.750791
 328	1.6400e-001	-1.1501	-52.382370
 329	1.6450e-001	-1.2342	-52.951650
 330	1.6500e-001	-1.3094	-53.501597
 331	1.6550e-001	-1.3905	-54.002133
 332	1.6600e-001	-1.4700	-54.448965
 333	1.6650e-001	-1.5517	-54.936612
 334	1.6700e-001	-1.6319	-55.387740
 335	1.6750e-001	-1.7126	-55.834571
 336	1.6800e-001	-1.7915	-56.255624
 337	1.6850e-001	-1.8726	-56.653046
 338	1.6900e-001	-1.9533	-57.050468
 339	1.6950e-001	-2.0322	-57.456483
 340	1.7000e-001	-2.1134	-57.813088
 341	1.7050e-001	-2.1915	-58.221252
 342	1.7100e-001	-2.2710	-58.580005
 343	1.7150e-001	-2.3520	-58.970983
 344	1.7200e-001	-2.4331	-59.392035
 345	1.7250e-001	-2.5115	-59.733603
 346	1.7300e-001	-2.5922	-60.113840
 347	1.7350e-001	-2.6720	-60.526299
 348	1.7400e-001	-2.7514	-60.854978
 349	1.7450e-001	-2.8330	-61.235214
 350	1.7500e-001	-2.9129	-61.606857
 351	1.7550e-001	-2.9935	-61.965611
 352	1.7600e-001	-2.9104	-61.941981
 353	1.7650e-001	-2.8278	-61.888275
 354	1.7700e-001	-2.7498	-61.821680
 355	1.7750e-001	-2.6671	-61.718565
 356	1.7800e-001	-2.5883	-61.591820
 357	1.7850e-001	-2.5105	-61.392035
 358	1.7900e-001	-2.4298	-61.222325
 359	1.7950e-001	-2.3473	-61.114913
 360	1.8000e-001	-2.2673	-60.915128
 361	1.8050e-001	-2.1887	-60.745418
 362	1.8100e-001	-2.1073	-60.562819
 363	1.8150e-001	-2.0293	-60.373775
 364	1.8200e-001	-1.9489	-60.178286
 365	1.8250e-001	-1.8693	-59.997835
 366	1.8300e-001	-1.7873	-59.744345
 367	1.8350e-001	-1.7100	-59.551004
 368	1.8400e-001	-1.6264	-59.267438
 369	1.8450e-001	-1.5488	-59.063357
 370	1.8500e-001	-1.4668	-58.786235
 371	1.8550e-001	-1.3885	-58.511262
 372	1.8600e-001	-1.3091	-58.240586
 373	1.8650e-001	-1.2312	-57.967761
