»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/16/2018 - 10:4:40
Configured:	05/15/18 08:22:15 PM
Executed:	05/16/18 10:04:20 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.19 [Index: 3]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 350	3.5000e-001	181.709290	53.206022
 351	3.5100e-001	180.404663	53.119159
 352	3.5200e-001	179.161072	53.078283
 353	3.5300e-001	178.115845	53.108940
 354	3.5400e-001	176.841736	53.042516
 355	3.5500e-001	175.308228	52.551996
 356	3.5600e-001	174.255371	52.833023
 357	3.5700e-001	173.019409	53.027187
 358	3.5800e-001	171.958923	52.843242
 359	3.5900e-001	170.890808	52.960762
 360	3.6000e-001	167.915344	51.642491
 361	3.6100e-001	168.357849	52.884119
 362	3.6200e-001	167.411804	52.812585
 363	3.6300e-001	165.893555	52.730831
 364	3.6400e-001	164.627075	52.649078
 365	3.6500e-001	163.658142	52.735941
 366	3.6600e-001	161.964417	52.419147
 367	3.6700e-001	161.216736	52.495791
 368	3.6800e-001	160.057068	52.582654
 369	3.6900e-001	158.889771	52.475352
 370	3.7000e-001	157.661438	51.974614
 371	3.7100e-001	156.517029	52.424257
 372	3.7200e-001	155.097961	52.414038
 373	3.7300e-001	153.778076	52.301627
 374	3.7400e-001	152.755737	52.475352
 375	3.7500e-001	151.451111	51.913299
 376	3.7600e-001	150.184631	52.265860
 377	3.7700e-001	149.482727	52.199435
 378	3.7800e-001	148.040771	52.163668
 379	3.7900e-001	146.682739	52.122792
 380	3.8000e-001	145.729065	52.030819
 381	3.8100e-001	144.569397	52.025710
 382	3.8200e-001	143.104553	52.035929
 383	3.8300e-001	142.028809	51.867313
 384	3.8400e-001	140.518188	51.867313
 385	3.8500e-001	139.587402	51.851984
 386	3.8600e-001	138.389587	51.959285
 387	3.8700e-001	137.351990	52.041038
 388	3.8800e-001	135.993958	51.780450
 389	3.8900e-001	134.864807	51.632272
 390	3.9000e-001	133.651733	51.596505
 391	3.9100e-001	132.362366	51.642491
 392	3.9200e-001	130.935669	51.790669
 393	3.9300e-001	129.928589	51.816217
 394	3.9400e-001	128.906250	51.494314
 395	3.9500e-001	127.746582	51.387013
