»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	6/4/2018 - 14:34:7
Configured:	06/04/18 02:25:46 PM
Executed:	06/04/18 02:33:48 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	1.79 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
   1	1.0000e-003	-0.167847	-1.136612
   2	2.0000e-003	1.251221	-1.103716
   3	3.0000e-003	2.540588	-1.063967
   4	4.0000e-003	3.479004	-1.020106
   5	5.0000e-003	4.653931	-0.967336
   6	6.0000e-003	5.996704	-0.898804
   7	7.0000e-003	6.973267	-0.861796
   8	8.0000e-003	8.468628	-0.803544
   9	9.0000e-003	9.307861	-0.738438
  10	1.0000e-002	10.818481	-0.678129
  11	1.1000e-002	11.734009	-0.600687
  12	1.2000e-002	13.381958	-0.524616
  13	1.3000e-002	14.259338	-0.436209
  14	1.4000e-002	15.251160	-0.328613
  15	1.5000e-002	16.876221	-0.236780
  16	1.6000e-002	17.845154	-0.116163
  17	1.7000e-002	18.913269	-0.007196
  18	1.8000e-002	20.324707	0.116848
  19	1.9000e-002	21.354675	0.259396
  20	2.0000e-002	22.811890	0.385495
  21	2.1000e-002	24.139404	0.514337
  22	2.2000e-002	25.131226	0.656884
  23	2.3000e-002	26.229858	0.784355
  24	2.4000e-002	27.687073	0.940609
  25	2.5000e-002	28.770447	1.102345
  26	2.6000e-002	30.120850	1.241466
  27	2.7000e-002	31.005859	1.389497
  28	2.8000e-002	32.341003	1.547121
  29	2.9000e-002	33.706665	1.700634
  30	3.0000e-002	34.866333	1.857574
  31	3.1000e-002	36.056519	2.034388
  32	3.2000e-002	37.307739	2.172138
  33	3.3000e-002	38.467407	2.337987
  34	3.4000e-002	39.665222	2.491500
  35	3.5000e-002	40.748596	2.642956
  36	3.6000e-002	42.243958	2.809490
  37	3.7000e-002	43.182373	2.986304
  38	3.8000e-002	44.471741	3.141188
  39	3.9000e-002	45.570374	3.298813
  40	4.0000e-002	46.722412	3.470829
  41	4.1000e-002	48.080444	3.618859
  42	4.2000e-002	49.102783	3.785393
  43	4.3000e-002	50.315857	3.951242
  44	4.4000e-002	51.490784	4.115035
  45	4.5000e-002	52.757263	4.277457
  46	4.6000e-002	53.977966	4.450844
  47	4.7000e-002	55.068970	4.610525
  48	4.8000e-002	56.350708	4.784597
  49	4.9000e-002	57.693481	4.937425
  50	5.0000e-002	58.509827	5.108756
  51	5.1000e-002	59.791565	5.287626
  52	5.2000e-002	61.111450	5.458272
  53	5.3000e-002	62.339783	5.629603
  54	5.4000e-002	63.713074	5.822865
  55	5.5000e-002	64.689636	5.998994
  56	5.6000e-002	66.101074	6.178549
  57	5.7000e-002	67.222595	6.361531
  58	5.8000e-002	68.504333	6.574667
  59	5.9000e-002	69.763184	6.765872
  60	6.0000e-002	70.960999	6.983120
  61	6.1000e-002	71.914673	7.200368
